1,2,3,4,5,fluency
-0.69495964,-0.69495964,-11.512925464970229,-11.512925464970229,-11.512925464970229,1.0
-11.512925464970229,-3.0708246,-0.07082474,-9.445825,-11.512925464970229,4.666666666666667
-11.512925464970229,-0.5761839,-0.8261839,-10.576184,-11.512925464970229,4.333333333333333
-11.512925464970229,-0.3132918499999999,-1.3132918,-11.512925464970229,-11.512925464970229,4.333333333333333
-11.512925464970229,-2.8272622,-0.0772620799999999,-8.452262,-11.512925464970229,5.0
-11.512925464970229,-0.5766976,-0.8266976,-11.512925464970229,-11.512925464970229,5.0
-11.512925464970229,-3.6672082,-0.0422082199999999,-8.167209,-11.512925464970229,5.0
-11.512925464970229,-8.403584,-0.02858388,-3.7785838,-11.512925464970229,5.0
-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.0316642039999999,-4.7816644,5.0
-11.512925464970229,-2.1287024,-0.1287023699999999,-9.503702,-11.512925464970229,5.0
-11.512925464970229,-6.3767476,-0.0017476500999999,-10.001748,-11.512925464970229,4.333333333333333
-11.512925464970229,-9.539234,-0.16423431,-1.9142343,-11.512925464970229,4.666666666666667
-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.0015793747999999,-9.501579,5.0
-11.25865,-0.1336494099999999,-2.1336493,-11.512925464970229,-11.512925464970229,5.0
-7.001553,-0.0015528327999999,-7.376553,-11.512925464970229,-11.512925464970229,2.0
-11.512925464970229,-4.1417465,-0.0167464219999999,-9.2667465,-11.512925464970229,5.0
-4.2744784,-0.0244782729999999,-7.2744784,-11.512925464970229,-11.512925464970229,1.0
-11.512925464970229,-11.512925464970229,-1.5514537,-0.5514537,-11.512925464970229,5.0
-11.512925464970229,-11.512925464970229,-2.5891068,-0.0891067499999999,-11.512925464970229,4.666666666666667
-11.512925464970229,-6.1469646,-0.021964638,-6.3969646,-11.512925464970229,3.6666666666666665
-11.512925464970229,-6.059135,-0.0591349299999999,-4.809135,-11.512925464970229,5.0
-11.512925464970229,-7.7751656,-0.025165545,-5.0251656,-11.512925464970229,4.333333333333333
-11.512925464970229,-11.512925464970229,-4.023292,-0.0232921799999999,-11.512925464970229,5.0
-11.512925464970229,-4.27942,-0.029419724,-6.65442,-11.512925464970229,5.0
-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.25557,-0.0055697792999999,5.0
-11.512925464970229,-11.512925464970229,-1.7069095,-0.20690955,-11.512925464970229,4.666666666666667
-11.512925464970229,-3.2925828,-0.042582765,-9.2925825,-11.512925464970229,4.666666666666667
-11.512925464970229,-11.512925464970229,-6.5125523,-0.0125523879999999,-10.887552,5.0
-11.512925464970229,-10.33194,-0.20694001,-1.70694,-11.512925464970229,4.333333333333333
-11.512925464970229,-5.6369767,-0.0119767925,-6.3869767,-11.512925464970229,4.333333333333333
-11.512925464970229,-1.5505683,-0.30056828,-8.925569,-11.512925464970229,2.3333333333333335
-11.512925464970229,-9.802379,-0.0523786359999999,-3.5523787,-11.512925464970229,5.0
-10.794878,-0.1698780799999999,-3.169878,-11.512925464970229,-11.512925464970229,3.6666666666666665
-11.512925464970229,-4.0279884,-0.027988585,-8.277988,-11.512925464970229,4.333333333333333
-11.512925464970229,-1.5095583,-0.25955832,-10.259559,-11.512925464970229,5.0
-11.512925464970229,-5.009371,-0.0093705779999999,-7.634371,-11.512925464970229,4.333333333333333
-11.512925464970229,-1.6099395,-1.3599395,-10.48494,-11.512925464970229,4.0
-11.512925464970229,-5.0091815,-0.25918135,-7.5091815,-11.512925464970229,3.6666666666666665
-11.512925464970229,-2.371526,-0.1215261149999999,-8.246526,-11.512925464970229,5.0
-11.512925464970229,-11.383637,-0.7586375,-0.7586375,-11.512925464970229,5.0
-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.03804218,-3.288042,5.0
-11.512925464970229,-9.3310995,-0.45609993,-1.2061,-11.512925464970229,4.666666666666667
-11.512925464970229,-10.73294,-0.98294014,-0.4829401399999999,-11.512925464970229,5.0
-11.512925464970229,-10.704744,-0.82974404,-0.57974404,-11.512925464970229,5.0
-11.512925464970229,-11.512925464970229,-3.81043,-0.06043017,-11.512925464970229,4.333333333333333
-11.512925464970229,-1.5252283,-0.2752283200000001,-9.2752285,-11.512925464970229,5.0
-11.512925464970229,-5.6377306,-0.0127306029999999,-7.5127306,-11.512925464970229,4.666666666666667
-11.512925464970229,-2.5869577,-0.0869577,-9.211958,-11.512925464970229,4.333333333333333
-11.512925464970229,-0.98191583,-0.4819158,-10.731915,-11.512925464970229,2.6666666666666665
-11.512925464970229,-3.7749844,-0.024984408,-9.524984,-11.512925464970229,5.0
-11.512925464970229,-4.635096,-0.0100961419999999,-8.885097,-11.512925464970229,5.0
-11.381014,-0.1310142299999999,-2.1310143,-11.512925464970229,-11.512925464970229,5.0
-11.512925464970229,-8.488029,-0.1130282359999999,-2.2380283,-11.512925464970229,5.0
-11.512925464970229,-3.052518,-0.0525179999999999,-10.052518,-11.512925464970229,5.0
-11.512925464970229,-3.2896848,-0.039684653,-8.539684,-11.512925464970229,5.0
-11.512925464970229,-2.8171363,-0.0671362299999999,-8.317136,-11.512925464970229,4.666666666666667
-11.512925464970229,-11.512925464970229,-11.512925464970229,-4.2644944,-0.014494302,5.0
-11.512925464970229,-1.7664229,-0.26642287,-10.016423,-11.512925464970229,5.0
-11.512925464970229,-8.79272,-0.1677203,-1.9177203,-11.512925464970229,5.0
-11.512925464970229,-6.774865,-0.0248653389999999,-3.7748654,-11.512925464970229,5.0
-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.0015202186,-11.512925464970229,5.0
-11.512925464970229,-7.0063057,-0.006305815,-6.6313057,-11.512925464970229,4.666666666666667
-9.272534,-0.14753456,-2.1475346,-11.512925464970229,-11.512925464970229,5.0
-11.512925464970229,-1.7229868,-0.2229868299999999,-11.097987,-11.512925464970229,5.0
-7.9454317,-0.07043163,-4.8204317,-11.512925464970229,-11.512925464970229,5.0
-11.512925464970229,-10.406902,-0.0319018549999999,-3.5319018,-11.512925464970229,5.0
-11.512925464970229,-9.820797,-0.07079731,-3.0707972,-11.512925464970229,5.0
-11.512925464970229,-7.066206,-0.06620614,-5.691206,-11.512925464970229,5.0
-11.512925464970229,-4.4106245,-0.0356243439999999,-8.7856245,-11.512925464970229,4.666666666666667
-11.512925464970229,-7.500628,-0.0006279678,-9.5006275,-11.512925464970229,5.0
-11.512925464970229,-11.183656,-0.058655936,-3.558656,-11.512925464970229,5.0
-11.512925464970229,-7.3896117,-0.01461167,-6.5146117,-11.512925464970229,5.0
-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.251763,-0.0017632400999999,5.0
-11.512925464970229,-0.171847,-2.421847,-11.512925464970229,-11.512925464970229,5.0
-11.512925464970229,-6.0425243,-0.04252428,-6.1675243,-11.512925464970229,5.0
-11.512925464970229,-10.873454,-1.2484545,-0.49845442,-11.512925464970229,5.0
-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.0112073279999999,-8.761208,5.0
-11.512925464970229,-7.916313,-0.1663134099999999,-5.166313,-11.512925464970229,5.0
-11.512925464970229,-6.2566485,-0.13164832,-5.8816485,-11.512925464970229,5.0
-11.512925464970229,-3.627245,-0.12724495,-9.377245,-11.512925464970229,5.0
-11.512925464970229,-3.5350556,-0.0350556629999999,-8.410056,-11.512925464970229,5.0
-11.512925464970229,-1.9633029,-0.2133029,-10.088303,-11.512925464970229,5.0
-11.512925464970229,-8.148581,-0.023580635,-5.8985806,-11.512925464970229,5.0
-11.512925464970229,-6.876078,-0.0010783028999999,-10.001079,-11.512925464970229,5.0
-11.512925464970229,-1.104181,-0.60418105,-10.104181,-11.512925464970229,5.0
-11.512925464970229,-0.9749156,-0.4749156000000001,-11.512925464970229,-11.512925464970229,5.0
-9.252577,-0.0025769672,-6.252577,-11.512925464970229,-11.512925464970229,5.0
