1,2,3,4,5,coherence
-0.008950056,-8.25895,-11.512925464970229,-11.512925464970229,-11.512925464970229,1.3333333333333333
-7.3236766,-0.3236768,-4.6986766,-11.512925464970229,-11.512925464970229,3.0
-4.8921275,-0.0171274539999999,-6.1421275,-11.512925464970229,-11.512925464970229,1.0
-5.4595566,-0.20955665,-6.4595566,-11.512925464970229,-11.512925464970229,2.6666666666666665
-11.512925464970229,-0.57598287,-0.82598287,-10.075983,-11.512925464970229,4.666666666666667
-11.512925464970229,-0.014164102,-4.264164,-11.512925464970229,-11.512925464970229,2.6666666666666665
-11.512925464970229,-1.9129323,-0.1629322999999999,-5.9129324,-11.512925464970229,4.666666666666667
-11.512925464970229,-3.9629626,-0.71296275,-8.462963,-11.512925464970229,4.666666666666667
-6.774405,-0.0244052189999999,-3.7744052,-11.0244055,-11.512925464970229,4.333333333333333
-11.512925464970229,-0.57594055,-0.82594055,-11.512925464970229,-11.512925464970229,4.666666666666667
-11.512925464970229,-6.4693527,-0.5943525399999999,-4.0943527,-11.512925464970229,4.333333333333333
-11.512925464970229,-2.1297278,-0.12972774,-5.879728,-11.512925464970229,4.666666666666667
-11.512925464970229,-8.599223,-0.34922323,-3.3492231,-11.512925464970229,4.0
-7.253786,-0.1287861199999999,-3.628786,-11.512925464970229,-11.512925464970229,3.3333333333333335
-0.9001897,-2.6501896,-11.512925464970229,-11.512925464970229,-11.512925464970229,2.0
-11.512925464970229,-0.6931474,-0.6931474,-11.512925464970229,-11.512925464970229,2.6666666666666665
-0.028384142,-4.153384,-11.512925464970229,-11.512925464970229,-11.512925464970229,1.3333333333333333
-11.512925464970229,-3.62825,-0.1282498999999999,-6.87825,-11.512925464970229,4.666666666666667
-11.001343,-0.0013426122999999,-6.626343,-11.512925464970229,-11.512925464970229,3.6666666666666665
-8.128161,-0.2531618500000001,-3.003162,-11.512925464970229,-11.512925464970229,4.0
-8.551159,-0.17615923,-3.0511591,-11.512925464970229,-11.512925464970229,4.0
-4.1560116,-0.031011812,-6.9060116,-11.512925464970229,-11.512925464970229,3.3333333333333335
-11.512925464970229,-4.759929,-0.0099291484999999,-6.634929,-11.512925464970229,4.666666666666667
-0.1381584699999999,-2.1381586,-10.013159,-11.512925464970229,-11.512925464970229,4.333333333333333
-0.0015293825,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.666666666666667
-7.4012327,-0.2762325999999999,-3.7762327,-11.512925464970229,-11.512925464970229,4.0
-11.512925464970229,-0.0046222536,-5.3796225,-11.512925464970229,-11.512925464970229,4.333333333333333
-11.512925464970229,-10.305886,-1.805886,-0.18088605,-6.8058863,4.666666666666667
