1,2,3,4,5,human
-7.3556323,-0.73063225,-0.73063225,-5.2306323,-11.512925464970229,3
-10.442834,-1.1928335,-0.44283350000000005,-4.3178334,-11.512925464970229,3
-11.512925464970229,-11.363098,-2.2380984,-0.11309829000000003,-8.238098,3
-11.512925464970229,-5.5805507,-0.20555076000000005,-1.9555508,-11.512925464970229,2
-11.512925464970229,-10.8293,-2.8293002,-0.07930007000000004,-8.3293,4
-11.512925464970229,-11.512925464970229,-8.1338005,-0.6338002000000001,-0.8838002,5
-4.5164886,-0.016488602000000005,-5.2664886,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-4.2303753,-0.23037549999999996,-2.2303755,-11.230375,5
-5.6590977,-0.034097550000000046,-3.5340974,-9.534098,-11.512925464970229,3
-2.3532743,-0.10327431,-6.1032743,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-3.2208197,-0.22081965000000003,-3.9708197,-11.512925464970229,4
-2.1401503,-0.14015029999999998,-4.39015,-10.26515,-11.512925464970229,5
-0.06278483599999997,-2.812785,-8.812785,-11.512925464970229,-11.512925464970229,3
-7.380933,-0.25593284,-1.5059328,-6.005933,-11.512925464970229,2
-11.512925464970229,-6.263203,-0.13820291999999995,-2.638203,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-8.186731,-1.0617312,-0.8117312,5
-8.392282,-0.39228194999999993,-1.142282,-5.517282,-11.512925464970229,2
-4.100774,-0.10077396999999998,-2.850774,-8.350774,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-6.5133996,-0.013399382000000005,-5.0133996,4
-7.2293296,-0.6043295000000001,-0.8543295,-3.8543296,-11.512925464970229,5
-11.512925464970229,-3.178824,-0.17882390000000006,-2.928824,-11.512925464970229,5
-9.253274,-0.7532743,-0.7532743,-4.7532744,-11.512925464970229,2
-11.512925464970229,-11.243209,-3.9932086,-0.49320859999999994,-7.6182084,5
-11.512925464970229,-11.512925464970229,-9.635593,-1.5105934,-0.26059335000000006,5
-1.7392187,-0.23921868,-3.9892187,-9.614219,-11.512925464970229,4
-0.8335588599999999,-0.58355886,-6.583559,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-9.113721,-0.4887207,-0.98872066,3
-11.512925464970229,-11.512925464970229,-6.19063,-0.31563005,-8.06563,4
-0.6029627999999999,-0.8529628,-4.102963,-9.1029625,-11.512925464970229,1
-8.466839,-0.21683858000000003,-1.7168386,-7.9668384,-11.512925464970229,5
-11.512925464970229,-6.1647468,-0.5397467600000001,-1.0397468,-11.039747,4
-3.051625,-0.051624920000000005,-5.926625,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-6.515128,-1.0151281,-0.51512814,-7.515128,4
-11.512925464970229,-5.990323,-0.8653232500000001,-0.8653232500000001,-7.115323,3
-11.512925464970229,-7.478114,-1.7281141,-0.22811413000000005,-6.353114,4
-4.025789,-0.025788670000000034,-5.025789,-10.275788,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-8.159362,-0.2843618399999999,-1.7843618,5
-11.512925464970229,-11.512925464970229,-7.2886176,-0.16361747999999995,-5.9136176,4
-11.512925464970229,-11.512925464970229,-7.2941823,-0.044182404999999966,-4.2941823,5
-11.512925464970229,-9.965826,-2.4658258,-0.21582584000000005,-9.590826,5
-11.512925464970229,-10.797755,-3.797755,-0.04775500299999994,-4.2977552,5
-11.512925464970229,-10.033126,-2.9081254,-0.15812546000000002,-6.4081254,4
-11.512925464970229,-11.512925464970229,-4.513005,-0.2630049,-10.013005,4
-3.055106,-0.05510602000000005,-5.055106,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-5.3726172,-0.9976171,-0.49761716000000006,-8.247617,5
-11.512925464970229,-2.8276129,-0.32761285000000007,-2.8276129,-8.327613,4
-10.808712,-6.1837125,-4.0587125,-3.3087122,-0.05871226299999999,4
-11.512925464970229,-8.422768,-5.0477676,-3.2977674,-0.04776750499999996,5
-11.512925464970229,-11.512925464970229,-7.98895,-0.48894998000000006,-0.9889499999999999,5
-11.512925464970229,-11.512925464970229,-8.580498,-1.3304976,-0.33049762,2
-11.512925464970229,-8.600497,-1.9754972,-0.9754972000000001,-10.475497,4
-11.512925464970229,-2.837002,-0.08700195999999996,-4.087002,-11.512925464970229,5
-1.1378446,-0.38784456000000006,-7.5128446,-11.512925464970229,-11.512925464970229,5
-11.512925464970229,-7.696993,-1.946993,-0.19699298000000004,-5.571993,3
