1,2,3,4,5,avg
-11.512925464970229,-11.512925464970229,-5.144524,-0.01952392600000003,-4.394524,4.666666666666667
-8.182754,-1.932754,-0.18275399999999997,-3.932754,-11.512925464970229,4.333333333333333
-8.820548,-3.4455478,-0.19554779999999997,-1.9455478,-6.6955476,3.6666666666666665
-0.69717497,-0.69717497,-6.822175,-11.512925464970229,-11.512925464970229,1.0
-0.26858813,-1.5185881,-6.518588,-11.018588,-11.512925464970229,1.6666666666666667
-11.512925464970229,-11.512925464970229,-10.20134,-0.82634,-0.57634,4.0
-11.512925464970229,-11.512925464970229,-7.0642667,-0.31426670000000007,-1.3142667,4.333333333333333
-11.512925464970229,-11.512925464970229,-5.671233,-0.04623311799999994,-3.2962332,4.666666666666667
-11.512925464970229,-11.512925464970229,-5.8899746,-0.38997468,-1.1399747,3.6666666666666665
-11.512925464970229,-11.510869,-4.7608695,-0.13586937,-2.1358693,4.0
-11.512925464970229,-11.512925464970229,-7.2868085,-0.16180841999999995,-1.9118084,4.333333333333333
-11.512925464970229,-11.512925464970229,-4.312922,-0.06292185000000004,-3.0629218,4.333333333333333
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.5298586,-0.029858670000000045,4.333333333333333
-11.512925464970229,-11.512925464970229,-5.7912383,-0.041238304000000045,-3.2912383,4.0
-11.512925464970229,-5.085921,-0.08592076600000002,-2.5859208,-11.512925464970229,4.666666666666667
-8.484079,-3.3590798,-0.35907977999999996,-1.3590798,-6.98408,4.666666666666667
-7.4054804,-6.0304804,-2.6554804,-0.90548027,-0.6554802699999999,4.666666666666667
-0.39387655,-1.7688766,-7.0188766,-10.768877,-11.512925464970229,2.6666666666666665
-0.06137479000000004,-3.186375,-9.061375,-11.512925464970229,-11.512925464970229,1.3333333333333333
-6.208104,-0.08310427000000004,-2.5831044,-8.833104,-11.512925464970229,3.3333333333333335
-8.665686,-1.1656853,-0.41568526999999994,-3.6656852,-11.512925464970229,3.6666666666666665
-11.512925464970229,-3.3078864,-0.05788626000000002,-4.057886,-11.512925464970229,4.0
-11.512925464970229,-7.2032146,-0.5782149,-0.8282149,-10.328215,4.666666666666667
-11.512925464970229,-11.512925464970229,-4.7640467,-0.014046682000000024,-5.3890467,4.333333333333333
-11.512925464970229,-9.300134,-3.0501337,-0.050133710000000026,-8.425134,5.0
-11.512925464970229,-4.796924,-0.17192389999999994,-1.9219239,-11.512925464970229,3.6666666666666665
-11.512925464970229,-11.512925464970229,-7.2869225,-0.16192247999999998,-1.9119225,4.666666666666667
-11.512925464970229,-6.483075,-0.9830754,-0.48307537999999994,-8.608075,3.6666666666666665
-11.512925464970229,-6.028355,-0.40335505999999993,-1.1533551,-10.403355,3.3333333333333335
-1.5642976,-0.3142975599999999,-3.1892977,-8.189298,-11.512925464970229,4.0
-10.895736,-5.145736,-0.3957361,-1.1457361,-8.145736,4.0
-3.073039,-0.07303898,-4.448039,-9.323039,-11.512925464970229,2.6666666666666665
-0.06739034999999997,-5.6923904,-9.81739,-11.512925464970229,-11.512925464970229,1.0
-6.070598,-0.19559820999999997,-1.9455982,-6.695598,-11.512925464970229,2.6666666666666665
-7.4831834,-0.48318329999999987,-0.98318326,-5.6081834,-11.512925464970229,3.3333333333333335
-3.6088004,-0.10880042600000005,-3.7338004,-9.483801,-11.512925464970229,3.6666666666666665
-1.0057566,-0.5057566,-5.7557564,-11.130756,-11.512925464970229,2.0
-1.1598161,-0.40981612,-5.1598163,-10.284816,-11.512925464970229,3.0
-2.6165895,-0.11658954000000002,-3.8665895,-8.74159,-11.512925464970229,3.0
-2.3855844,-0.13558430000000002,-4.0105844,-9.135584,-11.512925464970229,2.6666666666666665
-5.8049603,-0.42996039999999996,-1.4299604,-6.4299603,-11.512925464970229,2.6666666666666665
-11.512925464970229,-3.8061125,-0.05611242400000002,-3.5561125,-11.512925464970229,3.0
-11.512925464970229,-11.512925464970229,-6.7997894,-0.04978953999999998,-3.0497894,4.333333333333333
-10.062286,-3.6872861,-0.18728623000000005,-1.9372863,-7.1872864,4.333333333333333
-11.512925464970229,-5.3195405,-0.31954040000000006,-1.3195404,-6.6945405,4.0
-2.3532128,-0.10321292000000004,-5.978213,-11.512925464970229,-11.512925464970229,3.6666666666666665
-2.5959625,-0.09596257,-4.0959625,-10.220963,-11.512925464970229,3.6666666666666665
-11.512925464970229,-11.512925464970229,-8.954168,-2.5791683,-0.07916836399999998,2.6666666666666665
-11.512925464970229,-11.26338,-6.76338,-1.1383803,-0.38838029999999996,3.3333333333333335
-11.512925464970229,-11.512925464970229,-7.2249537,-0.9749535,-0.47495346999999993,4.333333333333333
-11.512925464970229,-11.512925464970229,-9.779884,-3.5298848,-0.029884704999999977,3.0
-11.512925464970229,-10.5784025,-6.328402,-1.7034022,-0.20340213000000004,3.3333333333333335
-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.7532005,-0.003200527500000039,2.6666666666666665
-11.512925464970229,-11.512925464970229,-9.701724,-1.7017236,-0.20172361999999996,4.0
-11.512925464970229,-7.094357,-3.719357,-0.71935713,-0.71935713,3.0
-11.512925464970229,-9.510904,-4.760905,-0.26090469999999993,-1.5109047,2.6666666666666665
-11.512925464970229,-11.512925464970229,-4.141747,-0.016747124000000047,-9.141747,4.0
