1,2,3,4,5,avg
-11.512925464970229,-0.5927974599999999,-0.84279746,-11.342797,-11.512925464970229,4.666666666666667
-11.512925464970229,-7.873318,-0.49831828,-0.9983183,-11.373319,4.666666666666667
-11.512925464970229,-10.072291,-2.1972916,-0.19729169999999993,-7.572292,4.333333333333333
-7.535927,-0.16092697,-1.9109269,-10.285927,-11.512925464970229,4.666666666666667
-5.332768,-0.70776796,-0.70776796,-7.332768,-11.512925464970229,2.6666666666666665
-11.512925464970229,-11.512925464970229,-10.704154,-0.07915382000000003,-8.329154,4.333333333333333
-11.512925464970229,-11.512925464970229,-7.912234,-0.16223399999999996,-6.412234,4.333333333333333
-11.512925464970229,-11.512925464970229,-2.1269293,-0.12692936999999999,-11.512925464970229,4.666666666666667
-11.512925464970229,-11.512925464970229,-1.8881937,-0.6381937,-11.512925464970229,4.666666666666667
-11.512925464970229,-11.512925464970229,-6.002634,-0.0026340420000000326,-8.752634,4.666666666666667
-11.512925464970229,-11.512925464970229,-9.312113,-0.06211299999999999,-9.812113,4.666666666666667
-11.512925464970229,-11.512925464970229,-2.883507,-0.6335069500000001,-11.512925464970229,4.666666666666667
-11.512925464970229,-11.512925464970229,-9.538286,-0.03828648000000002,-8.663286,4.333333333333333
-11.512925464970229,-7.501106,-0.0011059215000000357,-7.501106,-11.512925464970229,3.6666666666666665
-11.512925464970229,-5.256537,-0.006537026999999954,-8.881537,-11.512925464970229,4.666666666666667
-10.351604,-2.351605,-0.10160491599999996,-6.601605,-11.512925464970229,4.0
-11.512925464970229,-6.526007,-0.026007299999999945,-3.7760074,-11.512925464970229,4.333333333333333
-0.38803068,-1.1380306,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.333333333333333
-11.512925464970229,-0.69315165,-0.69315165,-11.512925464970229,-11.512925464970229,3.6666666666666665
-11.512925464970229,-5.505653,-2.0056531,-0.25565308,-3.7556531,4.0
-11.512925464970229,-9.36202,-2.3620198,-0.11201966600000003,-6.3620195,4.333333333333333
-11.512925464970229,-3.0520887,-0.052088759999999984,-9.552089,-11.512925464970229,4.333333333333333
-11.512925464970229,-2.3847427,-0.13474276999999996,-9.759743,-11.512925464970229,3.6666666666666665
-11.512925464970229,-11.019279,-0.14427890999999995,-2.394279,-11.512925464970229,4.666666666666667
-11.512925464970229,-10.326598,-0.32659838,-1.3265984,-11.512925464970229,4.666666666666667
-11.512925464970229,-11.512925464970229,-0.5759402000000001,-0.8259402,-11.512925464970229,4.666666666666667
-11.512925464970229,-8.886428,-0.13642824999999997,-2.8864284,-11.512925464970229,4.666666666666667
-11.512925464970229,-5.7577834,-0.007783354300000033,-5.3827834,-11.512925464970229,4.666666666666667
-11.512925464970229,-3.0770288,-0.07702879999999998,-9.452029,-11.512925464970229,4.0
-2.3503969,-0.10039677499999998,-8.850397,-11.512925464970229,-11.512925464970229,3.6666666666666665
-8.502284,-0.002284310799999973,-7.0022845,-11.512925464970229,-11.512925464970229,4.333333333333333
-2.5818338,-0.08183374000000002,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.333333333333333
-1.6286805,-0.37868053,-9.87868,-11.512925464970229,-11.512925464970229,2.3333333333333335
-11.512925464970229,-11.512925464970229,-3.7763524,-0.026352324999999975,-5.7763524,4.333333333333333
-11.512925464970229,-5.9355516,-0.43555176,-2.1855516,-9.935552,4.0
-11.512925464970229,-0.47483655999999996,-1.2248366,-11.512925464970229,-11.512925464970229,4.333333333333333
-11.512925464970229,-10.269218,-4.6442184,-0.14421824,-2.1442182,4.666666666666667
-11.512925464970229,-11.512925464970229,-9.89278,-1.1427804,-0.39278045000000006,4.666666666666667
-11.512925464970229,-11.512925464970229,-3.7783613,-0.02836142999999999,-5.2783613,4.333333333333333
-11.512925464970229,-11.512925464970229,-4.2641706,-0.014170681999999973,-11.512925464970229,4.666666666666667
-11.512925464970229,-3.8581917,-0.10819175999999997,-4.858192,-11.512925464970229,4.666666666666667
-11.512925464970229,-7.351531,-0.22653097000000003,-1.726531,-9.351531,4.666666666666667
-11.512925464970229,-0.9740781999999999,-0.47407814999999986,-11.512925464970229,-11.512925464970229,3.6666666666666665
