1,2,3,4,5,human
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.8712602,-0.121260256,5
-11.512925464970229,-9.35228,-1.6022792,-2.3522792,-8.35228,5
-10.908033,-4.5330334,-1.0330333,-1.0330333,-8.658033,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.12511,-0.0001100993899999875,5
-0.0024958718999999914,-6.002496,-11.502496,-11.512925464970229,-11.512925464970229,1
-0.02728818999999997,-3.7772882,-9.777288,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-11.512925464970229,-11.512925464970229,-9.139271,-0.014271166999999953,5
-0.023471756000000017,-3.7734718,-9.898472,-11.512925464970229,-11.512925464970229,5
-2.6145773,-0.11457722999999999,-3.3645773,-8.614577,-11.512925464970229,2
-0.3717134000000001,-2.8717134,-8.746714,-11.512925464970229,-11.512925464970229,5
-11.512925464970229,-11.512925464970229,-8.600466,-0.9754658,-1.9754658,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.5778074,-0.20280745999999994,5
-10.422327,-2.5473273,-0.2973273,-2.5473273,-9.797327,2
-1.9358933,-0.18589326999999997,-3.9358933,-8.435893,-11.512925464970229,2
-3.070995,-0.07099520000000001,-3.820995,-10.195995,-11.512925464970229,1
-8.483174,-1.9831744,-0.23317442999999996,-3.2331743,-11.512925464970229,2
-3.0592566,-0.059256613000000055,-4.5592566,-10.559257,-11.512925464970229,2
-8.580666,-3.5806656,-1.5806656,-1.5806656,-7.2056656,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.251537,-0.001537715900000042,5
-3.79119,-0.04118979300000001,-4.6661897,-9.54119,-11.512925464970229,2
-2.599894,-0.09989409000000002,-4.849894,-9.974895,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-4.5723567,-0.07235648500000003,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.002263,-0.002263375000000025,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-4.008129999978257e-06,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-1.8146852,-1.3146852,3
-11.512925464970229,-11.512925464970229,-11.512925464970229,-1.3599076,-1.6099076,4
-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.2586317,-0.00863146899999999,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.179378,-1.179378,4
-1.7035153,-0.20351526,-6.328515,-11.512925464970229,-11.512925464970229,3
-0.05701623499999998,-3.0570161,-8.432016,-11.512925464970229,-11.512925464970229,1
-11.512925464970229,-5.637222,-1.5122218,-0.51222175,-5.262222,4
-0.82908314,-0.57908314,-6.079083,-11.512925464970229,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-10.869003,-1.869003,-0.36900312,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.1008713999955396e-06,5
-11.512925464970229,-7.0866427,-1.9616429,-0.21164288000000006,-4.7116427,5
-11.512925464970229,-10.82856,-5.9535594,-0.5785595999999998,-0.8285596,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.557777499991435e-06,5
-0.00544316230000001,-5.255443,-11.512925464970229,-11.512925464970229,-11.512925464970229,1
-2.5176325,-0.26763259999999994,-2.2676325,-6.3926325,-11.512925464970229,1
-0.007264901399999996,-5.507265,-10.757265,-11.512925464970229,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-4.4854164,-0.98541653,5
-11.512925464970229,-11.512925464970229,-9.024356,-1.1493555,-0.39935550000000003,2
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.002492,-0.002492422200000055,5
-0.00026205102999997247,-10.375262,-11.512925464970229,-11.512925464970229,-11.512925464970229,2
-0.0032045694999999967,-5.7532043,-11.512925464970229,-11.512925464970229,-11.512925464970229,1
-0.020665559999999954,-4.0206656,-9.395665,-11.512925464970229,-11.512925464970229,2
-7.895966,-2.895966,-0.6459659299999999,-0.89596593,-5.395966,5
-0.006786535500000018,-5.0067863,-11.512925464970229,-11.512925464970229,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-4.095677,-0.09567682399999997,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.0345924000204315e-06,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.5773344,-0.5773343400000001,5
-2.363814,-0.11381421000000005,-4.3638144,-9.613814,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.4201307,-0.42013072999999995,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.007878,-0.007877865000000026,5
-11.512925464970229,-11.512925464970229,-10.15017,-1.5251703,-0.2751702999999999,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-1.0325924000002588e-05,5
-10.2248,-2.9748,-0.22480014000000004,-1.9748001,-9.9748,2
-11.512925464970229,-11.512925464970229,-6.84015,-0.59014976,-4.34015,5
-3.87906,-0.37905994,-1.6290599,-3.62906,-11.12906,2
-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.786356,-0.16135596999999993,5
-11.512925464970229,-11.512925464970229,-8.214643,-0.46464247,-1.9646425,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.9300642,-0.18006428,5
-0.00032378386999995284,-10.500324,-11.512925464970229,-11.512925464970229,-11.512925464970229,1
-9.448773,-4.0737734,-1.8237731,-2.3237731,-8.698773,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.757244,-0.007243949000000056,5
-11.512925464970229,-4.5335255,-1.2835257,-1.0335257,-7.2835255,2
-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.1309304,-0.005930455400000021,2
-11.512925464970229,-11.512925464970229,-10.051493,-0.5514926299999999,-1.5514927,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.25865,-0.008649910999999958,5
-11.512925464970229,-8.177562,-3.4275622,-0.17756215000000003,-2.4275622,2
-0.95887357,-1.4588735,-7.0838737,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.768306,-0.01830597799999996,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.637051,-0.38705084000000006,5
-1.31826,-0.31825995000000007,-5.31826,-10.69326,-11.512925464970229,1
-1.7211336,-0.22113359999999996,-3.9711337,-10.471133,-11.512925464970229,2
-0.16298213999999994,-1.9129821,-7.912982,-11.512925464970229,-11.512925464970229,2
-0.8945692,-0.6445692,-4.5195694,-9.144569,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.626953,-0.0019528986999999601,5
-11.512925464970229,-7.362456,-2.7374556,-0.23745565000000005,-3.2374556,5
-11.512925464970229,-11.512925464970229,-9.873488,-0.49848846,-2.2484884,5
-11.512925464970229,-11.512925464970229,-11.345471,-1.7204711,-0.22047117,2
-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.9129333,-0.16293342000000002,5
-6.1931767,-1.3181767,-0.8181767999999999,-1.8181767,-7.9431767,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.853083,-0.10308314,5
-6.522031,-1.0220311,-1.7720311,-5.022031,-11.512925464970229,1
-0.9753592,-0.47535920000000004,-6.725359,-11.512925464970229,-11.512925464970229,2
-11.115313,-8.240313,-6.115313,-2.2403128,-0.11531290000000005,5
-11.512925464970229,-5.556312,-1.5563122,-0.5563121999999999,-6.931312,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.3786297,-0.25362983000000006,5
-11.512925464970229,-8.233055,-3.3580556,-0.10805555400000005,-2.8580556,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-10.755256,-0.005255337999999977,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-7.879457,-0.004457058999999963,5
-11.512925464970229,-9.768325,-3.2683244,-0.51832443,-5.2683244,2
-11.512925464970229,-11.512925464970229,-11.512925464970229,-4.3419876,-0.09198746999999995,5
-2.2355351,-0.23553514000000003,-2.4855351,-6.860535,-11.512925464970229,2
-11.512925464970229,-11.512925464970229,-11.512925464970229,-7.523786,-0.023786110000000006,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-8.754236,-0.004236532000000013,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-6.0509467,-0.050946663999999996,2
-0.16141876999999996,-1.9114188,-8.536419,-11.512925464970229,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-7.0040865,-0.004086474000000053,5
-9.650175,-3.0251749,-1.0251749,-2.0251749,-9.900175,5
-9.334729,-2.084729,-0.3347290499999999,-2.084729,-9.584729,5
