1,2,3,4,5,human
-11.512925464970229,-11.512925464970229,-0.63260084,-0.75760084,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-2.463948,-0.08894797,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-7.375627,-0.0006271334000000503,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-11.000019,-1.9385402999961207e-05,-11.512925464970229,2
-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.3557529999995956e-05,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-4.913529,-0.66352904,-7.788529,5
-7.25071,-0.000710167049999973,-11.512925464970229,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-7.3758574,-0.0008572661999999637,-8.375857,-11.512925464970229,5
-11.512925464970229,-0.0001111722200000539,-9.250112,-11.512925464970229,-11.512925464970229,3
-7.125806,-0.0008056987400000422,-11.512925464970229,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-8.877648,-0.002648071199999963,-6.002648,-11.512925464970229,4
-1.9102243,-0.16022433000000003,-11.512925464970229,-11.512925464970229,-11.512925464970229,5
-0.16022423000000002,-1.9102242,-11.512925464970229,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-6.8779607,-0.002960703999999955,-6.2529607,-11.512925464970229,2
-11.512925464970229,-11.512925464970229,-0.25211690000000003,-1.5021169,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.0009121788000000229,-7.000912,5
-11.512925464970229,-0.0004901225300000425,-7.62549,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-9.514238,-0.014237902000000042,-4.264238,-11.512925464970229,4
-11.512925464970229,-8.975333,-0.10033336000000001,-2.3503335,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-9.500126,-0.00012594614000001407,-11.512925464970229,5
-11.512925464970229,-11.512925464970229,-1.5019381,-0.25193806999999996,-11.512925464970229,5
-8.875145,-0.00014525714999994856,-11.512925464970229,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-11.512925464970229,-9.875056,-5.669614999999747e-05,-11.512925464970229,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-5.5041027,-0.004102858200000041,5
-11.512925464970229,-0.0007102862600000512,-7.2507105,-11.512925464970229,-11.512925464970229,4
-4.511048,-0.011047814999999954,-11.512925464970229,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.1901789999967616e-05,-10.750031,3
-11.512925464970229,-11.512925464970229,-8.500206,-0.0002061628600000278,-11.512925464970229,4
-10.375031,-3.178258300002018e-05,-11.512925464970229,-11.512925464970229,-11.512925464970229,1
-11.512925464970229,-2.3502095,-0.100209475,-11.512925464970229,-11.512925464970229,5
-11.512925464970229,-11.512925464970229,-7.6254897,-0.0004897648999999815,-11.512925464970229,4
-11.512925464970229,-2.0577440000033607e-05,-11.000021,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-11.512925464970229,-0.28116113000000004,-1.4061611,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-2.4639409,-0.08894078000000004,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.054500699975706e-06,-11.512925464970229,4
-4.6347733,-0.009773086000000049,-11.512925464970229,-11.512925464970229,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.9517713999972426e-05,-10.50003,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.702754500000344e-05,-11.375037,4
-11.512925464970229,-11.512925464970229,-0.25193298,-1.501933,-11.512925464970229,5
-11.512925464970229,-0.0036003059000000457,-5.6286,-11.512925464970229,-11.512925464970229,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.00026205102999997247,-8.250262,5
-11.512925464970229,-9.100526,-0.22552553999999997,-1.6005255,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-1.0537066,-0.4287067,-11.512925464970229,4
-11.512925464970229,-0.012509774000000017,-4.38751,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-9.648311,-0.023310349999999955,-3.7733104,-11.512925464970229,5
-11.512925464970229,-10.654775,-0.029774674999999955,-3.5297747,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-7.791223,-0.04122296999999996,-9.791223,4
-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.0012536845999999882,-6.7512536,5
-11.512925464970229,-11.512925464970229,-5.2507296,-0.12572933999999994,-9.62573,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.666993499994854e-05,-11.000036,2
-11.512925464970229,-11.512925464970229,-0.22542260000000006,-1.6004226,-11.512925464970229,4
-11.512925464970229,-4.141327,-0.01632678499999997,-8.141327,-11.512925464970229,5
-11.512925464970229,-4.762694,-0.012693996999999955,-5.512694,-11.512925464970229,5
-11.512925464970229,-3.2880855,-0.03808544000000001,-10.038085,-11.512925464970229,3
-11.512925464970229,-0.0001296414599999928,-9.00013,-11.512925464970229,-11.512925464970229,1
-11.512925464970229,-2.127059,-0.12705902999999996,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-10.713962,-0.08896204999999999,-2.463962,-11.512925464970229,4
-11.512925464970229,-9.884808,-0.009807444999999951,-4.6348076,-11.512925464970229,5
-9.250098,-9.817902000002844e-05,-11.512925464970229,-11.512925464970229,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-4.3201999994718403e-07,-11.512925464970229,-11.512925464970229,4
-11.512925464970229,-8.252446,-0.0024464005000000206,-6.127446,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-6.446217,-0.07121724999999997,-11.512925464970229,5
-11.512925464970229,-0.06993665499999997,-2.6949368,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-0.029750833000000053,-3.5297508,-11.512925464970229,-11.512925464970229,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.650518999997688e-06,-11.512925464970229,5
-11.512925464970229,-2.6850743,-1.9350744,-3.3100743,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-7.125806,-0.0008058178999999494,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-2.1271355,-0.12713545999999995,-11.512925464970229,4
-11.512925464970229,-0.0008051026399999513,-7.125805,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-1.8047733,-0.17977329999999994,-11.054773,-11.512925464970229,4
-4.511048,-0.011047814999999954,-11.512925464970229,-11.512925464970229,-11.512925464970229,1
-11.512925464970229,-11.512925464970229,-9.250114,-0.00011462913000003953,-11.512925464970229,4
-11.512925464970229,-0.020542122000000027,-3.8955421,-11.512925464970229,-11.512925464970229,4
-11.512925464970229,-0.00020389800000000452,-8.500204,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-11.512925464970229,-1.9361265000364793e-07,-11.512925464970229,5
-11.512925464970229,-11.512925464970229,-5.3796215,-0.004621541599999959,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-11.512925464970229,-4.668304200004108e-05,-10.000047,4
-2.0179021,-0.14290221000000003,-11.512925464970229,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-11.512925464970229,-3.6513023,-0.026302273999999955,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-0.22547293,-1.6004729,-11.512925464970229,5
-11.512925464970229,-11.512925464970229,-9.000124,-0.00012403887999997017,-11.512925464970229,5
-11.512925464970229,-1.7015538,-0.20155378000000002,-8.951553,-11.512925464970229,2
-11.512925464970229,-6.003975,-0.003974747400000038,-6.503975,-11.512925464970229,5
-11.512925464970229,-11.512925464970229,-11.512925464970229,-0.005930340000000035,-5.1309304,4
-8.125309,-0.00030936389999999835,-11.512925464970229,-11.512925464970229,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-11.512925464970229,-2.5789607,-0.07896062000000005,5
-2.9299002,-0.054900219999999965,-10.9299,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-5.6288033,-0.0038031689999999687,-8.503803,-11.512925464970229,4
-11.512925464970229,-11.512925464970229,-11.512925464970229,-3.888926000029215e-06,-11.512925464970229,5
-11.512925464970229,-0.06993688000000005,-2.694937,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-11.362836,-0.11283624999999997,-2.2378364,-11.512925464970229,3
-6.501503,-0.0015028368000000196,-11.512925464970229,-11.512925464970229,-11.512925464970229,2
-0.22674595000000006,-5.601746,-11.512925464970229,-11.512925464970229,-11.512925464970229,2
-11.512925464970229,-10.00866,-0.008659947999999952,-4.75866,-11.512925464970229,2
-11.512925464970229,-0.10020710499999996,-2.350207,-11.512925464970229,-11.512925464970229,2
0.0,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3
-11.512925464970229,-0.0010355490999999853,-6.8760357,-11.512925464970229,-11.512925464970229,4
-11.512925464970229,-0.42870873,-1.0537088,-11.512925464970229,-11.512925464970229,5
