low,up,y_test
4.85280464938206,5.0,5.0
4.7910713706148815,5.0,5.0
4.574127109481095,5.0,5.0
4.85280464938206,5.0,5.0
2.765301951363627,5.0,5.0
2.765301951363627,5.0,5.0
2.765301951363627,5.0,5.0
2.0390755325987158,5.0,4.3333335
1.6378120779384422,5.0,5.0
4.85280464938206,5.0,5.0
4.775584217627426,5.0,5.0
2.6666667461395264,5.0,5.0
4.85280464938206,5.0,5.0
4.85280464938206,5.0,5.0
4.85280464938206,5.0,5.0
4.85280464938206,5.0,5.0
4.85280464938206,5.0,5.0
4.494448884655329,5.0,5.0
4.837317496394604,5.0,5.0
4.325522518548212,5.0,5.0
4.376331777778237,5.0,2.3333333
4.85280464938206,5.0,5.0
4.325522518548212,5.0,5.0
4.837317496394604,5.0,5.0
4.85280464938206,5.0,5.0
4.4754919042569945,5.0,5.0
4.668391130287487,5.0,5.0
1.6378120779384422,5.0,3.6666667
2.765301951363627,5.0,5.0
4.574127109481095,5.0,5.0
2.225301945403163,5.0,5.0
4.325522518548212,5.0,5.0
1.6946563177941125,5.0,2.0
2.765301951363627,5.0,5.0
4.7910713706148815,5.0,5.0
4.85280464938206,5.0,5.0
4.325522518548212,5.0,5.0
2.6666667461395264,5.0,5.0
4.668391130287487,5.0,5.0
4.837317496394604,5.0,5.0
4.85280464938206,5.0,5.0
4.85280464938206,5.0,5.0
4.574127109481095,5.0,5.0
2.6666667461395264,5.0,5.0
2.6095220523595213,5.0,5.0
2.6666667461395264,5.0,5.0
2.6666667461395264,5.0,5.0
2.765301951363627,5.0,4.6666665
2.6666667461395264,5.0,5.0
4.325522518548212,5.0,5.0
4.7910713706148815,5.0,4.6666665
4.7910713706148815,5.0,5.0
2.765301951363627,5.0,4.6666665
4.775584217627426,5.0,5.0
2.087945542524081,5.0,2.6666667
2.131491314998728,2.6667287227348204,1.3333334
1.9404403273746151,5.0,3.6666667
4.325522518548212,5.0,4.3333335
2.765301951363627,5.0,4.6666665
4.341009671535668,5.0,5.0
2.765301951363627,5.0,5.0
2.765301951363627,5.0,5.0
2.765301951363627,5.0,5.0
1.6378120779384422,5.0,5.0
4.325522518548212,5.0,5.0
2.47985308811605,5.0,5.0
2.765301951363627,5.0,4.6666665
2.225301945403163,5.0,5.0
4.85280464938206,5.0,5.0
2.6666667461395264,5.0,5.0
4.775584217627426,5.0,5.0
4.574127109481095,5.0,5.0
2.765301951363627,5.0,5.0
4.85280464938206,5.0,5.0
4.85280464938206,5.0,5.0
4.325522518548212,5.0,5.0
4.85280464938206,5.0,5.0
1.6378120779384422,5.0,2.6666667
1.6378120779384422,5.0,4.3333335
2.765301951363627,5.0,5.0
2.6316976914990793,5.0,5.0
4.325522518548212,5.0,5.0
4.668391130287487,5.0,5.0
2.6666667461395264,5.0,5.0
1.9404403273746151,5.0,4.6666665
4.85280464938206,5.0,5.0
4.325522518548212,5.0,5.0
4.7910713706148815,5.0,5.0
4.574127109481095,5.0,5.0
1.9404403273746151,5.0,5.0
4.509936037642785,5.0,5.0
2.765301951363627,5.0,2.6666667
