low,up,y_test
5.0,5.0,5.0
1.9805427414970993,5.0,1.6666666
1.182580626361114,5.0,1.6666666
1.6708368135599292,5.0,5.0
5.0,5.0,5.0
5.0,5.0,5.0
1.182580626361114,5.0,1.0
4.382206147344994,5.0,5.0
1.6666427148061396,5.0,5.0
1.182580626361114,5.0,5.0
4.382206147344994,5.0,5.0
4.382206147344994,5.0,5.0
4.0130231354918555,5.0,5.0
5.0,5.0,5.0
1.6666427148061396,5.0,5.0
5.0,5.0,5.0
3.3505061883410683,5.0,5.0
4.382206147344994,5.0,5.0
4.0130231354918555,5.0,5.0
4.079689786263951,5.0,5.0
1.6666427148061396,5.0,5.0
2.6983426738100658,5.0,5.0
1.81130408545794,5.0,4.6666665
1.182580626361114,5.0,5.0
2.125204112148901,5.0,5.0
1.9805427414970993,5.0,4.6666665
2.6983426738100658,5.0,5.0
1.2000579358332408,5.0,3.6666667
5.0,5.0,5.0
1.6666427148061396,5.0,5.0
4.379015669579339,5.0,5.0
4.382206147344994,5.0,5.0
4.079689786263951,5.0,5.0
1.182580626361114,5.0,2.6666667
4.382206147344994,5.0,5.0
1.4707786892468895,5.0,1.6666666
4.7006741166846115,5.0,5.0
5.0,5.0,5.0
1.6666427148061396,5.0,5.0
1.182580626361114,5.0,5.0
1.0420129096041382,5.0,5.0
4.382206147344994,5.0,5.0
4.7006741166846115,5.0,5.0
5.0,5.0,5.0
4.382206147344994,5.0,5.0
4.6815320306603825,5.0,4.6666665
4.382206147344994,5.0,5.0
4.079689786263951,5.0,4.6666665
1.9805427414970993,5.0,2.0
4.0130231354918555,5.0,4.6666665
5.0,5.0,5.0
4.382206147344994,5.0,5.0
1.9805427414970993,5.0,5.0
1.182580626361114,5.0,5.0
1.182580626361114,5.0,1.6666666
3.6644062150320282,5.0,5.0
5.0,5.0,5.0
4.382206147344994,5.0,5.0
1.4707786892468895,5.0,5.0
1.6666427148061396,5.0,1.6666666
4.6815320306603825,5.0,5.0
4.6815320306603825,5.0,5.0
5.0,5.0,5.0
3.6644062150320282,5.0,5.0
1.9805427414970993,5.0,5.0
1.182580626361114,5.0,4.6666665
4.7006741166846115,5.0,5.0
1.9138760668831463,5.0,5.0
4.697483638918957,5.0,5.0
4.7006741166846115,5.0,5.0
5.0,5.0,5.0
4.6815320306603825,5.0,4.3333335
4.079689786263951,5.0,5.0
5.0,5.0,5.0
4.6815320306603825,5.0,5.0
1.177558392345067,5.0,4.3333335
5.0,5.0,5.0
4.0130231354918555,5.0,5.0
1.6666427148061396,5.0,5.0
5.0,5.0,5.0
4.382206147344994,5.0,4.6666665
5.0,5.0,5.0
1.3457880335963859,5.0,5.0
