low,up,y_test
4.44813557977935,5.0,4.6666665
4.4724355913664935,5.0,5.0
2.8273099849433914,5.0,5.0
2.8273099849433914,5.0,5.0
4.4238355681922075,5.0,5.0
4.4238355681922075,5.0,5.0
4.666666507720947,5.0,5.0
3.9359740708532494,5.0,5.0
1.336335796374239,5.0,4.0
4.690966519308091,5.0,5.0
4.756999884128572,5.0,5.0
3.2019091981581838,5.0,5.0
4.690966519308091,5.0,5.0
1.0,5.0,2.6666667
4.781299895715714,5.0,5.0
2.8273099849433914,5.0,4.3333335
4.690966519308091,5.0,5.0
4.781299895715714,5.0,5.0
4.44813557977935,5.0,5.0
2.8273099849433914,5.0,5.0
4.756999884128572,5.0,5.0
4.690966519308091,5.0,4.6666665
3.3394714938694925,5.0,5.0
4.690966519308091,5.0,5.0
1.7585565414086848,5.0,5.0
4.690966519308091,5.0,5.0
4.44813557977935,5.0,5.0
3.1776091865710407,5.0,5.0
4.666666507720947,5.0,5.0
4.781299895715714,5.0,5.0
1.3191927696966714,5.0,5.0
4.666666507720947,5.0,5.0
3.3394714938694925,5.0,5.0
1.0,5.0,2.6666667
3.3394714938694925,5.0,4.6666665
2.8516099965305344,5.0,5.0
1.4322358987231858,5.0,5.0
4.44813557977935,5.0,4.3333335
2.5273099968643207,5.0,5.0
4.756999884128572,5.0,5.0
4.666666507720947,5.0,5.0
4.666666507720947,5.0,5.0
4.781299895715714,5.0,5.0
4.756999884128572,5.0,5.0
1.0,5.0,2.0
4.4724355913664935,5.0,5.0
1.0,5.0,4.3333335
2.8273099849433914,5.0,5.0
2.8273099849433914,5.0,5.0
4.44813557977935,5.0,5.0
4.781299895715714,5.0,5.0
3.2019091981581838,5.0,5.0
4.781299895715714,5.0,5.0
4.44813557977935,5.0,5.0
4.781299895715714,5.0,5.0
1.0574373397726007,5.0,5.0
1.077903918170995,5.0,2.0
1.2734465589624366,5.0,5.0
1.3053477912639888,5.0,2.6666667
1.0581876765039708,5.0,5.0
4.4724355913664935,5.0,5.0
4.4724355913664935,5.0,5.0
4.4724355913664935,5.0,5.0
3.9359740708532494,5.0,5.0
3.1776091865710407,5.0,5.0
1.2474037655350505,4.593639064039271,5.0
4.44813557977935,5.0,5.0
1.3365719420787128,5.0,5.0
4.690966519308091,5.0,5.0
4.756999884128572,5.0,5.0
4.4724355913664935,5.0,5.0
1.2115485140713296,5.0,2.3333333
4.690966519308091,5.0,5.0
2.8273099849433914,5.0,2.0
2.8273099849433914,5.0,5.0
2.8273099849433914,5.0,5.0
4.666666507720947,5.0,5.0
2.6125496270517594,5.0,5.0
4.666666507720947,5.0,5.0
4.310573284068043,5.0,5.0
2.8273099849433914,5.0,4.6666665
1.3312877228797184,5.0,1.6666666
4.44813557977935,5.0,5.0
4.286273272480899,5.0,5.0
4.44813557977935,5.0,5.0
4.0493674081979005,5.0,5.0
1.6891659804479977,5.0,1.6666666
4.690966519308091,5.0,5.0
3.2019091981581838,5.0,5.0
4.781299895715714,5.0,5.0
2.8273099849433914,5.0,5.0
4.690966519308091,5.0,5.0
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
2.5273099968643207,5.0,2.6666667
1.3787416659118925,5.0,4.0
3.2019091981581838,5.0,5.0
4.44813557977935,5.0,5.0
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
1.3782713625173435,5.0,4.6666665
4.781299895715714,5.0,5.0
4.310573284068043,5.0,5.0
4.756999884128572,5.0,5.0
1.5214483034776938,5.0,5.0
1.0574373397726007,5.0,2.3333333
4.781299895715714,5.0,5.0
4.666666507720947,5.0,5.0
3.2019091981581838,5.0,4.6666665
4.666666507720947,5.0,5.0
4.781299895715714,5.0,5.0
4.690966519308091,5.0,5.0
1.0574373397726007,5.0,4.6666665
3.9359740708532494,5.0,5.0
1.3365719420787128,5.0,5.0
4.666666507720947,5.0,5.0
4.781299895715714,5.0,5.0
4.44813557977935,5.0,5.0
2.8273099849433914,5.0,4.6666665
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
2.8273099849433914,5.0,5.0
4.690966519308091,5.0,5.0
4.690966519308091,5.0,5.0
4.44813557977935,5.0,5.0
4.690966519308091,5.0,5.0
2.8516099965305344,5.0,5.0
4.44813557977935,5.0,5.0
1.646996256614818,5.0,5.0
4.44813557977935,5.0,5.0
4.44813557977935,5.0,5.0
4.666666507720947,5.0,5.0
3.8009636755260354,5.0,5.0
4.666666507720947,5.0,5.0
4.756999884128572,5.0,5.0
1.3053477912639888,5.0,2.3333333
1.3891659923689266,5.0,5.0
4.4238355681922075,5.0,5.0
1.0574373397726007,5.0,1.3333334
4.781299895715714,5.0,5.0
2.8273099849433914,5.0,5.0
1.3365719420787128,5.0,1.3333334
4.690966519308091,5.0,5.0
2.8273099849433914,5.0,5.0
3.2019091981581838,5.0,5.0
1.0,5.0,2.6666667
3.2019091981581838,5.0,5.0
3.3394714938694925,5.0,5.0
4.4724355913664935,5.0,5.0
4.666666507720947,5.0,5.0
4.781299895715714,5.0,5.0
4.286273272480899,5.0,5.0
4.44813557977935,5.0,5.0
1.0574373397726007,5.0,5.0
2.8273099849433914,5.0,5.0
4.44813557977935,5.0,5.0
2.8516099965305344,5.0,5.0
4.4724355913664935,5.0,5.0
4.44813557977935,5.0,5.0
4.666666507720947,5.0,5.0
4.310573284068043,5.0,4.3333335
1.3891659923689266,5.0,5.0
4.286273272480899,5.0,5.0
4.44813557977935,5.0,5.0
4.756999884128572,5.0,5.0
2.8273099849433914,5.0,5.0
4.666666507720947,5.0,5.0
4.756999884128572,5.0,5.0
4.690966519308091,5.0,5.0
4.44813557977935,5.0,5.0
4.310573284068043,5.0,5.0
1.0574373397726007,5.0,5.0
1.0043262189310136,5.0,5.0
4.354211240917825,5.0,1.6666666
4.4724355913664935,5.0,5.0
1.1060259917593398,5.0,5.0
3.2019091981581838,5.0,5.0
1.3312877228797184,5.0,2.0
1.3891659923689266,5.0,4.3333335
4.666666507720947,5.0,5.0
4.690966519308091,5.0,5.0
4.44813557977935,5.0,5.0
3.3394714938694925,5.0,5.0
2.8273099849433914,5.0,5.0
4.756999884128572,5.0,5.0
4.666666507720947,5.0,5.0
4.4724355913664935,5.0,5.0
4.4238355681922075,5.0,5.0
4.44813557977935,5.0,5.0
1.1881149900125754,5.0,5.0
2.8516099965305344,5.0,5.0
1.3199931934972176,5.0,5.0
4.4238355681922075,5.0,5.0
4.666666507720947,5.0,5.0
4.666666507720947,5.0,5.0
1.0043262189310136,5.0,2.6666667
1.3312877228797184,5.0,5.0
4.44813557977935,5.0,5.0
4.690966519308091,5.0,5.0
2.8273099849433914,5.0,5.0
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
1.0200202031575685,5.0,5.0
1.4048145889760226,5.0,4.3333335
1.343339565054572,5.0,5.0
2.8273099849433914,5.0,1.6666666
4.44813557977935,5.0,5.0
2.8273099849433914,5.0,5.0
2.8273099849433914,5.0,5.0
4.44813557977935,5.0,5.0
1.0,5.0,2.6666667
4.666666507720947,5.0,5.0
4.286273272480899,5.0,5.0
4.4238355681922075,5.0,4.3333335
4.690966519308091,5.0,5.0
4.690966519308091,5.0,5.0
1.1823863710634297,5.0,1.6666666
4.666666507720947,5.0,5.0
2.5516100084514637,5.0,5.0
4.666666507720947,5.0,4.6666665
4.756999884128572,5.0,5.0
4.690966519308091,5.0,5.0
1.3558326669828793,5.0,4.6666665
4.44813557977935,5.0,5.0
4.4238355681922075,5.0,5.0
4.4238355681922075,5.0,5.0
4.781299895715714,5.0,5.0
4.286273272480899,5.0,5.0
4.44813557977935,5.0,5.0
4.44813557977935,5.0,5.0
4.4238355681922075,5.0,5.0
2.8273099849433914,5.0,5.0
4.44813557977935,5.0,5.0
4.781299895715714,5.0,5.0
4.44813557977935,5.0,5.0
4.666666507720947,5.0,5.0
4.756999884128572,5.0,5.0
4.44813557977935,5.0,5.0
4.781299895715714,5.0,5.0
4.756999884128572,5.0,5.0
4.781299895715714,5.0,5.0
1.492068820434332,5.0,5.0
4.4724355913664935,5.0,5.0
4.286273272480899,5.0,5.0
1.1823863710634297,5.0,1.6666666
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
4.310573284068043,5.0,5.0
1.0574373397726007,5.0,4.6666665
1.0,5.0,2.0
4.666666507720947,5.0,5.0
4.690966519308091,5.0,5.0
4.756999884128572,5.0,5.0
4.44813557977935,5.0,5.0
4.44813557977935,5.0,5.0
4.4238355681922075,5.0,5.0
3.1776091865710407,5.0,5.0
4.756999884128572,5.0,5.0
4.44813557977935,5.0,5.0
4.4724355913664935,5.0,5.0
4.666666507720947,5.0,5.0
4.666666507720947,5.0,5.0
4.44813557977935,5.0,5.0
1.0,5.0,2.0
4.690966519308091,5.0,5.0
4.690966519308091,5.0,5.0
4.44813557977935,5.0,5.0
2.8273099849433914,5.0,5.0
1.0,5.0,1.3333334
4.756999884128572,5.0,5.0
2.8273099849433914,5.0,5.0
4.44813557977935,5.0,4.3333335
4.666666507720947,5.0,5.0
4.781299895715714,5.0,5.0
2.8516099965305344,5.0,4.6666665
4.756999884128572,5.0,5.0
2.8273099849433914,5.0,5.0
1.0043262189310136,5.0,2.3333333
4.4724355913664935,5.0,5.0
4.756999884128572,5.0,5.0
4.4238355681922075,5.0,5.0
4.44813557977935,5.0,5.0
2.8273099849433914,5.0,5.0
2.8273099849433914,5.0,5.0
4.690966519308091,5.0,5.0
4.286273272480899,5.0,5.0
4.4238355681922075,5.0,5.0
4.756999884128572,5.0,5.0
4.286273272480899,5.0,5.0
2.8968062844501454,5.0,5.0
4.44813557977935,5.0,5.0
4.4238355681922075,5.0,5.0
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
3.132975855302015,5.0,5.0
4.44813557977935,5.0,5.0
4.44813557977935,5.0,5.0
2.8273099849433914,5.0,5.0
4.44813557977935,5.0,4.6666665
4.781299895715714,5.0,5.0
4.739380109671899,5.0,5.0
3.2019091981581838,5.0,5.0
1.0,5.0,5.0
4.44813557977935,5.0,5.0
1.3365719420787128,5.0,5.0
4.781299895715714,5.0,5.0
4.44813557977935,5.0,5.0
4.666666507720947,5.0,5.0
4.4238355681922075,5.0,5.0
4.4724355913664935,5.0,5.0
2.8273099849433914,5.0,5.0
1.3053477912639888,5.0,1.6666666
4.756999884128572,5.0,5.0
4.781299895715714,5.0,5.0
1.1881149900125754,5.0,5.0
4.781299895715714,5.0,5.0
1.3891659923689266,5.0,5.0
4.666666507720947,5.0,4.3333335
4.781299895715714,5.0,4.3333335
2.8273099849433914,5.0,5.0
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
4.781299895715714,5.0,5.0
1.6581204587317895,5.0,5.0
4.4238355681922075,5.0,2.6666667
4.666666507720947,5.0,5.0
4.666666507720947,5.0,5.0
3.2019091981581838,5.0,4.6666665
1.3891659923689266,5.0,1.3333334
4.4724355913664935,5.0,5.0
4.690966519308091,5.0,5.0
4.44813557977935,5.0,5.0
4.781299895715714,5.0,5.0
2.8273099849433914,5.0,5.0
4.44813557977935,5.0,5.0
2.8273099849433914,5.0,2.3333333
2.8273099849433914,5.0,5.0
4.666666507720947,5.0,5.0
4.44813557977935,5.0,5.0
4.690966519308091,5.0,4.6666665
1.336335796374239,5.0,2.0
4.690966519308091,5.0,5.0
1.0,5.0,1.6666666
2.8273099849433914,5.0,5.0
2.8273099849433914,5.0,5.0
1.3891659923689266,5.0,1.6666666
4.44813557977935,5.0,5.0
4.44813557977935,5.0,5.0
2.8273099849433914,5.0,5.0
4.690966519308091,5.0,5.0
3.3394714938694925,5.0,5.0
2.8273099849433914,5.0,5.0
4.690966519308091,5.0,5.0
4.690966519308091,5.0,5.0
1.0043262189310136,5.0,5.0
4.781299895715714,5.0,5.0
2.5273099968643207,5.0,5.0
4.690966519308091,5.0,5.0
2.8273099849433914,5.0,5.0
1.3891659923689266,5.0,2.3333333
4.690966519308091,5.0,5.0
4.666666507720947,5.0,5.0
1.3891659923689266,5.0,5.0
4.690966519308091,5.0,5.0
4.781299895715714,5.0,5.0
1.1062250212648257,5.0,2.6666667
1.0,5.0,2.6666667
4.4724355913664935,5.0,5.0
4.690966519308091,5.0,5.0
2.8273099849433914,5.0,4.6666665
4.4238355681922075,5.0,5.0
4.690966519308091,5.0,5.0
4.756999884128572,5.0,5.0
4.756999884128572,5.0,5.0
4.756999884128572,5.0,5.0
