low,up,y_test
4.351563478340977,5.0,4.3333335
4.566573859164726,5.0,5.0
1.6875458710401934,5.0,2.6666667
4.719045029068497,5.0,5.0
4.351563478340977,5.0,5.0
4.719045029068497,5.0,5.0
4.51355754823495,5.0,5.0
4.351563478340977,5.0,1.6666666
2.4511060726948046,5.0,5.0
4.719045029068497,5.0,5.0
4.649338142975297,5.0,5.0
4.719045029068497,5.0,5.0
4.51355754823495,5.0,5.0
4.61089391338803,5.0,5.0
4.351563478340977,5.0,5.0
4.541187027294829,5.0,5.0
4.719045029068497,5.0,5.0
4.719045029068497,5.0,5.0
4.496866973071525,5.0,5.0
2.135397071211775,5.0,5.0
4.541187027294829,5.0,5.0
3.249861047300954,5.0,5.0
4.719045029068497,5.0,5.0
4.541187027294829,5.0,5.0
4.51355754823495,5.0,4.6666665
4.351563478340977,5.0,5.0
4.719045029068497,5.0,5.0
4.541187027294829,5.0,5.0
4.719045029068497,5.0,4.3333335
2.4511060726948046,5.0,5.0
3.5396930520140315,5.0,3.6666667
4.351563478340977,5.0,5.0
2.4511060726948046,5.0,5.0
1.0008423461220826,5.0,4.3333335
4.517402881834513,5.0,5.0
4.351563478340977,5.0,5.0
1.6300937247471396,5.0,5.0
1.0,2.6667287227348204,5.0
1.0,2.6667287227348204,1.0
2.4511060726948046,5.0,5.0
4.649338142975297,5.0,5.0
4.61089391338803,5.0,5.0
4.351563478340977,5.0,5.0
4.719045029068497,5.0,5.0
4.351563478340977,5.0,5.0
1.191317943993818,5.0,4.0
4.649338142975297,5.0,5.0
1.7474270564512797,5.0,2.6666667
4.459714594021444,5.0,5.0
4.50403464824475,5.0,5.0
2.4511060726948046,5.0,5.0
4.351563478340977,5.0,5.0
4.541187027294829,5.0,5.0
4.541187027294829,5.0,5.0
4.719045029068497,5.0,5.0
1.601090117371034,5.0,4.6666665
4.541187027294829,5.0,5.0
4.459714594021444,5.0,5.0
2.135397071211775,5.0,5.0
1.1702101185822706,5.0,1.6666666
4.351563478340977,5.0,5.0
4.44385066214175,5.0,5.0
2.678516257045636,5.0,4.6666665
3.5396930520140315,5.0,4.6666665
4.351563478340977,5.0,5.0
3.5396930520140315,5.0,5.0
2.0088072766626506,5.0,5.0
3.5396930520140315,5.0,5.0
