low,up,y_test
4.291813662998435,5.0,5.0
4.908429369243348,5.0,5.0
4.2969639256480585,5.0,4.6666665
4.735227541741039,5.0,5.0
4.671369095052332,5.0,5.0
1.4086812600111165,5.0,1.6666666
4.308956121839651,5.0,5.0
2.905410640685928,5.0,5.0
1.430897344876279,5.0,1.6666666
4.7978432102178825,5.0,5.0
4.279303296039596,5.0,5.0
3.947035227988546,5.0,5.0
4.2969639256480585,5.0,5.0
1.736477492445494,5.0,4.6666665
1.736477492445494,5.0,4.6666665
4.934346560957362,5.0,5.0
4.934346560957362,5.0,5.0
2.6074714924166464,5.0,5.0
4.2807730829450845,5.0,5.0
4.831176511762072,5.0,5.0
4.2807730829450845,5.0,5.0
2.9335936795804933,5.0,5.0
4.7978432102178825,5.0,5.0
4.2807730829450845,5.0,5.0
2.6074714924166464,5.0,5.0
1.6666666269302368,5.0,1.3333334
1.6666666269302368,5.0,5.0
4.2807730829450845,5.0,5.0
3.947035227988546,5.0,4.6666665
4.934346560957362,5.0,5.0
2.5702894861812418,5.0,5.0
4.831176511762072,5.0,5.0
1.6666666269302368,5.0,4.6666665
1.6666666269302368,5.0,5.0
4.308956121839651,5.0,5.0
4.308956121839651,5.0,5.0
4.308956121839651,5.0,5.0
4.737298984221903,5.0,5.0
4.314106384489274,5.0,4.6666665
2.598472525075807,5.0,4.6666665
4.314106384489274,5.0,5.0
4.774539144247622,5.0,5.0
1.2373436434382667,5.0,1.3333334
4.934346560957362,5.0,5.0
1.5872719637419972,5.0,2.3333333
4.288840953023331,5.0,5.0
4.632503025715058,5.0,5.0
4.934346560957362,5.0,5.0
4.314106384489274,5.0,5.0
4.934346560957362,5.0,5.0
2.6074714924166464,5.0,5.0
1.4086812600111165,5.0,1.0
4.352358065616343,5.0,5.0
1.430897344876279,5.0,2.3333333
4.934346560957362,5.0,5.0
1.6666666269302368,5.0,5.0
4.577491567512165,4.666675361524799,4.6666665
1.6666666269302368,5.0,5.0
1.5917518671618947,5.0,1.3333334
4.291813662998435,5.0,5.0
2.863782814065236,5.0,5.0
1.2016306918749704,5.0,1.3333334
4.314106384489274,5.0,5.0
4.908429369243348,5.0,5.0
4.831176511762072,5.0,5.0
4.308956121839651,5.0,5.0
4.430854150643783,5.0,5.0
4.2969639256480585,5.0,5.0
2.9335936795804933,5.0,5.0
4.308956121839651,5.0,5.0
4.279303296039596,5.0,5.0
4.308956121839651,5.0,5.0
1.6666666269302368,5.0,5.0
4.711381792507889,5.0,5.0
4.610824869056354,5.0,5.0
4.805259320048058,5.0,5.0
4.831176511762072,5.0,5.0
4.671369095052332,5.0,5.0
4.263630624103869,5.0,4.3333335
4.771926018503868,5.0,5.0
1.4901650307457581,5.0,4.0
3.947035227988546,5.0,5.0
2.8664442651193127,5.0,3.6666667
1.6666666269302368,5.0,5.0
4.805259320048058,5.0,5.0
4.275622820295461,5.0,4.6666665
4.805259320048058,5.0,5.0
2.9335936795804933,5.0,5.0
2.9387439422301176,5.0,5.0
1.430897344876279,5.0,4.6666665
4.671369095052332,5.0,5.0
3.947035227988546,5.0,5.0
4.2807730829450845,5.0,5.0
4.303107862664167,5.0,5.0
2.9335936795804933,5.0,5.0
4.2969639256480585,5.0,5.0
4.908429369243348,5.0,5.0
4.7978432102178825,5.0,5.0
1.4086812600111165,5.0,1.0
4.908429369243348,5.0,5.0
4.606585834001044,5.0,5.0
4.908429369243348,5.0,5.0
4.2969639256480585,5.0,5.0
1.4086812600111165,5.0,4.6666665
1.6666666269302368,5.0,5.0
4.934346560957362,5.0,5.0
4.7978432102178825,5.0,5.0
2.603622787725431,5.0,5.0
4.934346560957362,5.0,5.0
4.2807730829450845,5.0,5.0
1.430897344876279,5.0,1.6666666
4.671369095052332,5.0,5.0
1.430897344876279,5.0,2.0
4.308956121839651,5.0,5.0
4.314106384489274,5.0,5.0
4.934346560957362,5.0,5.0
1.5825822518832122,5.0,2.6666667
