low,up,y_test
1.1081233024597168,3.164504289627075,1.0
1.9460041522979736,5.0,5.0
2.6353354454040527,5.0,5.0
1.0,3.2689921855926514,2.0
1.0,5.0,1.0
1.0,5.0,3.0
1.0,3.4632484912872314,5.0
1.0,5.0,5.0
1.0,5.0,1.0
3.8441600799560547,5.0,5.0
3.352916955947876,5.0,5.0
1.9794139862060547,5.0,2.0
1.6750624179840088,5.0,5.0
1.0,5.0,5.0
1.0,3.394378900527954,2.0
1.0,3.4341485500335693,5.0
1.0,3.2262423038482666,2.0
1.0,5.0,1.0
1.5706065893173218,5.0,5.0
1.0,3.5935592651367188,1.0
1.4149366617202759,5.0,5.0
1.0,5.0,5.0
1.6832257509231567,5.0,5.0
2.4536709785461426,5.0,5.0
2.941715717315674,5.0,5.0
1.0,3.372690439224243,5.0
1.0,5.0,5.0
1.0394434928894043,5.0,5.0
1.003427267074585,5.0,5.0
1.0,5.0,5.0
3.873708486557007,5.0,5.0
1.0,5.0,5.0
3.873708486557007,5.0,5.0
1.0,3.5359997749328613,2.0
1.0,5.0,5.0
1.0,5.0,4.0
1.0,3.7196061611175537,5.0
1.0,5.0,5.0
1.0,5.0,2.0
1.8358324766159058,5.0,5.0
1.0,3.309863805770874,2.0
1.0,5.0,5.0
3.784931182861328,5.0,5.0
1.5701358318328857,5.0,5.0
1.4234851598739624,5.0,5.0
1.1902804374694824,5.0,5.0
1.4884047508239746,5.0,5.0
1.0,5.0,5.0
2.7244017124176025,5.0,5.0
1.0692260265350342,3.6198339462280273,2.0
1.1096181869506836,5.0,1.0
3.548501968383789,5.0,5.0
1.0032374858856201,3.545055627822876,1.0
3.3663270473480225,5.0,5.0
2.7705929279327393,5.0,5.0
1.0,5.0,2.0
1.0,5.0,1.0
1.0,5.0,5.0
1.0,3.348064661026001,1.0
3.800574779510498,5.0,5.0
1.0,4.180539608001709,2.0
1.0,3.311049461364746,2.0
1.7798540592193604,5.0,5.0
1.0,3.4064571857452393,2.0
3.815678596496582,5.0,5.0
3.451601505279541,5.0,5.0
1.0,5.0,5.0
3.765133857727051,5.0,5.0
1.0,3.0924150943756104,1.0
1.0,3.438101291656494,1.0
1.0,3.3100478649139404,2.0
3.695971965789795,5.0,5.0
1.0,5.0,5.0
1.0,3.3867263793945312,1.0
1.0,5.0,4.0
1.0526854991912842,3.996730327606201,2.0
1.0,3.238898277282715,1.0
1.0,5.0,5.0
3.5983967781066895,5.0,1.0
1.0,3.391352415084839,1.0
1.0,5.0,2.0
1.8061623573303223,5.0,2.0
2.561511754989624,5.0,5.0
1.5065699815750122,5.0,5.0
1.7890335321426392,5.0,5.0
1.9401825666427612,5.0,2.0
1.0,3.558183193206787,2.0
1.0,5.0,5.0
1.0,3.293231964111328,1.0
1.6733392477035522,5.0,5.0
1.0,5.0,5.0
1.0,3.5310215950012207,2.0
3.873708963394165,5.0,2.0
1.0,5.0,2.0
3.0261318683624268,5.0,5.0
1.0,3.944615602493286,1.0
1.9437049627304077,5.0,5.0
2.7236645221710205,5.0,5.0
1.6021379232406616,5.0,4.0
1.0,3.2699739933013916,2.0
