low,up,y_test
2.2259969712513765,5.0,4.3333335
3.06601065508421,5.0,4.3333335
2.1006539331247644,4.711178068046269,2.6666667
1.6666666269302368,4.392340533240427,1.6666666
1.8598259632343055,5.0,2.0
1.7273332899808884,4.392340533240427,1.6666666
2.60768803225013,5.0,2.6666667
1.639999967813492,4.392340533240427,3.3333333
2.1006539331247644,4.392340533240427,3.6666667
3.06601065508421,5.0,5.0
2.0998132809921337,4.392340533240427,4.0
2.60768803225013,5.0,4.0
1.2743621750768201,4.560621998572014,2.0
1.639999967813492,4.392340533240427,4.0
1.5433333122730257,4.386721131083629,2.3333333
2.482344994123517,5.0,3.6666667
2.60768803225013,5.0,4.6666665
1.5433333122730257,4.386721131083629,2.0
3.06601065508421,5.0,5.0
3.007978675514974,5.0,4.3333335
1.881739981418848,5.0,4.3333335
2.2259969712513765,4.740142516984619,3.0
1.5433333122730257,4.560621998572014,3.3333333
1.6666666269302368,4.372253864253279,3.3333333
1.7273332899808884,4.392340533240427,2.3333333
2.04125696444095,4.740142516984619,3.6666667
1.5433333122730257,4.372253864253279,1.6666666
3.06601065508421,5.0,4.3333335
1.6076865751397755,4.386721131083629,1.6666666
1.6969999746084214,4.392340533240427,4.3333335
2.2259969712513765,5.0,2.6666667
2.2918229818117704,5.0,2.6666667
2.77806235482299,5.0,3.6666667
2.1664799436851574,5.0,3.3333333
2.940667616957597,5.0,4.0
2.1006539331247644,4.711178068046269,3.6666667
3.06601065508421,5.0,4.0
2.2918229818117704,5.0,4.6666665
1.5433333122730257,4.560621998572014,1.6666666
2.60768803225013,5.0,4.3333335
1.6076865751397755,4.386721131083629,2.3333333
1.6969999746084214,4.392340533240427,5.0
1.6066666305065156,4.053416329447443,1.6666666
2.60768803225013,5.0,4.3333335
1.5433333122730257,5.0,2.6666667
3.06601065508421,5.0,4.0
2.2918229818117704,5.0,3.3333333
3.24859161598182,5.0,4.0
2.1664799436851574,5.0,2.6666667
1.9448615321517675,4.711178068046269,2.6666667
2.482344994123517,4.679291615648593,5.0
1.6666666269302368,4.439467735745751,1.6666666
1.6666666269302368,4.392340533240427,4.6666665
3.06601065508421,5.0,3.0
