low,up,y_test
2.820120096206665,4.425946474075317,3.3333333
2.332165241241455,4.289337158203125,3.3333333
1.8857948780059814,4.021196126937866,3.6666667
2.7395260334014893,4.413689374923706,2.6666667
1.2903521060943604,3.5176427364349365,3.3333333
2.0442341566085815,4.18049681186676,2.6666667
2.6781134605407715,4.32096529006958,4.3333335
3.09651780128479,4.702344179153442,4.0
2.598663330078125,4.482728481292725,2.0
3.6715846061706543,5.0,4.3333335
1.7083179950714111,3.86742901802063,3.0
2.7584447860717773,4.376330375671387,4.3333335
3.4326469898223877,5.0,4.3333335
3.375877618789673,4.944088697433472,4.3333335
4.069106817245483,5.0,5.0
3.3381333351135254,4.889150142669678,4.6666665
2.7408971786499023,4.410013198852539,3.6666667
1.2375595569610596,3.4648501873016357,3.3333333
1.0,3.092231273651123,2.6666667
3.092451333999634,4.66296124458313,4.0
2.334979772567749,4.470381021499634,4.3333335
2.565058469772339,4.239221811294556,4.0
2.789355754852295,4.458471775054932,3.6666667
3.6468758583068848,5.0,3.6666667
2.073800563812256,4.2061448097229,3.3333333
2.7600767612457275,4.41581654548645,3.3333333
2.669963836669922,4.388945579528809,3.3333333
2.245694160461426,4.222827434539795,3.0
2.962405204772949,4.605257034301758,4.0
2.6882641315460205,4.343056917190552,4.0
1.5421693325042725,3.7113378047943115,3.0
2.7261805534362793,4.332006931304932,5.0
3.594818115234375,5.0,5.0
1.5503828525543213,3.715924024581909,4.3333335
1.0,2.366628646850586,1.0
2.915001630783081,4.444350004196167,3.6666667
2.812621831893921,4.978163003921509,2.6666667
2.953763723373413,4.596615552902222,4.6666665
2.531369924545288,4.230177164077759,4.0
2.606158971786499,4.293469190597534,4.3333335
1.0573222637176514,3.2846128940582275,2.6666667
1.916260004043579,4.075371026992798,4.0
2.261925458908081,4.15813946723938,3.0
2.5874438285827637,4.242236614227295,3.3333333
1.1752653121948242,3.4039111137390137,1.6666666
2.8381011486053467,5.0,3.3333333
3.6818645000457764,5.0,5.0
2.424912452697754,4.594080924987793,4.0
2.942016839981079,4.584868669509888,4.3333335
1.1998577117919922,3.4285035133361816,2.3333333
2.787681818008423,4.314799547195435,4.0
2.122610092163086,4.168351173400879,4.0
2.634370803833008,4.289163589477539,4.0
3.157911539077759,4.6850292682647705,4.3333335
2.9830546379089355,4.832021713256836,4.0
2.9144110679626465,4.468894958496094,4.0
2.760498046875,4.479479789733887,3.0
4.145853757858276,5.0,5.0
3.721152186393738,5.0,5.0
2.9744873046875,5.0,3.6666667
3.474411964416504,5.0,4.0
3.313385486602783,4.8644022941589355,4.6666665
1.8071918487548828,3.9692482948303223,4.0
3.575514316558838,5.0,4.6666665
3.134868860244751,4.70307993888855,3.6666667
4.218421697616577,5.0,5.0
2.5777626037597656,4.265072822570801,4.3333335
2.1741127967834473,4.131284713745117,3.6666667
1.920050859451294,4.089219331741333,3.3333333
2.934920310974121,4.540746688842773,4.6666665
1.3116199970245361,3.5389106273651123,3.0
1.5871837139129639,3.81447434425354,3.0
2.5768184661865234,4.25098180770874,2.6666667
1.3387162685394287,3.5078847408294678,3.6666667
1.0,2.3666298389434814,1.6666666
2.636528730392456,4.310692071914673,2.6666667
2.2562475204467773,4.140284061431885,2.0
1.1682677268981934,3.396913528442383,3.0
2.729905843734741,4.417216062545776,3.3333333
2.536522388458252,4.235329627990723,4.0
1.2463014125823975,3.4735920429229736,3.6666667
1.0,3.026602268218994,1.6666666
2.8597986698150635,4.43030858039856,4.0
2.6003828048706055,4.3721160888671875,3.0
2.5108306407928467,4.153682470321655,4.0
2.6466455459594727,4.289497375488281,4.0
2.601001501083374,4.275164842605591,3.6666667
3.2359447479248047,4.853830337524414,3.3333333
3.3860559463500977,5.0,3.6666667
2.5210869312286377,4.163938760757446,3.3333333
3.1981492042541504,4.766360282897949,4.0
1.5472238063812256,3.7127649784088135,2.3333333
2.660731792449951,4.315524578094482,3.6666667
1.0,2.3666293621063232,1.6666666
3.557756185531616,5.0,4.6666665
1.2361059188842773,3.4633965492248535,3.6666667
3.0999832153320312,4.74283504486084,4.0
1.2562005519866943,3.4834911823272705,1.3333334
2.806569814682007,4.4623095989227295,3.6666667
2.669769763946533,4.3245625495910645,3.6666667
1.0,3.212226390838623,2.0
2.4192590713500977,4.646549701690674,4.0
1.2581801414489746,3.485470771789551,3.0
2.080067992210388,4.216330647468567,3.3333333
2.708726167678833,4.363518953323364,2.6666667
2.814263105392456,4.585996389389038,3.6666667
1.6391470432281494,3.8046882152557373,3.3333333
2.8911516666412354,4.534003496170044,4.0
2.6186530590057373,4.292816400527954,4.3333335
2.5383806228637695,4.60318660736084,4.3333335
2.6404459476470947,4.283297777175903,3.6666667
3.4328677654266357,4.987351655960083,4.3333335
2.3863351345062256,4.144423246383667,4.0
2.6876330375671387,4.3617963790893555,4.0
3.7237720489501953,5.0,4.3333335
1.0,3.1579322814941406,3.0
1.0573227405548096,3.2846133708953857,3.0
2.4170894622802734,4.13607120513916,4.0
2.657198429107666,4.826366901397705,3.3333333
1.196026086807251,3.4246718883514404,1.0
3.1392598152160645,4.7341485023498535,4.0
2.7090771198272705,4.383240461349487,4.0
1.1920151710510254,3.420660972595215,1.0
2.396623373031616,4.394609212875366,4.0
3.141448497772217,4.692465305328369,3.6666667
1.1653831005096436,3.394028902053833,3.3333333
2.54064679145813,4.227957010269165,4.3333335
1.8591256141662598,3.9938807487487793,4.3333335
2.7800517082214355,4.434844493865967,3.0
2.448779821395874,4.147587060928345,3.3333333
2.6610060930252075,4.384276747703552,4.0
3.1169116497039795,4.687421560287476,4.6666665
3.339585781097412,4.8906025886535645,4.3333335
3.8938207626342773,5.0,5.0
2.246370792388916,4.004458904266357,3.6666667
2.625731945037842,4.321963310241699,4.6666665
3.3386728763580322,4.8931567668914795,3.6666667
2.7407376766204834,4.4280478954315186,4.0
1.1768608093261719,3.4055066108703613,3.0
2.8030571937561035,4.458796977996826,3.6666667
1.7555229663848877,3.917579412460327,4.3333335
