low,up,y_test
3.7960526943206787,5.0,5.0
3.131042957305908,4.963415622711182,3.6666667
3.4034063816070557,5.0,3.6666667
2.3918397426605225,4.675616502761841,3.3333333
3.287154197692871,4.953827857971191,4.6666665
3.216055393218994,4.927330493927002,4.0
3.99752140045166,5.0,4.6666665
3.2446682453155518,5.0,3.6666667
1.0,2.734680414199829,2.0
1.0,2.44663667678833,2.0
3.5756871700286865,5.0,4.3333335
1.8197212219238281,4.179780960083008,3.0
3.5234322547912598,5.0,5.0
3.148211717605591,4.9372642040252686,4.0
1.0,3.4977238178253174,2.0
2.7233893871307373,4.852885007858276,4.6666665
1.0,2.794052243232727,1.0
3.020317792892456,4.801237344741821,4.3333335
3.572453022003174,5.0,4.0
1.9422125816345215,4.302272319793701,4.0
3.475123882293701,5.0,4.6666665
2.428203582763672,4.488894462585449,4.3333335
2.5702483654022217,4.804435968399048,4.3333335
1.0,3.3411786556243896,1.0
2.5941717624664307,4.654862642288208,3.3333333
1.907905101776123,4.267964839935303,2.3333333
2.96834397315979,4.802973031997681,4.0
3.5340781211853027,5.0,4.3333335
1.9717751741409302,4.4497164487838745,3.6666667
1.0,2.4809404611587524,2.6666667
2.217410087585449,4.451597690582275,3.3333333
1.870473861694336,4.232820987701416,3.3333333
3.1343696117401123,4.898502588272095,4.3333335
2.9357831478118896,4.675915002822876,4.3333335
2.0316646099090576,4.394011735916138,3.0
2.512725830078125,4.685786247253418,4.6666665
3.4925332069396973,5.0,3.0
1.0,2.5670214891433716,2.0
3.1520543098449707,4.954904079437256,3.3333333
2.9799373149871826,4.714472055435181,3.6666667
2.754532814025879,4.8201165199279785,3.6666667
3.139777183532715,4.942626953125,3.3333333
2.8773460388183594,4.71197509765625,3.6666667
1.0,2.150349974632263,1.0
3.522634267807007,5.0,4.0
3.100571632385254,4.881491184234619,4.0
3.3851938247680664,5.0,4.0
3.5669994354248047,5.0,3.0
3.860250234603882,5.0,4.6666665
3.0777781009674072,4.866830587387085,3.3333333
3.53853178024292,5.0,4.3333335
1.6382367610931396,4.071338415145874,2.0
3.060915231704712,4.9266369342803955,3.6666667
3.5735955238342285,5.0,4.6666665
1.0,3.092465877532959,3.0
2.9835665225982666,4.7342565059661865,4.3333335
2.7734525203704834,4.809524297714233,3.3333333
2.6265623569488525,4.758084535598755,3.6666667
3.1208384037017822,4.884971380233765,4.0
1.0,2.6744253635406494,1.3333334
1.7111737728118896,4.266952753067017,1.0
3.122429609298706,4.8865625858306885,4.0
1.0,3.5377557277679443,3.0
2.9667768478393555,4.700342655181885,3.6666667
1.2754292488098145,3.8414292335510254,2.6666667
1.0575213432312012,3.7047181129455566,3.0
3.287125825881958,5.0,3.6666667
2.593911647796631,4.6594953536987305,4.0
2.8958871364593506,4.98091197013855,3.3333333
1.0,2.981261968612671,2.0
3.238511800765991,4.9786436557769775,3.3333333
1.065030574798584,3.7502074241638184,3.3333333
2.1599316596984863,4.4497551918029785,4.3333335
2.6018104553222656,4.835998058319092,3.6666667
3.4495091438293457,5.0,4.3333335
2.1960599422454834,4.3949363231658936,3.6666667
1.79696786403656,4.165659546852112,3.0
1.0,3.1000328063964844,2.0
2.9788265228271484,4.767879009246826,4.0
1.914196491241455,4.274256229400635,4.0
2.981018543243408,4.745151519775391,4.3333335
1.0,5.0,4.0
3.168994903564453,4.888806343078613,4.0
2.3688418865203857,4.658665418624878,3.6666667
1.0,3.544862985610962,2.3333333
3.1259913444519043,4.825692653656006,4.6666665
3.0877315998077393,4.827863454818726,4.0
2.2868666648864746,4.521054267883301,3.3333333
1.0,2.05775785446167,1.0
2.72668194770813,4.7922656536102295,2.6666667
3.4913787841796875,5.0,4.3333335
3.9974403381347656,5.0,5.0
3.087364435195923,4.821899175643921,3.3333333
2.6314337253570557,4.865621328353882,4.3333335
3.4008193016052246,5.0,4.0
1.1647696495056152,3.8119664192199707,1.3333334
3.0519838333129883,4.816116809844971,3.6666667
1.9989092350006104,4.2887327671051025,2.0
1.0,2.7505855560302734,1.3333334
3.551841974258423,5.0,4.3333335
2.91731858253479,4.66800856590271,4.3333335
2.8799664974212646,4.714595556259155,4.3333335
1.0,3.2601040601730347,1.6666666
2.09859299659729,4.388416528701782,4.0
3.134795665740967,4.969424724578857,4.0
3.706557273864746,5.0,4.6666665
3.3972325325012207,5.0,4.3333335
3.045635461807251,4.826555013656616,4.3333335
2.092801332473755,4.376578092575073,1.6666666
2.9606966972351074,4.826418399810791,3.0
2.5683434009552,4.748711824417114,3.0
3.062117099761963,4.781928539276123,3.0
3.3674919605255127,4.993022680282593,3.3333333
3.6136527061462402,5.0,3.6666667
1.8632817268371582,4.225628852844238,2.6666667
3.149367332458496,4.952217102050781,3.3333333
3.225815534591675,4.929914712905884,4.0
2.81404447555542,4.618221759796143,5.0
3.169769048690796,4.873868227005005,4.6666665
