low,up,y_test
3.3463056460601157,4.713907075437004,3.6666667
3.6397088323089304,4.799870704920085,4.6666665
3.467723481633966,4.818461335425763,4.6666665
3.894714121581485,4.924524947124926,4.3333335
2.8666865886337725,4.629241769639899,4.6666665
3.700983683977153,4.803556783680353,4.3333335
3.9427736043148762,4.942081784223321,4.6666665
3.961722158433333,4.86529203264845,4.3333335
3.4134255527395925,4.820959953699919,3.3333333
2.136559704147299,4.387860780374766,3.3333333
3.6308664311712113,4.812474132987755,4.6666665
3.7403140216228716,4.804676586398743,4.0
3.848472121065099,4.890122469846296,3.0
3.7087874422148803,4.9140887135135145,4.3333335
3.7113368317542363,4.9868730237578,4.6666665
3.7554225715292016,4.979435858718254,4.6666665
3.9106350268607857,4.932208345598826,4.0
3.9892675111634612,4.8696187409153096,4.3333335
3.7626041878712444,4.840377741935465,4.3333335
3.3650839885504715,5.0,4.0
2.6029999128724857,4.4281722026517265,3.0
3.955870323154774,4.853258524518828,4.3333335
3.149332246806397,4.600488979317769,4.3333335
3.8278451201451205,5.0,4.3333335
4.011847376840761,4.952456121922268,4.3333335
3.1507235654457997,4.882923510505803,4.3333335
3.888746154294217,5.0,4.0
4.015934381877707,4.850939272918908,4.3333335
3.110004268158646,4.857428654175513,3.3333333
3.7111215430623754,4.791625083485379,3.6666667
3.16310237350279,4.557617883035956,5.0
3.566868186877951,4.783808139059365,4.6666665
3.7096475445799673,4.97352250493595,3.6666667
3.289436802037603,4.69825901296403,3.6666667
3.713230173252367,4.834262392698049,4.0
3.9582769334085612,4.824036415666604,4.0
3.427082243433727,4.75367736817509,4.3333335
2.147152313793323,4.417346512305053,3.3333333
3.8239854809109817,4.842554866985409,4.0
3.2360860049278206,4.699147300458586,4.6666665
3.6284838814303275,4.895046970616873,4.3333335
2.8650213229837056,4.785659816547879,4.6666665
3.8175845752570434,4.8749632676760974,3.6666667
3.7391334657708217,5.0,4.3333335
3.724505416434347,4.78225427262262,4.3333335
3.806554862015744,4.824786213129329,4.6666665
2.570562009754682,4.577774659724121,3.3333333
2.8993910639031713,4.600546092775303,4.0
2.3452876240093485,4.265015788500538,2.3333333
3.570843585246745,4.924043750447121,4.0
3.7268350548991718,4.950781776614339,4.3333335
3.7561044913296273,4.802897188414289,4.6666665
2.2705068347139754,4.276673020237062,2.6666667
3.915882102884205,4.933047768914963,4.6666665
2.7398006261245555,4.511308519405261,3.0
3.3392868923161885,4.8515658385797416,5.0
3.867030057776853,5.0,4.3333335
2.152264298871269,4.351869745940416,3.6666667
3.1926370531247397,4.653682222015185,4.3333335
3.381860616088509,4.699708561490594,4.6666665
3.638637894993178,4.810703956784418,4.3333335
3.8552121530470718,4.9563879643927375,4.3333335
3.8764598030868354,5.0,4.6666665
3.9210380222702605,5.0,3.3333333
2.66148336606352,4.610549938876895,4.0
3.079670436491753,4.549202398854912,4.6666665
2.150872659997814,4.353641877251503,3.0
3.9365153239635364,5.0,4.3333335
2.36692620306943,4.525187744058503,4.3333335
3.576009110259904,4.878039222188197,4.6666665
2.865221041481793,4.554114858622348,3.6666667
3.7612556682463314,4.806822738895114,4.3333335
3.920884827238086,5.0,4.6666665
2.1379933308714856,4.371017954236825,3.0
3.1470991509548707,4.599334022349372,4.3333335
3.5822431877604535,4.880476837535018,4.0
3.4404625135506692,4.780042169223741,4.0
2.130307259992481,4.37198543589018,2.0
3.86106201173758,5.0,4.6666665
2.8206643064459556,4.605221884088795,4.0
3.987855578592246,4.871904411026257,4.3333335
3.4235541301286903,4.80057304119035,4.0
3.541914943555554,4.9248104492565705,4.6666665
3.593709283005497,4.927939739848938,3.6666667
2.171855293319906,4.332091004069914,2.3333333
3.8249710126805407,5.0,5.0
2.826885567713693,4.687555482989565,3.3333333
2.7840227347946924,4.520833730364782,4.0
2.8488524635309735,4.838120843776983,2.6666667
3.8973661334992364,5.0,4.3333335
3.792913110973958,5.0,4.3333335
2.33813791138922,4.273829769468499,3.0
3.9834537743105427,4.951697419144321,4.6666665
3.7571766902601182,4.791932415327587,4.6666665
3.7497751313716883,4.978194603697347,4.6666665
3.523791284772158,4.836528533124622,4.6666665
4.014078479393286,4.959497712560155,4.6666665
2.1540531418267608,4.348697597662515,4.6666665
3.964699154877601,4.859209658947473,4.0
2.2830961460712147,4.478160685180347,3.0
3.0638573749908713,4.934430155823109,3.6666667
4.024458771344155,4.850511233375509,4.0
2.844619687301664,4.597287152401963,3.3333333
3.8668996918124754,4.881004915360856,4.6666665
3.6622069503945793,4.952149572287282,4.0
3.355466269461929,4.693643343812696,4.3333335
2.348638243644903,4.270691537002897,1.3333334
3.0668921039200705,4.81198864264764,4.3333335
3.8369116086899195,4.865409816600766,4.6666665
2.960888463063058,4.864233314023524,4.6666665
3.5257817804177902,4.877484701201499,4.3333335
3.6465071915749583,4.854752228941292,4.0
2.6947384293010863,4.50222964826306,4.6666665
2.1648932938154553,4.339839784908746,2.6666667
3.989970604772919,4.865089708945215,4.3333335
2.177045211156585,4.396358254683948,3.6666667
3.5564863062680283,4.907035015559207,4.3333335
3.966822483051156,4.854972148520264,4.6666665
2.6353004613403113,4.62813553489398,3.3333333
3.732837075414988,4.854535232765265,4.3333335
3.7648950713447347,4.810772940795581,4.3333335
3.621514964969813,4.785077016594609,4.0
3.6417852669986686,4.919077442420675,3.6666667
2.540702647676201,4.586121150623617,5.0
2.8464048415114647,4.5937145104349915,3.0
3.98661513617702,4.847185665893125,4.6666665
3.9848104209277007,4.978552778876902,4.3333335
2.925248054185959,4.729830232041879,4.6666665
3.9850635887168315,4.859617585164452,4.3333335
3.5923614140315396,4.946412173194486,4.3333335
3.596903956621218,4.809080253431094,3.3333333
3.4921356952993663,4.840477914847082,4.6666665
3.497539441477267,4.761628377522971,4.6666665
3.935429707621654,5.0,4.3333335
3.2715027801598255,4.67861815232836,4.3333335
3.8462763980827757,5.0,5.0
3.3655253210275005,4.705622257663449,4.3333335
3.7145702653814996,4.985149789829597,4.6666665
3.6897654531058413,4.89510711796087,4.0
3.7674253702121323,5.0,4.3333335
2.46538840381832,4.6264985196882895,4.6666665
4.017093392285158,4.850354920796409,4.3333335
3.99760760058556,4.871695778056568,4.3333335
3.526493467345454,4.777348990852771,4.0
3.9838393627226045,4.865692829469926,4.3333335
2.1648932938154553,4.339839784908746,4.0
3.5698459312136412,4.847680699682116,4.3333335
3.3324492790498534,4.70338544446218,4.6666665
4.002500071254878,4.884957858013068,4.6666665
3.7675875638830565,4.943980629931433,4.3333335
4.005500821877587,4.946020880195376,4.3333335
3.3148962801986386,4.683773909654452,4.0
4.010757503443825,4.940448592728249,3.6666667
3.824512089672768,5.0,4.6666665
2.1577083004218283,4.3525425002387745,3.0
4.019178289588452,4.850864755389561,4.6666665
3.11092163977255,4.876820392392223,4.3333335
3.643886887417394,4.7943052246046625,4.0
4.006628117371716,4.858790051275945,4.6666665
2.589149298975852,4.708568798741156,2.6666667
3.363946660947274,4.791538202544547,3.6666667
2.9658277882280304,4.841211426473864,4.3333335
3.574260376377712,4.785528127358571,4.3333335
3.959382310553777,4.9260916144861016,4.3333335
2.152264298871269,4.351869745940416,3.0
2.9126580479171915,4.59982379773029,4.3333335
2.525040404296959,4.393538938456517,4.0
2.622331697309044,4.617563155658568,2.6666667
2.5105759905229132,4.558026048243089,4.6666665
3.9968103057681112,4.984961641085446,5.0
3.8755254646927266,4.968766206034747,4.3333335
3.3705248142569366,4.87566813297391,4.6666665
3.9025479213708048,5.0,5.0
2.3442552421133236,4.438606947997736,3.0
3.220041345699512,4.613326458273221,3.0
