low,up,y_test
1.0,4.863814755072743,2.0
1.7599453095134936,5.0,1.0
1.9946916635231444,5.0,5.0
1.0,5.0,1.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,4.0
2.0631712706525906,5.0,2.0
1.9718891252093682,5.0,2.0
1.7592916446962081,5.0,2.0
1.9836363742793308,5.0,2.0
1.7592916446962081,5.0,1.0
1.0,5.0,2.0
2.0631712706525906,5.0,5.0
2.0001450826205804,5.0,5.0
2.0631712706525906,5.0,5.0
1.9505812749589855,5.0,5.0
2.012273188249992,5.0,4.0
2.0631712706525906,5.0,5.0
1.779613856535253,5.0,5.0
1.9605409051068476,5.0,1.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
1.0,5.0,2.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,2.0
1.9718891252093682,5.0,1.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
1.937683248667877,5.0,2.0
1.9826955343908224,5.0,5.0
1.9808070573426837,5.0,2.0
2.0631712706525906,5.0,5.0
1.0,5.0,2.0
2.0631712706525906,5.0,5.0
1.0,4.851777221516721,1.0
2.0631712706525906,5.0,5.0
1.9605409051068476,5.0,5.0
1.9718891252093682,5.0,5.0
1.0,5.0,2.0
1.0,5.0,2.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
1.966496322494799,5.0,2.0
2.0631712706525906,5.0,2.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
1.0,5.0,1.0
2.0001450826205804,5.0,5.0
1.9718891252093682,5.0,1.0
1.9826955343908224,5.0,2.0
1.0,4.821515514305966,2.0
2.0631712706525906,5.0,5.0
1.9505812749589855,5.0,1.0
2.0631712706525906,5.0,5.0
1.0,5.0,1.0
2.0631712706525906,5.0,5.0
1.0,5.0,2.0
2.0631712706525906,5.0,5.0
1.0,5.0,2.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
1.9836363742793308,5.0,2.0
1.9605409051068476,5.0,2.0
2.0631712706525906,5.0,5.0
1.9826955343908224,5.0,2.0
1.779613856535253,5.0,2.0
1.959761019579956,5.0,2.0
2.0631712706525906,5.0,1.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
1.0,4.821515514305966,1.0
1.9808070573426837,5.0,2.0
1.9836363742793308,5.0,2.0
1.0,5.0,2.0
1.9498113542972892,5.0,2.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
1.008870596082556,4.8318773701467075,1.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
2.0631712706525906,5.0,5.0
1.9505812749589855,5.0,1.0
2.0631712706525906,5.0,5.0
1.0,4.864594640599634,1.0
1.9808070573426837,5.0,2.0
2.0631712706525906,5.0,5.0
1.9505812749589855,5.0,2.0
1.7592916446962081,5.0,1.0
2.0631712706525906,5.0,1.0
1.0,5.0,2.0
1.9836363742793308,5.0,2.0
1.9522205781876087,5.0,1.0
1.979499064747936,5.0,5.0
1.0,5.0,1.0
1.9808070573426837,5.0,5.0
1.0,5.0,2.0
2.0631712706525906,5.0,5.0
