y_qlow,y_qup,y_test
2.45,5.0,4.33
3.23,5.0,2.67
1.26,4.0,1.67
1.68,4.76,2.0
2.45,5.0,4.33
3.06,5.0,3.33
1.59,4.61,5.0
2.45,5.0,4.33
1.26,4.0,1.0
1.96,5.0,3.33
2.92,5.0,4.67
2.45,5.0,4.0
2.45,5.0,4.33
1.0,3.89,4.67
3.1,5.0,4.33
1.26,4.0,2.67
3.02,5.0,3.67
3.11,5.0,4.67
2.45,5.0,3.33
1.96,5.0,1.67
1.85,4.95,5.0
1.73,4.54,4.67
2.45,5.0,3.67
1.67,4.75,5.0
1.06,3.77,4.33
1.96,5.0,5.0
1.91,5.0,3.67
1.53,4.48,1.33
2.92,5.0,3.33
2.95,5.0,4.33
1.96,5.0,4.0
1.58,4.58,4.0
1.97,5.0,3.33
1.26,4.0,3.33
1.57,4.55,3.33
2.45,5.0,3.33
1.41,4.21,3.67
1.8,4.88,4.0
1.79,4.86,2.33
1.96,5.0,5.0
1.63,4.7,2.33
3.04,5.0,3.67
2.45,5.0,3.33
2.91,5.0,4.0
1.05,3.77,3.67
2.45,5.0,4.67
1.02,3.78,2.33
1.65,4.74,4.33
1.26,4.0,3.0
1.7,4.78,2.67
3.07,5.0,5.0
1.88,5.0,4.33
1.92,5.0,4.67
1.72,4.8,3.33
2.94,5.0,4.0
1.02,3.79,1.67
1.04,3.78,2.33
1.26,4.0,2.33
1.06,3.77,2.33
1.48,4.39,2.67
1.82,4.89,4.67
1.5,4.41,2.33
1.45,4.34,4.33
2.45,5.0,4.33
1.61,4.65,2.33
1.06,3.77,5.0
1.67,4.76,5.0
1.26,4.0,1.33
2.45,5.0,4.67
2.99,5.0,4.67
1.96,5.0,4.33
1.26,4.0,3.33
2.91,5.0,5.0
1.26,4.0,4.67
1.76,4.83,4.0
1.96,5.0,2.67
2.45,5.0,4.33
1.47,4.37,3.67
1.72,4.8,2.67
1.59,4.61,3.0
1.58,4.59,3.0
1.0,3.89,1.33
2.95,5.0,3.33
1.06,3.77,3.0
3.47,5.0,2.33
4.09,5.0,4.67
1.52,4.46,4.0
2.45,5.0,3.33
1.75,4.82,2.33
1.77,4.84,2.67
2.45,5.0,3.33
2.97,5.0,4.0
1.75,4.82,3.33
2.95,5.0,4.67
2.92,5.0,4.33
1.89,5.0,1.67
1.26,4.0,3.0
1.96,5.0,2.33
1.51,4.42,3.33
2.45,5.0,2.33
2.95,5.0,4.33
1.26,4.0,2.33
3.08,5.0,4.33
1.53,4.47,3.0
2.96,5.0,4.0
1.26,4.0,1.67
1.0,3.79,1.33
2.91,5.0,4.67
2.95,5.0,4.67
2.45,5.0,4.33
1.96,5.0,3.67
3.06,5.0,5.0
1.76,4.83,3.67
1.0,3.89,4.67
1.26,4.0,4.0
1.46,4.35,2.33
2.93,5.0,2.33
2.91,5.0,5.0
1.61,4.65,1.67
1.45,4.33,2.33
1.55,4.52,3.33
1.63,4.7,2.67
1.68,4.77,1.67
1.71,4.79,4.33
2.94,5.0,4.0
1.96,5.0,3.33
1.79,4.87,4.33
1.61,4.65,2.67
1.26,4.0,1.67
1.26,4.0,3.67
2.45,5.0,4.33
1.54,4.49,4.67
2.92,5.0,2.67
1.56,4.54,3.0
1.84,4.94,3.0
2.45,5.0,4.0
1.06,3.77,1.67
1.41,4.22,2.33
2.45,5.0,4.0
1.0,3.89,1.67
1.81,4.88,4.33
2.04,5.0,4.0
1.26,4.0,3.67
1.76,4.83,4.33
1.96,5.0,3.33
1.26,4.0,2.0
1.0,3.89,3.0
1.56,4.53,2.33
1.64,4.71,1.67
1.96,5.0,4.0
1.7,4.78,4.0
1.96,5.0,4.33
1.54,4.48,3.0
2.89,5.0,4.33
1.06,3.77,4.67
2.45,5.0,1.67
1.71,4.79,4.33
1.76,4.83,3.67
2.45,5.0,4.33
1.9,5.0,4.33
3.05,5.0,4.67
1.88,5.0,2.67
1.82,4.89,4.0
1.96,5.0,2.33
1.96,5.0,4.33
2.92,5.0,4.33
1.06,3.77,2.67
1.59,4.59,2.0
2.9,5.0,5.0
2.45,5.0,4.33
1.65,4.74,4.33
1.65,4.74,4.67
1.51,4.42,2.33
1.26,4.0,2.0
1.69,4.77,4.33
3.02,5.0,3.67
1.26,4.0,4.67
1.58,4.57,2.0
1.06,3.77,2.33
1.96,5.0,1.67
3.02,5.0,4.67
1.86,4.97,4.67
1.68,4.76,2.0
1.73,4.8,2.67
1.42,4.24,2.67
2.96,5.0,4.0
3.03,5.0,5.0
1.41,4.22,4.67
2.98,5.0,2.67
1.75,4.82,2.67
1.26,4.0,3.33
1.79,4.87,3.67
1.06,3.77,2.0
2.45,5.0,4.0
1.92,5.0,3.0
1.26,4.0,3.67
1.26,4.0,4.33
1.76,4.83,2.67
1.91,5.0,2.33
1.6,4.63,3.0
1.96,5.0,2.0
3.09,5.0,5.0
2.93,5.0,4.33
3.04,5.0,3.67
1.26,4.0,2.67
1.06,3.77,1.0
1.42,4.25,1.67
1.46,4.36,3.0
1.69,4.78,2.67
1.26,4.0,2.67
2.45,5.0,4.0
2.45,5.0,4.0
1.06,3.77,3.33
2.95,5.0,4.0
1.67,4.76,2.0
1.71,4.79,4.33
2.92,5.0,5.0
1.57,4.55,1.67
1.06,3.77,1.67
2.89,5.0,4.0
1.7,4.78,2.0
2.45,5.0,3.33
2.97,5.0,5.0
1.61,4.66,2.0
1.26,4.0,1.67
1.58,4.58,2.67
1.74,5.0,4.33
1.87,4.98,3.67
1.61,4.65,1.67
2.45,5.0,4.33
1.58,4.58,3.0
1.53,4.48,3.33
1.67,4.75,2.67
1.64,4.71,3.33
1.96,5.0,4.33
2.91,5.0,4.33
2.45,5.0,3.67
2.92,5.0,3.33
2.45,5.0,3.33
1.77,4.84,3.67
2.94,5.0,5.0
3.03,5.0,5.0
2.93,5.0,3.33
1.89,5.0,4.0
1.54,4.49,5.0
1.26,4.0,2.67
1.0,3.79,2.33
1.7,4.54,3.67
1.87,4.99,4.0
2.45,5.0,3.67
1.0,3.79,1.67
1.26,4.0,2.67
1.99,5.0,5.0
2.45,5.0,4.33
2.45,5.0,4.33
2.45,5.0,4.33
2.45,5.0,4.33
1.93,5.0,2.67
2.45,5.0,5.0
3.05,5.0,5.0
1.71,4.79,3.33
1.63,4.69,5.0
2.86,5.0,4.0
1.96,5.0,3.67
3.23,5.0,4.67
1.46,4.35,2.67
2.45,5.0,4.33
1.96,5.0,4.67
2.91,5.0,4.0
2.45,5.0,2.33
1.0,3.89,1.67
2.93,5.0,4.33
1.58,4.58,2.0
2.94,5.0,4.67
1.77,4.84,4.33
1.73,4.55,5.0
1.63,4.71,2.33
3.01,5.0,4.0
1.96,5.0,2.0
1.06,3.77,1.67
1.63,4.69,4.33
1.64,4.73,4.33
1.87,4.98,3.33
1.6,4.63,5.0
1.96,5.0,4.33
1.26,4.0,2.0
2.96,5.0,4.33
1.58,4.57,3.67
2.45,5.0,2.67
2.97,5.0,4.33
1.64,4.72,2.33
2.45,5.0,3.0
1.49,4.4,3.0
1.86,4.98,3.67
1.94,5.0,4.0
3.06,5.0,5.0
1.84,4.93,2.33
3.24,5.0,3.67
2.92,5.0,2.67
1.53,4.48,3.33
1.89,5.0,3.67
2.92,5.0,4.67
2.45,5.0,5.0
1.5,4.41,3.0
1.06,3.77,2.0
2.92,5.0,5.0
1.48,4.38,2.33
2.45,5.0,4.0
2.45,5.0,3.0
1.59,4.61,2.33
2.45,5.0,4.0
2.45,5.0,4.0
1.06,3.77,3.0
1.96,5.0,4.0
2.96,5.0,3.67
