y_qlow,y_qup,y_test
2.87,5.0,4.33
1.62,4.38,2.0
2.12,4.67,2.67
2.59,4.85,3.0
2.87,5.0,4.33
3.06,5.0,3.67
3.03,5.0,5.0
2.87,5.0,3.67
1.62,4.34,2.67
2.87,5.0,3.67
3.14,5.0,4.67
2.87,5.0,4.33
3.03,5.0,4.33
1.29,3.81,2.67
3.33,5.0,4.33
2.48,4.79,4.0
3.33,5.0,4.0
3.14,5.0,3.33
2.87,5.0,4.0
1.62,4.34,3.33
2.87,5.0,4.33
3.1,5.0,3.0
3.04,5.0,4.33
2.87,5.0,4.67
1.62,4.34,4.33
2.87,5.0,5.0
2.59,4.85,3.33
2.45,4.78,2.0
3.05,5.0,4.0
3.05,5.0,4.33
2.61,4.86,3.67
2.49,4.8,4.33
2.61,4.86,3.67
1.62,4.34,3.0
2.61,4.86,4.33
2.87,5.0,4.0
1.84,4.52,3.33
2.87,5.0,3.33
2.87,5.0,3.67
3.15,5.0,5.0
2.4,4.77,3.33
3.14,5.0,4.0
2.87,5.0,3.67
3.03,5.0,4.67
1.31,3.82,3.33
3.07,5.0,4.33
1.37,3.84,3.67
2.47,4.79,3.67
3.05,5.0,4.0
3.12,5.0,3.67
3.09,5.0,4.67
2.87,5.0,4.0
2.87,5.0,5.0
3.06,5.0,4.0
3.05,5.0,4.0
1.44,3.85,2.67
1.3,3.82,3.0
1.62,4.34,3.33
1.62,4.34,3.0
1.9,4.56,3.67
2.32,4.74,2.67
2.59,4.85,2.67
1.83,4.51,4.67
2.87,5.0,4.0
3.08,5.0,4.0
1.59,4.33,3.33
3.08,5.0,4.67
1.62,4.34,3.0
2.87,5.0,4.33
3.15,5.0,4.67
3.02,5.0,4.67
1.62,4.34,2.67
2.87,5.0,4.0
1.82,4.51,4.0
2.58,4.84,3.67
3.04,5.0,3.67
3.1,5.0,4.67
3.08,5.0,4.0
2.59,4.85,3.67
2.44,4.78,4.0
2.57,4.83,4.0
1.34,3.83,1.67
2.64,4.88,3.67
1.62,4.34,3.67
1.62,4.34,2.0
3.52,4.95,4.0
