y_qlow,y_qup,y_test
1.27,4.04,2.67
1.61,4.94,3.67
2.97,5.0,4.67
1.71,4.71,2.0
1.61,4.94,2.33
2.97,5.0,3.67
1.89,4.82,3.67
1.44,4.25,2.67
1.54,4.46,3.0
1.6,4.57,5.0
1.49,4.38,5.0
2.92,5.0,4.67
1.55,4.49,3.33
2.86,5.0,4.0
2.83,5.0,4.33
1.86,4.8,3.0
1.57,4.52,3.0
1.46,4.32,3.67
1.46,4.31,3.0
1.27,4.04,2.67
2.97,5.0,3.0
2.5,5.0,5.0
1.44,4.25,2.33
1.56,4.5,3.33
1.61,4.94,4.33
2.9,5.0,4.0
2.92,5.0,2.67
2.97,5.0,4.33
2.94,5.0,3.67
2.5,5.0,3.33
2.86,5.0,2.33
1.6,4.59,4.33
2.88,5.0,3.33
2.95,5.0,4.33
2.88,5.0,4.0
1.43,4.21,5.0
1.65,4.66,3.33
1.61,4.94,4.33
1.93,4.85,2.33
1.5,4.41,4.0
1.27,4.04,1.67
2.4,5.0,4.33
1.81,4.77,3.33
1.43,4.22,4.67
2.95,5.0,4.33
2.89,5.0,4.33
3.02,5.0,4.33
1.27,4.04,4.0
2.2,5.0,3.67
2.5,5.0,2.0
1.6,4.57,5.0
1.43,4.21,3.67
2.87,5.0,5.0
2.9,5.0,3.67
1.45,4.27,3.0
1.51,4.42,4.33
1.45,4.29,3.67
1.61,4.94,2.67
1.0,3.68,1.67
1.61,4.94,2.33
1.27,4.04,2.67
1.46,4.31,2.67
1.85,4.8,3.0
1.61,4.6,5.0
1.61,4.6,3.67
2.93,5.0,4.0
1.81,5.0,3.33
1.58,4.54,4.33
1.84,4.79,4.67
1.56,4.49,2.33
2.91,5.0,4.0
1.27,4.04,2.67
1.47,4.34,2.33
1.27,4.04,1.67
2.5,5.0,1.67
1.27,4.04,3.67
2.98,5.0,5.0
2.04,4.9,4.67
1.75,4.74,4.33
1.83,4.79,2.0
2.5,5.0,3.0
1.51,4.42,2.33
1.27,4.04,3.0
2.75,5.0,4.0
1.0,2.9,4.67
2.5,5.0,2.67
1.45,4.28,3.33
2.5,5.0,4.67
2.91,5.0,5.0
1.27,4.04,2.0
1.56,4.5,3.0
1.0,3.69,3.67
1.0,2.9,2.0
2.5,5.0,2.67
2.97,5.0,3.33
2.5,5.0,3.67
1.63,4.64,4.67
1.72,4.72,3.33
1.0,3.61,2.0
2.93,5.0,4.67
1.0,3.65,2.0
1.0,3.69,2.67
1.27,4.04,2.67
2.94,5.0,4.0
1.95,4.87,2.67
1.27,4.04,1.33
2.5,5.0,4.0
1.94,4.85,3.0
1.95,4.87,4.67
1.63,4.63,2.33
2.5,5.0,3.67
1.43,4.23,2.0
1.0,2.9,3.33
2.95,5.0,5.0
1.61,4.94,1.67
2.5,5.0,3.0
2.5,5.0,4.0
1.9,4.83,3.67
1.6,4.57,4.0
1.27,4.04,4.0
1.57,4.51,5.0
1.27,4.04,2.67
1.86,4.8,3.67
1.61,4.94,2.67
1.48,4.37,2.33
1.58,4.54,3.0
1.63,4.64,2.67
2.5,5.0,4.33
1.61,4.94,2.33
3.23,5.0,4.67
1.61,4.94,4.0
1.61,4.94,4.33
1.9,5.0,4.67
2.5,5.0,5.0
2.96,5.0,4.33
1.27,4.04,2.33
2.5,5.0,4.33
3.03,5.0,4.33
1.61,4.94,3.67
1.0,3.68,4.67
2.5,5.0,3.33
