y_qlow,y_qup,y_test
3.3,5.0,3.0
2.77,4.67,3.67
3.31,5.0,4.0
3.17,5.0,4.33
2.47,4.55,3.33
2.85,4.7,3.67
3.05,5.0,4.0
3.01,5.0,3.67
2.09,4.44,3.33
2.07,4.38,4.33
2.57,4.59,4.33
3.01,5.0,4.0
2.43,4.54,3.33
2.34,4.51,3.67
3.48,5.0,4.0
3.01,5.0,3.67
3.35,5.0,5.0
1.94,4.3,3.33
2.09,4.44,2.0
3.89,5.0,4.67
3.01,5.0,3.33
2.53,4.58,4.33
2.82,4.69,5.0
1.8,4.26,3.0
3.01,5.0,3.67
3.18,5.0,3.67
1.98,4.33,4.67
2.58,4.6,3.67
3.24,5.0,4.67
1.0,2.99,1.67
3.01,5.0,5.0
3.0,5.0,4.33
3.01,5.0,4.0
2.41,4.53,4.0
2.41,4.53,4.33
2.84,4.69,3.33
3.01,5.0,3.67
2.46,4.55,2.67
2.97,5.0,3.33
3.28,5.0,4.67
3.0,5.0,4.67
3.14,5.0,4.0
2.21,4.45,3.0
3.01,5.0,3.67
3.08,5.0,4.33
2.97,5.0,4.0
3.46,5.0,5.0
2.16,4.41,2.67
3.01,5.0,3.67
2.09,4.44,2.33
1.61,4.1,2.67
3.01,5.0,4.67
2.85,4.7,3.33
1.0,2.99,1.0
2.09,4.44,2.33
1.0,2.99,2.67
3.01,5.0,3.33
3.1,5.0,4.33
1.81,4.27,1.33
2.52,4.57,3.0
1.95,4.3,3.0
3.41,5.0,4.33
3.01,5.0,4.33
2.52,4.57,3.33
2.09,4.44,4.0
2.25,4.48,4.33
2.86,4.92,4.33
2.16,4.41,1.67
3.01,5.0,4.33
3.01,5.0,4.0
2.74,4.66,2.67
2.61,4.62,3.33
3.01,5.0,4.0
2.18,4.43,3.0
3.01,5.0,4.0
3.01,5.0,3.67
3.46,5.0,4.33
3.01,5.0,4.67
1.48,3.89,3.33
3.01,5.0,3.67
3.21,5.0,4.33
3.01,5.0,4.67
1.53,4.01,2.67
2.22,4.46,4.0
3.1,5.0,4.33
1.65,4.14,3.33
3.01,5.0,4.33
3.01,5.0,5.0
3.1,5.0,5.0
3.46,5.0,4.0
2.6,4.61,3.33
2.95,5.0,4.0
3.01,5.0,4.33
3.05,5.0,4.33
3.01,5.0,4.67
2.48,4.56,4.0
2.86,4.7,3.0
3.01,5.0,4.67
3.09,5.0,4.0
1.52,3.99,2.33
2.62,4.62,5.0
2.42,4.54,3.33
2.93,5.0,4.0
3.01,5.0,4.67
3.86,5.0,2.67
3.36,5.0,4.0
3.01,5.0,3.0
2.99,5.0,5.0
3.04,5.0,3.67
1.99,4.34,1.33
3.22,5.0,3.67
2.83,4.69,2.0
3.28,5.0,4.67
3.01,5.0,4.33
2.09,4.44,2.67
3.48,5.0,4.0
2.09,4.44,3.0
3.46,5.0,5.0
2.5,4.56,4.67
3.17,5.0,4.0
3.13,5.0,5.0
2.16,4.41,3.0
1.9,4.22,3.33
3.46,5.0,3.0
2.78,4.67,2.0
3.01,5.0,4.33
3.01,5.0,4.0
2.58,4.6,4.33
3.1,5.0,4.33
3.91,5.0,4.33
3.01,5.0,4.0
3.46,5.0,4.0
3.1,5.0,4.0
3.17,5.0,4.33
3.17,5.0,4.33
2.81,4.68,3.67
3.46,5.0,4.67
3.08,5.0,3.33
3.01,5.0,5.0
3.01,5.0,4.33
2.95,5.0,4.0
3.21,5.0,4.0
2.61,4.62,4.0
3.13,5.0,5.0
3.46,5.0,3.67
3.46,5.0,4.33
3.01,5.0,4.67
3.09,5.0,3.0
3.47,5.0,4.33
3.01,5.0,3.0
2.81,4.68,3.67
3.01,5.0,3.33
3.01,5.0,3.0
3.15,5.0,4.33
3.24,5.0,3.67
3.46,5.0,4.0
3.01,5.0,3.0
3.01,5.0,4.0
3.22,5.0,5.0
3.16,5.0,3.0
1.79,4.26,2.33
3.14,5.0,4.33
1.54,4.02,1.67
2.63,4.63,3.67
3.32,5.0,5.0
2.32,4.51,3.0
3.89,5.0,3.33
3.01,5.0,4.67
2.91,4.98,2.67
2.09,4.44,2.0
3.01,5.0,3.67
3.35,5.0,4.33
3.01,5.0,3.67
3.32,5.0,4.67
3.07,5.0,3.67
3.43,5.0,4.33
2.91,4.98,4.0
2.86,4.7,3.67
3.01,5.0,4.67
3.46,5.0,5.0
3.08,5.0,4.67
2.9,4.97,5.0
2.51,4.57,4.0
3.01,5.0,5.0
3.01,5.0,4.0
2.52,4.57,2.0
3.46,5.0,4.0
3.16,5.0,4.33
2.75,4.67,2.67
3.18,5.0,4.67
3.01,5.0,3.33
2.16,4.41,4.0
3.25,5.0,4.33
3.21,5.0,5.0
2.71,4.66,2.67
2.93,4.72,2.67
3.46,5.0,4.33
3.19,5.0,4.67
2.22,4.46,3.67
3.34,5.0,4.0
3.48,5.0,4.0
3.01,5.0,4.67
2.59,4.61,2.67
3.09,5.0,4.67
3.01,5.0,3.67
3.46,5.0,4.67
3.44,5.0,4.33
2.95,5.0,4.33
3.01,5.0,3.33
3.46,5.0,4.0
2.64,4.63,3.33
2.73,4.66,3.67
1.91,4.24,4.33
2.09,4.44,4.0
2.18,4.43,3.67
1.77,4.24,2.33
3.39,5.0,3.0
3.01,5.0,2.33
2.73,4.66,4.0
3.01,5.0,3.67
2.87,4.7,3.0
2.96,5.0,4.67
2.57,4.6,3.0
2.75,4.67,3.67
2.31,4.51,2.33
2.99,5.0,4.0
3.01,5.0,4.33
3.14,5.0,4.0
2.15,4.41,4.33
2.09,4.44,4.33
2.6,4.61,1.67
3.47,5.0,4.33
2.86,4.7,3.33
2.38,4.52,3.0
