y_qlow,y_qup,y_test
1.79,4.8,4.0
2.64,5.0,4.33
2.82,5.0,2.67
1.98,4.93,3.33
1.64,4.72,2.33
2.92,5.0,5.0
2.64,5.0,4.0
1.71,5.0,5.0
1.71,5.0,3.0
1.27,4.16,3.67
2.01,4.95,4.33
1.0,3.87,2.67
1.27,4.16,2.67
3.01,5.0,4.33
1.57,4.59,2.0
2.73,5.0,4.67
1.0,3.65,2.33
2.64,5.0,4.0
1.4,4.26,4.67
2.64,5.0,4.33
3.01,5.0,5.0
3.01,5.0,4.33
2.64,5.0,4.33
1.71,5.0,3.0
1.39,4.18,3.33
1.65,4.73,2.67
1.34,4.03,4.67
1.66,4.74,5.0
1.38,4.14,3.0
2.64,5.0,3.33
2.64,5.0,2.0
1.95,4.75,4.0
2.64,5.0,4.33
2.16,5.0,2.67
2.64,5.0,4.33
1.71,5.0,4.33
1.86,4.85,2.67
1.71,5.0,4.67
1.85,4.84,2.0
1.0,3.81,4.67
2.93,5.0,4.0
1.0,3.67,3.67
2.64,5.0,4.33
2.87,5.0,4.0
2.96,5.0,3.0
1.71,5.0,2.0
2.71,5.0,3.33
1.51,4.5,1.67
1.27,4.16,1.33
1.4,4.27,2.33
1.0,3.84,2.33
2.97,5.0,4.67
1.53,4.53,4.33
1.71,5.0,1.67
1.71,5.0,4.0
2.64,5.0,5.0
1.64,4.72,1.67
1.27,4.16,3.0
1.71,4.76,3.67
2.88,5.0,4.33
1.85,4.84,2.33
1.27,4.16,1.67
1.47,4.42,4.0
1.0,3.86,3.67
2.82,5.0,3.33
1.93,4.9,4.33
1.58,4.62,3.0
2.92,5.0,4.67
2.64,5.0,4.33
1.0,3.77,2.0
2.97,5.0,4.33
1.43,4.36,1.67
2.64,5.0,2.67
1.0,3.72,2.33
2.64,5.0,4.0
1.0,3.74,2.33
1.76,4.79,2.67
2.24,5.0,2.67
1.0,3.65,4.33
2.27,5.0,4.0
1.39,4.17,3.33
1.9,4.87,2.67
1.71,5.0,4.0
2.86,5.0,4.33
1.27,4.16,2.33
1.57,4.59,3.0
1.41,4.29,4.33
2.7,5.0,4.0
2.93,5.0,3.67
1.71,5.0,4.0
2.64,5.0,3.67
1.42,5.0,2.33
2.64,5.0,2.33
1.71,5.0,4.0
1.27,4.16,3.0
2.64,5.0,4.67
1.0,3.19,1.67
2.87,5.0,3.67
1.98,4.93,1.67
1.27,4.16,2.0
2.17,5.0,5.0
2.8,5.0,4.0
3.02,5.0,4.33
2.05,4.96,5.0
2.92,5.0,4.67
1.39,4.17,2.33
2.27,5.0,3.33
2.92,5.0,4.0
1.41,4.31,3.67
1.34,4.04,4.67
3.95,5.0,2.67
2.78,5.0,4.0
1.83,4.82,4.33
1.63,4.71,2.67
3.01,5.0,4.0
1.71,5.0,2.33
2.64,5.0,4.0
1.27,4.16,2.0
1.35,4.04,1.67
1.39,4.21,3.0
1.41,4.31,3.67
3.01,5.0,3.0
1.87,4.85,3.33
2.2,5.0,4.67
3.01,5.0,4.33
2.84,5.0,3.0
2.82,5.0,5.0
1.65,4.73,2.33
1.63,4.71,2.33
2.03,4.95,2.33
1.0,3.73,3.33
1.39,4.22,3.67
1.27,4.16,2.0
1.27,4.16,2.67
2.85,5.0,5.0
1.72,4.77,4.67
2.64,5.0,4.0
1.89,4.86,1.67
1.96,4.92,4.0
1.55,4.57,4.67
2.87,5.0,5.0
2.64,5.0,4.67
2.98,5.0,3.33
1.27,4.16,4.0
1.92,4.89,3.0
2.98,5.0,4.0
2.72,5.0,4.33
1.54,4.56,2.0
1.76,4.79,5.0
1.84,4.83,2.67
2.12,5.0,3.33
1.47,4.42,2.0
1.27,4.16,2.0
2.93,5.0,4.67
2.64,5.0,2.67
2.98,5.0,3.67
2.96,5.0,4.33
1.71,5.0,3.67
1.71,5.0,2.67
3.01,5.0,3.67
1.59,5.0,3.33
2.94,5.0,4.33
1.71,5.0,4.0
1.75,4.79,2.33
1.89,4.87,3.0
1.0,3.82,2.33
1.6,4.66,4.33
2.32,5.0,4.0
2.84,5.0,4.33
1.45,4.4,2.0
2.64,5.0,3.33
1.96,4.91,3.0
1.59,4.64,3.67
2.98,5.0,4.67
1.27,4.16,1.67
1.27,4.16,3.0
1.58,4.61,3.33
1.27,4.16,1.0
1.42,4.34,1.67
1.65,4.73,3.67
1.41,4.29,2.0
2.89,5.0,4.33
2.64,5.0,4.0
3.01,5.0,4.33
1.87,4.85,2.33
1.0,3.67,2.0
2.64,5.0,2.67
1.41,4.29,2.67
3.98,5.0,3.67
1.27,4.16,2.33
1.58,4.62,5.0
1.62,4.7,4.67
2.8,5.0,4.67
2.87,5.0,4.33
2.64,5.0,2.67
1.27,4.16,2.67
2.64,5.0,4.33
1.71,5.0,2.67
1.0,3.67,1.0
1.27,4.16,4.67
1.0,3.19,1.67
1.41,4.33,3.67
1.88,4.86,4.33
1.82,4.82,4.33
3.01,5.0,5.0
1.27,4.16,2.33
2.64,5.0,3.67
1.52,4.52,4.33
2.64,5.0,3.0
1.27,4.16,2.0
1.71,5.0,4.33
2.76,5.0,4.0
1.27,4.16,2.67
2.05,4.96,3.0
2.64,5.0,3.33
2.84,5.0,3.33
2.64,5.0,5.0
2.64,5.0,4.0
2.89,5.0,4.33
2.93,5.0,4.33
1.96,4.92,4.67
2.9,5.0,4.33
2.15,5.0,2.0
1.74,4.78,3.0
1.27,4.16,1.67
1.82,4.82,4.33
1.27,4.16,1.0
2.9,5.0,3.67
1.27,4.16,1.67
2.99,5.0,3.33
1.59,4.64,2.33
2.64,5.0,4.33
1.56,4.58,4.0
1.4,4.27,3.33
1.88,4.86,4.67
1.8,4.81,2.0
1.0,3.19,1.0
2.3,5.0,2.0
2.1,4.99,4.33
2.64,5.0,4.0
2.64,5.0,3.0
1.0,3.71,2.0
1.43,4.37,4.0
2.64,5.0,4.33
2.81,5.0,4.0
1.87,4.85,4.33
2.88,5.0,4.33
2.64,5.0,3.0
1.4,4.27,2.0
2.64,5.0,2.67
1.27,4.16,2.0
1.37,4.11,2.0
1.41,4.29,2.0
1.82,4.81,3.0
2.64,5.0,4.33
2.71,5.0,4.0
1.41,4.33,5.0
1.34,4.01,2.0
1.91,4.55,4.67
2.89,5.0,3.67
