y_qlow,y_qup,y_test
3.17,5.0,3.67
3.0,5.0,4.67
3.17,5.0,3.67
2.48,4.7,3.67
3.12,5.0,3.67
2.48,4.7,2.33
3.14,5.0,4.0
2.32,4.72,2.33
3.0,5.0,4.0
3.27,5.0,4.33
3.0,5.0,4.33
3.0,5.0,3.33
1.0,2.87,3.33
2.45,4.7,3.33
2.35,4.72,2.33
3.0,5.0,4.0
3.0,5.0,4.33
2.49,4.69,3.67
3.17,5.0,5.0
3.27,5.0,4.33
2.47,4.7,5.0
3.0,5.0,4.33
2.38,4.71,3.33
3.0,5.0,4.67
3.0,5.0,2.67
3.0,5.0,4.33
3.0,5.0,3.67
3.17,5.0,4.0
1.88,4.42,1.67
2.48,4.7,4.33
3.24,5.0,4.33
3.0,5.0,4.0
2.43,4.7,4.0
3.15,5.0,4.0
3.19,5.0,4.33
3.15,5.0,3.67
3.24,5.0,4.0
3.2,5.0,4.67
1.47,3.85,2.67
3.0,5.0,4.67
1.88,4.42,3.67
2.48,4.7,4.67
2.36,4.72,2.67
3.13,5.0,4.33
3.15,5.0,3.67
3.0,5.0,3.33
3.16,5.0,4.0
3.29,5.0,4.33
3.26,5.0,3.67
3.16,5.0,3.0
3.0,5.0,4.33
3.11,5.0,2.67
2.47,4.7,5.0
3.17,5.0,4.0
3.23,5.0,4.67
3.0,5.0,3.67
3.16,5.0,3.67
3.0,5.0,3.67
3.15,5.0,3.33
2.34,4.72,4.33
3.0,5.0,5.0
3.0,5.0,4.33
3.0,5.0,4.67
3.26,5.0,4.67
1.0,2.87,1.0
2.39,4.71,3.0
3.0,5.0,5.0
3.0,5.0,4.33
3.0,5.0,4.0
2.38,4.71,1.33
3.0,5.0,3.0
3.2,5.0,4.33
3.22,5.0,3.67
3.18,5.0,3.0
2.44,4.7,4.33
3.19,5.0,4.33
2.34,4.72,3.67
2.27,4.72,2.33
1.47,3.85,2.33
3.0,5.0,4.33
3.0,5.0,4.0
3.0,5.0,3.67
3.26,5.0,3.0
3.12,5.0,3.33
3.21,5.0,4.33
2.8,4.62,4.33
2.26,4.72,3.0
3.22,5.0,4.33
3.26,5.0,3.33
2.49,4.69,3.0
3.0,5.0,4.67
3.19,5.0,4.0
2.35,4.72,3.33
3.27,5.0,5.0
1.49,3.86,3.0
2.35,4.72,3.0
3.21,5.0,4.0
2.34,4.72,4.0
3.43,5.0,3.67
3.21,5.0,5.0
3.0,5.0,3.33
3.19,5.0,3.67
3.14,5.0,4.67
3.0,5.0,3.0
2.39,4.71,4.0
3.0,5.0,4.0
3.0,5.0,3.33
3.14,5.0,4.0
3.2,5.0,3.0
3.14,5.0,4.33
2.43,4.7,3.0
3.27,5.0,4.67
2.48,4.7,4.33
3.16,5.0,4.33
3.0,5.0,3.33
3.16,5.0,4.33
3.22,5.0,4.33
3.22,5.0,4.33
3.13,5.0,4.67
3.12,5.0,4.67
2.44,4.7,3.67
2.37,4.71,2.33
2.43,4.71,4.0
1.88,4.42,3.67
2.44,4.7,4.0
1.43,3.83,1.67
1.21,3.71,1.67
3.13,5.0,3.33
3.27,5.0,4.0
3.17,5.0,4.0
3.28,5.0,4.67
2.4,4.71,3.0
3.29,5.0,4.0
3.0,5.0,4.0
1.32,3.77,1.67
3.13,5.0,4.33
3.21,5.0,4.0
3.1,5.0,3.33
3.0,5.0,5.0
3.27,5.0,4.33
3.0,5.0,4.0
1.22,3.71,3.0
2.48,4.7,2.67
2.49,4.69,3.33
2.49,4.69,2.67
2.28,4.72,3.0
2.4,4.71,3.67
3.13,5.0,3.0
3.11,5.0,3.33
3.0,5.0,4.67
3.0,5.0,3.0
3.16,5.0,4.67
2.48,4.7,3.0
2.48,4.7,3.67
3.18,5.0,4.67
1.88,4.42,4.33
3.24,5.0,4.33
3.27,5.0,4.33
2.37,4.71,3.67
2.33,4.72,3.0
2.29,4.72,2.33
3.27,5.0,3.67
2.38,4.71,4.33
3.13,5.0,4.67
3.13,5.0,4.0
3.26,5.0,4.0
3.29,5.0,4.33
1.88,4.42,3.0
3.0,5.0,4.33
2.48,4.69,4.33
3.0,5.0,4.33
3.27,5.0,4.33
3.18,5.0,3.0
3.14,5.0,5.0
3.29,5.0,4.67
3.0,5.0,5.0
3.12,5.0,4.33
1.88,4.42,3.33
2.45,4.7,2.33
1.43,3.83,3.67
2.44,4.7,4.0
1.47,3.85,5.0
2.4,4.71,4.0
3.27,5.0,5.0
2.46,4.7,5.0
3.27,5.0,5.0
1.88,4.42,2.67
3.11,5.0,4.0
3.21,5.0,4.33
3.27,5.0,5.0
3.18,5.0,5.0
3.23,5.0,4.33
3.23,5.0,4.67
3.0,5.0,4.0
2.4,4.71,3.0
3.11,5.0,4.33
3.28,5.0,4.33
3.0,5.0,3.33
3.27,5.0,4.67
3.16,5.0,3.33
3.0,5.0,3.0
3.27,5.0,4.0
3.27,5.0,4.33
1.88,4.42,1.67
3.16,5.0,4.0
1.88,4.42,4.0
3.18,5.0,5.0
3.0,5.0,4.33
