y_qlow,y_qup,y_test
2.61,5.0,2.67
2.28,4.91,4.67
1.32,3.8,2.67
1.0,3.55,2.33
2.92,5.0,4.33
2.61,5.0,4.33
1.77,4.64,3.67
1.32,3.8,3.0
2.61,5.0,3.33
2.61,5.0,4.67
1.0,5.0,2.0
3.55,5.0,4.33
1.87,4.71,4.33
2.92,5.0,4.33
2.61,5.0,1.67
1.32,3.8,1.67
1.8,4.66,3.33
1.32,3.8,3.0
2.85,5.0,4.0
2.13,4.93,2.0
2.61,5.0,5.0
3.29,4.9,4.67
2.94,5.0,4.67
2.92,5.0,4.33
1.92,4.74,2.0
3.0,5.0,5.0
2.61,5.0,5.0
2.97,5.0,4.67
2.61,5.0,4.33
2.92,5.0,2.0
2.61,5.0,4.33
2.13,4.93,4.67
2.13,4.93,3.0
2.61,5.0,2.33
1.93,4.75,3.33
1.32,3.8,2.67
2.02,4.79,3.33
3.0,5.0,5.0
2.06,4.8,4.0
2.61,5.0,3.67
3.47,4.87,4.67
3.55,5.0,5.0
1.0,3.54,1.67
3.01,5.0,4.33
1.48,4.09,3.0
1.64,4.5,3.0
2.91,5.0,4.0
2.25,4.89,2.67
1.49,4.11,2.0
2.83,5.0,4.33
2.13,4.93,4.33
2.98,5.0,4.0
1.7,4.57,3.33
2.13,4.93,4.0
2.2,4.87,2.33
1.82,4.67,2.33
2.13,4.93,1.67
1.57,4.38,4.33
2.13,4.93,3.33
1.52,4.2,1.33
1.32,3.8,2.67
2.94,5.0,4.33
2.93,5.0,4.0
1.9,4.73,2.67
2.01,4.79,2.33
1.67,4.54,3.0
1.0,3.6,3.33
2.83,5.0,4.67
1.32,3.8,2.67
2.93,5.0,4.67
1.32,3.8,2.33
1.32,3.8,3.0
2.92,5.0,5.0
1.48,4.07,3.67
2.61,5.0,2.67
2.13,4.84,4.67
2.13,4.93,2.0
1.51,4.15,3.67
2.92,5.0,4.0
2.93,5.0,5.0
2.96,5.0,4.67
2.61,5.0,4.0
1.5,4.13,3.67
1.32,3.8,3.0
1.0,3.55,2.33
2.98,5.0,4.33
2.18,4.86,4.33
3.55,5.0,3.0
2.13,4.93,1.33
2.13,4.93,1.67
2.16,4.85,4.33
1.97,4.78,3.67
1.88,4.72,4.0
2.93,5.0,4.67
2.13,4.93,4.33
2.4,4.86,1.67
2.91,5.0,2.67
2.13,4.93,4.33
1.49,4.11,2.67
1.63,4.49,3.33
2.61,5.0,4.0
2.16,4.85,3.67
1.32,3.8,2.67
3.55,5.0,4.33
2.92,5.0,4.0
2.91,5.0,3.67
1.58,4.41,3.0
2.61,5.0,4.33
1.52,4.22,4.33
2.13,4.93,3.33
2.61,5.0,4.33
2.92,5.0,4.33
2.61,5.0,4.33
1.32,3.8,2.67
2.17,4.85,4.33
1.0,3.55,4.67
1.32,3.8,1.0
2.18,4.86,3.67
2.02,4.79,3.67
2.74,5.0,5.0
1.5,4.13,2.67
1.97,4.78,2.33
2.94,5.0,4.33
1.0,3.6,2.33
2.1,4.82,4.33
1.0,3.62,1.33
2.2,4.87,3.67
1.0,5.0,2.33
2.1,4.82,4.67
2.92,5.0,4.33
2.61,5.0,5.0
2.95,5.0,5.0
2.92,5.0,4.33
3.55,5.0,4.67
2.84,5.0,4.67
1.85,4.7,1.67
2.08,4.81,2.67
1.32,3.8,2.33
1.32,3.8,4.0
1.32,3.8,3.0
2.95,5.0,4.33
2.61,5.0,3.67
1.57,4.39,2.33
2.13,4.93,2.67
2.13,4.93,3.33
2.61,5.0,3.33
2.19,4.86,4.0
2.25,4.89,4.0
1.86,4.71,2.0
2.93,5.0,4.0
1.0,3.55,2.33
1.51,4.15,5.0
3.03,5.0,4.33
2.95,5.0,3.67
1.71,4.58,3.33
1.0,3.58,3.33
2.61,5.0,3.0
1.0,3.61,2.67
2.13,4.93,3.0
1.68,4.55,4.33
2.9,5.0,4.33
2.94,5.0,3.33
2.92,5.0,4.0
2.61,5.0,4.0
1.32,3.8,2.33
2.61,5.0,3.33
2.61,5.0,2.67
1.32,3.8,3.0
2.18,4.86,4.33
2.91,5.0,3.33
3.02,5.0,5.0
1.5,4.11,2.67
2.9,5.0,4.67
2.97,5.0,5.0
2.13,4.93,4.0
2.83,5.0,4.33
1.72,4.58,2.33
2.18,4.86,2.67
1.0,3.54,2.67
1.49,4.09,1.67
2.61,5.0,3.67
2.1,4.82,1.67
2.13,4.93,3.0
2.61,5.0,4.33
2.93,5.0,4.33
2.27,4.91,4.33
2.95,5.0,5.0
1.99,4.78,4.0
3.55,5.0,5.0
2.13,4.93,1.67
1.48,4.09,2.67
2.92,5.0,5.0
2.99,5.0,4.33
2.96,5.0,4.0
2.94,5.0,4.67
1.93,4.75,3.33
1.56,4.37,2.33
1.0,3.59,1.67
1.81,4.67,3.0
2.93,5.0,4.67
2.16,4.85,4.33
2.13,4.93,3.67
1.32,3.8,2.33
1.52,4.23,3.67
2.61,5.0,3.33
2.13,4.93,5.0
1.83,4.68,3.33
2.92,5.0,4.33
2.93,5.0,3.33
2.61,5.0,4.0
1.65,4.52,1.67
2.61,5.0,2.67
2.61,5.0,1.67
1.32,3.8,2.67
2.27,4.9,4.0
2.95,5.0,4.67
1.32,3.8,4.67
2.91,5.0,4.0
1.5,4.13,2.33
1.88,4.72,4.33
2.61,5.0,4.33
2.61,5.0,4.33
2.61,5.0,3.0
2.14,4.84,3.0
1.5,4.14,2.33
2.61,5.0,5.0
1.32,3.8,3.0
1.81,4.67,4.33
2.13,4.93,4.0
2.61,5.0,4.33
2.97,5.0,3.33
2.19,4.87,3.0
2.13,4.93,4.33
2.13,4.93,4.33
2.61,5.0,2.67
1.48,4.08,2.33
2.13,4.93,4.33
2.98,5.0,4.0
2.61,5.0,4.33
2.95,5.0,2.67
2.89,5.0,4.0
2.61,5.0,4.0
1.0,3.6,1.67
1.32,3.8,1.67
1.5,4.12,3.0
2.94,5.0,4.33
1.5,4.14,3.33
1.72,4.59,2.33
2.92,5.0,3.33
2.94,5.0,4.67
1.59,4.42,3.0
1.32,3.8,2.67
1.32,3.8,1.33
1.89,4.72,3.0
2.06,4.8,5.0
2.91,5.0,4.33
1.94,4.75,2.33
2.9,5.0,1.67
2.18,4.86,4.33
1.96,4.77,4.33
1.81,4.67,3.67
1.97,4.78,2.0
2.91,5.0,4.33
2.93,5.0,4.33
2.88,5.0,4.67
1.8,4.66,3.0
1.48,4.08,4.67
2.61,5.0,4.67
2.17,4.86,3.67
2.13,4.93,2.0
2.91,5.0,3.0
2.12,4.83,5.0
2.95,5.0,5.0
1.76,4.62,4.67
2.61,5.0,4.33
2.13,4.93,3.0
1.65,4.51,3.67
2.91,5.0,5.0
2.93,5.0,3.33
2.14,4.84,5.0
1.32,3.8,3.67
1.0,3.58,1.67
1.0,3.54,1.67
2.94,5.0,4.33
2.61,5.0,4.33
2.11,4.83,3.0
1.0,5.0,3.33
2.17,4.86,3.33
2.9,5.0,2.67
2.9,5.0,3.33
1.0,3.58,4.67
2.9,5.0,5.0
2.13,4.93,5.0
1.32,3.8,4.0
1.89,4.72,4.33
2.92,5.0,4.0
1.32,3.8,2.0
2.13,4.93,1.67
1.32,3.8,2.0
1.0,3.58,1.67
2.13,4.93,4.0
1.52,4.27,5.0
2.61,5.0,4.67
1.55,4.35,2.67
1.5,4.14,3.0
1.32,3.8,2.67
2.93,5.0,4.0
1.58,4.4,2.67
2.94,5.0,4.67
2.61,5.0,3.67
2.61,5.0,4.0
2.61,5.0,4.33
1.51,4.15,3.67
1.32,3.8,4.0
1.32,3.8,1.67
3.0,5.0,5.0
2.9,5.0,4.33
1.93,4.75,2.33
1.51,4.15,2.67
1.32,3.8,4.33
3.02,5.0,4.67
1.85,4.7,2.67
1.0,3.54,2.0
2.61,5.0,4.67
2.94,5.0,4.0
1.0,3.54,2.33
2.26,4.9,4.33
3.0,5.0,5.0
2.83,5.0,4.67
2.94,5.0,5.0
2.13,4.93,3.67
2.13,4.93,3.67
1.49,4.11,2.0
1.0,3.57,3.0
1.66,4.53,1.67
1.0,5.0,1.67
1.0,3.54,3.33
1.71,4.58,4.67
2.91,5.0,4.67
1.6,4.43,3.0
2.99,5.0,4.33
1.32,3.8,2.67
1.32,3.8,4.0
2.96,5.0,5.0
1.32,3.8,1.67
1.0,3.54,1.67
1.66,4.53,2.33
2.61,5.0,4.33
1.32,3.8,2.33
2.13,4.93,1.67
1.0,3.54,1.33
1.73,4.59,2.67
1.32,3.8,3.67
2.97,5.0,3.33
1.0,3.6,2.0
2.94,5.0,4.67
2.98,5.0,4.67
2.14,4.84,2.0
1.51,4.14,1.0
2.13,4.93,5.0
1.0,3.61,2.0
1.51,4.18,3.67
2.07,4.81,3.67
1.64,4.51,1.67
2.95,5.0,4.33
1.95,4.76,2.67
2.13,4.93,4.0
1.32,3.8,3.0
1.51,4.16,2.0
2.93,5.0,4.67
2.61,5.0,2.33
2.14,4.84,2.33
2.93,5.0,4.33
2.61,5.0,5.0
2.61,5.0,4.33
1.32,3.8,4.33
2.61,5.0,3.67
2.96,5.0,5.0
1.7,4.57,1.67
2.89,5.0,4.0
1.51,4.15,3.33
1.61,4.45,1.67
2.92,5.0,3.67
1.0,3.56,4.33
2.61,5.0,5.0
1.49,4.11,3.33
2.97,5.0,3.33
2.92,5.0,3.0
3.02,5.0,4.33
1.96,4.77,4.33
1.32,3.8,4.33
2.91,5.0,4.33
2.11,4.83,3.67
1.0,3.61,2.67
1.62,4.47,2.33
2.09,4.82,3.33
2.97,5.0,3.67
1.0,3.59,3.0
2.61,5.0,3.33
2.61,5.0,4.0
2.13,4.93,3.67
2.13,4.93,2.33
1.74,4.6,1.67
2.16,4.85,2.67
2.97,5.0,4.33
1.88,4.72,2.0
2.15,4.84,4.0
1.32,3.8,2.67
2.82,5.0,4.33
2.13,4.93,4.33
1.32,3.8,1.67
2.9,5.0,2.67
2.92,5.0,3.33
1.0,3.57,3.33
1.0,3.59,2.0
2.93,5.0,4.33
1.32,3.8,1.67
2.91,5.0,4.0
2.98,5.0,3.33
1.81,4.67,2.67
2.22,4.88,2.0
2.92,5.0,2.33
1.76,4.63,3.67
2.93,5.0,4.33
2.24,4.89,3.0
2.61,5.0,4.33
1.0,3.56,2.0
1.32,3.8,2.33
1.49,4.11,3.0
1.49,4.11,3.33
1.58,4.4,1.67
3.0,5.0,4.33
2.61,5.0,4.33
1.49,4.11,2.33
2.61,5.0,5.0
2.93,5.0,4.33
2.06,4.8,4.33
1.0,3.54,1.67
1.49,4.1,2.33
2.13,4.93,3.0
2.95,5.0,4.33
2.61,5.0,3.33
1.32,3.8,3.33
2.13,4.93,4.67
1.48,4.08,4.67
1.32,3.8,2.67
2.13,4.93,3.67
1.32,3.8,3.33
1.51,4.17,4.33
1.82,4.68,4.67
1.91,4.74,3.0
1.49,4.09,3.0
2.93,5.0,4.67
1.32,3.8,1.33
1.52,4.19,3.0
2.61,5.0,2.67
2.89,5.0,4.67
1.49,4.1,1.67
2.93,5.0,4.67
2.9,5.0,3.33
2.93,5.0,4.33
2.61,5.0,5.0
2.19,4.87,2.0
1.63,4.49,3.0
2.02,4.79,3.67
2.61,5.0,4.33
1.52,4.23,3.33
2.91,5.0,4.33
1.87,4.71,3.33
2.13,4.93,2.33
1.75,4.61,1.67
1.6,4.43,3.33
1.32,3.8,2.33
1.56,4.37,4.33
2.98,5.0,5.0
1.5,4.12,3.33
1.49,4.1,2.33
2.92,5.0,3.67
1.32,3.8,3.0
2.06,4.8,3.33
2.13,4.93,4.0
2.13,4.93,2.67
2.61,5.0,4.0
2.94,5.0,4.33
1.66,4.53,4.0
2.61,5.0,4.33
1.51,4.15,1.67
1.74,4.6,2.0
2.97,5.0,5.0
1.32,3.8,3.33
1.32,3.8,2.0
1.0,3.57,1.67
2.91,5.0,2.67
2.68,5.0,4.67
1.0,3.56,1.67
1.9,4.73,4.33
1.89,4.73,3.33
2.61,5.0,4.0
