y_qlow,y_qup,y_test
1.04,4.24,2.67
1.0,4.09,1.33
1.9,5.0,4.0
2.29,5.0,4.33
1.0,4.16,1.33
1.38,4.29,3.33
1.68,5.0,4.0
2.67,5.0,3.33
1.11,4.11,4.0
1.11,4.11,4.0
2.67,5.0,3.33
2.63,5.0,3.33
1.07,4.28,1.33
2.29,5.0,3.0
2.29,5.0,4.67
2.29,5.0,4.0
2.65,5.0,3.33
1.49,4.65,1.67
1.98,5.0,2.67
1.39,4.32,2.33
1.05,4.26,3.0
2.64,5.0,4.33
1.69,5.0,4.33
1.82,5.0,3.67
2.29,5.0,3.67
2.64,5.0,4.67
2.04,5.0,4.0
2.67,5.0,5.0
2.67,5.0,4.33
1.04,4.24,3.67
1.0,4.03,1.67
2.65,5.0,5.0
1.44,4.45,3.67
2.64,5.0,4.0
1.65,4.95,4.33
1.68,5.0,2.0
2.29,5.0,4.0
1.43,4.42,3.33
2.08,5.0,3.67
1.0,4.17,1.67
2.29,5.0,4.67
2.62,5.0,2.67
1.04,4.24,2.33
2.62,5.0,4.0
2.29,5.0,3.67
1.0,3.17,1.33
1.0,4.18,4.67
2.01,5.0,5.0
2.53,5.0,4.67
1.84,5.0,4.0
2.66,5.0,3.67
1.6,4.85,4.33
1.43,4.42,1.67
1.0,3.17,4.67
1.0,4.08,1.67
1.11,4.11,1.33
2.96,5.0,3.0
1.38,4.28,3.33
1.41,4.36,3.67
1.11,4.11,2.33
2.29,5.0,3.67
2.66,5.0,4.33
1.9,5.0,4.0
1.68,5.0,3.33
2.29,5.0,3.33
2.29,5.0,5.0
2.29,5.0,4.33
1.11,4.11,1.33
1.11,4.11,2.0
1.86,5.0,2.67
1.11,4.11,2.33
2.65,5.0,2.67
2.62,5.0,2.67
1.38,4.28,2.67
1.99,5.0,4.0
1.8,5.0,1.67
1.68,5.0,3.67
2.65,5.0,5.0
2.65,5.0,4.0
1.62,4.9,5.0
1.57,4.8,3.67
1.41,4.37,2.33
2.29,5.0,3.33
2.67,5.0,4.0
1.0,3.17,2.0
2.66,5.0,4.33
1.07,4.29,2.67
2.64,5.0,5.0
1.92,5.0,3.67
2.29,5.0,3.67
2.66,5.0,4.67
1.39,4.3,3.0
1.44,4.46,2.67
3.85,5.0,3.67
1.0,3.17,2.33
1.36,4.25,3.33
1.5,4.66,2.67
2.29,5.0,4.0
1.41,4.36,1.67
2.65,5.0,2.67
1.45,4.49,3.0
1.11,4.11,3.0
2.29,5.0,4.0
2.64,5.0,3.67
1.79,5.0,5.0
1.11,4.11,4.0
2.29,5.0,2.0
2.29,5.0,3.0
1.68,5.0,5.0
2.66,5.0,4.67
1.39,4.31,3.67
2.67,5.0,4.67
2.67,5.0,4.0
1.4,4.35,2.67
2.66,5.0,3.67
2.29,5.0,4.33
2.69,5.0,4.33
3.85,5.0,4.0
1.42,4.4,3.67
1.51,4.7,1.67
1.86,5.0,3.67
2.29,5.0,4.33
2.29,5.0,4.0
2.66,5.0,4.33
1.0,3.9,4.33
2.64,5.0,4.0
2.29,5.0,3.33
1.11,4.11,3.0
1.68,5.0,2.33
1.95,5.0,4.67
1.49,4.63,2.33
1.45,4.48,5.0
1.53,4.74,2.0
1.0,3.17,1.0
2.65,5.0,4.33
1.11,4.11,2.67
1.48,4.6,2.0
1.61,4.88,3.67
1.53,4.74,1.67
2.65,5.0,4.33
2.64,5.0,3.67
2.29,5.0,3.67
1.03,4.22,4.33
2.29,5.0,3.67
2.63,5.0,4.33
1.68,5.0,3.0
1.4,4.34,2.0
1.49,4.63,2.67
1.68,5.0,4.33
2.69,5.0,5.0
2.59,5.0,4.67
2.96,5.0,5.0
1.93,5.0,2.33
1.0,4.13,1.67
1.11,4.11,2.67
2.65,5.0,4.33
1.51,4.69,2.0
1.56,4.79,4.33
2.62,5.0,3.67
2.29,5.0,2.67
1.43,4.43,2.67
2.29,5.0,3.0
2.29,5.0,4.0
2.63,5.0,4.33
1.65,4.95,3.67
2.06,5.0,3.33
1.56,4.79,3.33
1.0,3.99,3.67
1.62,4.89,3.67
2.29,5.0,3.67
1.01,4.18,1.67
1.0,3.95,1.33
1.87,5.0,4.0
1.68,5.0,2.33
1.68,5.0,2.67
2.29,5.0,3.33
1.38,4.3,2.67
2.29,5.0,4.33
2.66,5.0,4.33
2.64,5.0,5.0
1.4,4.34,4.33
1.0,4.09,3.0
1.62,4.89,4.33
1.68,5.0,2.33
1.11,4.11,3.0
1.0,3.17,1.67
2.65,5.0,4.33
2.65,5.0,4.67
1.49,4.65,3.0
2.96,5.0,4.33
1.68,5.0,4.67
1.11,4.11,3.0
1.68,5.0,1.67
1.11,4.11,2.0
2.64,5.0,3.67
1.9,5.0,2.33
2.29,5.0,2.33
2.63,5.0,4.0
2.66,5.0,3.67
1.03,4.22,2.0
1.0,4.17,2.0
2.29,5.0,3.67
2.65,5.0,3.67
2.64,5.0,4.33
2.66,5.0,4.33
1.48,4.6,3.67
2.09,5.0,4.33
2.29,5.0,2.33
1.38,4.28,3.0
1.68,5.0,4.33
3.85,5.0,3.0
1.68,5.0,3.0
1.86,5.0,2.33
1.52,4.73,3.67
1.11,4.11,3.67
2.96,5.0,4.33
1.7,5.0,4.67
1.62,4.89,3.33
1.82,5.0,5.0
1.59,4.82,3.0
2.65,5.0,3.67
2.29,5.0,3.67
2.66,5.0,4.0
2.61,5.0,3.67
2.66,5.0,4.67
1.11,4.11,2.0
2.67,5.0,4.33
1.38,4.3,2.0
2.29,5.0,3.67
