low,up,y_test
2.356790781021118,5.0,4.0
2.8729727268218994,5.0,4.3333335
2.3567910194396973,5.0,4.3333335
2.3302597999572754,4.997223377227783,4.3333335
2.486285448074341,5.0,3.6666667
2.8323991298675537,5.0,4.3333335
2.163165330886841,4.78919792175293,3.6666667
2.5067009925842285,5.0,3.6666667
2.666874647140503,5.0,3.6666667
2.5559380054473877,5.0,5.0
2.5897562503814697,5.0,4.3333335
2.4742372035980225,5.0,3.6666667
2.5903828144073486,5.0,4.6666665
2.925766944885254,5.0,4.3333335
2.6529552936553955,5.0,4.3333335
2.4098169803619385,4.9566264152526855,4.0
2.6065845489501953,5.0,4.0
2.522008180618286,5.0,3.6666667
2.590273141860962,5.0,4.3333335
2.517798662185669,5.0,4.3333335
2.589493751525879,5.0,3.6666667
2.1968142986297607,4.836159706115723,4.6666665
2.217676877975464,4.927961349487305,4.6666665
2.922339677810669,5.0,4.0
2.666874647140503,5.0,4.3333335
2.5401480197906494,5.0,2.0
2.5459156036376953,5.0,5.0
2.1799888610839844,4.596992492675781,3.0
2.666874647140503,5.0,4.6666665
2.666874647140503,5.0,3.6666667
2.5585668087005615,5.0,3.3333333
2.4505743980407715,5.0,4.0
2.321643114089966,4.983954429626465,2.6666667
2.4914426803588867,5.0,4.0
2.666874647140503,5.0,3.6666667
2.589829921722412,5.0,4.3333335
2.6310055255889893,5.0,3.0
2.6041135787963867,5.0,3.0
2.356790781021118,5.0,4.3333335
2.557372808456421,5.0,4.0
2.8883056640625,5.0,4.6666665
2.7727432250976562,5.0,4.3333335
2.666874647140503,5.0,4.3333335
2.497185707092285,5.0,4.0
2.275346279144287,4.938426971435547,4.0
2.5203442573547363,5.0,4.0
2.666874647140503,5.0,4.3333335
2.5780365467071533,5.0,3.6666667
2.356790781021118,5.0,4.3333335
2.512084722518921,5.0,4.6666665
2.412357807159424,5.0,3.6666667
2.8933041095733643,5.0,4.3333335
2.3971052169799805,5.0,4.0
2.8323991298675537,5.0,3.3333333
2.4883482456207275,5.0,4.3333335
2.157364845275879,4.682079315185547,3.0
2.1570825576782227,4.690052032470703,4.3333335
2.5243520736694336,5.0,3.6666667
2.666874647140503,5.0,4.3333335
2.666874647140503,5.0,2.6666667
2.666874647140503,5.0,2.3333333
2.519137144088745,5.0,2.6666667
2.5105650424957275,5.0,3.6666667
2.594182014465332,5.0,4.0
2.5901741981506348,5.0,3.6666667
2.666874647140503,5.0,5.0
2.666874647140503,5.0,3.0
2.422856092453003,5.0,4.0
2.666874647140503,5.0,3.6666667
2.830566883087158,5.0,4.0
2.584836959838867,5.0,3.6666667
2.666874647140503,5.0,4.0
2.457212209701538,5.0,3.0
2.8913652896881104,5.0,4.3333335
2.5073115825653076,5.0,5.0
2.666874647140503,5.0,4.0
2.8888769149780273,5.0,4.3333335
2.5882420539855957,5.0,3.0
2.5902421474456787,5.0,4.0
2.666874647140503,5.0,3.0
2.6168298721313477,5.0,3.0
2.356788158416748,5.0,2.6666667
2.376155376434326,5.0,4.0
2.7907140254974365,5.0,4.0
2.356790781021118,5.0,4.3333335
2.3986284732818604,4.967447280883789,5.0
2.401088237762451,5.0,4.0
2.895253896713257,5.0,3.6666667
2.3710122108459473,4.987654685974121,3.6666667
2.589951753616333,5.0,3.0
2.666874647140503,5.0,4.0
2.5521903038024902,5.0,3.0
2.666874647140503,5.0,5.0
2.666874647140503,5.0,4.3333335
2.589895009994507,5.0,5.0
2.460958957672119,5.0,4.3333335
2.666874647140503,5.0,3.0
2.681852340698242,5.0,4.0
2.8948590755462646,5.0,3.0
2.552722215652466,5.0,3.0
2.730100631713867,5.0,3.0
2.4034852981567383,5.0,4.6666665
2.8666632175445557,5.0,3.0
2.666874647140503,5.0,3.6666667
2.4770538806915283,5.0,4.0
2.5588386058807373,5.0,3.3333333
2.9226315021514893,5.0,5.0
2.589756488800049,5.0,4.0
2.4874789714813232,5.0,4.6666665
2.666874647140503,5.0,4.6666665
2.5255324840545654,5.0,4.0
2.666874647140503,5.0,4.3333335
2.7114882469177246,5.0,2.6666667
1.6211715936660767,5.0,3.6666667
2.3535172939300537,5.0,3.6666667
2.582972526550293,5.0,5.0
2.666874647140503,5.0,4.0
2.56067156791687,5.0,4.6666665
2.356790781021118,5.0,4.3333335
2.896121025085449,5.0,3.6666667
2.1578404903411865,4.674553394317627,4.0
