y_qlow,y_qup,y_test
4.47,5.0,5.0
4.44,5.0,5.0
4.4,5.0,5.0
1.0,2.86,2.67
4.22,5.0,5.0
4.45,5.0,5.0
4.43,5.0,5.0
4.44,5.0,5.0
4.44,5.0,4.67
4.22,5.0,5.0
4.49,5.0,5.0
4.44,5.0,5.0
2.43,5.0,2.67
4.14,5.0,5.0
4.31,5.0,5.0
4.5,5.0,5.0
4.44,5.0,5.0
3.97,5.0,2.33
4.27,5.0,5.0
3.71,5.0,1.67
1.91,5.0,5.0
4.44,5.0,5.0
4.44,5.0,5.0
4.27,5.0,5.0
4.38,5.0,5.0
4.15,5.0,5.0
4.22,5.0,5.0
4.42,5.0,5.0
4.22,5.0,5.0
4.36,5.0,5.0
4.43,5.0,3.0
2.45,5.0,1.67
4.46,5.0,5.0
4.25,5.0,5.0
4.43,5.0,5.0
3.43,5.0,4.33
4.46,5.0,5.0
4.22,5.0,4.0
4.45,5.0,5.0
4.43,5.0,5.0
4.44,5.0,5.0
4.22,5.0,2.0
1.0,2.74,1.0
4.22,5.0,5.0
4.4,5.0,5.0
4.41,5.0,5.0
4.36,5.0,5.0
4.05,5.0,4.67
4.21,5.0,5.0
4.46,5.0,5.0
3.39,5.0,5.0
4.41,5.0,5.0
3.86,5.0,5.0
1.05,3.12,1.0
4.22,5.0,5.0
4.4,5.0,5.0
2.61,5.0,5.0
4.44,5.0,5.0
1.62,5.0,4.67
4.12,5.0,5.0
4.5,5.0,5.0
4.45,5.0,5.0
4.34,5.0,5.0
3.52,5.0,2.33
4.46,5.0,5.0
4.32,5.0,5.0
4.13,5.0,5.0
1.06,3.13,2.33
3.62,5.0,5.0
4.44,5.0,5.0
4.47,5.0,5.0
4.41,5.0,5.0
4.47,5.0,5.0
4.3,5.0,5.0
1.26,4.68,5.0
4.45,5.0,5.0
4.42,5.0,5.0
4.23,5.0,5.0
4.39,5.0,5.0
4.35,5.0,5.0
4.42,5.0,5.0
4.22,5.0,5.0
1.0,2.52,5.0
1.0,2.91,4.67
4.39,5.0,5.0
1.59,5.0,2.0
4.38,5.0,5.0
4.45,5.0,5.0
4.23,5.0,4.67
4.43,5.0,4.67
4.43,5.0,4.67
4.47,5.0,5.0
4.46,5.0,5.0
4.43,5.0,5.0
4.46,5.0,5.0
4.43,5.0,5.0
4.19,5.0,5.0
4.42,5.0,5.0
4.47,5.0,5.0
3.84,5.0,4.67
4.38,5.0,4.33
4.22,5.0,4.33
4.31,5.0,5.0
4.33,5.0,5.0
4.49,5.0,5.0
4.43,5.0,5.0
4.45,5.0,5.0
3.95,5.0,5.0
4.09,5.0,5.0
4.37,5.0,5.0
3.88,5.0,2.67
4.44,5.0,5.0
2.87,5.0,5.0
4.43,5.0,5.0
4.08,5.0,5.0
4.33,5.0,5.0
4.42,5.0,5.0
4.22,5.0,5.0
4.49,5.0,5.0
4.12,5.0,5.0
4.47,5.0,5.0
4.44,5.0,5.0
4.43,5.0,5.0
3.41,5.0,5.0
4.35,5.0,4.33
3.81,5.0,5.0
4.49,5.0,5.0
1.64,5.0,2.33
2.36,5.0,3.67
4.47,5.0,5.0
4.46,5.0,1.33
3.99,5.0,5.0
4.43,5.0,5.0
2.27,5.0,4.0
4.22,5.0,5.0
4.42,5.0,5.0
4.42,5.0,5.0
4.37,5.0,5.0
4.38,5.0,5.0
4.22,5.0,5.0
4.46,5.0,5.0
2.47,5.0,5.0
4.43,5.0,5.0
3.47,5.0,5.0
4.0,5.0,5.0
4.11,5.0,5.0
3.72,5.0,5.0
3.73,5.0,4.67
1.0,2.93,1.67
4.46,5.0,5.0
4.43,5.0,5.0
4.28,5.0,5.0
4.0,5.0,5.0
4.41,5.0,5.0
4.32,5.0,5.0
4.34,5.0,5.0
4.24,5.0,5.0
4.22,5.0,5.0
4.22,5.0,5.0
2.33,5.0,5.0
4.49,5.0,5.0
4.01,5.0,5.0
4.44,5.0,5.0
4.46,5.0,5.0
4.29,5.0,5.0
4.42,5.0,5.0
4.47,5.0,5.0
4.13,5.0,5.0
4.35,5.0,5.0
4.16,5.0,5.0
4.44,5.0,5.0
4.12,5.0,5.0
4.43,5.0,5.0
4.51,5.0,5.0
4.49,5.0,5.0
4.43,5.0,5.0
4.22,5.0,5.0
4.47,5.0,5.0
4.21,5.0,5.0
3.96,5.0,5.0
4.12,5.0,4.67
4.47,5.0,5.0
4.44,5.0,5.0
4.44,5.0,5.0
4.44,5.0,5.0
2.59,5.0,5.0
4.45,5.0,4.33
2.55,5.0,2.33
4.43,5.0,4.67
4.2,5.0,5.0
4.13,5.0,1.33
4.47,5.0,5.0
4.42,5.0,5.0
4.43,5.0,5.0
4.12,5.0,5.0
4.22,5.0,2.33
4.47,5.0,5.0
3.88,5.0,5.0
4.36,5.0,5.0
4.19,5.0,5.0
4.45,5.0,5.0
4.2,5.0,5.0
4.16,5.0,4.33
4.29,5.0,5.0
4.41,5.0,5.0
4.22,5.0,5.0
4.46,5.0,5.0
4.46,5.0,5.0
4.43,5.0,5.0
4.45,5.0,5.0
4.22,5.0,5.0
4.46,5.0,5.0
4.5,5.0,4.33
4.22,5.0,5.0
1.0,2.76,1.67
4.22,5.0,5.0
4.13,5.0,5.0
4.44,5.0,5.0
4.22,5.0,5.0
1.01,3.08,4.67
3.63,5.0,1.67
4.49,5.0,4.0
4.2,5.0,5.0
3.88,5.0,5.0
4.45,5.0,5.0
4.22,5.0,5.0
4.22,5.0,5.0
4.44,5.0,5.0
4.22,5.0,1.67
4.35,5.0,5.0
4.45,5.0,5.0
4.47,5.0,5.0
4.31,5.0,4.67
4.44,5.0,5.0
4.27,5.0,5.0
3.99,5.0,5.0
4.44,5.0,5.0
1.16,3.3,2.67
4.46,5.0,5.0
4.44,5.0,5.0
2.63,5.0,2.0
4.35,5.0,5.0
4.42,5.0,5.0
4.22,5.0,5.0
4.45,5.0,5.0
3.93,5.0,5.0
4.46,5.0,5.0
1.29,5.0,2.33
4.26,5.0,5.0
4.43,5.0,5.0
4.05,5.0,5.0
4.33,5.0,5.0
4.43,5.0,5.0
4.28,5.0,5.0
4.13,5.0,5.0
4.33,5.0,5.0
4.48,5.0,5.0
3.71,5.0,5.0
4.45,5.0,5.0
4.08,5.0,5.0
4.44,5.0,5.0
4.35,5.0,5.0
4.48,5.0,5.0
3.97,5.0,2.33
4.18,5.0,5.0
4.34,5.0,5.0
3.89,5.0,5.0
4.03,5.0,1.67
4.22,5.0,5.0
4.22,5.0,5.0
4.42,5.0,5.0
4.43,5.0,5.0
4.22,5.0,5.0
4.36,5.0,5.0
4.41,5.0,5.0
4.49,5.0,5.0
4.45,5.0,5.0
1.61,5.0,5.0
4.37,5.0,5.0
4.12,5.0,4.67
4.03,5.0,5.0
4.46,5.0,5.0
4.29,5.0,5.0
4.44,5.0,5.0
4.13,5.0,5.0
4.46,5.0,5.0
3.89,5.0,5.0
4.22,5.0,5.0
4.11,5.0,5.0
4.44,5.0,5.0
4.18,5.0,5.0
4.37,5.0,5.0
4.41,5.0,5.0
4.16,5.0,5.0
4.44,5.0,5.0
4.41,5.0,5.0
4.07,5.0,5.0
4.3,5.0,5.0
4.32,5.0,5.0
4.42,5.0,5.0
4.31,5.0,5.0
4.12,5.0,4.33
4.46,5.0,5.0
3.86,5.0,5.0
4.16,5.0,5.0
4.43,5.0,5.0
1.0,3.02,5.0
4.45,5.0,5.0
4.46,5.0,5.0
2.62,5.0,5.0
4.47,5.0,5.0
4.42,5.0,5.0
4.46,5.0,5.0
4.39,5.0,5.0
4.32,5.0,1.67
4.37,5.0,5.0
2.52,5.0,5.0
4.45,5.0,5.0
4.44,5.0,5.0
4.41,5.0,5.0
4.44,5.0,5.0
1.45,5.0,2.33
4.42,5.0,5.0
4.22,5.0,2.0
4.22,5.0,5.0
4.47,5.0,5.0
4.43,5.0,5.0
4.26,5.0,5.0
4.46,5.0,5.0
4.22,5.0,5.0
2.65,5.0,5.0
4.47,5.0,5.0
4.35,5.0,5.0
4.45,5.0,5.0
4.29,5.0,5.0
4.44,5.0,5.0
4.22,5.0,4.67
4.1,5.0,5.0
4.46,5.0,5.0
4.33,5.0,5.0
1.0,2.37,1.67
4.12,5.0,1.33
4.46,5.0,5.0
4.1,5.0,5.0
4.22,5.0,4.67
4.45,5.0,5.0
4.19,5.0,4.67
4.22,5.0,1.67
4.46,5.0,5.0
4.42,5.0,5.0
4.42,5.0,5.0
4.43,5.0,5.0
4.38,5.0,4.67
4.47,5.0,5.0
1.54,5.0,4.0
4.4,5.0,5.0
4.36,5.0,4.67
3.77,5.0,5.0
4.22,5.0,5.0
4.43,5.0,5.0
4.44,5.0,5.0
4.44,5.0,4.67
4.22,5.0,5.0
4.09,5.0,5.0
4.22,5.0,5.0
4.31,5.0,5.0
4.29,5.0,2.67
4.39,5.0,5.0
4.39,5.0,5.0
4.43,5.0,5.0
4.22,5.0,5.0
3.91,5.0,5.0
4.16,5.0,5.0
4.44,5.0,5.0
1.29,5.0,1.67
2.47,5.0,1.67
3.98,5.0,5.0
4.5,5.0,5.0
4.28,5.0,4.33
4.22,5.0,4.67
1.32,5.0,4.67
4.46,5.0,4.67
1.31,5.0,5.0
4.25,5.0,5.0
4.48,5.0,5.0
4.39,5.0,5.0
4.22,5.0,5.0
4.46,5.0,5.0
4.34,5.0,2.67
4.27,5.0,4.67
4.45,5.0,5.0
4.08,5.0,5.0
4.36,5.0,5.0
4.11,5.0,5.0
4.13,5.0,5.0
1.98,5.0,5.0
3.28,5.0,5.0
4.13,5.0,5.0
4.33,5.0,5.0
4.44,5.0,5.0
4.22,5.0,5.0
4.11,5.0,5.0
4.43,5.0,5.0
4.22,5.0,5.0
4.22,5.0,5.0
4.46,5.0,5.0
4.47,5.0,5.0
4.45,5.0,5.0
4.22,5.0,4.33
1.31,5.0,4.67
4.22,5.0,1.33
1.56,5.0,5.0
4.22,5.0,5.0
4.13,5.0,5.0
4.22,5.0,5.0
4.43,5.0,5.0
4.47,5.0,5.0
4.39,5.0,5.0
4.43,5.0,5.0
4.46,5.0,5.0
4.42,5.0,5.0
4.44,5.0,5.0
4.36,5.0,5.0
4.36,5.0,5.0
4.22,5.0,5.0
4.22,5.0,5.0
4.51,5.0,5.0
4.12,5.0,2.67
4.45,5.0,5.0
4.34,5.0,5.0
4.22,5.0,5.0
4.22,5.0,5.0
4.35,5.0,5.0
4.22,5.0,4.33
4.42,5.0,5.0
4.13,5.0,3.67
4.43,5.0,5.0
4.03,5.0,2.33
4.43,5.0,5.0
4.47,5.0,4.33
1.0,2.77,2.33
4.34,5.0,4.67
1.31,5.0,5.0
4.47,5.0,5.0
4.12,5.0,4.33
4.22,5.0,4.67
4.44,5.0,5.0
4.43,5.0,5.0
1.0,2.99,1.33
4.0,5.0,5.0
4.15,5.0,5.0
4.45,5.0,5.0
3.89,5.0,5.0
4.33,5.0,2.0
4.43,5.0,4.67
4.26,5.0,5.0
4.47,5.0,5.0
3.88,5.0,5.0
2.4,5.0,5.0
4.29,5.0,5.0
4.28,5.0,5.0
4.12,5.0,5.0
4.45,5.0,5.0
4.4,5.0,5.0
4.22,5.0,1.33
4.45,5.0,5.0
4.13,5.0,5.0
4.42,5.0,5.0
4.45,5.0,5.0
4.5,5.0,5.0
4.28,5.0,5.0
4.46,5.0,4.67
4.37,5.0,5.0
4.23,5.0,5.0
4.35,5.0,5.0
4.13,5.0,4.67
4.43,5.0,5.0
2.42,5.0,1.0
4.32,5.0,5.0
1.25,4.03,5.0
4.43,5.0,5.0
4.22,5.0,5.0
4.2,5.0,2.67
4.22,5.0,3.67
4.45,5.0,4.67
4.44,5.0,5.0
4.39,5.0,5.0
1.56,5.0,5.0
4.44,5.0,5.0
1.51,5.0,1.33
4.44,5.0,5.0
4.44,5.0,5.0
4.48,5.0,5.0
4.42,5.0,5.0
3.76,5.0,5.0
4.13,5.0,5.0
1.59,5.0,1.67
4.22,5.0,5.0
4.43,5.0,5.0
4.01,5.0,5.0
4.22,5.0,5.0
4.39,5.0,5.0
4.34,5.0,5.0
3.42,5.0,5.0
4.47,5.0,5.0
4.43,5.0,5.0
4.38,5.0,5.0
4.38,5.0,5.0
4.42,5.0,5.0
4.42,5.0,5.0
4.44,5.0,5.0
4.43,5.0,5.0
4.29,5.0,5.0
4.45,5.0,5.0
4.33,5.0,5.0
4.47,5.0,5.0
4.05,5.0,5.0
4.44,5.0,5.0
4.39,5.0,5.0
4.42,5.0,5.0
4.47,5.0,5.0
2.51,5.0,1.67
4.5,5.0,5.0
4.48,5.0,5.0
4.22,5.0,5.0
4.44,5.0,5.0
4.28,5.0,5.0
4.41,5.0,5.0
2.56,5.0,5.0
4.5,5.0,5.0
4.27,5.0,5.0
4.35,5.0,5.0
4.26,5.0,4.67
4.45,5.0,5.0
4.51,5.0,5.0
4.22,5.0,5.0
4.35,5.0,5.0
4.45,5.0,5.0
4.43,5.0,5.0
4.43,5.0,5.0
1.0,2.8,1.0
4.43,5.0,5.0
4.47,5.0,5.0
4.08,5.0,2.67
