y_qlow,y_qup,y_test
2.42,5.0,4.67
1.0,3.51,1.33
3.06,5.0,3.67
2.03,4.85,4.33
1.37,4.14,4.0
1.73,5.0,2.67
1.73,5.0,2.33
1.36,4.42,1.67
1.73,5.0,4.67
1.73,5.0,1.67
3.15,5.0,4.33
2.21,5.0,4.33
1.53,4.31,2.67
1.19,4.25,3.0
1.0,3.46,2.0
2.08,4.88,5.0
1.07,4.11,2.0
2.88,5.0,4.0
2.08,5.0,4.0
2.56,5.0,3.33
1.0,3.51,1.33
3.29,5.0,4.67
1.21,4.26,2.0
2.58,5.0,4.33
3.1,5.0,5.0
3.26,5.0,4.0
1.59,4.38,2.33
1.73,5.0,2.33
2.5,5.0,2.33
2.28,5.0,3.33
1.72,4.55,1.67
1.27,4.78,1.67
3.13,5.0,4.33
1.26,4.78,4.67
1.56,4.35,3.33
1.62,4.74,3.0
3.08,5.0,4.67
3.09,5.0,4.67
1.62,4.73,3.0
1.61,4.74,3.0
1.27,4.78,4.33
2.2,4.93,3.0
2.63,5.0,4.67
1.97,4.89,3.33
1.65,4.78,4.33
1.0,3.5,1.67
1.73,5.0,4.67
1.73,5.0,2.0
2.16,4.82,3.0
1.27,3.76,3.0
1.59,4.42,3.67
3.08,5.0,4.33
1.73,4.82,4.33
1.0,3.52,3.33
1.73,5.0,2.33
1.0,3.49,2.0
2.54,5.0,3.0
1.94,4.75,3.33
1.0,3.45,4.67
1.39,4.18,2.67
1.52,4.73,4.33
2.29,5.0,3.67
1.85,4.86,2.0
2.93,5.0,4.33
1.73,5.0,2.67
2.48,5.0,5.0
1.79,4.58,2.33
2.28,5.0,2.33
1.73,5.0,2.0
1.0,3.56,1.67
2.11,4.96,4.33
1.62,4.74,5.0
1.7,4.53,2.67
1.83,4.64,3.67
1.92,4.76,4.0
1.18,3.89,1.33
1.73,5.0,3.0
1.63,4.73,3.0
2.4,4.95,2.0
2.48,4.89,4.33
1.0,3.6,3.0
1.64,4.76,3.67
2.12,4.98,4.67
1.32,4.45,3.67
1.29,4.04,1.0
2.95,5.0,4.33
1.0,3.61,2.33
1.89,4.72,3.0
2.98,5.0,4.67
3.32,5.0,4.0
2.14,4.92,4.33
1.74,4.54,4.67
1.63,4.76,3.67
1.82,4.62,1.67
1.73,5.0,3.0
1.29,4.06,2.33
1.25,3.97,2.33
3.22,5.0,4.0
1.0,3.52,3.67
1.62,4.75,4.67
1.73,5.0,4.0
1.73,5.0,4.0
1.51,4.3,2.67
1.48,4.28,2.0
2.36,5.0,3.33
