y_qlow,y_qup,y_test
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.33
3.71,5.0,5.0
3.94,5.0,4.67
3.71,5.0,5.0
3.95,5.0,5.0
3.71,5.0,5.0
3.71,5.0,3.67
3.71,5.0,3.0
3.95,5.0,5.0
3.71,5.0,4.67
3.71,5.0,5.0
3.71,5.0,3.33
3.71,5.0,3.67
4.01,5.0,5.0
3.71,5.0,2.33
3.71,5.0,3.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.67
3.71,5.0,5.0
3.85,5.0,5.0
3.71,5.0,2.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,3.67
3.93,5.0,3.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
4.0,5.0,5.0
3.71,5.0,5.0
3.71,5.0,3.0
3.71,5.0,5.0
3.71,5.0,4.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,3.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,3.67
3.71,5.0,1.0
3.71,5.0,5.0
3.71,5.0,3.0
3.92,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.93,5.0,5.0
3.71,5.0,4.67
3.71,5.0,4.33
3.71,5.0,5.0
2.43,5.0,2.67
3.9,5.0,5.0
3.71,5.0,5.0
3.71,5.0,2.67
3.99,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.93,5.0,5.0
3.71,5.0,4.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.92,5.0,5.0
3.92,5.0,4.33
3.71,5.0,5.0
3.71,5.0,4.33
3.71,5.0,5.0
3.94,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.33
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.33
3.71,5.0,4.67
3.71,5.0,5.0
3.92,5.0,5.0
3.87,5.0,4.33
4.01,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.92,5.0,5.0
3.71,5.0,5.0
3.71,5.0,2.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.67
3.71,5.0,2.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.67
3.71,5.0,4.33
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.97,5.0,5.0
3.71,5.0,3.33
3.71,5.0,5.0
3.71,5.0,5.0
4.49,5.0,4.67
3.94,5.0,5.0
3.96,5.0,5.0
3.76,5.0,3.67
3.71,5.0,5.0
3.71,5.0,4.67
3.71,5.0,4.67
3.71,5.0,2.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.67
3.71,5.0,5.0
3.89,5.0,5.0
3.71,5.0,4.67
3.71,5.0,3.67
2.47,5.0,5.0
3.71,5.0,4.33
3.71,5.0,5.0
3.71,5.0,5.0
3.95,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
1.84,5.0,1.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.67
3.71,5.0,4.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
4.5,5.0,5.0
3.71,5.0,2.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.91,5.0,5.0
2.19,5.0,3.67
4.12,5.0,4.33
3.71,5.0,1.67
3.71,5.0,5.0
3.71,5.0,5.0
3.94,5.0,4.33
2.61,5.0,4.33
3.71,5.0,4.0
4.06,5.0,5.0
3.71,5.0,5.0
4.01,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
4.16,5.0,4.67
3.71,5.0,5.0
3.71,5.0,1.67
3.5,5.0,5.0
3.71,5.0,2.67
3.71,5.0,5.0
3.71,5.0,4.33
3.71,5.0,4.33
3.71,5.0,3.67
3.71,5.0,5.0
3.71,5.0,5.0
3.9,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.33
3.71,5.0,5.0
3.71,5.0,4.33
3.71,5.0,5.0
3.92,5.0,5.0
3.71,5.0,4.33
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.93,5.0,5.0
3.93,5.0,5.0
3.91,5.0,3.33
3.89,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.33
3.71,5.0,5.0
3.71,5.0,5.0
3.68,5.0,3.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,3.33
3.71,5.0,5.0
3.71,5.0,2.0
3.95,5.0,4.67
3.71,5.0,5.0
3.71,5.0,5.0
4.49,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.67
3.71,5.0,5.0
3.96,5.0,4.67
3.71,5.0,1.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.91,5.0,5.0
2.56,5.0,4.67
3.93,5.0,5.0
2.41,5.0,5.0
3.71,5.0,4.33
3.91,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.67
3.71,5.0,5.0
3.71,5.0,5.0
3.71,5.0,4.0
3.71,5.0,5.0
3.71,5.0,2.0
