y_qlow,y_qup,y_test
4.36,5.0,5.0
4.36,5.0,5.0
4.2,5.0,5.0
4.21,5.0,4.33
4.36,5.0,4.33
4.03,5.0,5.0
4.35,5.0,5.0
4.23,5.0,5.0
4.27,5.0,4.33
4.36,5.0,5.0
4.13,5.0,5.0
4.34,5.0,5.0
4.05,5.0,1.67
4.21,5.0,5.0
3.94,5.0,4.67
4.35,5.0,5.0
4.38,5.0,5.0
4.05,5.0,1.67
4.35,5.0,4.33
4.36,5.0,5.0
4.18,5.0,5.0
4.1,5.0,5.0
4.1,5.0,5.0
3.95,5.0,5.0
4.11,5.0,1.67
4.1,5.0,5.0
2.65,5.0,5.0
4.35,5.0,5.0
4.08,5.0,2.0
4.28,5.0,5.0
4.06,5.0,5.0
4.39,5.0,5.0
4.31,5.0,5.0
4.23,5.0,5.0
4.03,5.0,5.0
4.27,5.0,5.0
4.36,5.0,5.0
4.1,5.0,5.0
1.19,5.0,2.33
4.37,5.0,5.0
1.93,5.0,2.0
4.28,5.0,5.0
4.1,5.0,5.0
4.1,5.0,5.0
4.1,5.0,4.67
4.1,5.0,5.0
4.1,5.0,5.0
4.37,5.0,5.0
4.36,5.0,5.0
4.38,5.0,5.0
4.27,5.0,5.0
4.11,5.0,4.0
4.29,5.0,5.0
4.27,5.0,5.0
4.35,5.0,5.0
4.24,5.0,5.0
4.3,5.0,5.0
4.36,5.0,5.0
2.57,5.0,1.0
4.12,5.0,4.67
4.37,5.0,5.0
4.21,5.0,5.0
4.36,5.0,5.0
4.38,5.0,5.0
1.1,2.37,1.0
4.08,5.0,5.0
4.27,5.0,5.0
4.23,5.0,5.0
4.35,5.0,5.0
4.01,5.0,1.33
4.19,5.0,5.0
4.1,5.0,5.0
4.36,5.0,5.0
4.2,5.0,4.67
4.25,5.0,5.0
4.25,5.0,5.0
4.23,5.0,5.0
4.1,5.0,4.33
1.13,5.0,1.67
4.3,5.0,5.0
4.2,5.0,5.0
3.92,5.0,5.0
4.04,5.0,5.0
4.06,5.0,5.0
4.36,5.0,5.0
4.2,5.0,5.0
1.0,2.88,5.0
4.38,5.0,5.0
4.36,5.0,5.0
4.25,5.0,4.67
4.36,5.0,5.0
4.06,5.0,5.0
4.15,5.0,5.0
4.34,5.0,5.0
4.07,5.0,2.33
4.02,5.0,5.0
4.27,5.0,5.0
4.1,5.0,5.0
4.1,5.0,4.33
4.1,5.0,5.0
4.16,5.0,4.33
4.38,5.0,5.0
4.1,5.0,5.0
4.1,5.0,5.0
1.17,5.0,2.0
4.39,5.0,5.0
4.1,5.0,5.0
4.37,5.0,5.0
4.28,5.0,5.0
4.38,5.0,5.0
4.18,5.0,5.0
4.36,5.0,5.0
4.23,5.0,4.67
4.36,5.0,4.67
4.07,5.0,4.67
4.36,5.0,5.0
4.27,5.0,5.0
4.2,5.0,5.0
4.12,5.0,5.0
4.4,5.0,5.0
4.2,5.0,5.0
1.92,5.0,5.0
4.28,5.0,5.0
4.1,5.0,5.0
4.09,5.0,4.33
3.91,5.0,1.33
1.0,5.0,1.0
4.15,5.0,5.0
4.3,5.0,5.0
4.39,5.0,5.0
4.38,5.0,5.0
4.06,5.0,5.0
4.37,5.0,5.0
4.2,5.0,5.0
2.43,5.0,1.67
4.32,5.0,5.0
4.21,5.0,5.0
4.1,5.0,5.0
4.32,5.0,5.0
4.1,5.0,2.67
4.36,5.0,5.0
2.3,5.0,2.0
4.3,5.0,5.0
4.38,5.0,5.0
1.09,5.0,5.0
4.1,5.0,2.0
4.1,5.0,5.0
4.3,5.0,5.0
4.16,5.0,5.0
4.36,5.0,5.0
4.21,5.0,5.0
4.37,5.0,5.0
1.0,2.85,5.0
4.26,5.0,5.0
4.37,5.0,5.0
1.35,2.46,5.0
4.1,5.0,5.0
4.36,5.0,5.0
4.0,5.0,1.67
4.23,5.0,5.0
4.1,5.0,2.67
4.27,5.0,5.0
4.21,5.0,5.0
4.36,5.0,5.0
4.36,5.0,5.0
4.1,5.0,5.0
4.37,5.0,5.0
4.1,5.0,5.0
4.21,5.0,5.0
4.25,5.0,5.0
4.27,5.0,5.0
4.34,5.0,5.0
4.27,5.0,5.0
4.35,5.0,5.0
4.27,5.0,5.0
4.28,5.0,5.0
4.06,5.0,5.0
4.1,5.0,5.0
4.31,5.0,5.0
3.94,5.0,2.67
4.27,5.0,5.0
4.1,5.0,5.0
3.97,5.0,5.0
4.36,5.0,5.0
4.27,5.0,5.0
4.29,5.0,5.0
4.1,5.0,5.0
4.1,5.0,5.0
4.36,5.0,5.0
4.29,5.0,5.0
4.36,5.0,5.0
4.39,5.0,5.0
4.1,5.0,5.0
4.38,5.0,5.0
4.25,5.0,5.0
4.37,5.0,5.0
4.32,5.0,5.0
4.28,5.0,5.0
4.36,5.0,5.0
4.1,5.0,4.33
4.37,5.0,5.0
4.18,5.0,5.0
4.38,5.0,5.0
4.08,5.0,5.0
4.37,5.0,5.0
1.53,5.0,5.0
4.39,5.0,5.0
4.37,5.0,4.67
4.35,5.0,5.0
4.37,5.0,5.0
4.1,5.0,5.0
4.31,5.0,5.0
4.37,5.0,5.0
4.37,5.0,5.0
4.32,5.0,5.0
4.14,5.0,4.67
4.34,5.0,5.0
4.34,5.0,5.0
4.31,5.0,5.0
4.22,5.0,5.0
4.31,5.0,5.0
4.36,5.0,5.0
4.22,5.0,5.0
4.1,5.0,5.0
4.39,5.0,5.0
4.3,5.0,5.0
4.28,5.0,5.0
4.06,5.0,5.0
2.21,5.0,5.0
4.37,5.0,5.0
1.11,5.0,1.33
4.35,5.0,5.0
4.1,5.0,5.0
4.24,5.0,4.67
4.19,5.0,5.0
4.4,5.0,5.0
4.28,5.0,5.0
4.1,5.0,5.0
4.38,5.0,5.0
4.06,5.0,5.0
4.37,5.0,5.0
4.1,5.0,5.0
4.27,5.0,5.0
4.04,5.0,5.0
4.36,5.0,5.0
4.01,5.0,5.0
4.1,5.0,3.67
4.22,5.0,5.0
4.25,5.0,5.0
4.37,5.0,5.0
4.1,5.0,5.0
4.11,5.0,5.0
4.1,5.0,5.0
4.17,5.0,5.0
4.19,5.0,5.0
4.22,5.0,4.33
4.2,5.0,5.0
4.21,5.0,5.0
4.07,5.0,4.67
4.26,5.0,5.0
4.21,5.0,5.0
4.06,5.0,4.33
4.21,5.0,4.67
4.06,5.0,5.0
4.36,5.0,5.0
4.2,5.0,5.0
4.05,5.0,4.67
4.32,5.0,5.0
4.29,5.0,5.0
4.19,5.0,5.0
4.21,5.0,5.0
4.14,5.0,4.67
4.1,5.0,4.67
4.39,5.0,5.0
4.1,5.0,2.33
4.35,5.0,5.0
4.22,5.0,5.0
4.18,5.0,5.0
4.13,5.0,5.0
4.29,5.0,5.0
