y_qlow,y_qup,y_test
2.98,5.0,4.33
3.43,5.0,3.67
1.5,4.47,4.0
3.13,5.0,4.33
1.58,4.5,4.67
1.0,5.0,4.67
1.9,5.0,3.0
1.46,4.48,2.0
1.8,4.9,2.67
1.09,4.01,4.0
2.82,5.0,3.67
1.9,5.0,3.67
2.47,5.0,4.0
1.9,5.0,1.67
2.52,5.0,4.33
1.81,4.87,4.67
1.49,4.44,3.0
1.87,4.67,3.67
1.11,4.08,3.33
1.51,4.88,3.33
1.9,5.0,2.67
1.0,3.53,2.0
1.35,4.36,3.67
2.91,5.0,4.67
3.03,5.0,4.33
3.2,5.0,4.33
1.79,4.87,3.0
1.99,5.0,4.0
1.9,5.0,2.0
2.89,5.0,4.33
1.3,4.36,3.0
2.95,5.0,4.0
1.9,5.0,1.67
1.28,4.31,3.0
1.3,4.38,3.33
3.01,5.0,5.0
1.56,4.48,4.33
1.0,3.5,4.67
1.83,4.89,4.0
1.0,3.55,3.0
3.23,5.0,3.33
2.95,5.0,4.67
3.14,5.0,5.0
1.05,3.96,2.33
1.0,3.5,5.0
1.59,4.95,1.67
1.32,4.38,3.33
2.91,5.0,4.33
1.9,5.0,4.0
1.79,4.88,4.67
1.09,4.04,4.33
2.14,5.0,3.0
2.33,5.0,2.67
1.3,4.34,2.0
3.22,5.0,4.0
1.0,3.54,2.0
1.0,3.54,2.0
2.31,5.0,4.33
1.0,3.52,2.0
1.32,4.33,2.33
1.0,3.51,3.67
1.75,4.6,3.33
1.03,4.0,1.67
1.5,4.86,4.33
2.88,5.0,5.0
1.78,4.65,2.0
2.94,5.0,4.67
1.58,4.5,3.67
1.58,4.93,2.0
1.34,4.47,3.67
1.8,4.9,2.67
1.9,5.0,4.0
1.59,4.49,3.33
3.12,5.0,5.0
2.39,5.0,4.67
1.9,5.0,2.0
1.49,4.85,3.0
1.63,5.0,3.67
1.09,4.02,3.0
1.77,4.63,1.67
1.6,5.0,5.0
1.63,4.58,3.0
1.9,5.0,5.0
2.29,5.0,4.67
1.0,4.69,1.67
1.75,4.65,1.67
3.07,5.0,3.67
1.9,5.0,2.67
1.39,4.73,4.33
1.5,4.87,2.0
1.0,4.71,2.33
1.9,5.0,5.0
2.66,5.0,4.67
1.9,5.0,4.33
1.83,4.91,4.0
1.55,5.0,3.67
1.9,5.0,2.67
1.9,5.0,5.0
3.24,5.0,4.33
1.75,4.61,2.67
1.0,4.01,3.33
1.33,4.42,3.33
1.05,3.99,2.0
1.39,4.72,4.33
1.9,5.0,1.33
1.05,4.0,3.0
1.0,3.49,1.33
1.7,4.6,2.67
1.35,4.58,4.33
1.9,5.0,4.0
1.0,3.52,1.67
3.23,5.0,4.0
2.18,5.0,4.67
1.8,4.88,4.67
2.87,5.0,4.33
1.65,4.56,4.33
1.77,4.88,1.67
1.32,4.37,1.67
1.05,3.99,3.33
1.9,5.0,4.33
3.36,5.0,5.0
2.23,5.0,4.33
2.9,5.0,5.0
2.88,5.0,4.0
1.59,4.96,4.33
1.63,5.0,3.0
2.0,4.82,3.67
1.49,4.48,3.33
3.36,5.0,5.0
1.63,5.0,4.0
1.91,4.7,3.67
1.0,3.51,2.0
1.47,4.84,4.33
1.0,3.54,1.67
1.83,4.93,3.0
1.24,4.2,2.33
1.84,4.9,4.0
1.9,5.0,3.0
2.95,5.0,2.67
1.9,5.0,3.67
1.74,4.65,1.67
2.95,5.0,4.0
1.56,5.0,2.67
1.76,4.87,3.0
2.16,5.0,4.33
2.88,5.0,4.33
1.67,4.51,2.33
1.23,4.24,2.67
1.05,4.02,3.67
2.96,5.0,3.67
1.2,4.15,2.67
1.0,3.52,1.67
2.59,5.0,3.67
2.8,5.0,4.0
1.5,4.44,4.67
2.84,5.0,4.33
1.84,4.91,2.0
1.0,3.52,2.67
2.47,5.0,3.33
1.11,4.15,4.0
1.3,4.33,2.0
3.39,5.0,4.33
2.76,5.0,4.0
1.82,4.92,2.67
2.78,5.0,4.0
2.31,5.0,3.33
1.58,4.93,2.0
1.0,3.52,1.67
1.51,4.45,2.67
1.73,4.61,3.67
1.37,4.37,4.0
3.22,5.0,4.33
2.91,5.0,3.0
2.36,5.0,2.67
2.84,5.0,4.33
1.9,5.0,1.67
2.62,5.0,4.0
2.82,5.0,4.0
2.87,5.0,5.0
1.46,4.45,4.0
1.57,4.92,4.33
1.0,3.54,3.33
1.41,4.44,4.33
1.51,4.48,4.33
3.02,5.0,5.0
1.32,4.38,4.0
2.64,5.0,4.33
1.64,4.58,5.0
2.86,5.0,4.33
1.9,5.0,4.0
1.43,4.42,2.67
2.88,5.0,4.0
1.45,4.41,3.67
1.0,3.54,2.33
1.74,4.86,3.0
3.36,5.0,4.67
1.9,5.0,4.33
1.35,4.57,4.33
1.54,4.9,1.33
1.49,4.85,3.0
1.5,4.86,3.0
1.9,5.0,2.0
1.8,4.62,1.67
1.8,4.9,3.33
2.47,5.0,1.67
3.03,5.0,4.67
1.73,4.57,3.33
2.01,4.82,3.33
1.29,4.31,2.67
1.9,5.0,4.0
1.79,4.85,3.33
1.9,5.0,3.67
1.49,4.44,2.33
1.0,3.51,1.67
1.04,3.93,1.67
1.83,4.89,4.0
1.9,5.0,5.0
1.0,3.51,1.67
1.0,3.52,1.67
1.32,4.38,4.33
3.47,5.0,4.33
2.35,5.0,4.33
2.13,5.0,4.33
1.53,4.46,2.33
1.66,4.59,2.33
1.05,3.97,3.0
3.02,5.0,4.33
1.91,4.69,3.33
1.63,4.57,3.33
1.79,4.89,2.67
1.32,4.35,4.67
1.9,5.0,5.0
1.53,4.51,3.67
1.0,3.52,2.33
1.83,4.64,3.67
2.89,5.0,3.67
3.42,5.0,4.33
2.83,5.0,4.67
2.82,5.0,2.33
2.84,5.0,4.0
2.42,5.0,4.0
1.83,4.92,2.67
3.47,5.0,5.0
1.9,5.0,4.67
1.05,4.07,1.67
2.23,5.0,4.33
1.49,4.43,3.33
2.88,5.0,5.0
2.98,5.0,3.0
1.57,4.92,1.67
2.88,5.0,3.67
3.2,5.0,4.33
1.9,4.69,2.33
1.82,4.9,3.67
3.17,5.0,3.67
1.27,4.3,3.0
2.94,5.0,4.0
1.8,4.87,3.67
1.5,4.86,1.67
1.0,3.52,3.0
1.99,4.82,1.67
1.02,3.96,2.0
3.56,5.0,4.33
1.36,4.4,3.67
1.57,4.46,2.33
1.58,5.0,3.0
1.62,4.59,2.33
3.34,5.0,4.0
3.29,5.0,4.67
2.95,5.0,3.67
1.08,4.1,3.67
2.86,5.0,4.0
2.06,4.77,4.33
3.31,5.0,4.0
1.9,4.69,3.33
1.61,5.0,3.33
1.76,4.87,2.33
2.32,5.0,4.33
1.02,4.02,3.0
3.48,5.0,4.33
1.9,4.68,2.0
1.56,4.91,4.33
1.9,5.0,3.67
1.83,4.89,4.0
1.0,3.52,1.67
1.6,4.97,4.33
3.1,5.0,3.67
1.74,4.86,3.0
1.0,3.51,1.67
1.37,4.68,2.33
1.0,3.53,1.67
1.4,4.44,4.33
1.9,5.0,3.33
1.77,4.85,3.33
1.94,5.0,1.67
3.3,5.0,4.0
1.27,4.28,4.33
2.53,5.0,5.0
1.24,4.24,1.67
2.56,5.0,3.67
1.71,4.62,4.0
2.82,5.0,4.67
1.0,3.52,1.67
1.41,4.4,2.0
2.19,5.0,2.67
1.95,4.73,2.33
3.46,5.0,4.33
2.95,5.0,5.0
2.99,5.0,4.67
1.7,4.59,2.0
2.23,5.0,2.67
2.95,5.0,4.33
1.49,4.41,3.67
2.14,5.0,2.0
1.61,5.0,3.67
1.19,4.17,1.67
