y_qlow,y_qup,y_test
2.83,5.0,4.33
2.42,5.0,4.33
2.86,5.0,4.0
3.47,5.0,4.67
1.78,4.41,2.33
1.8,4.39,3.67
2.52,4.56,2.0
1.94,4.91,3.0
1.38,4.77,2.0
3.28,5.0,5.0
2.43,5.0,4.0
1.83,4.87,3.0
3.17,5.0,4.0
3.17,5.0,4.33
2.62,5.0,4.33
2.16,4.95,4.67
2.93,5.0,4.0
1.97,4.94,2.33
1.83,4.87,3.67
2.2,5.0,4.67
1.83,4.87,3.0
3.28,5.0,4.0
1.47,4.0,3.67
1.95,4.94,4.33
2.81,5.0,4.0
1.64,4.21,2.33
2.39,5.0,4.67
1.87,4.86,1.67
2.04,5.0,4.33
2.29,5.0,3.67
2.07,4.55,3.67
1.74,4.32,3.33
1.1,3.59,1.33
1.5,4.09,3.0
1.33,4.22,2.0
2.91,5.0,5.0
2.38,5.0,4.33
1.53,4.06,2.33
2.59,5.0,4.67
2.99,5.0,4.0
2.81,5.0,3.0
1.83,4.87,4.33
1.45,4.03,3.0
1.83,4.87,3.0
1.83,4.87,4.33
1.53,4.13,2.67
1.82,4.39,3.0
1.39,4.26,3.67
1.83,4.87,3.33
1.98,4.94,2.67
2.5,5.0,3.33
2.52,5.0,3.33
1.25,4.45,2.67
2.47,5.0,1.67
1.55,4.15,3.0
1.12,3.71,2.0
1.28,3.84,2.67
2.95,5.0,4.33
1.94,4.91,2.67
1.83,4.87,2.33
1.83,4.87,2.33
1.94,4.47,2.0
1.2,3.85,1.67
1.11,3.65,2.67
2.66,5.0,2.0
1.81,4.82,3.0
1.66,4.25,2.0
1.87,4.84,4.33
1.99,4.5,1.67
2.48,4.54,4.0
2.12,4.55,3.67
1.91,4.93,3.67
1.19,3.81,2.33
2.17,4.95,4.0
2.78,5.0,5.0
2.59,5.0,4.0
1.83,4.87,5.0
1.17,3.75,3.33
1.83,4.87,4.33
1.35,4.76,1.67
1.95,4.9,2.33
1.91,4.44,1.67
1.83,4.87,4.0
1.83,4.87,2.0
1.88,4.92,5.0
3.34,5.0,5.0
1.92,4.88,2.67
2.53,5.0,3.33
1.74,4.31,3.67
1.16,4.02,2.0
2.17,5.0,2.67
1.81,4.81,2.67
2.52,5.0,5.0
2.57,5.0,4.67
3.58,5.0,4.33
1.62,4.89,5.0
2.19,5.0,3.0
2.09,4.57,3.0
1.49,4.06,2.0
1.29,4.14,2.33
1.38,3.96,2.0
2.05,5.0,3.33
2.18,4.91,3.33
2.0,4.91,4.33
2.28,5.0,5.0
1.46,4.04,2.0
2.24,4.63,5.0
1.95,5.0,4.67
3.51,5.0,4.67
2.58,5.0,5.0
1.11,3.62,2.33
2.48,5.0,4.67
2.56,5.0,2.33
1.19,3.81,3.0
1.83,4.87,2.67
1.83,4.87,5.0
3.23,5.0,5.0
2.42,5.0,4.33
1.83,4.87,3.67
1.65,4.91,3.33
1.0,3.54,2.67
1.14,3.73,3.33
3.17,5.0,3.67
2.73,5.0,4.67
1.75,4.35,3.33
3.32,5.0,3.67
2.28,4.97,2.67
1.58,4.13,3.0
2.6,5.0,5.0
2.29,5.0,3.33
2.82,5.0,4.0
1.26,3.75,1.0
1.94,4.48,2.0
1.93,5.0,4.67
3.47,5.0,4.67
2.53,5.0,4.0
2.49,5.0,2.67
1.85,4.92,2.0
2.59,5.0,4.33
1.63,4.16,2.0
1.27,4.59,4.67
2.95,5.0,4.33
1.83,4.84,3.0
2.06,5.0,2.67
3.25,5.0,3.33
1.85,4.85,2.33
3.34,5.0,4.0
1.42,3.97,3.33
2.04,4.53,3.67
2.27,4.98,1.67
