y_qlow,y_qup,y_test
2.59,5.0,4.67
1.48,3.89,1.33
3.61,5.0,4.0
1.63,4.09,3.33
1.2,3.7,3.0
1.93,4.69,3.33
1.65,5.0,3.33
1.6,4.08,3.33
1.69,4.2,2.33
3.05,5.0,4.33
1.74,4.76,2.33
1.11,3.55,4.67
3.67,5.0,4.33
3.42,5.0,4.67
3.39,5.0,5.0
1.76,4.41,3.33
2.38,4.92,5.0
1.9,4.69,2.67
1.61,4.07,1.67
1.92,4.72,1.33
3.45,5.0,4.33
1.88,4.66,4.0
2.9,5.0,4.0
2.69,5.0,4.33
1.82,4.52,3.67
1.74,4.41,2.67
1.06,3.71,2.33
1.93,4.71,4.0
1.49,3.89,1.67
1.58,4.05,2.0
1.75,4.77,4.0
1.65,4.69,1.67
1.7,4.22,3.33
1.66,4.72,4.33
1.97,5.0,2.33
1.76,4.41,3.33
3.23,5.0,4.33
3.38,5.0,3.33
1.97,5.0,5.0
1.97,5.0,5.0
2.76,5.0,4.67
1.88,4.68,4.33
2.82,5.0,3.67
1.48,3.89,4.0
3.54,5.0,4.0
1.94,4.73,2.33
3.52,5.0,4.0
1.75,4.39,3.33
1.97,5.0,2.0
1.62,5.0,3.0
3.05,5.0,5.0
2.25,5.0,4.0
1.2,3.71,2.33
1.65,4.71,2.33
2.52,5.0,4.33
1.9,4.71,2.67
1.97,5.0,3.0
1.97,5.0,4.33
1.12,3.54,2.33
1.74,4.76,4.0
2.5,5.0,4.33
1.97,5.0,4.67
1.97,5.0,3.67
1.19,3.71,2.33
1.65,5.0,3.33
3.43,5.0,3.67
2.42,4.92,3.0
1.97,5.0,3.67
3.44,5.0,4.33
1.14,3.76,4.67
1.97,5.0,2.67
1.97,5.0,3.33
1.91,4.71,4.33
1.88,4.6,4.67
3.04,5.0,4.33
1.55,3.99,5.0
2.85,5.0,3.33
2.17,4.87,4.0
1.55,3.99,2.0
3.21,5.0,4.33
1.66,4.72,1.67
2.4,5.0,4.33
1.75,4.76,4.33
1.97,5.0,5.0
3.41,5.0,4.33
1.93,4.73,2.67
1.83,4.52,1.67
1.97,5.0,1.67
1.97,5.0,2.33
3.15,5.0,4.0
1.07,3.75,2.33
3.16,5.0,4.33
1.86,4.58,3.67
1.59,4.05,4.0
1.17,3.72,2.33
1.61,4.08,3.0
1.72,4.75,5.0
3.44,5.0,3.67
1.11,3.56,4.67
1.92,4.69,1.67
3.02,5.0,2.67
2.64,5.0,4.33
1.97,5.0,3.33
1.75,4.45,2.33
1.84,4.56,3.67
3.35,5.0,3.67
1.66,4.72,2.0
3.39,5.0,4.33
1.92,4.7,3.33
1.9,4.68,3.33
2.94,5.0,4.0
1.58,4.05,2.67
1.97,5.0,2.33
1.18,3.71,2.0
2.52,4.85,3.33
2.96,5.0,4.0
2.89,5.0,4.0
2.96,5.0,4.0
1.07,3.64,4.0
1.93,4.72,3.67
2.97,5.0,4.33
1.17,3.72,2.33
1.6,4.07,3.67
1.12,3.79,1.67
3.36,5.0,4.33
1.96,4.74,4.67
1.58,5.0,4.33
1.68,4.74,3.0
3.09,5.0,4.33
1.83,4.53,2.67
2.28,4.81,2.0
1.17,3.73,3.67
3.23,5.0,4.33
2.55,5.0,3.33
3.59,5.0,4.33
1.16,3.73,1.67
3.19,5.0,4.33
1.75,4.4,2.67
1.07,3.81,2.0
1.97,5.0,1.67
2.52,5.0,3.0
1.97,5.0,5.0
1.11,3.6,4.67
1.75,4.76,4.0
1.1,3.88,2.33
1.95,4.72,3.67
3.27,5.0,5.0
1.74,4.38,3.0
1.97,5.0,2.0
1.04,3.54,2.0
3.63,5.0,4.0
1.2,3.7,2.33
1.22,3.68,3.33
1.73,4.47,1.67
3.0,5.0,2.67
2.21,4.78,5.0
1.07,3.74,4.0
1.97,5.0,4.33
1.7,4.32,3.33
3.63,5.0,4.33
1.66,4.72,2.67
1.12,3.8,2.0
1.97,5.0,3.67
1.97,5.0,4.33
1.71,4.24,3.33
3.05,5.0,5.0
3.6,5.0,4.67
1.21,3.7,1.67
1.08,3.83,3.33
3.69,5.0,4.33
3.22,5.0,4.33
3.61,5.0,4.67
3.05,5.0,3.67
1.17,3.72,1.33
1.21,3.69,2.33
2.98,5.0,4.0
1.93,4.71,5.0
1.97,5.0,4.0
2.34,4.86,3.33
1.97,5.0,4.67
1.69,4.36,3.0
3.3,5.0,2.67
1.65,4.12,2.33
2.31,5.0,1.67
1.92,4.71,3.67
1.75,4.76,3.67
1.76,4.46,2.33
1.96,4.73,4.33
2.57,5.0,4.33
1.96,4.74,4.0
1.97,5.0,3.33
3.45,5.0,4.33
3.29,5.0,4.33
3.5,5.0,4.33
1.78,4.45,4.33
2.56,5.0,1.67
1.64,4.15,4.33
3.4,5.0,4.33
1.71,4.75,4.0
3.18,5.0,5.0
3.05,5.0,4.67
1.47,3.87,2.33
3.59,5.0,4.0
1.97,5.0,3.67
1.88,5.0,4.33
1.66,4.18,2.33
1.75,4.77,4.67
3.44,5.0,4.67
1.69,4.23,2.67
1.97,5.0,2.33
3.06,5.0,4.33
1.72,4.76,4.33
1.96,4.73,4.0
1.67,4.15,3.0
1.62,5.0,4.33
3.57,5.0,5.0
3.54,5.0,4.0
3.31,5.0,4.33
1.75,4.76,4.0
3.3,5.0,5.0
1.97,5.0,3.0
1.97,5.0,4.33
3.31,5.0,2.67
1.1,4.04,3.67
1.74,4.76,4.33
1.83,4.57,4.33
1.97,5.0,2.0
1.18,3.72,2.0
1.97,5.0,5.0
3.55,5.0,4.33
1.97,5.0,1.67
2.69,5.0,3.33
1.65,4.7,3.33
3.58,5.0,4.0
1.97,5.0,3.0
2.61,5.0,4.33
1.97,4.73,3.67
1.69,4.74,1.0
3.54,5.0,4.33
2.66,5.0,4.0
3.27,5.0,4.33
1.97,5.0,2.67
1.97,5.0,3.67
1.08,3.77,2.0
1.73,4.76,3.0
1.71,4.31,2.67
3.6,5.0,4.33
1.98,4.76,3.0
3.47,5.0,3.67
3.27,5.0,4.33
3.39,5.0,4.33
2.31,4.89,4.33
3.57,5.0,5.0
1.11,3.56,1.67
1.17,3.72,3.33
3.4,5.0,4.33
3.32,5.0,5.0
1.66,4.17,1.67
3.22,5.0,4.33
1.97,5.0,2.67
1.96,4.75,2.67
1.52,3.96,3.0
2.95,5.0,5.0
1.97,5.0,3.0
1.97,5.0,3.67
1.07,3.48,2.0
2.11,4.86,3.0
1.97,5.0,2.67
1.75,4.76,4.67
1.9,4.68,4.0
1.22,3.68,3.33
3.21,5.0,5.0
1.75,4.76,3.33
1.92,4.7,3.0
1.97,5.0,5.0
2.56,5.0,4.33
1.19,3.7,1.67
2.91,5.0,4.33
1.65,4.25,3.0
3.39,5.0,3.33
3.44,5.0,5.0
1.69,4.22,2.0
1.53,3.98,2.67
1.55,4.0,2.0
1.78,4.46,3.67
2.81,5.0,4.0
1.69,4.74,1.67
1.66,4.72,1.33
2.57,5.0,3.0
1.77,4.41,2.67
1.21,3.68,2.0
2.82,5.0,5.0
2.98,5.0,4.0
1.7,4.75,4.33
1.58,4.04,2.0
1.97,5.0,5.0
2.24,4.84,4.33
1.15,3.74,2.67
1.85,4.58,3.0
1.67,4.29,2.33
3.21,5.0,4.33
1.71,4.75,3.33
1.06,3.73,2.67
1.89,4.68,2.67
2.88,5.0,4.0
2.92,5.0,4.33
1.23,3.67,2.67
1.19,3.7,1.0
2.91,5.0,4.33
1.83,4.53,2.67
1.69,4.23,2.33
2.8,5.0,4.0
1.56,4.04,4.33
1.71,4.46,2.0
2.11,4.8,3.33
1.5,3.92,3.67
1.69,4.74,3.33
1.79,4.47,3.0
1.9,4.68,2.67
3.53,5.0,4.67
1.81,4.48,1.67
1.14,3.77,2.0
2.38,5.0,3.33
1.19,3.71,2.33
1.68,4.19,2.67
1.93,4.72,3.33
3.01,5.0,4.33
1.97,5.0,4.67
3.24,5.0,4.33
1.55,4.02,2.33
1.11,3.54,4.0
1.95,4.73,2.33
3.22,5.0,4.0
1.97,5.0,2.67
1.61,5.0,1.67
1.89,4.68,3.0
1.19,3.7,2.33
2.88,5.0,3.33
1.2,3.69,1.67
1.94,4.71,5.0
1.97,5.0,4.33
1.96,4.74,4.0
1.19,3.71,2.67
1.58,4.05,3.0
2.42,5.0,4.33
3.27,5.0,3.0
1.72,4.37,3.67
1.6,5.0,3.67
2.35,4.92,3.33
3.32,5.0,5.0
1.63,5.0,4.67
2.01,4.8,4.67
1.95,4.72,4.0
3.14,5.0,4.67
2.61,5.0,5.0
1.97,5.0,4.67
3.31,5.0,3.67
3.53,5.0,4.33
1.84,4.54,3.0
1.99,4.77,1.67
1.97,5.0,1.33
2.46,4.83,3.33
1.97,5.0,3.67
1.17,3.72,1.67
1.19,3.71,2.0
2.9,5.0,4.33
2.42,4.89,3.33
3.34,5.0,4.33
1.17,3.74,1.33
3.38,5.0,4.33
1.73,4.38,3.67
1.97,4.75,4.0
3.62,5.0,5.0
1.6,5.0,2.67
1.77,4.47,4.0
1.85,4.58,2.67
2.19,5.0,4.67
1.6,5.0,3.33
1.42,5.0,4.67
1.06,3.76,3.0
2.58,5.0,4.0
1.97,5.0,3.67
1.74,4.76,4.0
3.25,5.0,4.67
1.1,3.88,1.33
1.84,4.54,2.33
1.65,4.53,2.67
2.42,5.0,4.0
1.55,4.02,3.33
1.97,5.0,3.33
3.35,5.0,4.0
2.97,5.0,4.67
1.18,3.72,2.33
1.95,4.73,3.67
2.57,5.0,4.0
3.33,5.0,5.0
1.97,5.0,4.33
1.67,4.14,3.33
1.07,3.71,3.0
2.92,5.0,4.33
1.18,3.71,1.67
1.06,3.75,3.67
1.97,5.0,3.67
3.01,5.0,5.0
1.18,3.72,2.0
2.52,5.0,4.0
1.49,3.89,2.0
1.91,4.69,3.67
1.95,4.73,2.67
1.86,4.64,4.33
1.65,4.69,2.0
1.72,4.35,2.67
2.81,5.0,5.0
1.91,4.7,2.67
3.32,5.0,4.33
1.92,4.71,3.33
2.88,5.0,5.0
1.22,3.68,1.67
1.79,4.49,4.0
1.73,4.76,4.33
1.68,4.16,2.33
1.47,3.93,2.67
1.2,3.7,2.0
2.96,5.0,4.33
3.41,5.0,4.67
1.75,4.42,4.0
1.64,4.1,2.0
2.52,5.0,4.33
3.57,5.0,4.0
1.7,4.75,1.33
3.56,5.0,4.0
1.55,4.01,2.33
3.11,5.0,5.0
2.44,4.84,3.67
1.69,4.25,3.0
1.78,4.47,4.0
1.71,4.75,3.67
1.1,3.73,1.67
1.09,3.83,4.0
1.13,3.78,1.67
2.6,5.0,4.67
1.21,3.69,2.0
1.97,5.0,4.33
1.75,4.76,3.0
1.76,4.45,2.67
1.22,3.68,1.67
2.92,5.0,2.33
1.7,4.3,4.67
1.55,4.0,2.0
1.07,3.75,3.0
1.18,3.72,1.33
3.46,5.0,4.33
1.1,3.92,3.33
3.38,5.0,4.33
1.58,5.0,2.67
3.26,5.0,4.33
1.97,5.0,1.67
1.7,4.75,3.67
1.75,4.35,3.0
1.11,3.54,1.33
1.49,3.9,3.0
1.97,5.0,3.67
2.46,4.84,3.0
2.98,5.0,4.33
2.53,5.0,2.67
1.07,3.73,2.67
1.21,3.69,3.0
1.97,5.0,4.0
1.94,4.71,4.33
2.23,4.91,4.0
1.0,5.0,4.67
1.69,4.21,2.67
1.71,4.36,2.67
1.68,4.15,3.33
1.63,4.11,4.33
1.97,5.0,4.33
1.08,3.89,4.33
3.38,5.0,4.33
1.71,4.34,2.33
3.23,5.0,4.67
1.66,4.72,2.67
1.08,3.79,3.67
1.94,4.71,5.0
1.97,5.0,3.0
3.25,5.0,3.67
2.4,5.0,2.67
2.69,5.0,4.67
2.5,5.0,4.33
3.3,5.0,3.0
1.62,5.0,3.67
1.78,4.48,3.33
2.38,4.97,3.67
1.77,4.41,2.67
1.97,5.0,4.67
3.52,5.0,5.0
1.9,4.69,3.0
1.93,4.71,4.67
3.53,5.0,4.33
1.97,5.0,4.33
1.68,4.15,4.33
1.18,3.72,1.0
1.18,3.73,3.67
3.57,5.0,4.33
2.91,5.0,4.0
1.9,4.69,4.67
1.92,4.71,2.33
1.93,4.72,4.33
1.97,5.0,2.67
1.97,5.0,3.67
1.97,4.75,1.67
1.97,5.0,4.67
2.23,4.91,4.33
1.65,4.7,4.33
2.4,5.0,3.0
1.16,3.75,4.67
1.51,3.93,4.33
1.97,5.0,3.67
1.94,4.73,2.67
2.66,5.0,4.33
1.83,4.52,3.33
1.87,4.65,3.0
3.29,5.0,3.33
1.52,3.96,2.33
1.86,4.59,2.0
1.97,5.0,3.33
1.62,5.0,4.0
1.1,3.86,2.33
3.51,5.0,4.0
2.65,5.0,4.0
1.94,4.71,5.0
1.73,4.38,2.0
1.94,4.72,3.67
1.97,5.0,3.0
2.85,5.0,4.67
1.7,4.22,2.0
3.29,5.0,5.0
2.33,5.0,4.67
1.17,3.73,1.0
1.63,4.09,2.67
1.68,4.73,5.0
1.2,3.7,1.67
1.97,5.0,1.67
1.84,4.58,3.0
1.69,4.74,1.33
1.85,4.55,1.67
2.45,5.0,3.67
1.92,4.71,5.0
3.23,5.0,5.0
2.33,4.92,4.33
1.97,5.0,1.67
1.94,4.78,3.33
3.68,5.0,5.0
1.2,3.69,1.67
1.65,4.68,1.67
1.64,4.1,2.33
1.73,4.39,3.67
1.81,4.47,3.33
2.02,4.8,5.0
1.11,3.56,2.33
1.08,3.84,2.67
1.09,3.75,2.33
1.08,3.95,3.67
1.7,4.39,3.67
1.74,4.38,2.67
2.4,5.0,4.67
2.63,5.0,4.0
1.97,5.0,4.33
2.26,4.95,4.0
1.56,4.0,2.33
1.93,4.72,3.33
1.92,4.72,4.33
1.46,3.86,1.67
3.0,5.0,3.0
1.65,4.15,4.0
1.91,5.0,2.67
1.06,3.73,1.67
2.12,4.82,4.33
3.4,5.0,3.67
1.66,4.72,4.33
1.75,4.38,2.67
1.85,4.56,2.67
2.58,5.0,2.33
2.87,5.0,5.0
2.26,4.83,3.0
1.65,4.68,4.0
2.69,5.0,3.67
1.64,4.14,3.67
2.9,5.0,3.33
1.75,4.43,1.67
1.57,4.03,1.33
2.92,5.0,3.0
1.7,4.75,3.67
3.46,5.0,4.33
1.19,3.71,3.0
2.41,5.0,4.33
3.03,5.0,4.0
1.22,3.67,2.33
1.68,4.74,4.33
2.71,5.0,4.33
1.22,3.68,2.0
3.53,5.0,4.67
3.33,5.0,5.0
1.76,4.44,3.0
3.29,5.0,4.33
1.69,4.2,3.33
1.93,4.71,4.33
1.94,4.71,3.67
3.53,5.0,4.33
1.97,5.0,2.67
1.97,5.0,4.33
1.09,3.85,1.67
2.45,4.84,3.67
1.17,3.73,2.0
1.97,5.0,3.67
1.63,4.08,4.67
1.9,4.7,3.0
1.72,4.75,4.33
1.9,4.69,1.67
1.64,5.0,4.0
2.28,4.83,3.33
1.63,5.0,2.33
1.21,3.68,2.33
1.65,4.12,4.33
1.15,3.76,1.33
2.41,5.0,4.33
1.92,4.7,3.67
1.97,5.0,4.0
2.85,5.0,4.33
2.43,4.83,2.33
2.61,5.0,4.0
1.78,4.47,2.33
2.7,5.0,4.0
1.97,5.0,2.0
3.58,5.0,3.67
1.11,4.04,3.33
1.97,5.0,2.0
1.08,3.59,2.67
1.62,5.0,4.33
1.18,3.72,2.33
3.37,5.0,4.33
2.25,5.0,4.33
3.0,5.0,4.33
1.97,5.0,4.33
1.19,3.71,1.67
1.18,3.72,1.33
1.62,4.11,4.33
1.11,3.55,2.0
1.9,5.0,5.0
1.66,4.13,3.67
1.64,5.0,4.0
3.51,5.0,4.67
1.85,4.57,2.33
1.61,4.06,2.33
1.12,3.86,4.67
1.88,4.67,3.33
1.54,3.97,2.67
3.48,5.0,4.0
1.18,3.73,2.67
2.56,5.0,4.0
1.92,4.7,4.33
2.72,5.0,2.67
3.54,5.0,5.0
1.61,4.08,2.0
1.07,3.73,2.33
1.54,3.99,2.67
2.18,5.0,4.0
1.19,3.7,2.0
3.2,5.0,2.67
2.94,5.0,3.67
2.3,4.83,2.33
3.51,5.0,4.67
1.74,4.76,3.67
2.97,5.0,3.67
1.85,4.57,2.0
1.97,5.0,1.67
1.21,3.69,2.33
1.89,4.66,3.67
1.09,3.76,3.33
3.55,5.0,4.33
1.97,5.0,4.0
1.61,5.0,2.67
1.58,4.04,1.0
1.9,4.68,3.67
3.4,5.0,4.0
1.18,3.72,3.67
1.62,4.14,3.67
2.29,4.8,4.0
2.82,5.0,2.0
2.32,5.0,4.33
1.69,4.27,3.33
1.19,3.72,2.0
1.66,4.18,2.33
3.28,5.0,4.0
1.72,4.31,2.33
1.16,3.74,1.67
2.63,5.0,3.33
1.7,4.75,1.33
3.44,5.0,3.0
1.95,4.73,3.67
2.67,5.0,3.67
1.65,4.68,4.33
1.89,4.65,3.0
1.7,4.75,5.0
2.33,4.91,2.67
1.97,5.0,3.67
1.18,3.34,1.0
1.91,4.69,2.67
1.97,5.0,2.67
2.07,4.64,1.67
1.65,4.18,3.67
1.93,4.72,3.0
1.14,3.77,1.67
1.64,4.18,2.33
1.65,4.71,2.67
1.93,4.7,3.67
1.65,4.67,4.67
1.11,3.57,4.67
3.61,5.0,4.33
2.67,5.0,4.33
3.28,5.0,4.33
3.33,5.0,4.33
1.74,4.76,3.0
2.79,5.0,4.33
1.87,4.62,4.67
1.97,5.0,1.67
3.25,5.0,5.0
3.46,5.0,4.33
2.99,5.0,4.33
1.07,3.7,4.67
1.93,4.72,2.67
2.26,4.75,2.67
1.15,3.77,4.33
1.97,5.0,3.33
1.19,3.71,2.33
3.09,5.0,5.0
1.67,4.13,3.33
1.19,3.71,1.33
1.09,3.75,4.0
1.97,5.0,4.67
1.97,5.0,2.67
1.6,5.0,4.33
3.28,5.0,4.0
1.97,5.0,3.33
3.26,5.0,4.67
2.47,5.0,5.0
1.0,5.0,4.67
3.32,5.0,3.0
3.44,5.0,4.33
2.96,5.0,5.0
1.97,5.0,3.67
2.67,5.0,3.0
1.87,4.66,2.67
1.16,3.76,2.33
1.62,4.08,4.33
1.15,3.75,1.67
1.09,3.72,2.0
3.49,5.0,4.33
1.71,4.75,4.67
3.41,5.0,4.0
1.94,4.72,4.33
1.52,3.94,3.0
1.64,4.09,2.67
1.1,3.58,1.67
1.63,4.1,3.0
2.39,5.0,2.33
1.47,3.89,5.0
1.51,3.93,2.0
3.44,5.0,4.33
1.69,4.74,3.0
1.97,5.0,3.33
1.52,3.94,3.0
2.43,4.84,1.67
1.67,4.73,1.67
1.09,3.85,1.67
3.23,5.0,5.0
1.76,4.42,3.0
1.97,5.0,5.0
1.93,4.72,2.67
1.59,5.0,3.67
1.64,5.0,3.67
2.13,4.72,3.33
1.16,3.75,1.67
1.76,4.77,3.0
2.38,4.83,2.67
2.68,5.0,2.67
2.5,5.0,3.0
2.22,4.89,4.67
1.65,4.7,3.33
1.7,4.24,4.33
1.62,5.0,3.33
1.71,4.27,4.33
1.61,4.07,2.67
2.98,5.0,4.33
1.66,4.72,4.0
1.18,3.71,3.33
1.67,4.14,2.33
2.99,5.0,4.0
1.11,3.58,1.67
1.97,5.0,1.33
2.49,4.99,3.33
