y_qlow,y_qup,y_test
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.92,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.24,5.0,5.0
3.33,5.0,5.0
3.7,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.69,5.0,5.0
3.89,5.0,5.0
3.33,5.0,5.0
3.64,5.0,5.0
3.06,5.0,3.67
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,2.67
3.33,5.0,4.33
3.64,5.0,4.33
3.33,5.0,4.67
3.33,5.0,4.67
3.33,5.0,4.33
3.62,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,3.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
2.82,5.0,5.0
3.65,5.0,5.0
3.33,5.0,4.67
3.86,5.0,4.33
3.69,5.0,5.0
3.33,5.0,3.67
3.33,5.0,5.0
3.33,5.0,5.0
3.65,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.92,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.0
3.7,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,3.0
3.33,5.0,1.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.67,5.0,5.0
3.33,5.0,2.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
4.03,5.0,5.0
3.33,5.0,1.67
3.99,5.0,4.67
3.83,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.92,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,4.67
3.69,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.0
3.33,5.0,5.0
3.67,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.67,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.0
3.83,5.0,5.0
3.71,5.0,5.0
3.83,5.0,5.0
3.81,5.0,5.0
3.66,5.0,5.0
3.33,5.0,5.0
3.95,5.0,5.0
3.33,5.0,4.0
3.33,5.0,5.0
3.65,5.0,5.0
3.33,5.0,4.67
3.64,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.0
3.33,5.0,4.33
3.33,5.0,3.67
3.33,5.0,5.0
3.33,5.0,3.0
2.27,5.0,4.33
3.33,5.0,5.0
3.33,5.0,2.0
3.65,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.7,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.65,5.0,5.0
3.33,5.0,5.0
3.65,5.0,4.67
3.33,5.0,4.33
3.33,5.0,4.67
3.33,5.0,4.0
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,1.67
3.64,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.59,5.0,4.33
3.96,5.0,5.0
3.33,5.0,5.0
3.66,5.0,5.0
3.33,5.0,4.67
3.33,5.0,3.67
3.33,5.0,5.0
3.64,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.91,5.0,5.0
3.63,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,1.0
3.33,5.0,5.0
3.33,5.0,5.0
3.76,5.0,5.0
3.94,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.7,5.0,5.0
3.33,5.0,5.0
3.62,5.0,4.33
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.7,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.63,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.66,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.92,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.66,5.0,5.0
3.33,5.0,2.67
2.92,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.27,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.66,5.0,5.0
3.68,5.0,5.0
3.71,5.0,5.0
3.71,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,4.0
3.33,5.0,5.0
3.66,5.0,5.0
3.68,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,3.67
3.33,5.0,5.0
3.33,5.0,3.33
3.82,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.7,5.0,5.0
3.33,5.0,5.0
3.33,5.0,3.67
3.33,5.0,4.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.66,5.0,5.0
3.33,5.0,2.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,4.33
3.61,5.0,3.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.71,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.64,5.0,5.0
3.33,5.0,5.0
1.88,5.0,5.0
2.92,5.0,4.0
3.68,5.0,5.0
3.66,5.0,5.0
3.33,5.0,5.0
4.03,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.63,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,1.33
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,2.67
3.33,5.0,5.0
3.69,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.66,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
2.19,5.0,5.0
3.65,5.0,4.67
3.33,5.0,5.0
3.33,5.0,2.33
3.33,5.0,1.0
3.33,5.0,5.0
3.68,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.65,5.0,5.0
3.65,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.37,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.65,5.0,4.67
3.61,5.0,5.0
3.58,5.0,4.67
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,1.67
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.22,5.0,3.33
2.37,5.0,4.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.0
3.33,5.0,4.67
3.33,5.0,5.0
3.93,5.0,5.0
3.33,5.0,1.33
3.64,5.0,5.0
3.33,5.0,5.0
3.92,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,3.67
3.33,5.0,4.67
3.33,5.0,4.33
3.6,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
2.41,5.0,4.0
3.8,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.66,5.0,5.0
3.57,5.0,4.33
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
1.7,5.0,3.67
3.33,5.0,5.0
3.64,5.0,5.0
3.33,5.0,5.0
3.91,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.65,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.93,5.0,5.0
3.33,5.0,2.67
3.33,5.0,5.0
3.73,5.0,5.0
3.33,5.0,5.0
2.15,5.0,5.0
3.33,5.0,5.0
3.6,5.0,4.33
3.33,5.0,5.0
3.91,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
2.09,5.0,5.0
3.63,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.73,5.0,5.0
2.51,5.0,5.0
3.67,5.0,5.0
3.33,5.0,2.67
3.33,5.0,5.0
3.63,5.0,5.0
3.33,5.0,4.0
2.82,5.0,5.0
3.64,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
2.05,5.0,2.67
3.33,5.0,5.0
3.64,5.0,3.67
3.33,5.0,5.0
3.33,5.0,3.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.65,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,2.0
3.69,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.71,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.65,5.0,5.0
3.33,5.0,5.0
3.67,5.0,3.0
3.61,5.0,5.0
3.33,5.0,3.67
3.33,5.0,4.67
2.88,5.0,5.0
2.99,5.0,5.0
3.33,5.0,4.0
2.05,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.64,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
1.28,5.0,4.0
3.62,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,1.67
3.65,5.0,5.0
3.33,5.0,4.0
3.23,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.28,5.0,5.0
3.65,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,2.33
1.86,5.0,2.67
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,4.33
3.63,5.0,4.33
3.33,5.0,4.67
3.33,5.0,5.0
3.6,5.0,1.67
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
2.2,5.0,2.33
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.69,5.0,5.0
3.66,5.0,4.67
3.33,5.0,3.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.67,5.0,4.33
3.65,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.69,5.0,5.0
3.33,5.0,5.0
3.81,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.65,5.0,5.0
3.33,5.0,4.67
3.33,5.0,2.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.63,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,1.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.69,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
2.48,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.83,5.0,4.33
3.33,5.0,4.33
3.33,5.0,5.0
3.93,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.0
3.33,5.0,5.0
3.33,5.0,3.0
3.33,5.0,4.67
3.33,5.0,3.0
3.66,5.0,5.0
3.38,5.0,5.0
3.64,5.0,3.33
3.33,5.0,5.0
3.67,5.0,5.0
3.61,5.0,5.0
3.33,5.0,2.0
3.33,5.0,5.0
3.33,5.0,2.67
3.67,5.0,5.0
3.33,5.0,4.67
3.69,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.61,5.0,5.0
3.21,5.0,5.0
3.33,5.0,3.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.65,5.0,5.0
3.64,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.71,5.0,4.67
3.33,5.0,5.0
1.69,5.0,2.67
3.33,5.0,5.0
3.33,5.0,2.67
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.69,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
2.58,5.0,4.33
3.63,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.05,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,2.67
3.33,5.0,5.0
1.88,5.0,4.67
3.64,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.97,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.33,5.0,5.0
3.33,5.0,3.0
3.33,5.0,5.0
3.33,5.0,3.67
3.33,5.0,5.0
3.33,5.0,2.67
3.33,5.0,5.0
3.33,5.0,2.67
3.33,5.0,5.0
3.67,5.0,5.0
3.33,5.0,5.0
3.33,5.0,2.67
3.64,5.0,5.0
3.33,5.0,5.0
3.65,5.0,4.33
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.33
3.66,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,2.0
3.65,5.0,4.33
3.61,5.0,5.0
3.33,5.0,5.0
3.33,5.0,3.67
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,1.33
3.33,5.0,5.0
3.91,5.0,4.0
3.33,5.0,4.33
3.33,5.0,2.67
3.33,5.0,4.0
3.66,5.0,5.0
1.87,5.0,2.67
3.33,5.0,5.0
3.33,5.0,4.67
3.97,5.0,5.0
3.33,5.0,4.67
3.33,5.0,4.67
3.33,5.0,5.0
3.65,5.0,4.0
1.0,5.0,1.67
4.03,5.0,5.0
3.61,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.62,5.0,5.0
4.03,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.67,5.0,5.0
3.33,5.0,5.0
3.0,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.94,5.0,5.0
3.73,5.0,5.0
3.33,5.0,5.0
3.33,5.0,1.67
3.33,5.0,5.0
1.89,5.0,5.0
3.33,5.0,5.0
2.26,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
4.0,5.0,4.0
3.33,5.0,5.0
3.33,5.0,4.67
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.33,5.0,5.0
3.62,5.0,5.0
3.33,5.0,5.0
3.33,5.0,3.67
3.33,5.0,5.0
3.33,5.0,3.0
