1,2,3,4,5,fluency
-2.560021162033081,-0.7631461024284363,-0.9193961024284363,-3.075646162033081,-5.028770923614502,4.666666666666667
-3.803248405456543,-2.396998405456543,-0.975123405456543,-1.084498405456543,-1.803248405456543,4.666666666666667
-2.714320182800293,-1.854945182800293,-0.979945182800293,-1.417445182800293,-1.886195182800293,4.333333333333333
-3.59259295463562,-0.7800930142402649,-0.7800930142402649,-3.09259295463562,-5.076968193054199,4.666666666666667
-1.7284722328186035,-0.9628471732139587,-1.1190972328186035,-2.5097222328186035,-3.5722222328186035,2.6666666666666665
-6.526417255401611,-3.5576672554016113,-0.7764171361923218,-0.8545421361923218,-2.5264172554016113,4.333333333333333
-6.250596046447754,-3.438096284866333,-0.688096284866333,-0.922471284866333,-2.797471284866333,4.333333333333333
-3.4876601696014404,-1.5189101696014404,-0.6595351696014404,-1.6595351696014404,-3.3157851696014404,4.666666666666667
-4.590318202972412,-2.230943441390991,-0.5278183817863464,-1.4028184413909912,-3.184068441390991,4.666666666666667
-3.823770761489868,-1.8393957614898682,-0.5893958210945129,-1.6050207614898682,-2.839395761489868,4.666666666666667
-6.260763168334961,-3.432637929916382,-0.8076379299163818,-0.8701379299163818,-2.338887929916382,4.666666666666667
-4.31104850769043,-1.4204232692718506,-0.49854832887649536,-2.0922982692718506,-4.65479850769043,4.666666666666667
-6.008309364318848,-3.2426843643188477,-0.7114343643188477,-0.9458093643188477,-2.6020593643188477,4.333333333333333
-3.9806952476501465,-1.3400702476501465,-0.5119452476501465,-2.3088202476501465,-4.1369452476501465,3.6666666666666665
-5.198376655578613,-2.3390018939971924,-0.43275186419487,-1.4796268939971924,-4.073376655578613,4.666666666666667
-1.1481140851974487,-0.7262390851974487,-1.7731140851974487,-4.007489204406738,-5.366864204406738,4.0
-3.0081636905670166,-1.3362886905670166,-0.7894137501716614,-1.6800386905670166,-3.2269136905670166,4.333333333333333
-0.8607335686683655,-0.5951085686683655,-3.8451085090637207,-6.516983509063721,-8.790421485900879,4.333333333333333
-3.1882431507110596,-0.5632430911064148,-0.9851180911064148,-4.4851179122924805,-7.9616804122924805,3.6666666666666665
-3.22123646736145,-1.5962364673614502,-0.6899864673614502,-1.6431114673614502,-2.86186146736145,4.0
-2.7969093322753906,-1.0625343322753906,-0.7344092726707458,-2.4219093322753906,-3.8906593322753906,4.333333333333333
-2.7110304832458496,-0.41415542364120483,-1.3672804832458496,-4.36728048324585,-7.10165548324585,4.333333333333333
-3.2377214431762695,-0.44084638357162476,-1.1908464431762695,-4.7064714431762695,-7.9642839431762695,3.6666666666666665
-5.51918888092041,-2.45668888092041,-0.45668888092041016,-1.3473138809204102,-4.42543888092041,4.666666666666667
-4.034327507019043,-1.362452745437622,-0.4405777156352997,-2.628077745437622,-5.206202507019043,4.666666666666667
-5.320616245269775,-1.7424911260604858,-0.49249112606048584,-1.6174911260604858,-5.179991245269775,4.666666666666667
-4.7456817626953125,-1.8863065242767334,-0.3706815540790558,-1.9956815242767334,-4.7456817626953125,4.666666666666667
-2.3129677772521973,-0.4223428964614868,-1.4692178964614868,-4.594217777252197,-7.250467777252197,4.666666666666667
-3.6446621417999268,-0.644662082195282,-0.879037082195282,-3.5665371417999268,-6.816536903381348,4.0
-0.369679719209671,-1.2290546894073486,-4.369679927825928,-6.885304927825928,-8.65092945098877,3.6666666666666665
-2.7152342796325684,-0.2777343690395355,-1.840234398841858,-4.387109279632568,-6.605859279632568,4.333333333333333
-2.7105305194854736,-0.22615548968315125,-2.0699055194854736,-5.0699052810668945,-7.6167802810668945,4.333333333333333
-0.7504382729530334,-0.7973132729530334,-2.6879382133483887,-5.156688213348389,-6.922313213348389,2.3333333333333335
-3.643258571624756,-1.3620086908340454,-0.6276336908340454,-1.8620086908340454,-3.768258571624756,4.333333333333333
-3.3563880920410156,-1.3563880920410156,-0.7001380324363708,-1.7782630920410156,-3.3095130920410156,4.0
-3.9732837677001953,-0.5982837080955505,-0.8951587080955505,-4.004533767700195,-7.020158767700195,4.333333333333333
-5.241790294647217,-3.585540294647217,-1.7261652946472168,-1.2261652946472168,-0.7105402946472168,4.666666666666667
-4.373480796813965,-2.639105796813965,-1.0453557968139648,-1.1234807968139648,-1.4516057968139648,4.666666666666667
-3.474259376525879,-1.4586342573165894,-0.6930092573165894,-1.6617592573165894,-3.193009376525879,4.333333333333333
-3.504638433456421,-0.8640134930610657,-0.8171384930610657,-2.379638433456421,-4.739013671875,4.666666666666667
-5.607812881469727,-2.7484378814697266,-0.6546880006790161,-1.0453130006790161,-2.8890628814697266,4.666666666666667
-3.8425886631011963,-1.9519636631011963,-0.6707136631011963,-1.3894636631011963,-2.6550886631011963,4.666666666666667
-3.2029824256896973,-0.5779823660850525,-0.9998573660850525,-3.7186074256896973,-6.531107425689697,3.6666666666666665
-4.606735706329346,-2.653610944747925,-0.74736088514328,-1.0754859447479248,-2.309860944747925,4.0
-3.8574113845825195,-2.9824113845825195,-1.3886613845825195,-1.1230363845825195,-1.0605363845825195,4.333333333333333
-3.2197365760803223,-0.7978614568710327,-0.7978614568710327,-3.0478615760803223,-4.891611576080322,3.3333333333333335
-3.5126283168792725,-1.3251283168792725,-0.6376283764839172,-1.9501283168792725,-3.5751283168792725,3.3333333333333335
-6.87130069732666,-5.74630069732666,-3.683800458908081,-2.340050458908081,-0.13692548871040344,4.666666666666667
-5.960154056549072,-4.835154056549072,-2.7726540565490723,-1.9757791757583618,-0.24140413105487823,4.666666666666667
-5.055068016052246,-2.586318254470825,-0.8050681948661804,-0.8988181948661804,-2.851943254470825,4.666666666666667
-6.351955413818359,-5.070705413818359,-2.8675806522369385,-1.9144556522369385,-0.2425806075334549,4.666666666666667
