1,2,3,4,5,coherence
-4.859312057495117,-3.062437057495117,-1.1874369382858276,-0.9218119382858276,-1.4374369382858276,4.666666666666667
-2.351945400238037,-1.023820400238037,-0.8988204002380371,-2.180070400238037,-3.930070400238037,3.6666666666666665
-2.4857161045074463,-2.0013411045074463,-1.1575911045074463,-1.5325911045074463,-1.4075911045074463,4.666666666666667
-1.346755027770996,-0.8467550277709961,-1.409255027770996,-3.174880027770996,-3.893630027770996,4.666666666666667
-0.545301616191864,-1.1234266757965088,-2.576551675796509,-4.56092643737793,-5.27967643737793,3.0
-6.84929895401001,-5.32586145401001,-2.2946114540100098,-0.7789864540100098,-0.8414864540100098,4.333333333333333
-6.238152027130127,-4.785027027130127,-2.066277027130127,-0.9256519079208374,-0.7694019079208374,4.333333333333333
-6.903039932250977,-5.410852432250977,-2.3327274322509766,-0.9733525514602661,-0.6608525514602661,4.666666666666667
-5.349935531616211,-3.568685293197632,-1.4905602931976318,-0.8343103528022766,-1.1936852931976318,4.666666666666667
-4.835417747497559,-3.2260427474975586,-1.3666677474975586,-0.9916677474975586,-1.1322927474975586,4.333333333333333
-6.325146198272705,-4.747021198272705,-1.9657710790634155,-0.7782710790634155,-0.9501460790634155,4.333333333333333
-5.822178363800049,-4.119053363800049,-1.462803602218628,-0.6971785426139832,-1.400303602218628,4.0
-6.1581244468688965,-4.3612494468688965,-1.658124566078186,-0.720624566078186,-1.189374566078186,4.0
-4.654349327087402,-2.9824745655059814,-1.2480995655059814,-0.9824745655059814,-1.2949745655059814,4.0
-5.371889114379883,-3.731264114379883,-1.3093889951705933,-0.7312639951705933,-1.5437639951705933,4.666666666666667
-0.9673207402229309,-0.8266957402229309,-1.9048206806182861,-3.779820680618286,-5.232945919036865,3.0
-1.5178375244140625,-1.2365875244140625,-1.2209625244140625,-2.1115875244140625,-2.7365875244140625,4.333333333333333
-0.533282995223999,-1.080157995223999,-2.830157995223999,-5.111408233642578,-6.689533233642578,4.333333333333333
-0.5278761386871338,-1.0903761386871338,-2.824751138687134,-5.246625900268555,-6.715375900268555,2.6666666666666665
-1.6134263277053833,-1.2228013277053833,-1.1915513277053833,-2.3009262084960938,-2.3634262084960938,4.0
-1.275909423828125,-1.088409423828125,-1.338409423828125,-2.869659423828125,-2.838409423828125,4.666666666666667
-2.315542697906494,-1.2842925786972046,-0.8936675786972046,-1.8780425786972046,-2.924917697906494,4.0
-1.8704612255096436,-0.5110862851142883,-1.5110862255096436,-3.9642112255096436,-6.229836463928223,4.0
-5.32865571975708,-3.813030958175659,-1.4692809581756592,-0.7505308985710144,-1.3286559581756592,4.333333333333333
-3.126466751098633,-1.8764667510986328,-0.8452167510986328,-1.3608417510986328,-2.204591751098633,5.0
-4.2884368896484375,-2.7728118896484375,-1.1009368896484375,-1.0540618896484375,-1.4446868896484375,4.666666666666667
-4.056808948516846,-2.7286839485168457,-1.0880590677261353,-0.9786840677261353,-1.6193090677261353,4.333333333333333
-2.5277981758117676,-1.2465481758117676,-0.8090482354164124,-1.9496731758117676,-3.2777981758117676,4.333333333333333
-4.873810768127441,-2.8738107681274414,-1.030060887336731,-0.889435887336731,-1.826935887336731,3.6666666666666665
-0.3772302567958832,-1.3616052865982056,-3.033480167388916,-5.299105167388916,-6.736605167388916,2.3333333333333335
-1.7010523080825806,-1.2166773080825806,-1.1541773080825806,-2.029177188873291,-2.716677188873291,4.0
-1.4456939697265625,-0.8831940293312073,-1.3206939697265625,-2.9769439697265625,-3.6644439697265625,3.6666666666666665
-0.33088788390159607,-1.5496379137039185,-2.955887794494629,-4.924637794494629,-5.174637794494629,2.6666666666666665
-3.139434576034546,-1.733184576034546,-0.9206846356391907,-1.389434576034546,-2.076934576034546,3.0
-2.75899076461792,-1.6496156454086304,-0.9777406454086304,-1.5871156454086304,-1.8527406454086304,3.3333333333333335
-2.4013965129852295,-1.1201465129852295,-0.8701465725898743,-2.1513965129852295,-3.2607715129852295,3.3333333333333335
-1.0413298606872559,-0.9632048606872559,-1.6194548606872559,-3.291329860687256,-3.713204860687256,3.3333333333333335
-1.7036172151565552,-1.4379922151565552,-1.2348672151565552,-2.0786170959472656,-1.8442422151565552,4.666666666666667
-2.746004819869995,-1.5116298198699951,-0.9335048794746399,-1.5585048198699951,-2.261629819869995,3.6666666666666665
-1.3083391189575195,-0.7614641189575195,-1.5427141189575195,-3.4333391189575195,-4.6989641189575195,3.3333333333333335
-2.149789571762085,-1.102914571762085,-0.931039571762085,-2.149789571762085,-3.415414571762085,3.3333333333333335
-1.9156146049499512,-1.1031146049499512,-0.9937395453453064,-2.321864604949951,-3.087489604949951,3.6666666666666665
-4.870405673980713,-3.245405673980713,-1.2922805547714233,-0.7922805547714233,-1.5110305547714233,3.6666666666666665
-1.0670033693313599,-0.6763783693313599,-2.0357532501220703,-4.33262825012207,-6.69200325012207,3.3333333333333335
