1,2,3,4,5,human
-1.664018154144287,-0.9140181541442871,-1.085893154144287,-2.914018154144287,-4.195268154144287,4
-2.3726766109466553,-1.4820516109466553,-0.9351765513420105,-1.7320516109466553,-2.2320516109466553,2
-1.9338237047195435,-1.4025737047195435,-1.3869487047195435,-2.230698585510254,-1.3869487047195435,3
-0.8279079794883728,-1.1404080390930176,-1.6872830390930176,-3.3279080390930176,-3.8904080390930176,3
-1.9220002889633179,-1.3282502889633179,-1.0001252889633179,-2.0157504081726074,-2.4688754081726074,5
-0.9803305268287659,-1.308455467224121,-1.699080467224121,-2.839705467224121,-2.199080467224121,4
-4.324779987335205,-2.184154987335205,-0.7466551065444946,-1.2466551065444946,-2.199779987335205,4
-1.9445152282714844,-1.7882652282714844,-1.4445152282714844,-1.5695152282714844,-1.4132652282714844,4
-1.610780954360962,-1.188905954360962,-1.313905954360962,-2.610780954360962,-1.892030954360962,5
-2.096409320831299,-1.2682843208312988,-1.1589093208312988,-1.7526593208312988,-2.237034320831299,4
-2.275038719177246,-1.4625388383865356,-1.0406638383865356,-1.8062888383865356,-1.9312888383865356,4
-2.8350253105163574,-1.8350251913070679,-1.1319001913070679,-1.6006501913070679,-1.3662751913070679,5
-3.3623692989349365,-1.5967442989349365,-0.7373693585395813,-1.5498692989349365,-2.6592442989349365,4
-2.1832504272460938,-1.4020005464553833,-1.0270005464553833,-1.8395005464553833,-2.1051254272460938,4
-0.76169353723526,-1.3866934776306152,-1.8241934776306152,-3.0116934776306152,-2.6523184776306152,5
-6.139125823974609,-4.326625823974609,-1.5922510623931885,-0.8891260027885437,-0.9985010027885437,4
-1.8641525506973267,-1.2704025506973267,-1.0672775506973267,-2.067277431488037,-2.395402431488037,4
-3.77355694770813,-2.00793194770813,-0.8516820073127747,-1.3516819477081299,-1.8673069477081299,4
-3.2054882049560547,-2.2054882049560547,-1.1273630857467651,-1.4398630857467651,-1.2523630857467651,4
-4.578014850616455,-3.921764850616455,-2.156139850616455,-1.484264850616455,-0.4686398506164551,5
