1,2,3,4,5
-0.03365353499999995,-3.4086535,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.08895657999999994,-2.4639566,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.01417491100000004,-4.264175,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.01605313600000004,-4.141053,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.0028237774999999585,-5.877824,-11.512925464970229,-11.512925464970229,-11.512925464970229
-2.3037958,-0.42879575000000003,-1.6787958,-6.553796,-11.512925464970229
-4.278145,-0.028144835000000024,-4.278145,-11.512925464970229,-11.512925464970229
-3.1753066,-0.05030648800000001,-4.9253063,-11.512925464970229,-11.512925464970229
-3.0500326,-0.050032682999999974,-6.5500326,-11.512925464970229,-11.512925464970229
-2.4668636,-0.09186360000000003,-5.8418636,-11.512925464970229,-11.512925464970229
-5.8429728,-1.9679726,-0.34297264000000005,-2.9679728,-9.217973
-3.6690147,-0.04401461999999997,-4.0440145,-11.106515,-11.512925464970229
-3.0682268,-0.06822692,-3.9432268,-10.443227,-11.512925464970229
-4.0410295,-0.04102951299999996,-3.7910295,-10.97853,-11.512925464970229
-2.0212367,-0.14623660999999996,-5.6462364,-11.512925464970229,-11.512925464970229
-2.940351,-0.06535111999999996,-4.565351,-11.512925464970229,-11.512925464970229
-4.7652802,-0.015280232000000006,-5.0152802,-11.512925464970229,-11.512925464970229
-3.1706939,-0.04569393800000006,-5.920694,-11.512925464970229,-11.512925464970229
-3.4093432,-0.03434327199999995,-7.2843432,-11.512925464970229,-11.512925464970229
-3.0509644,-0.05096433000000004,-6.0509644,-11.512925464970229,-11.512925464970229
-4.529232,-0.15423182999999993,-2.0292318,-7.279232,-11.512925464970229
-5.35653,-0.23153041000000005,-1.6065304,-6.60653,-11.512925464970229
-4.2667136,-0.14171374999999997,-2.1417139,-7.3917136,-11.512925464970229
-4.677387,-0.052387340000000025,-3.1773872,-10.802387,-11.512925464970229
-2.586883,-0.08688306999999998,-4.836883,-11.512925464970229,-11.512925464970229
-3.6987047,-0.07370460999999995,-3.0737047,-10.198705,-11.512925464970229
-5.441356,-0.06635640999999998,-2.8163564,-10.316357,-11.512925464970229
-4.158917,-0.03391688300000004,-4.033917,-11.512925464970229,-11.512925464970229
-2.9317205,-0.056720503000000026,-6.3067207,-11.512925464970229,-11.512925464970229
-1.9111227,-0.16112271999999994,-7.036123,-11.512925464970229,-11.512925464970229
-8.707877,-2.582877,-0.33287695000000006,-1.5828769,-6.207877
-9.477154,-2.227154,-0.22715408,-2.352154,-9.477154
-9.0571165,-2.557116,-0.30711610000000006,-1.682116,-7.182116
-9.121311,-1.8713108,-0.24631079999999994,-2.7463107,-9.621311
-7.841401,-1.5914013,-0.34140128,-2.4664013,-8.341401
-9.154566,-4.1545663,-0.5295661,-1.904566,-7.0295663
-7.4002185,-0.52521855,-0.90021855,-6.5252185,-11.512925464970229
-8.523028,-1.1480286,-0.39802855000000004,-4.5230284,-11.512925464970229
-6.7826443,-0.28264415000000004,-1.4076442,-8.032644,-11.512925464970229
-4.441841,-0.06684101400000003,-2.9418411,-9.316841,-11.512925464970229
-0.20266553999999995,-1.7026656,-6.7026653,-11.327665,-11.512925464970229
-1.3204721,-0.32047210000000004,-4.9454722,-9.820472,-11.512925464970229
-1.5146697,-0.26466972,-4.38967,-8.389669,-11.512925464970229
-1.233561,-0.35856104,-4.608561,-9.608561,-11.512925464970229
-0.6386322,-0.7636322,-5.1386323,-9.138632,-11.512925464970229
-7.017065,-0.7670651,-0.6420650999999999,-4.767065,-11.512925464970229
-7.013806,-0.38880580000000003,-1.1388059,-6.888806,-11.512925464970229
-6.7642016,-0.38920157999999994,-1.1392016,-6.7642016,-11.512925464970229
-7.1014276,-0.22642773000000005,-1.6014278,-8.726428,-11.512925464970229
-5.085216,-0.08521623000000005,-2.5852163,-9.2102165,-11.512925464970229
-9.226077,-3.6010768,-0.47607678,-2.8510768,-9.351077
-10.684469,-3.1219695,-0.24696939000000007,-1.7469693,-7.871969
-11.010487,-3.3854866,-0.26048659999999996,-1.6354866,-7.5104866
-8.486549,-1.2365494,-0.36154939999999997,-4.3615494,-11.512925464970229
-8.170153,-1.7951524,-0.29515246000000006,-2.4201524,-8.295153
-3.290806,-0.16580604,-2.165806,-7.040806,-10.790806
-7.0907326,-1.0907323,-0.46573234,-3.3407323,-9.465733
-5.3191423,-0.44414252000000004,-1.0691426,-4.5691423,-11.006642
-3.928572,-0.05357197999999997,-3.428572,-10.178572,-11.512925464970229
-4.0551662,-0.18016632999999999,-1.9301664,-6.0551662,-10.492666
-11.512925464970229,-4.5875845,-0.58758444,-0.83758444,-6.5875845
-11.512925464970229,-5.4783344,-0.47833450000000005,-0.9783344999999999,-9.728334
-11.512925464970229,-3.8480124,-0.22301248999999995,-1.7230124,-11.223013
-11.512925464970229,-2.8524714,-0.10247122999999997,-3.2274714,-11.512925464970229
-9.496575,-1.621575,-0.24657503999999994,-3.871575,-11.512925464970229
-6.4399376,-1.8149375,-0.4399374999999999,-3.5649376,-10.439938
-5.9132714,-0.16327156000000007,-1.9132715,-8.038272,-11.512925464970229
-3.5392382,-0.03923830399999998,-4.6642385,-11.512925464970229,-11.512925464970229
-3.4110522,-0.03605231299999996,-6.036052,-11.512925464970229,-11.512925464970229
-3.292502,-0.04250187999999995,-5.417502,-11.512925464970229,-11.512925464970229
-0.17827977000000006,-2.3032799,-5.92828,-10.42828,-11.512925464970229
-0.3868978599999999,-1.1368978,-11.199398,-11.512925464970229,-11.512925464970229
-0.11284307000000005,-2.237843,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.07892625999999994,-2.5789263,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.018166684000000037,-4.0181665,-11.512925464970229,-11.512925464970229,-11.512925464970229
-8.212361,-3.3373613,-0.33736143,-2.2123613,-7.9623613
-6.102522,-0.10252169500000004,-2.3525217,-9.727522,-11.512925464970229
-5.506255,-0.13125532999999998,-2.1312554,-8.381255,-11.512925464970229
-5.441383,-0.06638274000000004,-2.8163826,-10.066382,-11.512925464970229
-4.6506624,-0.025662385000000038,-4.1506624,-11.512925464970229,-11.512925464970229
-0.8905915600000001,-1.7655916,-4.8905916,-9.515592,-11.512925464970229
-0.7576603,-0.6326602999999998,-10.13266,-11.512925464970229,-11.512925464970229
-0.28117790000000004,-1.4061779,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.22543356,-1.6004336,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.020560809999999995,-3.8955607,-11.512925464970229,-11.512925464970229,-11.512925464970229
-10.451885,-4.576885,-0.5768852000000001,-1.2018852,-6.326885
-8.328596,-1.3285959,-0.32859594000000003,-4.203596,-11.512925464970229
-7.1392956,-0.7642954,-0.6392954,-5.1392956,-11.512925464970229
-7.9750357,-0.47503551999999993,-0.97503555,-7.4750357,-11.512925464970229
-7.227393,-0.477393,-0.97739303,-5.977393,-11.512925464970229
-8.461293,-3.5862937,-0.46129367000000004,-1.8362937,-6.7112937
-8.8384495,-1.9634498,-0.21344984999999994,-2.96345,-11.512925464970229
-7.2393637,-0.9893638,-0.48936382000000006,-4.2393637,-11.512925464970229
-7.012139,-0.63713884,-0.76213884,-5.637139,-11.512925464970229
-6.3907704,-0.39077038,-1.1407704,-6.1407704,-11.512925464970229
-2.9450817,-0.070081815,-4.1950817,-11.512925464970229,-11.512925464970229
-3.5324895,-0.032489627999999986,-5.90749,-11.512925464970229,-11.512925464970229
-3.0509603,-0.05096036999999997,-6.0509605,-11.512925464970229,-11.512925464970229
-3.0497162,-0.04971626800000001,-6.7997165,-11.512925464970229,-11.512925464970229
-1.6010078,-0.22600779000000001,-7.476008,-11.512925464970229,-11.512925464970229
-4.5528417,-1.0528414,-0.9278415000000001,-5.3028417,-11.512925464970229
-5.309873,-0.059873093,-2.934873,-10.809873,-11.512925464970229
-5.5658393,-0.06583933000000002,-2.8158393,-10.81584,-11.512925464970229
-4.145069,-0.02006914099999997,-5.520069,-11.512925464970229,-11.512925464970229
-4.3971643,-0.02216438600000001,-4.6471643,-11.512925464970229,-11.512925464970229
-3.2963421,-0.04634203799999997,-4.796342,-11.512925464970229,-11.512925464970229
-3.7790534,-0.029053424000000053,-5.154053,-11.512925464970229,-11.512925464970229
-2.3512735,-0.10127362000000001,-6.8512735,-11.512925464970229,-11.512925464970229
-2.3506098,-0.10060970000000001,-7.85061,-11.512925464970229,-11.512925464970229
-2.018394,-0.14339395000000005,-7.268394,-11.512925464970229,-11.512925464970229
-6.293392,-1.1683922,-0.41839212,-3.5433922,-8.293392
