1,2,3,4,5
-1.1368781,-0.38687815999999997,-11.512925464970229,-11.512925464970229,-11.512925464970229
-2.126957,-0.12695688,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.69495964,-0.69495964,-11.512925464970229,-11.512925464970229,-11.512925464970229
-3.1794105,-1.1794105,-11.17941,-11.512925464970229,-11.512925464970229
-6.066446,-0.31644568,-7.066446,-11.512925464970229,-11.512925464970229
-11.512925464970229,-5.16943,-0.04442987000000004,-7.29443,-11.512925464970229
-11.512925464970229,-3.2882879,-0.03828785600000005,-9.538288,-11.512925464970229
-11.512925464970229,-3.0708246,-0.07082474000000004,-9.445825,-11.512925464970229
-11.512925464970229,-5.0067177,-0.0067177440000000446,-11.512925464970229,-11.512925464970229
-11.512925464970229,-6.7532215,-2.1282215,-9.0032215,-11.512925464970229
-11.512925464970229,-0.48191354,-0.98191357,-10.606914,-11.512925464970229
-11.285571,-0.16057108000000003,-1.9105711,-11.512925464970229,-11.512925464970229
-11.512925464970229,-0.5761839,-0.8261839,-10.576184,-11.512925464970229
-11.512925464970229,-1.1368711,-0.38687112999999995,-11.512925464970229,-11.512925464970229
-11.512925464970229,-0.9192063,-0.6692063,-10.044207,-11.512925464970229
-11.512925464970229,-0.13469524999999993,-2.3846953,-11.512925464970229,-11.512925464970229
-11.512925464970229,-0.8265416,-0.5765415999999999,-11.076542,-11.512925464970229
-11.512925464970229,-0.3132918499999999,-1.3132918,-11.512925464970229,-11.512925464970229
-11.512925464970229,-1.5019298,-0.25192973,-11.512925464970229,-11.512925464970229
-11.512925464970229,-1.1368713,-0.38687137000000005,-11.512925464970229,-11.512925464970229
-11.512925464970229,-2.8254533,-0.075453356,-8.700454,-11.512925464970229
-11.512925464970229,-3.4194882,-0.044488246999999995,-8.794488,-11.512925464970229
-11.512925464970229,-2.8272622,-0.07726207999999996,-8.452262,-11.512925464970229
-11.512925464970229,-3.8955488,-0.020548781000000054,-11.512925464970229,-11.512925464970229
-11.512925464970229,-5.354996,-2.3549964,-9.854997,-11.512925464970229
-11.512925464970229,-1.9257648,-0.17576474000000006,-9.800765,-11.512925464970229
-11.512925464970229,-0.8503664,-0.6003663999999999,-10.975367,-11.512925464970229
-11.512925464970229,-0.5766976,-0.8266976,-11.512925464970229,-11.512925464970229
-11.512925464970229,-3.4086463,-0.033646274,-11.512925464970229,-11.512925464970229
-11.512925464970229,-3.0485883,-0.04858828000000001,-11.512925464970229,-11.512925464970229
-11.512925464970229,-4.0186534,-0.01865331299999995,-7.6436534,-11.512925464970229
-11.512925464970229,-7.2523518,-0.0023517417999999925,-6.5023518,-11.512925464970229
-11.512925464970229,-3.6672082,-0.04220821999999999,-8.167209,-11.512925464970229
-11.512925464970229,-1.2234449,-0.34844494000000004,-11.512925464970229,-11.512925464970229
-11.512925464970229,-6.4432397,-0.31823948,-5.6932397,-11.512925464970229
-11.512925464970229,-6.009646,-0.009646061999999985,-5.634646,-11.512925464970229
-11.512925464970229,-7.395183,-0.02018293699999996,-4.520183,-11.512925464970229
-11.512925464970229,-8.403584,-0.028583880000000023,-3.7785838,-11.512925464970229
-11.512925464970229,-8.251294,-0.0012939276999999981,-6.876294,-11.512925464970229
-11.512925464970229,-9.141142,-0.01614158400000003,-4.1411414,-11.512925464970229
