1,2,3,4,5
-1.1581556,-0.40815556,-4.4081554,-8.533155,-11.512925464970229
-1.3325478,-0.33254780000000006,-4.0825477,-8.207548,-11.512925464970229
-1.7014333,-0.20143333,-10.826433,-11.512925464970229,-11.512925464970229
-1.2049379,-0.45493796,-4.329938,-8.954938,-11.512925464970229
-0.5961019999999999,-0.846102,-6.8461018,-11.512925464970229,-11.512925464970229
-5.1757855,-1.4257857,-0.42578566000000007,-2.6757855,-9.300786
-7.0045667,-3.1295667,-0.62956655,-0.87956655,-6.6295667
-3.303891,-0.8038909,-1.678891,-4.6788907,-10.053891
-8.651763,-3.0267627,-0.27676278,-1.7767627,-8.526763
-7.8684473,-2.2434473,-0.24344729,-2.4934473,-10.243447
-11.512925464970229,-9.443371,-4.068371,-0.06837065999999997,-3.0683706
-11.512925464970229,-9.294006,-4.294006,-0.04400605700000002,-3.544006
-11.512925464970229,-8.937661,-3.6876614,-0.06266145399999998,-5.0626616
-11.512925464970229,-9.837155,-4.087155,-0.08715503999999999,-2.837155
-11.512925464970229,-9.077357,-2.827357,-0.07735708999999999,-4.5773573
-6.4304833,-2.4304836,-0.4304835000000001,-1.4304835,-8.680484
-5.956403,-1.8314028,-0.5814027999999999,-1.3314028,-8.456403
-4.808119,-1.1831186,-1.3081186,-4.308119,-10.433119
-10.225536,-3.8505366,-0.35053667,-1.3505367,-9.600536
-10.981253,-4.106253,-0.23125308999999997,-1.7312531,-10.356253
-11.512925464970229,-11.512925464970229,-5.030403,-0.030403358999999977,-3.7804034
-11.512925464970229,-9.328215,-3.078215,-0.078214794,-3.578215
-11.512925464970229,-8.389401,-2.6394014,-0.13940144999999995,-5.2644014
-11.512925464970229,-8.576081,-0.7010815,-0.7010815,-5.4510813
-11.512925464970229,-7.5937853,-1.3437853,-0.34378534999999993,-5.3437853
-9.28829,-4.0382895,-0.41328964,-1.1632897,-8.78829
-10.64324,-5.51824,-1.1432401,-0.39324010000000004,-6.89324
-8.470467,-4.095467,-0.5954671000000001,-1.3454671,-8.720467
