1,2,3,4,5
-0.57653344,-0.82653344,-7.5765333,-11.512925464970229,-11.512925464970229
-11.512925464970229,-8.061053999950576e-06,-11.512925464970229,-11.512925464970229,-11.512925464970229
-0.63560724,-0.76060724,-5.8856072,-11.010607,-11.512925464970229
-0.25221214,-1.5022122,-8.377213,-11.512925464970229,-11.512925464970229
-0.6330619,-0.7580619,-7.883062,-11.512925464970229,-11.512925464970229
-10.5000515,-5.1451190000034084e-05,-11.512925464970229,-11.512925464970229,-11.512925464970229
-3.243327,-0.24332692,-1.7433269,-6.243327,-11.512925464970229
-3.6037548,-0.47875484999999995,-1.1037549,-3.8537548,-8.728755
-2.4991899,-0.24918990000000005,-1.9991899,-5.87419,-10.93669
-3.8087106,-0.18371055000000006,-1.9337106,-6.9337106,-11.512925464970229
-5.7820597,-2.53206,-1.0320599,-0.6570599,-3.15706
-6.5487514,-3.0487514,-1.2987514,-0.5487513499999999,-2.2987514
-4.9366627,-1.6866628,-0.8116628,-1.0616628,-4.0616627
-5.0888987,-1.4638989,-0.58889884,-1.5888989,-5.7138987
-4.508324,-1.0083241,-0.6333242,-2.3833241,-7.258324
-4.7400055,-1.1150053,-0.6150053,-2.1150053,-6.2400055
-5.6825705,-1.5575705,-0.5575704,-1.5575705,-6.0575705
-4.2596126,-0.7596127,-0.7596127,-3.0096126,-7.8846126
-3.6010091,-0.4760091599999999,-1.1010091,-3.9760091,-9.538509
-4.6972485,-0.4472486,-1.0722486,-4.6972485,-10.822248
-7.13548,-3.0104802,-1.0104802,-0.7604801,-2.1354802
-5.9748554,-1.4748555,-0.47485550000000004,-1.9748555,-4.8498554
-6.2838116,-2.6588116,-1.0338117,-0.7838117,-2.1588116
-0.018623365000000006,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229
-5.5311375,-1.1561377,-0.53113765,-2.4061377,-5.7811375
-6.5810437,-2.081044,-0.5810439,-1.206044,-4.2060437
-5.3424563,-0.5924563000000002,-0.8424563,-4.4674563,-10.342456
-4.504293,-0.5042929999999999,-1.004293,-4.004293,-8.254293
-4.094884,-0.21988377999999997,-1.7198838,-6.469884,-11.512925464970229
-4.2428484,-0.3678481599999999,-1.2428482,-5.3678484,-10.055348
-7.361035,-3.6110349,-1.7360349,-0.86103487,-0.98603487
-9.107536,-4.9825363,-2.607536,-0.98253614,-0.6075361399999999
-8.029758,-4.154759,-1.9047587,-0.65475875,-1.1547587
-4.7746906,-1.2746907,-0.77469075,-1.5246907,-3.3996906
-6.497253,-1.8722528,-0.49725282000000004,-1.6222528,-3.247253
-10.072077,-4.8220763,-1.4470764,-0.32207640000000004,-3.4470763
-9.711082,-4.211083,-1.0860827,-0.4610827599999999,-4.086083
-7.882656,-3.382656,-0.882656,-0.632656,-3.882656
-8.331472,-2.956472,-0.5814719,-0.9564719,-5.456472
-8.899744,-3.024744,-0.3997440299999999,-1.274744,-6.774744
-3.5292597,-2.2792597,-2.0292597,-1.5292597,-0.65425974
-11.512925464970229,-1.0802739000053748e-05,-11.512925464970229,-11.512925464970229,-11.512925464970229
-4.1341653,-2.6341653,-2.0091653,-1.0091654,-0.8841654
-2.2559822,-1.0059822,-1.5059822,-2.0059822,-1.7559822
-1.2588036,-0.38380354999999994,-3.3838036,-7.3838034,-9.383803
-10.326631,-4.5766306,-1.2016308,-0.45163077,-2.9516308
-9.484495,-3.734495,-0.7344949,-0.7344949,-4.109495
-9.558904,-3.5589037,-0.55890375,-0.93390375,-5.0589037
-9.923419,-3.7984185,-0.67341864,-0.79841864,-4.0484185
-9.925297,-3.425297,-0.4252969300000001,-1.1752969,-5.300297
-11.512925464970229,-8.936354,-5.0613537,-1.8113539,-0.18635385999999995
-11.390431,-6.2654314,-2.5154314,-0.5154314600000001,-1.1404314
-9.775285,-4.4002843,-1.4002844,-0.5252844,-1.9002844
-10.301237,-4.6137366,-1.3637367,-0.48873672000000007,-2.1137366
-10.953473,-5.203473,-1.4534732,-0.45347318000000003,-2.078473
-6.2318993,-2.481899,-1.231899,-1.231899,-1.106899
-6.1579127,-2.4079127,-1.0329127,-0.90791273,-1.9079127
-5.983227,-2.1082268,-0.8582269,-1.1082269,-2.1082268
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229
-6.077144,-2.0771441,-0.7021441,-1.2021441,-2.5771441
-10.844286,-5.0942864,-1.3442864,-0.34428640000000005,-3.7192864
-11.512925464970229,-6.427446,-2.0524461,-0.17744604000000005,-3.4274461
-10.786294,-4.7862935,-1.1612936,-0.4112936300000001,-4.1612935
-11.346785,-4.909284,-0.9092842,-0.5342842,-5.659284
-11.512925464970229,-5.946581,-1.3215811,-0.32158112999999994,-5.196581
-5.763027,-1.763027,-0.63802695,-1.263027,-4.263027
-6.7858515,-2.2858512,-0.6608513,-1.0358512,-3.6608512
-11.512925464970229,-11.512925464970229,-1.1279552999981141e-05,-11.512925464970229,-11.512925464970229
-4.243656,-0.7436561,-0.7436561,-3.3686562,-7.993656
-5.404601,-1.1546013,-0.5296013,-2.4046013,-6.904601
-0.8266224000000001,-0.5766224,-7.4516225,-11.512925464970229,-11.512925464970229
-1.2276881,-0.35268813,-5.4776883,-11.512925464970229,-11.512925464970229
-0.69667554,-0.69667554,-5.6966753,-11.384175,-11.512925464970229
-0.5765154,-0.8265154,-7.576515,-11.512925464970229,-11.512925464970229
-0.9003356,-0.5253356,-6.150336,-11.512925464970229,-11.512925464970229
-7.5948315,-2.5948317,-0.46983165,-1.2198317,-5.4698315
-8.082459,-2.7074594,-0.4574595000000001,-1.2074594,-6.8324594
-6.852448,-1.8524479,-0.35244784000000007,-1.9774479,-7.852448
-6.983877,-1.4838771,-0.35887706,-2.6088772,-8.983877
-8.602463,-2.2274625,-0.22746263000000003,-2.3524625,-8.852463
-1.0541102,-0.42911017000000007,-7.92911,-11.512925464970229,-11.512925464970229
-1.3154048,-0.31540477,-6.190405,-11.512925464970229,-11.512925464970229
-2.139596,-0.13959597000000004,-4.389596,-10.639596,-11.512925464970229
-1.2247152,-0.3497152,-6.724715,-11.512925464970229,-11.512925464970229
-1.5032227,-0.25322264000000005,-6.8782225,-11.512925464970229,-11.512925464970229
-9.82302,-4.8230205,-1.8230205,-0.5730203999999999,-1.3230205
-11.512925464970229,-7.47318,-3.8481798,-0.84817976,-0.59817976
-10.110569,-5.1105685,-2.1105685,-0.6105685,-1.1105685
-8.336942,-3.211942,-0.71194196,-0.83694196,-3.336942
-10.630544,-4.7555437,-1.3805435,-0.38054353,-2.8805435
-9.5963955,-3.9713955,-0.84639555,-0.5963955500000001,-6.8463955
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229
-6.763998,-2.8889983,-0.88899827,-0.6389982700000001,-5.513998
-6.3894525,-2.1394525,-0.5144523400000001,-1.2644523,-8.514452
-8.954738,-4.4547377,-1.3297374,-0.32973742000000006,-5.4547377
-5.647276,-1.0222762,-0.5222761,-3.1472762,-7.772276
