1,2,3,4,5
-0.25214294,-1.5021429,-8.627143,-11.512925464970229,-11.512925464970229
-1.375069,-0.37506902000000003,-3.6250691,-7.875069,-11.512925464970229
-0.06259012000000004,-4.06259,-8.31259,-11.512925464970229,-11.512925464970229
-1.9307988,-2.5557988,-5.6807985,-8.430799,-11.512925464970229
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229
-10.974948,-0.9749475999999999,-0.47494754000000006,-7.2249475,-11.512925464970229
-6.7548714,-1.1298714,-0.6298713999999999,-5.6298714,-11.512925464970229
-2.8969188,-0.27191886000000004,-2.0219188,-7.146919,-11.512925464970229
-9.37727,-0.002269801,-6.1272697,-11.512925464970229,-11.512925464970229
-11.383626,-0.008625920999999948,-4.758626,-11.512925464970229,-11.512925464970229
-11.512925464970229,-3.0640655,-0.06406543400000003,-4.1890655,-11.512925464970229
-11.4268,-4.1768,-0.30179986,-1.5517999,-10.0518
-8.2436,-2.1186,-0.4935998,-2.3686,-10.2436
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229
-6.8288693,-0.5788691600000001,-0.82886916,-6.9538693,-11.512925464970229
-7.113718,-1.3637182,-0.61371815,-4.738718,-11.512925464970229
-11.512925464970229,-0.02975199699999995,-3.529752,-11.512925464970229,-11.512925464970229
-11.512925464970229,-0.8259467999999999,-0.5759468,-11.512925464970229,-11.512925464970229
-11.512925464970229,-0.6931491,-0.6931491,-11.512925464970229,-11.512925464970229
-11.512925464970229,-6.787051,-0.16205103999999998,-1.9120511,-9.412051
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229
-8.851762,-2.9767618,-0.22676188999999994,-4.101762,-11.476762
-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229
-8.727728,-4.7277284,-1.1027284,-1.1027284,-9.102728
-11.512925464970229,-2.5828083,-0.08280824000000006,-5.582808,-11.512925464970229
-7.213155,-1.5881548,-0.33815485000000006,-4.338155,-11.512925464970229
-4.798761,-0.42376077,-1.2987608,-5.423761,-11.512925464970229
-11.512925464970229,-0.018159886999999972,-4.01816,-11.512925464970229,-11.512925464970229
-11.512925464970229,-0.01416551099999995,-4.2641654,-11.512925464970229,-11.512925464970229
-11.512925464970229,-11.512925464970229,-4.5118003,-0.011800091999999967,-8.2618
-11.512925464970229,-9.239405,-2.364405,-0.11440489399999998,-8.239405
-11.512925464970229,-7.8071003,-2.1821003,-0.18210029999999994,-9.1821
-11.512925464970229,-8.270228,-4.7702284,-0.39522836000000006,-6.8952284
-11.512925464970229,-8.642709,-3.892709,-0.14270894000000006,-7.642709
-11.512925464970229,-11.512925464970229,-5.878755,-0.0037549479999999733,-8.378755
-11.512925464970229,-11.046291,-4.296292,-0.046291730000000045,-7.921292
-11.512925464970229,-9.788491,-4.0384912,-0.038491014000000025,-7.6634912
-11.512925464970229,-10.841869,-5.8418694,-0.09186937999999996,-6.4668694
-11.512925464970229,-9.962221,-5.2122216,-0.08722147000000001,-7.9622216
-1.3137414,-0.31374150000000006,-7.9387417,-11.512925464970229,-11.512925464970229
-2.1419604,-0.39196029999999993,-3.5169604,-7.64196,-11.512925464970229
-0.20493372999999998,-2.3299336,-6.3299336,-9.704934,-11.512925464970229
-4.265645,-0.01564482799999998,-6.515645,-11.512925464970229,-11.512925464970229
-1.9372802,-0.6872802,-3.4372802,-6.06228,-11.512925464970229
-11.512925464970229,-7.003486,-0.12848613000000006,-2.1284862,-11.512925464970229
-11.512925464970229,-6.199986,-0.57498586,-1.3249859,-10.5749855
-11.512925464970229,-6.393906,-0.76890606,-0.76890606,-10.393906
-11.512925464970229,-5.632862,-2.632862,-1.0078621,-8.882862
-10.550337,-6.175337,-2.3003368,-0.5503368399999999,-8.550337
-11.512925464970229,-11.512925464970229,-8.898613,-0.023612771000000005,-3.7736127
-11.512925464970229,-11.512925464970229,-6.909352,-0.03435167999999996,-6.034352
-11.512925464970229,-11.512925464970229,-6.016094,-0.01609431600000005,-7.141094
-11.512925464970229,-11.512925464970229,-7.2132826,-0.08828280999999998,-5.4632826
-11.512925464970229,-10.468855,-5.8438554,-0.21885518999999998,-6.7188554
