low,up,y_test
0.9999999403953552,2.196817636489868,1.0
3.4438021183013916,5.0,5.0
2.4296927452087402,5.0,4.0
2.5462231636047363,5.0,4.0
3.5028653144836426,5.0,5.0
3.527245283126831,5.0,5.0
3.3064486980438232,5.0,2.0
3.97566819190979,5.0,5.0
3.8053770065307617,5.0,5.0
3.814868211746216,5.0,5.0
2.4343676567077637,4.263709545135498,2.0
4.072447299957275,5.0,5.0
0.9999999403953552,3.7041409015655518,3.0
0.9999999403953552,5.0,4.0
3.3652007579803467,5.0,4.0
4.354959011077881,5.0,5.0
0.9999999403953552,2.268218994140625,3.0
2.8420674800872803,5.0,1.0
3.6958560943603516,5.0,5.0
0.9999999403953552,3.4258060455322266,3.0
2.4580087661743164,5.0,3.0
0.9999999403953552,5.0,1.0
0.9999999403953552,5.0,2.0
2.4773812294006348,5.0,4.0
4.0328192710876465,5.0,4.0
2.345088481903076,5.0,4.0
2.676326274871826,5.0,5.0
3.6837189197540283,5.0,1.0
3.8346951007843018,5.0,4.0
0.9999999403953552,2.170584201812744,1.0
2.8243298530578613,5.0,4.0
3.6535146236419678,5.0,3.0
2.6986007690429688,5.0,2.0
3.7280075550079346,5.0,5.0
2.8146846294403076,5.0,3.0
3.375157117843628,5.0,5.0
3.946981191635132,5.0,5.0
3.1121015548706055,5.0,2.0
3.480294942855835,5.0,5.0
1.807149052619934,5.0,3.0
0.9999999403953552,3.003338098526001,5.0
4.37326717376709,5.0,5.0
1.820589303970337,4.2647624015808105,1.0
3.1545276641845703,5.0,3.0
3.1523354053497314,5.0,5.0
0.9999999403953552,3.388129949569702,2.0
0.9999999403953552,2.231431245803833,2.0
2.17976975440979,5.0,1.0
2.763317108154297,5.0,5.0
0.9999999403953552,3.9311563968658447,3.0
0.9999999403953552,2.3038761615753174,1.0
3.7280075550079346,5.0,4.0
3.4802939891815186,5.0,4.0
3.593324899673462,5.0,5.0
3.580007553100586,5.0,4.0
3.5800082683563232,5.0,3.0
3.325562000274658,5.0,5.0
3.845036506652832,5.0,4.0
3.5800082683563232,5.0,5.0
3.68371844291687,5.0,4.0
3.1516618728637695,5.0,3.0
3.63617205619812,5.0,5.0
3.6535136699676514,5.0,5.0
3.375154972076416,5.0,5.0
1.8609296083450317,5.0,3.0
0.9999999403953552,5.0,3.0
2.9472203254699707,5.0,4.0
3.6072466373443604,5.0,5.0
4.150854110717773,5.0,4.0
2.6736297607421875,5.0,4.0
3.706381320953369,5.0,3.0
2.7987754344940186,5.0,5.0
3.508784055709839,5.0,5.0
0.9999999403953552,3.2589526176452637,1.0
3.4544219970703125,5.0,5.0
0.9999999403953552,2.9673948287963867,2.0
2.3975918292999268,5.0,3.0
2.8422882556915283,5.0,3.0
3.869358777999878,5.0,5.0
3.415663957595825,5.0,4.0
2.4952356815338135,5.0,5.0
1.9634984731674194,5.0,2.0
2.8628385066986084,5.0,2.0
2.850015640258789,5.0,5.0
1.9660009145736694,5.0,2.0
2.2516541481018066,5.0,5.0
2.8340342044830322,5.0,3.0
0.9999999403953552,2.202437400817871,2.0
2.568862199783325,5.0,4.0
1.5925379991531372,5.0,5.0
3.958326578140259,5.0,5.0
2.4835469722747803,5.0,4.0
4.130239009857178,5.0,5.0
1.7475422620773315,5.0,3.0
2.9004874229431152,5.0,3.0
2.5314865112304688,5.0,5.0
3.850309371948242,5.0,4.0
3.224447011947632,5.0,4.0
0.9999999403953552,3.520265817642212,1.0
2.7969720363616943,5.0,3.0
3.2315549850463867,5.0,5.0
3.624915361404419,5.0,5.0
0.9999999403953552,3.050117254257202,3.0
2.3750197887420654,5.0,3.0
2.2442848682403564,5.0,3.0
