y_qlow,y_qup,y_test
1.54,4.84,2.67
1.38,3.95,4.33
1.0,3.11,1.67
1.0,3.7,2.0
1.96,4.76,4.33
2.98,5.0,4.0
1.44,3.84,3.0
1.88,5.0,4.33
2.99,5.0,4.33
2.65,5.0,3.33
1.79,4.62,4.33
1.96,5.0,3.67
2.67,5.0,4.33
1.08,3.98,1.67
1.48,4.5,4.0
1.9,4.83,2.33
1.95,5.0,2.33
1.36,4.91,3.67
1.0,3.63,4.33
1.74,5.0,3.67
2.57,5.0,5.0
2.08,4.94,3.67
2.05,4.98,4.33
1.0,3.61,2.33
1.36,5.0,3.67
1.1,4.46,3.67
2.71,5.0,4.0
1.49,4.89,3.0
2.68,5.0,4.33
2.18,5.0,5.0
2.65,5.0,4.33
1.19,4.26,2.0
1.59,4.46,4.33
2.06,4.81,5.0
1.0,4.11,2.0
1.0,3.85,2.0
1.0,3.29,2.0
2.25,5.0,4.33
1.35,4.6,3.0
1.79,4.73,4.0
2.73,5.0,5.0
1.53,4.44,3.0
1.93,5.0,3.0
2.13,4.98,3.0
2.07,5.0,5.0
1.9,5.0,1.67
2.0,4.82,4.33
2.54,5.0,4.67
2.08,4.99,3.33
2.08,5.0,2.67
1.95,4.77,4.33
2.12,4.86,4.33
1.36,4.26,3.67
2.09,4.81,4.0
1.96,4.79,2.67
1.54,5.0,2.33
2.75,5.0,3.67
1.09,3.97,3.33
2.74,5.0,4.33
2.18,5.0,3.33
2.08,4.9,4.0
3.67,5.0,4.67
1.28,3.52,2.33
1.86,4.91,2.33
2.52,5.0,4.33
1.0,3.26,1.67
2.37,5.0,5.0
1.6,4.67,3.0
2.65,5.0,4.33
1.96,5.0,2.0
1.1,4.32,2.33
2.09,4.97,3.67
3.02,5.0,4.33
2.57,5.0,4.33
1.36,3.57,1.33
1.52,5.0,2.33
1.96,5.0,2.67
2.39,5.0,4.67
2.53,5.0,2.67
1.0,3.39,1.67
1.97,4.92,4.67
1.0,3.83,3.0
2.13,5.0,4.33
1.28,4.0,4.67
2.68,5.0,4.0
2.69,5.0,5.0
1.83,4.73,2.67
1.76,5.0,3.0
1.69,5.0,4.33
