y_qlow,y_qup,y_test
3.0,5.0,4.33
1.8,4.34,2.0
2.22,4.41,2.67
2.46,4.75,3.0
2.92,4.88,4.33
2.8,4.89,3.67
2.8,4.96,5.0
2.73,4.85,3.67
2.37,4.48,2.67
2.83,4.92,3.67
3.44,5.0,4.67
3.27,4.99,4.33
2.98,5.0,4.33
1.07,3.15,2.67
3.47,5.0,4.33
2.84,4.9,4.0
3.35,5.0,4.0
2.58,4.69,3.33
2.85,5.0,4.0
2.87,4.87,3.33
3.28,5.0,4.33
2.96,5.0,3.0
3.27,5.0,4.33
2.91,5.0,4.67
1.0,2.77,4.33
3.24,5.0,5.0
2.74,4.91,3.33
2.97,4.88,2.0
2.72,4.89,4.0
3.41,5.0,4.33
2.56,4.81,3.67
2.72,4.87,4.33
3.45,5.0,3.67
2.31,4.46,3.0
2.7,4.86,4.33
3.23,5.0,4.0
2.19,4.4,3.33
2.24,4.38,3.33
2.83,4.91,3.67
3.43,5.0,5.0
2.96,4.92,3.33
3.42,5.0,4.0
2.91,5.0,3.67
3.4,5.0,4.67
1.44,4.03,3.33
3.41,5.0,4.33
1.53,4.07,3.67
2.5,4.75,3.67
2.24,4.38,4.0
2.81,4.96,3.67
2.74,4.95,4.67
2.33,4.48,4.0
3.21,5.0,5.0
2.73,4.87,4.0
3.42,5.0,4.0
1.0,2.89,2.67
1.46,4.1,3.0
1.7,4.18,3.33
2.24,4.42,3.0
1.76,4.2,3.67
2.67,4.76,2.67
3.01,5.0,2.67
2.88,4.87,4.67
2.73,4.85,4.0
2.81,4.95,4.0
1.32,4.14,3.33
2.74,4.95,4.67
2.56,4.81,3.0
3.39,5.0,4.33
3.6,4.89,4.67
3.43,5.0,4.67
2.44,4.68,2.67
3.32,5.0,4.0
2.88,4.9,4.0
2.43,4.74,3.67
2.48,4.69,3.67
2.79,4.94,4.67
2.95,4.88,4.0
2.78,5.0,3.67
3.2,5.0,4.0
1.68,4.15,4.0
1.26,3.7,1.67
2.74,4.87,3.67
2.51,4.55,3.67
1.83,4.32,2.0
2.39,4.42,4.0
2.95,4.88,3.33
2.78,5.0,4.33
2.9,4.94,3.33
3.16,4.96,3.33
2.83,5.0,4.0
3.37,5.0,4.0
2.94,4.99,4.0
3.48,5.0,4.33
3.12,5.0,4.67
2.81,4.91,3.33
2.91,4.87,3.67
2.27,4.41,3.0
2.3,4.45,2.33
2.79,4.92,3.0
3.44,5.0,4.67
2.07,4.13,2.33
3.54,5.0,4.67
2.92,4.88,3.67
3.44,5.0,4.0
2.23,4.41,3.33
1.0,2.69,1.67
3.19,4.98,4.33
2.96,5.0,4.33
2.97,5.0,4.67
2.93,4.96,4.0
3.38,5.0,5.0
2.55,4.82,4.0
1.53,4.14,2.0
2.78,4.86,3.67
2.39,4.71,3.33
3.41,5.0,4.33
2.79,4.92,5.0
2.45,4.74,3.67
2.24,3.99,3.0
2.29,4.4,3.67
3.42,5.0,3.67
2.81,4.89,3.33
2.72,4.86,4.67
3.47,5.0,4.67
2.9,5.0,3.67
2.92,4.96,4.0
2.87,4.92,4.0
2.42,4.64,3.67
2.41,4.58,4.33
2.97,5.0,4.67
2.79,4.86,3.0
3.46,5.0,4.67
1.66,4.17,2.67
2.97,5.0,4.0
3.42,5.0,4.33
2.17,4.35,2.33
2.4,4.49,4.67
2.76,4.9,5.0
1.43,4.07,2.33
3.11,4.98,4.67
2.75,4.97,3.67
2.3,4.47,3.0
3.3,5.0,4.0
2.23,4.39,4.33
1.83,4.17,2.67
2.73,4.58,2.67
2.74,4.86,3.0
2.91,4.87,3.0
2.88,4.9,4.0
2.87,4.97,4.67
3.44,5.0,4.33
2.79,4.9,4.67
3.4,5.0,3.67
2.5,4.53,4.0
2.69,4.86,3.33
3.43,5.0,4.67
2.82,4.89,4.33
3.42,5.0,4.33
3.41,5.0,3.67
3.31,5.0,4.67
2.73,4.89,4.33
2.57,4.79,3.67
2.78,4.86,3.67
2.62,4.88,4.33
3.43,5.0,4.33
2.9,4.88,3.67
2.32,4.66,3.33
3.25,4.98,5.0
2.91,4.96,3.67
1.54,4.24,2.33
3.22,5.0,5.0
1.7,4.2,3.33
1.45,3.96,2.67
3.12,4.95,2.67
3.26,5.0,4.0
1.27,4.1,2.67
2.91,5.0,4.0
1.57,4.08,3.67
2.79,4.86,3.33
3.34,5.0,4.67
2.81,4.94,4.0
3.25,5.0,3.33
2.32,4.66,3.33
3.25,5.0,3.33
3.53,4.98,4.33
3.26,5.0,4.67
3.02,4.99,4.67
3.11,5.0,4.33
2.51,4.71,3.33
2.65,4.84,4.33
2.91,5.0,4.0
2.27,4.42,2.67
2.87,4.94,3.33
3.43,5.0,4.33
2.95,5.0,3.33
2.44,4.54,2.33
2.95,4.86,3.67
2.77,4.89,3.0
2.74,4.89,3.67
2.95,4.94,3.67
3.38,5.0,5.0
3.41,5.0,4.33
3.51,5.0,4.0
2.39,4.5,4.0
2.08,4.29,3.33
2.62,4.8,4.0
2.39,4.51,3.67
2.6,4.8,3.0
2.3,4.35,4.33
2.69,4.85,4.33
2.9,5.0,4.0
1.57,4.2,3.33
3.41,5.0,3.0
2.88,4.87,2.67
2.73,4.88,4.33
3.25,5.0,5.0
3.37,5.0,3.33
2.12,4.36,3.0
3.38,5.0,4.33
3.32,5.0,3.67
2.88,4.93,4.67
3.42,5.0,4.67
2.93,4.95,3.67
2.31,4.47,4.0
2.51,4.78,4.67
3.1,5.0,3.67
2.96,4.89,3.67
2.98,5.0,4.0
2.96,4.93,4.0
2.93,4.95,4.67
2.87,4.88,3.67
2.83,4.91,3.33
2.86,4.91,4.33
2.78,4.91,4.67
2.96,5.0,3.0
2.83,4.9,3.67
3.27,5.0,4.0
3.46,5.0,4.0
2.21,4.41,3.33
3.36,5.0,4.67
3.42,5.0,5.0
3.28,5.0,4.0
2.78,4.87,3.67
3.11,4.85,3.0
2.92,4.88,3.0
1.61,3.81,2.67
3.02,5.0,3.33
2.8,4.89,4.0
2.93,4.9,4.33
2.08,4.4,1.67
2.12,4.26,3.33
3.22,5.0,5.0
3.4,5.0,4.33
3.3,5.0,4.0
2.94,4.97,5.0
3.19,5.0,3.67
3.04,5.0,3.67
2.86,4.86,5.0
3.38,5.0,4.33
3.33,5.0,4.33
2.9,4.95,4.33
3.25,4.98,3.67
2.86,5.0,4.0
2.95,4.94,5.0
2.58,4.78,3.67
2.9,4.96,4.0
3.45,5.0,5.0
2.67,4.84,4.33
2.8,4.85,4.33
1.51,3.76,1.33
2.86,5.0,4.33
3.53,4.91,2.0
3.22,4.96,4.33
3.42,5.0,4.0
3.43,5.0,4.67
1.65,3.93,3.33
3.41,5.0,4.33
2.53,4.8,1.67
1.64,3.79,2.67
2.89,4.94,4.33
3.44,5.0,4.67
3.42,5.0,4.67
2.93,4.88,4.33
2.46,4.74,4.33
1.88,4.17,3.67
3.17,4.99,4.0
2.4,4.66,3.67
2.95,4.9,2.67
3.48,5.0,4.0
2.87,4.87,2.33
2.96,5.0,3.67
2.91,4.9,3.67
3.02,5.0,3.67
2.79,4.91,4.33
3.36,5.0,5.0
2.5,4.76,2.67
2.88,4.87,4.0
3.41,5.0,4.0
2.89,4.93,3.33
2.79,4.9,4.0
3.4,5.0,4.33
3.28,5.0,4.0
2.33,4.51,3.67
1.49,3.85,2.33
3.43,5.0,4.67
1.87,4.26,3.0
3.53,4.92,4.33
2.78,5.0,3.33
2.89,4.94,3.0
3.32,5.0,4.0
2.88,4.95,4.0
2.06,4.12,4.0
2.58,4.78,3.33
3.53,5.0,4.33
2.87,4.96,4.33
2.84,4.92,4.67
3.43,5.0,4.0
1.84,4.13,4.67
3.2,5.0,4.67
3.47,5.0,4.33
2.27,4.41,4.0
3.45,5.0,4.67
3.25,5.0,3.67
3.51,5.0,4.0
2.41,4.68,5.0
2.82,4.86,3.67
2.84,4.86,4.0
2.81,4.87,4.33
2.71,4.83,2.33
2.46,4.75,2.67
3.45,5.0,4.33
3.26,5.0,4.67
2.82,5.0,5.0
3.57,4.96,4.0
2.87,4.96,3.0
1.65,3.97,3.67
2.38,4.52,4.33
2.81,4.86,4.33
2.69,4.88,5.0
3.2,5.0,4.0
2.85,4.88,3.33
2.11,4.35,3.67
3.42,5.0,4.67
1.63,4.19,2.33
2.92,4.9,5.0
2.84,4.98,4.0
2.49,4.77,3.0
2.82,4.86,4.33
2.95,5.0,4.67
2.9,4.92,2.33
2.7,4.92,4.0
2.87,4.97,3.0
2.94,4.88,3.0
2.05,4.34,4.33
3.42,5.0,4.0
1.6,4.18,2.67
3.44,5.0,5.0
2.71,4.9,4.67
3.41,5.0,4.33
2.28,4.37,4.0
1.47,3.73,2.0
3.4,5.0,4.33
2.81,5.0,4.33
1.93,4.23,2.0
3.42,5.0,4.0
3.46,5.0,4.67
2.3,4.47,4.67
1.29,3.23,3.33
2.8,4.85,4.33
3.51,5.0,4.33
2.35,4.68,4.0
1.71,4.12,2.67
3.52,5.0,4.0
3.44,5.0,4.0
3.38,5.0,4.67
3.5,5.0,4.33
1.26,3.91,1.67
2.39,4.56,3.0
3.4,5.0,4.67
3.4,5.0,4.33
2.31,4.46,3.67
1.0,2.73,2.67
1.66,4.2,2.0
1.99,4.25,3.33
1.98,4.33,3.67
2.89,4.9,4.67
3.37,5.0,4.0
3.21,5.0,3.67
3.46,5.0,4.33
2.79,4.87,4.33
3.44,5.0,3.0
1.41,4.04,1.67
2.23,4.42,3.33
2.82,4.86,3.67
2.85,4.88,5.0
2.78,4.86,3.67
2.88,4.99,4.67
2.84,4.87,3.0
3.55,4.86,4.67
2.69,4.87,4.33
3.06,5.0,4.0
2.72,4.87,4.33
2.85,4.88,4.33
2.83,4.86,4.67
2.87,4.96,4.0
2.33,4.48,3.67
3.37,5.0,4.33
3.01,5.0,5.0
3.06,5.0,4.0
3.26,5.0,3.67
2.84,5.0,3.67
2.98,5.0,4.67
3.17,5.0,4.67
3.42,5.0,4.33
2.9,4.92,4.67
3.05,5.0,5.0
2.86,4.88,3.33
2.9,4.97,4.33
3.4,5.0,3.0
3.42,5.0,4.0
2.96,5.0,4.33
2.86,4.97,3.33
2.65,4.84,4.0
1.73,4.18,4.0
1.11,3.06,1.0
2.16,4.41,1.67
2.88,4.86,4.33
1.95,4.39,2.0
1.87,4.13,4.0
2.86,4.92,4.33
3.46,5.0,4.67
3.4,5.0,4.67
3.43,5.0,4.33
1.68,4.19,3.33
2.15,4.34,2.67
1.6,3.95,3.0
3.4,5.0,4.33
3.44,5.0,4.33
3.43,5.0,4.33
1.42,3.85,1.67
3.4,5.0,4.33
2.2,4.49,2.67
3.12,5.0,4.33
1.83,4.29,1.67
2.87,4.93,4.33
2.91,4.89,4.33
2.8,4.9,3.0
1.48,3.91,3.67
2.89,4.89,2.67
1.0,2.87,2.0
3.45,5.0,4.0
3.06,5.0,3.67
2.84,4.92,2.67
3.43,5.0,3.33
2.79,4.87,3.67
2.89,5.0,4.33
2.67,4.81,3.33
2.89,4.97,4.33
3.43,5.0,3.0
2.51,4.78,3.0
2.64,4.74,2.0
3.46,5.0,4.0
2.31,4.48,3.33
2.82,5.0,4.33
2.89,5.0,2.33
2.24,4.49,3.67
2.79,4.94,4.67
2.47,4.7,3.33
3.29,5.0,4.67
3.42,5.0,4.33
2.62,4.72,3.67
3.24,4.99,3.33
3.14,4.98,4.0
2.93,4.95,2.67
3.03,5.0,3.67
2.79,4.86,3.67
2.31,4.5,3.0
2.88,4.86,2.33
2.31,4.48,4.0
2.73,4.87,4.33
3.4,5.0,4.67
2.9,4.91,4.0
3.34,5.0,3.67
1.67,3.85,3.33
3.42,5.0,4.0
2.81,4.91,4.67
2.65,4.84,4.33
2.73,4.87,3.0
3.59,5.0,5.0
2.23,4.42,3.33
2.91,4.87,3.0
3.41,5.0,5.0
3.38,5.0,4.0
3.54,4.91,4.0
1.96,4.32,2.0
3.24,5.0,4.33
2.28,4.49,3.0
2.53,4.7,4.67
1.72,4.1,3.67
3.26,5.0,5.0
3.25,4.99,4.0
2.51,4.71,3.33
2.69,4.86,3.67
2.9,4.94,4.33
2.4,4.68,4.67
2.32,4.47,2.67
3.41,5.0,4.67
2.26,4.41,2.33
2.34,4.54,3.33
3.47,5.0,4.67
2.4,4.72,3.33
