y_qlow,y_qup,y_test
2.78,4.79,2.67
2.73,5.0,4.67
3.55,5.0,5.0
2.87,5.0,4.67
3.29,5.0,4.33
2.29,4.34,4.67
2.49,4.58,2.67
2.9,5.0,4.0
1.94,4.2,3.33
2.69,4.93,2.67
3.15,5.0,4.67
1.37,3.68,2.33
1.28,3.4,1.67
3.71,5.0,4.67
2.24,4.26,4.33
3.52,5.0,4.0
1.74,4.06,3.67
1.31,3.5,2.67
3.02,5.0,3.67
1.73,4.04,2.0
2.84,4.81,4.0
2.98,5.0,5.0
3.29,5.0,4.33
2.35,4.5,4.0
2.73,4.93,3.67
3.19,5.0,4.0
3.59,5.0,3.33
2.81,4.88,3.0
2.85,4.85,2.33
2.76,4.91,4.0
2.46,4.71,2.0
2.27,4.3,4.0
2.5,4.48,4.67
2.52,4.63,4.0
2.59,4.69,3.0
2.66,4.74,4.0
3.16,5.0,4.67
2.67,5.0,4.33
2.87,4.82,2.33
2.81,4.87,3.0
1.52,3.85,4.0
3.17,5.0,4.0
2.71,4.94,4.0
2.48,4.55,4.33
1.59,3.88,3.0
2.77,5.0,3.67
3.2,5.0,4.33
1.22,3.36,2.0
2.92,5.0,3.33
2.78,4.89,3.33
2.77,4.98,3.67
2.91,5.0,4.0
2.15,3.63,3.67
3.53,5.0,4.0
2.85,5.0,2.67
2.81,4.87,3.33
2.91,5.0,4.0
3.55,5.0,4.67
2.78,4.89,4.33
2.83,4.86,4.33
3.37,5.0,4.33
2.76,4.89,3.0
1.82,4.14,3.0
2.75,4.95,4.33
1.3,3.52,2.0
3.07,4.96,3.67
3.12,5.0,3.33
3.16,5.0,4.0
3.43,5.0,5.0
3.4,5.0,4.67
2.84,4.84,2.67
3.16,5.0,4.0
3.55,4.99,4.0
3.19,5.0,4.33
2.41,4.45,3.0
2.89,4.88,4.33
1.0,3.24,2.33
3.62,5.0,4.33
2.96,4.93,3.67
2.95,4.85,4.33
3.12,5.0,4.67
3.5,5.0,4.67
2.26,4.33,4.0
2.77,5.0,4.0
2.74,4.76,2.33
2.34,4.49,3.33
2.96,5.0,4.33
3.53,5.0,4.33
1.41,3.45,3.0
3.15,5.0,2.67
3.38,5.0,5.0
3.15,5.0,3.67
3.18,5.0,4.67
1.89,4.07,2.33
2.99,5.0,4.67
2.8,4.88,3.33
2.79,4.94,3.67
2.49,4.56,2.33
2.52,4.6,4.67
3.22,5.0,3.67
3.24,5.0,3.0
2.54,4.71,4.33
3.11,5.0,4.33
2.8,4.79,4.33
1.52,3.8,1.67
2.88,4.85,4.33
2.81,4.87,4.0
3.2,5.0,4.0
2.66,4.74,3.67
2.72,4.95,4.67
