y_qlow,y_qup,y_test
3.19,5.0,5.0
2.85,5.0,4.67
2.67,4.96,2.67
3.4,5.0,4.33
2.84,5.0,4.0
2.69,4.93,4.67
3.05,5.0,2.67
2.72,4.98,4.33
3.39,5.0,5.0
2.87,5.0,4.0
2.24,4.66,3.33
2.58,4.84,3.0
3.18,5.0,3.67
2.37,4.64,4.0
2.57,4.86,4.0
2.91,5.0,4.0
1.75,4.75,3.33
2.32,4.74,4.33
3.18,5.0,3.33
3.53,5.0,3.67
2.81,5.0,4.0
2.39,4.79,3.33
2.42,4.76,3.0
3.37,5.0,4.33
2.73,5.0,4.0
2.78,5.0,4.67
1.31,4.09,4.33
3.26,5.0,4.33
2.87,5.0,3.33
2.33,4.57,4.67
3.41,5.0,4.33
3.37,5.0,4.33
2.87,5.0,4.33
2.3,4.65,3.33
3.24,5.0,4.0
2.79,5.0,4.0
2.42,4.85,2.0
2.74,5.0,3.33
2.89,5.0,4.33
2.33,4.63,2.0
2.84,5.0,4.33
3.24,5.0,4.33
2.09,4.23,3.33
2.24,4.8,5.0
3.31,5.0,4.0
3.67,5.0,4.33
3.36,5.0,4.0
3.5,5.0,4.33
3.13,5.0,3.67
2.69,5.0,4.33
2.73,5.0,4.0
1.44,3.98,2.0
1.75,4.44,3.0
2.21,4.75,1.67
2.98,5.0,4.0
2.5,4.81,4.33
2.71,5.0,3.67
3.32,5.0,4.67
3.18,5.0,4.0
2.3,4.71,4.0
3.71,5.0,4.0
2.73,4.98,5.0
2.19,4.48,4.0
2.7,5.0,4.67
2.26,4.49,5.0
2.78,5.0,3.33
1.44,4.26,2.67
2.17,4.54,4.0
2.73,5.0,4.33
3.53,5.0,4.33
2.79,4.97,4.33
2.78,5.0,3.0
2.81,5.0,3.67
2.18,4.57,3.33
3.38,5.0,4.0
2.65,4.89,4.33
2.71,5.0,4.0
2.75,5.0,3.0
3.42,5.0,4.67
3.26,5.0,4.0
3.38,5.0,3.33
1.39,3.48,3.33
3.14,5.0,4.67
2.22,4.81,3.33
2.63,4.88,3.0
2.85,5.0,3.0
3.18,5.0,3.67
2.61,4.86,3.0
2.46,4.78,4.67
2.71,4.96,3.33
2.15,4.5,3.33
3.25,5.0,4.0
2.15,4.51,3.67
3.11,5.0,4.0
3.1,5.0,4.0
2.29,4.69,3.0
2.68,4.91,4.0
3.2,5.0,4.0
2.93,5.0,4.33
3.06,5.0,3.67
2.4,4.78,3.67
2.72,4.98,4.0
2.88,5.0,4.33
2.61,5.0,3.67
1.25,3.49,3.0
3.46,5.0,5.0
2.17,4.09,3.67
3.27,5.0,4.0
1.95,4.75,3.67
2.93,5.0,4.0
2.65,4.92,4.33
2.03,3.54,3.0
2.72,5.0,3.67
3.46,4.98,4.67
2.39,4.72,3.0
3.22,5.0,4.0
3.18,5.0,4.0
3.24,5.0,4.33
3.26,5.0,4.0
3.22,5.0,4.0
2.68,5.0,3.33
2.62,4.15,3.0
2.89,5.0,4.0
3.36,5.0,4.33
2.82,5.0,3.67
1.61,4.73,2.67
3.04,5.0,3.67
2.87,5.0,3.67
2.89,5.0,5.0
1.89,4.62,3.67
2.32,4.77,3.0
2.02,4.26,2.67
2.11,4.25,3.33
2.35,4.8,4.0
2.38,4.72,4.33
2.66,4.89,4.33
2.81,5.0,4.0
3.15,5.0,3.67
2.86,5.0,3.67
3.29,5.0,4.67
2.2,4.71,3.0
3.23,5.0,3.33
1.68,4.3,3.67
3.23,5.0,4.33
2.66,4.9,4.0
3.01,5.0,4.0
3.2,5.0,4.33
2.36,4.81,2.67
2.24,4.35,4.0
3.49,5.0,3.33
2.77,5.0,4.33
2.64,4.89,2.67
2.42,4.82,4.0
2.66,4.93,3.67
3.17,5.0,4.0
2.97,5.0,4.0
2.96,5.0,4.67
3.21,5.0,5.0
3.22,5.0,4.33
1.45,4.28,2.33
3.39,5.0,3.0
2.17,4.44,2.33
3.37,5.0,4.67
3.26,5.0,4.0
2.6,4.85,3.33
2.87,5.0,3.33
3.08,5.0,4.67
3.28,5.0,4.33
2.24,4.66,4.0
3.53,5.0,4.33
2.64,4.88,4.67
3.12,5.0,3.33
3.23,5.0,4.33
2.73,4.99,4.33
2.72,4.97,2.67
2.72,5.0,3.67
2.18,4.74,3.67
2.49,4.81,4.0
2.66,4.91,4.0
3.37,5.0,3.67
2.77,5.0,4.0
2.66,4.91,4.0
3.0,5.0,2.33
2.12,4.67,2.0
3.41,5.0,5.0
3.31,5.0,4.67
3.23,5.0,3.67
3.28,5.0,4.33
1.24,4.23,4.0
2.69,4.93,3.67
2.59,4.93,4.33
2.78,5.0,3.0
3.5,5.0,4.67
3.28,5.0,4.0
2.12,4.4,2.0
3.74,5.0,4.0
3.28,5.0,4.33
2.0,4.16,2.0
3.44,5.0,4.67
2.2,4.76,4.0
3.36,5.0,4.33
2.63,4.87,5.0
1.26,3.55,1.67
1.96,4.76,2.67
2.72,4.96,3.0
2.39,4.72,3.33
2.28,4.51,3.0
3.55,5.0,4.67
3.38,5.0,4.33
2.82,5.0,4.33
2.69,5.0,3.67
3.16,5.0,4.0
1.66,4.41,3.67
3.39,5.0,4.0
2.31,4.43,3.67
3.4,5.0,4.0
2.18,4.72,3.67
2.19,4.61,4.0
2.28,4.7,3.33
3.36,5.0,5.0
2.6,4.86,2.67
2.69,4.88,3.67
3.22,5.0,3.67
3.61,5.0,5.0
3.17,5.0,4.0
3.37,5.0,3.67
2.75,5.0,3.0
2.89,5.0,4.67
3.19,5.0,4.0
3.27,5.0,4.33
2.9,5.0,2.33
2.79,5.0,4.0
3.09,5.0,4.33
2.26,4.57,3.67
3.64,5.0,4.67
1.16,3.74,2.33
2.3,4.78,5.0
1.82,4.03,2.67
3.21,5.0,4.33
1.84,4.07,3.33
2.2,4.69,4.33
1.45,4.13,4.33
2.25,4.89,3.67
2.41,4.72,4.0
2.68,5.0,4.0
2.41,4.71,4.67
3.49,5.0,4.33
2.4,4.7,2.33
2.21,4.43,3.33
3.23,5.0,3.67
2.38,4.72,3.67
2.83,5.0,4.0
2.81,5.0,4.67
2.83,5.0,2.67
1.63,3.93,2.67
1.33,4.06,2.0
1.58,4.05,1.67
2.4,4.91,3.33
2.84,5.0,4.33
2.63,4.87,2.33
3.28,5.0,4.0
2.66,4.9,3.67
2.75,5.0,5.0
3.24,5.0,4.33
2.76,5.0,4.0
2.87,5.0,4.33
1.51,4.05,2.33
1.24,3.81,2.33
1.52,4.02,1.33
3.53,5.0,4.0
2.26,4.74,1.67
2.79,5.0,4.67
2.84,5.0,4.0
2.24,4.85,4.0
2.67,4.93,4.33
3.58,5.0,3.33
2.39,4.8,4.0
1.12,3.46,3.33
1.29,3.75,2.33
2.6,4.86,4.0
3.25,5.0,4.67
2.62,4.88,3.67
3.27,5.0,4.33
2.71,4.98,3.67
2.17,4.55,3.67
2.39,4.75,4.0
2.69,5.0,4.33
2.72,4.98,4.0
3.48,5.0,4.67
2.67,4.94,3.33
2.25,4.42,3.33
2.4,4.68,4.0
3.5,5.0,4.33
2.56,4.85,3.67
2.45,4.81,3.33
2.16,4.51,4.33
3.46,5.0,3.33
