y_qlow,y_qup,y_test
4.19,5.0,5.0
3.94,5.0,5.0
4.44,5.0,5.0
4.14,5.0,5.0
3.34,5.0,4.33
4.23,5.0,5.0
4.17,5.0,4.67
4.09,5.0,5.0
4.03,5.0,5.0
4.21,5.0,5.0
4.07,5.0,3.67
2.19,5.0,3.0
4.46,5.0,5.0
4.0,5.0,4.67
3.5,5.0,5.0
4.32,5.0,3.33
3.44,5.0,3.67
4.32,5.0,5.0
4.21,5.0,2.33
4.26,5.0,3.67
4.46,5.0,5.0
3.93,5.0,5.0
4.02,5.0,5.0
4.2,5.0,5.0
4.26,5.0,4.67
4.21,5.0,5.0
3.73,5.0,5.0
4.19,5.0,2.67
4.29,5.0,5.0
4.34,5.0,5.0
4.24,5.0,3.67
3.75,5.0,3.0
4.34,5.0,5.0
4.19,5.0,5.0
4.28,5.0,5.0
4.0,5.0,5.0
4.19,5.0,5.0
4.3,5.0,5.0
4.02,5.0,5.0
3.79,5.0,3.0
4.23,5.0,5.0
3.33,5.0,4.67
4.34,5.0,5.0
4.0,5.0,5.0
3.75,5.0,5.0
4.08,5.0,3.0
4.19,5.0,5.0
3.95,5.0,5.0
3.94,5.0,5.0
3.98,5.0,5.0
4.12,5.0,5.0
4.18,5.0,5.0
3.95,5.0,3.67
1.1,4.2,1.0
3.99,5.0,5.0
4.0,5.0,3.0
4.43,5.0,5.0
4.2,5.0,5.0
4.27,5.0,5.0
4.36,5.0,5.0
4.14,5.0,4.67
4.34,5.0,4.33
4.31,5.0,5.0
2.58,5.0,2.67
4.22,5.0,5.0
4.36,5.0,5.0
3.23,5.0,2.67
4.32,5.0,5.0
4.1,5.0,5.0
4.11,5.0,5.0
4.14,5.0,5.0
4.25,5.0,5.0
3.55,5.0,5.0
4.22,5.0,5.0
4.23,5.0,4.67
4.29,5.0,5.0
4.11,5.0,5.0
4.21,5.0,5.0
4.35,5.0,5.0
4.21,5.0,4.33
3.89,5.0,5.0
4.25,5.0,4.33
4.18,5.0,5.0
4.42,5.0,5.0
4.17,5.0,5.0
4.15,5.0,4.33
4.21,5.0,5.0
4.19,5.0,5.0
4.15,5.0,5.0
4.19,5.0,5.0
4.3,5.0,5.0
4.18,5.0,5.0
4.2,5.0,5.0
4.12,5.0,5.0
4.31,5.0,5.0
4.33,5.0,4.33
3.61,5.0,4.67
4.22,5.0,5.0
4.21,5.0,5.0
4.18,5.0,4.33
4.2,5.0,5.0
4.28,5.0,5.0
4.32,5.0,5.0
4.13,5.0,5.0
4.4,5.0,5.0
3.61,5.0,2.67
4.18,5.0,5.0
4.26,5.0,5.0
4.04,5.0,4.67
3.2,5.0,2.67
4.26,5.0,5.0
4.16,5.0,5.0
4.28,5.0,5.0
4.21,5.0,4.67
1.06,3.27,4.33
4.1,5.0,5.0
4.44,5.0,5.0
4.09,5.0,5.0
4.1,5.0,5.0
4.1,5.0,5.0
2.29,5.0,3.33
4.24,5.0,5.0
4.21,5.0,5.0
4.06,5.0,4.67
4.21,5.0,5.0
4.47,5.0,5.0
4.2,5.0,3.67
4.3,5.0,5.0
4.01,5.0,4.67
3.03,5.0,4.67
4.01,5.0,2.67
4.32,5.0,5.0
3.63,5.0,5.0
2.73,5.0,4.67
4.12,5.0,5.0
3.74,5.0,5.0
4.31,5.0,4.67
4.23,5.0,3.67
4.09,5.0,5.0
1.89,4.95,4.33
4.07,5.0,5.0
4.26,5.0,5.0
4.44,5.0,5.0
4.16,5.0,5.0
4.19,5.0,5.0
1.07,3.15,1.67
4.2,5.0,5.0
4.51,5.0,5.0
4.09,5.0,5.0
4.3,5.0,4.67
4.46,5.0,4.67
4.14,5.0,5.0
4.07,5.0,5.0
4.03,5.0,5.0
4.38,5.0,5.0
1.77,5.0,2.67
4.2,5.0,5.0
4.23,5.0,5.0
4.11,5.0,5.0
4.31,5.0,5.0
4.34,5.0,5.0
4.33,5.0,5.0
4.2,5.0,5.0
4.06,5.0,5.0
4.43,5.0,5.0
4.26,5.0,5.0
2.24,5.0,3.67
4.08,5.0,4.33
3.36,5.0,1.67
4.12,5.0,5.0
3.69,5.0,5.0
4.27,5.0,4.33
4.0,5.0,4.33
3.81,5.0,4.0
4.15,5.0,5.0
3.97,5.0,5.0
4.22,5.0,5.0
4.01,5.0,5.0
4.36,5.0,5.0
4.32,5.0,4.67
4.21,5.0,5.0
2.39,5.0,1.67
4.23,5.0,5.0
4.11,5.0,2.67
4.27,5.0,5.0
4.19,5.0,4.33
2.48,4.98,4.33
4.07,5.0,3.67
4.39,5.0,5.0
4.27,5.0,5.0
4.1,5.0,5.0
4.58,5.0,5.0
4.12,5.0,5.0
4.13,5.0,5.0
4.25,5.0,4.33
4.53,5.0,5.0
4.23,5.0,4.33
4.36,5.0,5.0
4.22,5.0,5.0
4.28,5.0,4.33
4.32,5.0,5.0
4.44,5.0,5.0
3.91,5.0,5.0
4.44,5.0,5.0
4.4,5.0,5.0
4.28,5.0,5.0
4.03,5.0,3.33
4.0,5.0,5.0
4.49,5.0,5.0
2.95,5.0,4.33
4.06,5.0,5.0
4.2,5.0,5.0
4.36,5.0,3.67
4.0,5.0,5.0
4.38,5.0,5.0
2.79,5.0,3.33
4.22,5.0,5.0
3.76,5.0,2.0
4.3,5.0,4.67
4.46,5.0,5.0
4.35,5.0,5.0
4.24,5.0,5.0
4.21,5.0,5.0
3.57,5.0,5.0
4.19,5.0,5.0
4.21,5.0,5.0
4.1,5.0,5.0
4.23,5.0,5.0
3.81,5.0,4.67
4.38,5.0,5.0
3.87,5.0,4.67
1.18,3.26,1.67
4.22,5.0,5.0
4.14,5.0,5.0
4.21,5.0,5.0
4.13,5.0,5.0
4.08,5.0,4.67
4.02,5.0,5.0
3.91,5.0,5.0
3.91,5.0,4.33
4.1,5.0,5.0
4.09,5.0,5.0
4.19,5.0,5.0
4.32,5.0,5.0
4.27,5.0,4.67
4.29,5.0,5.0
4.07,5.0,5.0
4.11,5.0,4.0
4.06,5.0,5.0
4.22,5.0,2.0
4.09,5.0,5.0
4.35,5.0,5.0
4.27,5.0,5.0
4.21,5.0,5.0
4.33,5.0,5.0
2.29,5.0,4.33
4.23,5.0,5.0
4.16,5.0,4.67
3.94,5.0,4.67
4.45,5.0,5.0
4.27,5.0,5.0
4.19,5.0,5.0
4.29,5.0,5.0
3.95,5.0,4.33
4.3,5.0,5.0
4.0,5.0,5.0
4.21,5.0,5.0
4.17,5.0,5.0
4.14,5.0,5.0
4.31,5.0,5.0
4.24,5.0,5.0
4.22,5.0,5.0
4.39,5.0,5.0
4.15,5.0,5.0
4.32,5.0,5.0
3.97,5.0,5.0
4.27,5.0,5.0
3.81,5.0,5.0
4.18,5.0,5.0
4.28,5.0,5.0
4.38,5.0,5.0
4.52,5.0,4.33
4.25,5.0,5.0
4.24,5.0,5.0
4.3,5.0,5.0
4.19,5.0,5.0
4.25,5.0,4.0
4.11,5.0,2.67
3.84,5.0,4.67
4.08,5.0,4.33
4.28,5.0,5.0
4.11,5.0,5.0
4.26,5.0,5.0
4.0,5.0,5.0
4.16,5.0,5.0
4.13,5.0,5.0
4.3,5.0,5.0
4.21,5.0,5.0
