y_qlow,y_qup,y_test
3.33,5.0,4.33
2.26,4.44,3.33
2.78,4.95,4.67
2.75,4.89,4.0
2.99,5.0,4.67
3.33,5.0,4.0
2.55,4.77,4.0
2.43,4.78,3.0
2.75,5.0,3.67
2.84,4.95,2.67
2.79,4.88,3.33
3.3,5.0,4.67
3.4,5.0,5.0
2.91,5.0,4.0
2.4,4.66,3.0
2.8,4.91,3.67
1.17,3.62,2.67
2.76,4.93,4.33
3.04,5.0,3.67
2.39,4.71,2.33
3.35,5.0,4.0
3.18,5.0,5.0
2.29,4.59,3.33
2.37,4.73,4.0
2.88,5.0,3.33
1.0,3.07,3.33
2.76,4.88,4.0
3.33,5.0,4.67
3.31,5.0,4.67
3.43,5.0,4.0
2.83,5.0,4.33
2.78,4.88,4.0
2.29,4.69,4.0
3.37,5.0,4.0
2.29,4.56,2.33
3.01,5.0,3.67
3.23,5.0,3.33
2.94,5.0,4.33
2.68,4.95,4.33
2.42,4.68,4.67
2.81,4.91,4.0
3.35,5.0,4.0
2.97,5.0,4.0
3.3,5.0,4.33
2.36,4.69,3.33
2.77,4.91,4.33
1.15,3.52,3.0
2.43,4.74,2.33
2.86,5.0,3.0
3.42,5.0,4.33
2.9,5.0,3.67
3.41,5.0,4.67
1.15,3.73,1.0
3.0,5.0,4.67
3.04,5.0,4.33
3.31,5.0,4.33
2.8,4.91,3.33
3.14,5.0,4.67
2.84,4.89,2.33
1.2,3.7,1.67
2.95,5.0,4.67
3.32,5.0,4.33
2.45,4.75,3.0
2.9,5.0,4.67
2.78,4.91,5.0
3.03,5.0,3.67
3.43,5.0,5.0
1.59,4.04,2.67
1.0,3.07,2.67
2.5,4.79,3.33
3.17,5.0,4.67
2.74,4.89,2.33
2.29,4.5,4.67
3.19,5.0,4.0
2.99,5.0,3.67
1.17,3.67,4.33
3.37,5.0,3.67
3.12,5.0,4.0
3.34,5.0,4.33
3.37,5.0,4.33
2.78,4.9,3.67
3.35,5.0,3.67
2.33,4.63,2.67
3.32,5.0,4.67
3.39,5.0,4.67
2.79,4.92,3.0
3.32,5.0,4.0
3.17,5.0,2.33
2.49,4.78,2.33
2.91,5.0,3.33
2.44,4.8,3.0
2.38,4.78,2.33
3.29,5.0,3.0
2.21,4.26,3.0
2.93,4.94,3.67
2.41,4.78,2.67
2.23,4.52,2.67
1.46,4.19,2.67
2.9,4.91,3.67
2.34,4.74,4.0
3.29,5.0,4.33
2.74,4.91,3.0
2.75,4.88,4.0
3.32,5.0,4.33
2.33,4.68,4.33
2.81,4.91,3.33
3.37,5.0,3.67
3.03,5.0,3.67
2.83,5.0,4.0
2.81,4.99,3.67
2.79,4.97,3.67
2.46,4.78,2.33
3.33,5.0,4.33
3.12,5.0,3.33
2.34,4.65,3.33
3.11,5.0,3.33
2.8,4.72,4.33
2.29,4.77,1.67
3.0,5.0,5.0
3.39,5.0,4.0
3.26,5.0,4.67
3.03,5.0,3.67
3.34,5.0,3.33
