y_qlow,y_qup,y_test
3.32,5.0,3.67
1.8,4.85,4.33
3.01,5.0,4.33
3.31,5.0,5.0
1.65,4.79,2.33
3.16,5.0,4.0
1.0,3.54,2.33
1.89,4.88,3.0
1.0,3.34,3.0
2.29,5.0,2.67
1.99,4.92,3.67
2.28,5.0,3.0
3.27,5.0,4.67
3.22,5.0,4.33
2.66,5.0,3.67
1.4,4.4,4.0
1.0,3.54,3.0
1.8,4.84,2.33
1.24,3.46,2.0
1.66,4.79,3.67
1.82,4.85,3.33
1.51,4.13,1.67
1.33,3.93,2.0
1.86,4.72,3.0
2.58,5.0,3.67
1.79,4.43,3.67
1.0,2.6,4.67
2.29,4.98,3.0
2.22,5.0,3.67
2.78,5.0,3.67
2.42,5.0,4.0
1.88,4.89,4.33
2.44,5.0,4.67
1.95,4.29,2.33
2.78,5.0,4.33
1.46,4.43,4.0
1.36,3.56,2.67
1.48,4.05,2.33
1.14,3.35,2.67
3.22,5.0,4.67
1.8,4.83,2.67
1.51,4.06,2.33
2.69,5.0,3.33
1.5,3.99,4.33
2.34,5.0,4.33
2.26,4.99,5.0
2.74,5.0,5.0
3.29,5.0,4.0
1.98,4.92,2.67
2.87,5.0,4.0
2.39,5.0,4.0
3.18,4.98,5.0
2.2,5.0,3.33
1.88,4.73,3.67
1.62,4.76,3.33
1.43,4.05,3.33
2.23,4.84,2.67
1.61,4.74,4.67
1.21,4.02,2.0
2.29,5.0,3.67
1.57,4.52,2.67
1.18,3.82,4.0
2.45,5.0,4.33
1.0,3.42,2.0
1.25,3.3,2.67
1.5,4.06,2.67
1.9,4.89,2.67
3.35,5.0,5.0
1.55,4.06,1.0
1.59,4.7,4.33
1.57,4.09,3.0
3.24,5.0,4.0
2.4,5.0,4.67
2.13,5.0,4.33
1.75,4.82,3.0
1.61,4.75,3.0
3.26,5.0,2.67
1.47,4.56,3.33
2.5,5.0,3.0
1.41,4.43,2.33
2.09,4.71,5.0
1.43,4.47,1.67
1.81,4.85,4.0
1.63,4.78,4.33
2.27,5.0,4.0
1.0,3.02,2.0
3.15,5.0,5.0
2.15,5.0,2.33
2.64,5.0,3.33
1.44,3.85,3.0
2.21,5.0,3.67
2.4,5.0,4.33
1.99,5.0,4.33
2.59,5.0,4.67
2.64,5.0,4.33
2.64,5.0,4.0
3.24,5.0,2.67
1.67,4.8,3.33
2.28,5.0,3.67
1.57,4.59,2.67
2.16,5.0,5.0
3.29,5.0,4.33
2.12,4.92,4.33
3.12,5.0,4.33
1.82,4.84,4.0
2.6,5.0,4.0
1.69,4.79,3.0
1.8,4.84,4.67
2.19,4.86,4.33
2.91,5.0,3.0
2.7,5.0,1.33
3.27,5.0,4.0
3.26,5.0,4.33
2.04,5.0,4.33
2.42,5.0,3.33
2.58,5.0,3.33
1.68,4.07,4.33
1.65,4.79,2.33
3.04,5.0,4.33
1.85,4.86,4.33
1.0,5.0,2.0
1.89,4.88,3.33
1.35,4.26,2.67
1.66,4.58,3.33
1.59,4.09,5.0
2.39,5.0,5.0
3.27,5.0,4.33
2.3,5.0,2.67
1.38,4.03,3.33
2.19,4.82,4.0
2.35,5.0,1.67
1.25,3.84,3.33
1.58,4.71,3.33
3.25,5.0,4.33
