y_qlow,y_qup,y_test
2.42,4.55,4.67
2.54,4.7,4.33
1.1,3.4,1.67
1.25,3.42,3.67
2.62,4.73,4.33
3.47,5.0,4.0
2.82,4.81,3.67
2.82,4.82,4.33
3.44,5.0,4.33
3.16,4.92,4.0
2.99,4.99,4.33
2.65,4.73,4.0
3.17,4.92,4.0
2.36,4.51,3.67
2.72,4.74,4.0
2.86,4.89,3.0
2.81,4.78,3.0
2.33,4.48,3.33
2.31,4.45,4.0
3.33,5.0,3.67
3.05,4.86,5.0
2.94,5.0,5.0
2.92,4.91,4.0
1.27,3.53,3.0
2.84,4.87,3.33
2.41,4.47,3.0
3.45,5.0,4.33
2.82,4.81,4.0
3.53,5.0,4.0
3.49,5.0,5.0
3.5,5.0,4.33
1.86,4.25,2.67
2.96,4.92,4.33
3.02,5.0,4.33
2.15,4.43,2.67
1.29,3.73,2.33
1.26,3.42,2.0
3.07,5.0,4.67
2.56,4.6,4.0
3.35,5.0,4.67
3.35,5.0,4.0
2.39,4.51,3.0
2.67,4.73,2.67
2.83,4.84,3.0
3.12,4.87,5.0
2.65,4.71,2.33
2.86,4.86,4.33
3.46,5.0,4.67
3.13,5.0,3.67
2.9,4.85,4.33
2.62,4.73,4.33
2.76,4.77,5.0
3.11,5.0,3.67
2.8,4.77,4.67
2.57,4.75,4.0
1.48,4.04,2.33
3.13,4.92,4.0
2.76,4.75,4.33
3.51,5.0,4.33
2.6,4.51,3.67
3.07,5.0,4.0
3.53,5.0,5.0
2.62,4.75,4.0
2.71,4.74,2.67
3.29,5.0,3.33
1.26,3.35,1.67
3.22,5.0,4.33
2.58,4.71,3.0
3.48,5.0,5.0
2.42,4.5,3.0
1.57,3.68,2.67
2.83,4.84,4.67
3.48,5.0,4.33
3.43,5.0,4.33
2.29,4.47,2.0
2.5,4.48,3.0
3.13,4.89,4.0
3.1,4.77,4.33
3.42,5.0,4.0
2.28,4.47,3.0
3.17,5.0,4.0
2.57,4.72,3.67
2.79,4.82,4.33
2.15,4.29,4.33
3.47,5.0,4.33
3.51,5.0,4.0
3.52,5.0,4.0
3.08,4.75,3.67
2.86,4.87,4.33
2.8,4.77,3.33
2.8,4.77,2.67
3.58,5.0,4.0
3.05,5.0,5.0
3.24,5.0,4.33
2.46,4.47,3.33
3.45,5.0,4.67
3.15,4.91,4.33
1.66,4.22,2.0
2.76,4.75,3.67
2.2,4.45,3.67
3.02,5.0,3.33
2.7,4.75,3.33
2.83,4.84,3.0
2.93,4.99,4.33
3.52,5.0,5.0
2.03,4.12,2.0
3.03,5.0,3.0
1.17,3.45,1.67
3.46,5.0,4.0
3.06,5.0,3.0
2.23,4.46,3.0
2.86,4.89,4.67
3.07,5.0,3.33
2.45,4.52,2.33
2.78,4.82,4.33
2.65,4.71,5.0
2.69,4.78,4.33
3.36,5.0,1.67
1.53,4.01,3.67
3.05,5.0,4.33
3.73,5.0,5.0
2.41,4.47,4.67
3.14,5.0,4.67
2.87,4.89,3.33
2.98,4.89,2.67
3.63,5.0,4.67
2.58,4.73,4.0
2.87,4.9,3.0
2.5,4.69,4.0
2.38,4.68,4.33
3.27,5.0,4.67
2.42,4.49,3.67
2.44,4.57,4.0
3.42,5.0,4.33
2.99,4.89,4.67
3.61,5.0,5.0
2.82,4.82,3.67
3.46,5.0,4.33
2.9,4.99,4.33
2.7,4.75,5.0
3.65,5.0,4.67
1.0,2.73,1.0
2.71,4.77,4.33
2.83,4.84,4.0
3.33,5.0,4.33
