y_qlow,y_qup,y_test
1.29,3.76,3.67
1.55,4.36,2.33
2.94,5.0,4.33
2.98,5.0,4.0
2.17,4.82,4.33
1.44,3.92,3.0
2.81,5.0,3.0
3.67,5.0,3.67
2.94,5.0,4.33
1.92,4.69,4.0
1.98,4.72,2.33
1.0,2.63,2.0
2.83,5.0,4.33
1.91,4.74,4.33
2.08,4.83,3.67
1.97,4.82,3.33
1.04,3.36,1.67
2.2,4.85,3.0
1.12,3.42,1.33
2.26,5.0,4.0
3.43,5.0,4.0
1.33,3.85,2.0
1.45,3.81,4.33
1.67,4.46,3.67
1.98,4.66,4.33
2.14,4.7,2.0
1.91,4.59,3.0
1.6,4.46,2.67
2.92,5.0,4.33
2.87,5.0,4.67
2.08,5.0,3.0
1.96,4.8,2.0
3.35,5.0,3.67
1.91,4.72,4.33
1.98,4.64,4.0
2.25,4.77,2.33
3.66,5.0,4.67
2.91,5.0,3.33
3.19,5.0,4.33
1.24,3.74,2.33
1.75,4.54,3.0
1.0,2.74,1.33
2.6,5.0,2.33
2.94,5.0,5.0
2.93,5.0,4.67
1.12,3.46,2.0
2.2,4.73,4.33
2.58,5.0,5.0
1.51,4.03,4.67
2.16,4.75,4.33
2.88,5.0,5.0
2.63,5.0,5.0
1.58,4.4,2.67
1.0,3.13,1.33
2.6,5.0,4.33
1.19,3.83,3.67
2.76,5.0,4.33
2.55,5.0,3.0
2.03,4.76,1.67
2.01,4.75,4.67
3.35,5.0,4.33
3.22,5.0,4.33
2.65,5.0,4.33
2.04,4.71,3.0
2.44,4.94,3.67
3.2,5.0,5.0
1.02,3.46,1.67
2.24,5.0,4.0
2.51,5.0,2.0
2.41,4.91,4.33
2.89,5.0,4.33
2.99,5.0,4.33
1.97,4.83,2.33
2.55,5.0,4.67
2.52,5.0,4.67
2.4,5.0,3.0
1.18,3.93,3.67
1.46,4.04,1.67
2.92,5.0,4.33
2.26,4.81,2.67
1.96,4.7,2.67
1.92,4.66,4.67
2.07,4.66,3.67
1.65,5.0,4.67
1.64,4.7,2.67
2.15,4.88,3.33
2.95,5.0,3.67
2.13,4.82,2.67
1.41,3.9,1.67
2.75,5.0,5.0
2.22,4.98,3.67
2.41,5.0,4.33
1.24,3.59,4.0
2.37,4.85,3.33
2.96,5.0,4.67
2.45,4.97,4.0
1.18,3.64,2.67
3.53,5.0,4.33
2.61,5.0,4.67
1.93,4.68,3.33
3.1,5.0,4.67
2.84,5.0,4.0
2.71,5.0,3.67
2.84,5.0,4.0
2.92,5.0,4.33
1.26,3.54,2.33
2.9,5.0,2.67
2.02,4.64,3.67
2.07,4.67,4.33
1.16,3.35,1.33
1.63,4.51,3.33
2.8,5.0,4.0
2.6,5.0,3.33
2.29,4.75,2.33
1.97,4.77,3.33
1.4,3.7,1.33
4.09,5.0,4.67
2.93,5.0,5.0
2.34,4.89,4.33
2.08,4.68,4.67
1.0,2.71,3.0
2.5,5.0,4.33
1.42,3.74,4.0
1.59,4.71,4.0
1.82,4.59,4.33
1.96,4.75,2.67
1.95,4.73,3.67
2.92,5.0,4.67
1.7,4.42,4.33
2.14,4.81,4.67
1.0,2.73,1.67
2.81,5.0,4.33
1.5,4.31,3.67
2.0,4.71,3.67
2.28,5.0,1.67
2.8,5.0,2.67
1.34,4.81,3.33
2.92,5.0,4.33
2.29,5.0,4.0
1.0,3.34,1.67
2.16,4.68,3.0
2.68,5.0,3.33
1.0,3.4,4.67
2.34,4.82,3.33
1.58,4.68,2.67
1.37,4.74,1.67
2.51,5.0,3.0
1.4,3.77,4.67
1.54,4.36,2.67
1.34,3.61,4.0
2.51,5.0,3.67
2.23,4.9,2.0
1.49,4.23,2.33
2.47,5.0,2.33
2.59,5.0,4.67
1.09,3.74,1.67
2.79,5.0,3.33
2.93,5.0,3.67
1.03,3.42,3.0
2.65,5.0,5.0
2.63,5.0,3.33
2.85,5.0,5.0
2.5,5.0,4.67
2.87,5.0,4.33
1.38,3.88,4.33
2.19,4.91,5.0
1.16,3.72,2.0
2.02,4.77,3.67
1.82,4.67,2.0
2.69,5.0,3.0
1.79,4.68,3.0
2.49,5.0,5.0
1.33,3.66,1.0
1.53,4.09,2.67
1.92,4.79,1.67
2.01,4.72,3.33
3.29,5.0,4.33
2.11,4.86,3.0
3.2,5.0,4.0
