y_qlow,y_qup,y_test
3.8,5.0,5.0
4.36,5.0,5.0
4.36,5.0,5.0
4.06,5.0,5.0
4.34,5.0,5.0
4.27,5.0,5.0
3.84,5.0,5.0
4.32,5.0,5.0
4.06,5.0,4.33
4.03,5.0,5.0
4.26,5.0,4.67
4.36,5.0,4.33
4.33,5.0,5.0
4.31,5.0,4.33
4.19,5.0,5.0
4.31,5.0,5.0
3.49,5.0,2.33
4.28,5.0,5.0
3.91,5.0,5.0
3.89,5.0,3.33
4.44,5.0,5.0
4.14,5.0,5.0
4.21,5.0,5.0
4.19,5.0,5.0
3.9,5.0,2.67
4.32,5.0,5.0
4.41,5.0,5.0
4.46,5.0,4.67
3.5,5.0,5.0
4.34,5.0,4.67
4.2,5.0,5.0
4.38,5.0,5.0
4.04,5.0,4.67
3.74,5.0,5.0
3.89,5.0,5.0
4.31,5.0,5.0
4.46,5.0,5.0
4.33,5.0,4.33
3.92,5.0,4.33
4.33,5.0,5.0
4.15,5.0,5.0
4.3,5.0,5.0
4.22,5.0,5.0
3.81,5.0,3.67
4.34,5.0,5.0
4.12,5.0,5.0
4.25,5.0,5.0
3.78,5.0,4.0
4.26,5.0,4.0
4.35,5.0,5.0
4.16,5.0,5.0
3.86,5.0,5.0
2.65,5.0,5.0
4.1,5.0,5.0
4.49,5.0,5.0
4.36,5.0,5.0
4.35,5.0,5.0
4.14,5.0,4.67
3.95,5.0,5.0
3.77,5.0,5.0
4.14,5.0,5.0
4.37,5.0,5.0
4.15,5.0,5.0
4.23,5.0,5.0
4.04,5.0,4.67
4.37,5.0,4.67
4.1,5.0,5.0
4.16,5.0,5.0
3.95,5.0,5.0
4.28,5.0,5.0
4.46,5.0,5.0
4.36,5.0,5.0
4.32,5.0,5.0
4.24,5.0,5.0
3.97,5.0,4.33
4.3,5.0,4.67
4.2,5.0,5.0
3.47,5.0,4.33
3.89,5.0,5.0
4.18,5.0,5.0
2.16,5.0,5.0
4.29,5.0,5.0
4.46,5.0,5.0
4.37,5.0,5.0
4.19,5.0,4.33
3.92,5.0,5.0
3.63,5.0,3.0
4.07,5.0,4.33
3.57,5.0,4.67
3.94,5.0,5.0
4.16,5.0,5.0
3.91,5.0,5.0
4.19,5.0,5.0
3.64,5.0,3.67
4.36,5.0,5.0
4.09,5.0,5.0
4.37,5.0,5.0
4.32,5.0,3.67
4.33,5.0,4.33
3.93,5.0,3.0
4.29,5.0,5.0
4.26,5.0,5.0
4.27,5.0,5.0
4.45,5.0,5.0
3.68,5.0,4.0
3.74,5.0,5.0
4.31,5.0,5.0
4.41,5.0,5.0
4.21,5.0,2.67
4.35,5.0,5.0
3.96,5.0,4.67
4.33,5.0,5.0
4.41,5.0,5.0
4.23,5.0,5.0
3.94,5.0,5.0
4.37,5.0,5.0
4.36,5.0,5.0
3.61,5.0,3.67
4.32,5.0,5.0
4.34,5.0,5.0
3.43,5.0,4.0
3.91,5.0,4.67
4.14,5.0,4.67
4.35,5.0,5.0
3.92,5.0,5.0
4.35,5.0,5.0
3.94,5.0,3.67
4.36,5.0,5.0
4.01,5.0,5.0
3.98,5.0,4.67
3.28,5.0,3.0
4.04,5.0,5.0
3.21,5.0,2.67
3.47,5.0,5.0
4.37,5.0,5.0
4.27,5.0,5.0
4.21,5.0,5.0
4.27,5.0,4.67
4.28,5.0,5.0
4.18,5.0,5.0
4.37,5.0,4.33
4.31,5.0,5.0
4.25,5.0,5.0
4.23,5.0,5.0
1.33,2.12,4.33
4.35,5.0,5.0
3.5,5.0,5.0
4.14,5.0,5.0
3.35,5.0,4.33
4.27,5.0,5.0
3.97,5.0,4.67
4.3,5.0,4.67
3.98,5.0,4.67
4.33,5.0,5.0
4.17,5.0,5.0
2.65,5.0,4.67
3.71,5.0,3.33
4.23,5.0,5.0
4.18,5.0,4.67
4.38,5.0,5.0
2.41,5.0,1.0
4.34,5.0,5.0
4.49,5.0,5.0
4.27,5.0,5.0
4.33,5.0,5.0
4.18,5.0,5.0
3.64,5.0,5.0
3.99,5.0,4.33
4.01,5.0,5.0
3.78,5.0,5.0
4.12,5.0,5.0
4.21,5.0,5.0
4.34,5.0,5.0
3.92,5.0,5.0
4.49,5.0,5.0
4.2,5.0,3.33
3.94,5.0,5.0
1.33,2.07,1.67
4.29,5.0,5.0
4.25,5.0,5.0
2.59,5.0,1.33
4.34,5.0,5.0
4.34,5.0,5.0
4.26,5.0,5.0
4.29,5.0,5.0
4.28,5.0,5.0
4.29,5.0,5.0
2.43,5.0,5.0
4.13,5.0,5.0
4.19,5.0,4.33
3.77,5.0,5.0
4.34,5.0,5.0
4.36,5.0,5.0
4.01,5.0,4.67
4.29,5.0,3.0
3.77,5.0,1.67
4.13,5.0,5.0
4.37,5.0,5.0
3.95,5.0,5.0
4.36,5.0,5.0
3.81,5.0,3.67
4.12,5.0,5.0
4.07,5.0,5.0
3.91,5.0,5.0
4.32,5.0,5.0
4.33,5.0,5.0
4.38,5.0,5.0
4.33,5.0,5.0
4.39,5.0,5.0
4.38,5.0,5.0
4.35,5.0,5.0
4.34,5.0,5.0
4.05,5.0,5.0
4.35,5.0,5.0
2.53,5.0,5.0
3.93,5.0,5.0
4.23,5.0,5.0
3.19,5.0,4.67
4.34,5.0,5.0
4.35,5.0,4.33
4.29,5.0,5.0
4.35,5.0,5.0
4.31,5.0,5.0
4.12,5.0,4.33
3.98,5.0,5.0
3.48,5.0,5.0
4.04,5.0,5.0
4.35,5.0,5.0
3.89,5.0,4.33
4.3,5.0,5.0
3.25,5.0,5.0
4.09,5.0,5.0
3.35,5.0,5.0
4.29,5.0,5.0
4.31,5.0,3.0
3.77,5.0,5.0
3.4,5.0,5.0
3.95,5.0,5.0
4.03,5.0,4.67
2.64,5.0,5.0
2.93,5.0,4.0
3.95,5.0,5.0
4.43,5.0,5.0
4.41,5.0,5.0
4.12,5.0,5.0
4.45,5.0,4.67
4.22,5.0,4.67
3.91,5.0,5.0
4.28,5.0,5.0
4.27,5.0,4.67
3.94,5.0,5.0
4.19,5.0,5.0
4.24,5.0,5.0
4.07,5.0,5.0
4.4,5.0,5.0
4.34,5.0,5.0
4.2,5.0,5.0
4.32,5.0,5.0
4.54,5.0,5.0
4.41,5.0,5.0
4.3,5.0,5.0
3.98,5.0,5.0
4.16,5.0,5.0
4.37,5.0,5.0
4.23,5.0,4.33
4.4,5.0,5.0
4.31,5.0,4.33
4.32,5.0,5.0
3.95,5.0,2.67
4.51,5.0,5.0
4.54,5.0,5.0
3.22,5.0,4.67
4.58,5.0,5.0
4.02,5.0,5.0
4.41,5.0,4.33
4.28,5.0,5.0
4.36,5.0,5.0
4.0,5.0,2.67
4.0,5.0,4.67
4.34,5.0,4.33
3.54,5.0,5.0
3.93,5.0,5.0
4.26,5.0,4.67
4.48,5.0,5.0
4.14,5.0,5.0
4.33,5.0,5.0
3.99,5.0,5.0
4.37,5.0,5.0
4.34,5.0,5.0
3.96,5.0,5.0
4.25,5.0,4.67
4.36,5.0,5.0
4.31,5.0,5.0
4.35,5.0,5.0
4.35,5.0,5.0
4.07,5.0,4.67
4.33,5.0,5.0
3.37,5.0,4.33
3.96,5.0,5.0
4.26,5.0,5.0
4.42,5.0,5.0
1.33,2.29,4.0
2.58,5.0,5.0
3.99,5.0,5.0
3.97,5.0,5.0
4.12,5.0,5.0
3.91,5.0,5.0
4.36,5.0,5.0
4.53,5.0,5.0
4.2,5.0,5.0
3.27,5.0,1.67
4.32,5.0,5.0
4.07,5.0,4.0
4.26,5.0,5.0
3.67,5.0,4.33
4.25,5.0,5.0
4.22,5.0,5.0
3.92,5.0,5.0
3.93,5.0,4.67
4.29,5.0,5.0
4.0,5.0,5.0
4.27,5.0,5.0
4.36,5.0,5.0
4.41,5.0,5.0
4.34,5.0,5.0
2.62,5.0,4.67
3.92,5.0,5.0
4.07,5.0,4.67
3.64,5.0,3.67
4.33,5.0,5.0
3.96,5.0,4.67
4.36,5.0,4.67
3.57,5.0,5.0
3.93,5.0,5.0
