y_qlow,y_qup,y_test
4.29,5.0,5.0
4.46,5.0,5.0
4.2,5.0,4.67
4.35,5.0,5.0
4.31,5.0,5.0
4.27,5.0,5.0
4.23,5.0,5.0
4.28,5.0,5.0
4.19,5.0,4.33
4.34,5.0,5.0
4.15,5.0,5.0
4.23,5.0,5.0
4.17,5.0,5.0
4.6,5.0,5.0
4.24,5.0,5.0
4.41,5.0,5.0
4.27,5.0,5.0
4.34,5.0,5.0
4.12,5.0,4.67
4.06,5.0,5.0
4.42,5.0,5.0
4.17,5.0,4.67
4.28,5.0,5.0
3.97,5.0,5.0
2.42,5.0,5.0
4.33,5.0,5.0
4.46,5.0,5.0
4.09,5.0,5.0
4.35,5.0,5.0
4.13,5.0,5.0
4.33,5.0,4.33
4.02,5.0,4.33
4.49,5.0,5.0
4.23,5.0,3.33
4.22,5.0,5.0
4.21,5.0,5.0
4.45,5.0,5.0
4.28,5.0,3.67
4.3,5.0,5.0
4.5,5.0,5.0
4.31,5.0,5.0
4.3,5.0,5.0
4.44,5.0,5.0
4.27,5.0,5.0
4.36,5.0,5.0
4.17,5.0,5.0
1.76,4.69,2.0
4.5,5.0,5.0
3.39,5.0,4.0
4.33,5.0,3.33
4.31,5.0,5.0
4.48,5.0,5.0
4.19,5.0,5.0
4.27,5.0,4.33
4.23,5.0,5.0
1.0,2.99,1.67
3.95,5.0,3.67
4.19,5.0,5.0
4.04,5.0,5.0
4.07,5.0,5.0
4.25,5.0,5.0
4.3,5.0,5.0
4.39,5.0,4.33
4.28,5.0,5.0
4.18,5.0,5.0
4.54,5.0,5.0
4.46,5.0,5.0
4.23,5.0,5.0
4.23,5.0,5.0
4.49,5.0,4.33
4.19,5.0,5.0
4.29,5.0,4.33
4.44,5.0,5.0
4.51,5.0,5.0
4.2,5.0,5.0
4.45,5.0,5.0
4.25,5.0,4.67
3.57,5.0,5.0
4.21,5.0,5.0
3.86,5.0,4.33
4.29,5.0,5.0
3.26,5.0,1.0
4.24,5.0,5.0
3.27,5.0,5.0
4.05,5.0,5.0
4.34,5.0,5.0
4.13,5.0,2.0
4.21,5.0,5.0
4.29,5.0,5.0
4.44,5.0,5.0
4.4,5.0,5.0
4.45,5.0,5.0
4.38,5.0,5.0
4.44,5.0,5.0
4.37,5.0,4.67
4.41,5.0,5.0
4.19,5.0,5.0
4.3,5.0,3.67
4.26,5.0,5.0
4.52,5.0,5.0
4.47,5.0,5.0
3.27,5.0,4.0
4.23,5.0,4.33
4.07,5.0,5.0
4.29,5.0,5.0
4.13,5.0,5.0
3.97,5.0,5.0
4.4,5.0,5.0
3.65,5.0,5.0
