y_qlow,y_qup,y_test
4.61,5.0,5.0
4.59,5.0,5.0
4.58,5.0,4.67
4.6,5.0,5.0
4.44,5.0,5.0
3.99,5.0,1.67
4.55,5.0,5.0
4.45,5.0,5.0
1.43,2.59,1.67
4.53,5.0,5.0
4.58,5.0,5.0
4.68,5.0,5.0
4.6,5.0,5.0
4.27,5.0,4.67
4.59,5.0,4.67
4.59,5.0,5.0
4.61,5.0,5.0
4.56,5.0,5.0
4.6,5.0,5.0
4.61,5.0,5.0
4.58,5.0,5.0
4.45,5.0,5.0
4.61,5.0,5.0
4.46,5.0,5.0
4.36,5.0,5.0
4.08,5.0,1.33
4.55,5.0,5.0
4.45,5.0,5.0
4.46,5.0,4.67
4.57,5.0,5.0
4.48,5.0,5.0
4.53,5.0,5.0
4.03,5.0,4.67
4.45,5.0,5.0
4.34,5.0,5.0
4.47,5.0,5.0
4.56,5.0,5.0
4.52,5.0,5.0
4.51,5.0,4.67
4.5,5.0,4.67
4.45,5.0,5.0
4.22,5.0,5.0
1.63,3.16,1.33
4.56,5.0,5.0
1.5,5.0,2.33
4.52,5.0,5.0
4.52,5.0,5.0
4.6,5.0,5.0
4.48,5.0,5.0
4.6,5.0,5.0
4.61,5.0,5.0
1.48,2.94,1.0
4.58,5.0,5.0
4.06,5.0,2.33
4.51,5.0,5.0
4.12,5.0,5.0
4.55,5.0,4.67
4.45,5.0,5.0
1.52,2.98,1.33
4.62,5.0,5.0
4.51,5.0,5.0
2.25,3.19,1.33
4.41,5.0,5.0
4.62,5.0,5.0
4.57,5.0,5.0
4.61,5.0,5.0
4.59,5.0,5.0
4.51,5.0,5.0
4.35,5.0,5.0
4.53,5.0,5.0
4.43,5.0,5.0
4.45,5.0,5.0
2.29,5.0,5.0
4.56,5.0,5.0
4.33,5.0,5.0
4.61,5.0,5.0
4.6,5.0,5.0
4.61,5.0,5.0
4.51,5.0,4.33
4.53,5.0,5.0
1.62,5.0,4.0
4.42,5.0,5.0
4.43,5.0,3.67
4.46,5.0,5.0
4.57,5.0,5.0
4.36,5.0,4.67
4.54,5.0,5.0
4.39,5.0,5.0
4.44,5.0,5.0
1.62,5.0,4.67
4.62,5.0,5.0
4.54,5.0,5.0
4.48,5.0,5.0
4.34,5.0,5.0
4.51,5.0,5.0
4.66,5.0,5.0
4.61,5.0,5.0
4.61,5.0,5.0
1.63,3.18,1.0
4.57,5.0,5.0
4.6,5.0,5.0
4.5,5.0,5.0
4.32,5.0,5.0
1.5,2.92,4.67
4.52,5.0,5.0
4.56,5.0,5.0
4.62,5.0,5.0
4.11,5.0,5.0
4.61,5.0,5.0
4.51,5.0,5.0
1.44,2.62,1.67
4.61,5.0,5.0
1.47,2.87,2.0
4.6,5.0,5.0
4.54,5.0,5.0
4.54,5.0,5.0
3.99,5.0,2.67
4.52,5.0,5.0
4.62,5.0,5.0
4.61,5.0,5.0
4.43,5.0,5.0
4.57,5.0,5.0
4.41,5.0,5.0
4.54,5.0,5.0
4.57,5.0,5.0
1.43,2.67,4.67
4.41,5.0,5.0
4.6,5.0,5.0
4.59,5.0,5.0
4.48,5.0,5.0
4.49,5.0,5.0
4.42,5.0,5.0
4.56,5.0,2.0
4.52,5.0,5.0
4.55,5.0,5.0
4.53,5.0,5.0
4.6,5.0,5.0
4.61,5.0,5.0
4.61,5.0,5.0
4.35,5.0,5.0
4.44,5.0,5.0
4.61,5.0,5.0
4.47,5.0,5.0
4.5,5.0,4.67
2.39,5.0,2.67
4.47,5.0,4.0
2.41,3.14,1.0
4.58,5.0,5.0
4.49,5.0,5.0
4.57,5.0,5.0
4.5,5.0,5.0
4.4,5.0,5.0
4.56,5.0,5.0
4.61,5.0,5.0
4.57,5.0,5.0
4.31,5.0,5.0
4.51,5.0,5.0
4.16,5.0,1.0
4.42,5.0,5.0
4.62,5.0,5.0
4.55,5.0,5.0
4.64,5.0,5.0
4.61,5.0,5.0
4.36,5.0,5.0
4.4,5.0,5.0
4.56,5.0,5.0
4.31,5.0,4.0
4.56,5.0,5.0
4.57,5.0,5.0
4.61,5.0,5.0
4.52,5.0,5.0
4.55,5.0,5.0
1.49,2.7,2.0
4.52,5.0,5.0
4.62,5.0,5.0
4.51,5.0,5.0
4.53,5.0,4.33
4.61,5.0,5.0
4.6,5.0,5.0
4.32,5.0,4.33
4.61,5.0,5.0
4.62,5.0,5.0
4.61,5.0,5.0
4.56,5.0,5.0
4.55,5.0,5.0
4.58,5.0,5.0
4.07,5.0,5.0
4.5,5.0,5.0
4.51,5.0,5.0
4.52,5.0,5.0
4.15,5.0,4.0
4.57,5.0,5.0
4.51,5.0,5.0
4.55,5.0,5.0
1.47,2.91,1.67
4.57,5.0,5.0
4.61,5.0,5.0
4.51,5.0,5.0
1.5,2.99,2.67
1.59,5.0,1.67
1.6,5.0,5.0
4.62,5.0,5.0
4.6,5.0,5.0
4.12,5.0,4.33
4.12,5.0,2.67
1.43,2.75,1.67
1.59,5.0,5.0
4.54,5.0,5.0
4.57,5.0,5.0
4.57,5.0,5.0
4.52,5.0,5.0
4.29,5.0,5.0
4.36,5.0,5.0
4.52,5.0,5.0
4.59,5.0,5.0
4.49,5.0,5.0
4.52,5.0,5.0
4.43,5.0,5.0
1.45,2.85,1.67
4.62,5.0,5.0
1.65,5.0,5.0
4.59,5.0,5.0
4.6,5.0,5.0
4.53,5.0,5.0
4.54,5.0,5.0
4.45,5.0,5.0
4.53,5.0,5.0
4.58,5.0,5.0
4.58,5.0,5.0
4.42,5.0,5.0
4.62,5.0,5.0
4.61,5.0,4.67
4.58,5.0,5.0
4.51,5.0,5.0
4.49,5.0,5.0
4.55,5.0,5.0
4.59,5.0,5.0
4.55,5.0,5.0
4.1,5.0,5.0
2.22,5.0,4.67
4.43,5.0,5.0
4.6,5.0,5.0
4.61,5.0,5.0
4.61,5.0,5.0
4.47,5.0,5.0
4.61,5.0,5.0
4.04,5.0,1.33
4.61,5.0,5.0
4.56,5.0,5.0
4.61,5.0,5.0
1.48,2.87,1.67
1.42,2.59,4.67
4.56,5.0,5.0
4.12,5.0,1.0
4.6,5.0,5.0
4.7,5.0,5.0
4.6,5.0,5.0
4.58,5.0,5.0
4.61,5.0,5.0
1.47,2.82,2.67
4.26,5.0,5.0
4.57,5.0,5.0
4.54,5.0,5.0
4.47,5.0,5.0
4.57,5.0,5.0
4.54,5.0,5.0
4.31,5.0,5.0
4.37,5.0,2.67
4.01,5.0,5.0
4.56,5.0,5.0
4.38,5.0,5.0
4.67,5.0,5.0
4.61,5.0,5.0
4.36,5.0,5.0
1.5,2.68,1.33
4.55,5.0,5.0
4.51,5.0,5.0
1.5,2.99,2.0
4.57,5.0,4.67
4.61,5.0,5.0
4.51,5.0,5.0
1.47,2.84,2.67
4.49,5.0,5.0
4.61,5.0,5.0
4.5,5.0,5.0
4.61,5.0,5.0
4.53,5.0,5.0
4.59,5.0,5.0
4.61,5.0,5.0
4.61,5.0,5.0
2.3,5.0,4.67
4.52,5.0,5.0
4.55,5.0,5.0
1.58,2.8,5.0
4.46,5.0,5.0
4.54,5.0,5.0
1.42,2.65,4.33
4.58,5.0,5.0
4.51,5.0,5.0
4.6,5.0,5.0
4.14,5.0,5.0
4.6,5.0,5.0
4.59,5.0,5.0
4.43,5.0,5.0
4.47,5.0,5.0
4.06,5.0,5.0
4.61,5.0,5.0
4.48,5.0,5.0
4.02,5.0,1.67
4.5,5.0,5.0
4.48,5.0,5.0
4.61,5.0,5.0
4.54,5.0,5.0
4.56,5.0,5.0
4.5,5.0,5.0
4.61,5.0,5.0
4.51,5.0,5.0
3.99,5.0,5.0
4.42,5.0,5.0
4.0,5.0,1.33
4.49,5.0,5.0
4.55,5.0,5.0
4.42,5.0,5.0
4.03,5.0,5.0
4.6,5.0,5.0
4.52,5.0,5.0
4.61,5.0,5.0
4.53,5.0,4.67
4.49,5.0,5.0
4.59,5.0,5.0
1.5,2.64,2.67
4.38,5.0,5.0
4.48,5.0,5.0
4.54,5.0,5.0
4.1,5.0,5.0
4.6,5.0,5.0
4.58,5.0,5.0
4.52,5.0,5.0
4.62,5.0,5.0
4.54,5.0,4.33
4.54,5.0,5.0
4.59,5.0,4.33
4.59,5.0,5.0
4.0,5.0,5.0
4.54,5.0,5.0
4.19,5.0,4.67
4.05,5.0,2.0
4.48,5.0,5.0
4.24,5.0,5.0
4.34,5.0,5.0
4.57,5.0,5.0
2.27,5.0,4.0
4.58,5.0,5.0
4.36,5.0,5.0
4.49,5.0,5.0
4.59,5.0,5.0
4.51,5.0,5.0
4.59,5.0,5.0
4.52,5.0,5.0
4.61,5.0,5.0
4.61,5.0,5.0
4.58,5.0,5.0
4.52,5.0,5.0
4.6,5.0,5.0
4.23,5.0,5.0
4.38,5.0,5.0
4.58,5.0,5.0
2.25,5.0,5.0
4.55,5.0,5.0
4.62,5.0,5.0
4.42,5.0,2.0
4.55,5.0,5.0
4.59,5.0,5.0
4.61,5.0,5.0
4.54,5.0,5.0
4.44,5.0,5.0
2.38,5.0,5.0
4.35,5.0,4.67
4.5,5.0,4.33
4.61,5.0,5.0
1.43,2.68,4.67
4.5,5.0,5.0
4.32,5.0,5.0
4.2,5.0,5.0
4.2,5.0,5.0
4.05,5.0,2.33
4.37,5.0,4.67
4.53,5.0,5.0
4.44,5.0,5.0
4.62,5.0,5.0
4.61,5.0,5.0
4.45,5.0,5.0
4.32,5.0,4.33
4.0,5.0,5.0
4.52,5.0,5.0
4.47,5.0,5.0
4.55,5.0,5.0
1.57,3.09,1.67
4.11,5.0,1.0
1.51,2.86,1.67
4.5,5.0,5.0
4.61,5.0,5.0
4.55,5.0,5.0
4.53,5.0,5.0
4.0,5.0,1.67
1.5,5.0,3.67
4.6,5.0,5.0
4.48,5.0,5.0
4.6,5.0,5.0
4.59,5.0,5.0
1.5,3.05,1.67
4.61,5.0,5.0
4.55,5.0,5.0
4.61,5.0,5.0
4.59,5.0,5.0
4.53,5.0,5.0
4.54,5.0,5.0
4.58,5.0,5.0
4.57,5.0,5.0
4.62,5.0,5.0
4.45,5.0,5.0
4.53,5.0,5.0
4.55,5.0,5.0
4.42,5.0,5.0
4.52,5.0,5.0
4.61,5.0,5.0
4.59,5.0,5.0
4.55,5.0,5.0
4.62,5.0,5.0
4.61,5.0,5.0
1.5,3.02,1.0
4.53,5.0,5.0
4.62,5.0,5.0
4.6,5.0,5.0
2.32,3.19,1.33
2.34,5.0,3.67
4.58,5.0,5.0
4.61,5.0,5.0
4.6,5.0,5.0
4.62,5.0,5.0
1.58,5.0,2.0
4.46,5.0,5.0
4.2,5.0,5.0
4.62,5.0,5.0
1.49,2.67,1.67
1.48,2.94,1.0
1.64,3.18,4.33
4.61,5.0,5.0
4.5,5.0,5.0
4.46,5.0,5.0
1.65,5.0,1.0
4.53,5.0,5.0
4.54,5.0,5.0
4.49,5.0,5.0
4.52,5.0,5.0
1.47,2.72,4.67
4.62,5.0,5.0
4.52,5.0,5.0
4.54,5.0,5.0
4.62,5.0,5.0
4.41,5.0,4.33
4.61,5.0,5.0
4.42,5.0,4.67
4.57,5.0,5.0
4.56,5.0,5.0
4.59,5.0,5.0
4.64,5.0,5.0
4.53,5.0,4.33
4.45,5.0,4.67
4.57,5.0,5.0
4.57,5.0,4.67
4.58,5.0,5.0
4.54,5.0,5.0
4.53,5.0,5.0
4.25,5.0,5.0
4.51,5.0,5.0
4.55,5.0,5.0
4.01,5.0,4.67
4.61,5.0,5.0
1.45,2.88,5.0
4.62,5.0,5.0
4.56,5.0,5.0
4.51,5.0,5.0
4.55,5.0,5.0
4.38,5.0,4.33
4.46,5.0,5.0
4.61,5.0,5.0
4.31,5.0,5.0
4.51,5.0,5.0
4.34,5.0,5.0
4.61,5.0,5.0
4.43,5.0,5.0
4.48,5.0,5.0
4.59,5.0,5.0
4.61,5.0,5.0
4.48,5.0,5.0
4.61,5.0,5.0
4.57,5.0,5.0
1.59,5.0,5.0
4.5,5.0,5.0
4.61,5.0,5.0
4.54,5.0,5.0
4.47,5.0,5.0
4.52,5.0,5.0
4.32,5.0,5.0
4.48,5.0,5.0
2.37,5.0,4.0
4.57,5.0,5.0
4.43,5.0,5.0
4.52,5.0,5.0
4.51,5.0,5.0
4.46,5.0,5.0
4.47,5.0,5.0
4.55,5.0,5.0
4.54,5.0,5.0
4.07,5.0,2.33
4.58,5.0,5.0
4.33,5.0,5.0
4.47,5.0,5.0
4.61,5.0,5.0
4.56,5.0,5.0
3.99,5.0,2.0
4.61,5.0,5.0
4.52,5.0,5.0
1.44,2.67,1.67
4.53,5.0,5.0
2.29,5.0,5.0
4.17,5.0,5.0
4.62,5.0,5.0
4.6,5.0,5.0
4.48,5.0,5.0
4.29,5.0,5.0
4.46,5.0,5.0
4.61,5.0,5.0
4.59,5.0,5.0
4.54,5.0,5.0
4.59,5.0,5.0
4.53,5.0,5.0
4.55,5.0,5.0
4.55,5.0,5.0
4.55,5.0,5.0
4.52,5.0,5.0
4.53,5.0,5.0
4.41,5.0,5.0
4.58,5.0,5.0
4.54,5.0,5.0
4.34,5.0,4.67
4.55,5.0,5.0
4.54,5.0,5.0
4.59,5.0,5.0
4.55,5.0,5.0
4.47,5.0,2.67
4.52,5.0,5.0
4.51,5.0,5.0
4.61,5.0,5.0
4.36,5.0,5.0
4.56,5.0,5.0
4.3,5.0,5.0
4.01,5.0,2.67
4.55,5.0,5.0
4.58,5.0,5.0
4.17,5.0,4.67
4.43,5.0,5.0
4.55,5.0,5.0
4.14,5.0,5.0
4.52,5.0,5.0
4.55,5.0,5.0
3.98,5.0,5.0
4.59,5.0,5.0
4.52,5.0,5.0
1.91,3.18,1.33
4.41,5.0,5.0
4.51,5.0,5.0
4.58,5.0,5.0
3.98,5.0,1.33
4.56,5.0,5.0
4.46,5.0,5.0
4.54,5.0,5.0
4.61,5.0,4.67
4.57,5.0,5.0
4.61,5.0,5.0
4.57,5.0,5.0
4.42,5.0,5.0
4.55,5.0,4.33
4.57,5.0,5.0
4.58,5.0,5.0
4.59,5.0,5.0
4.58,5.0,5.0
4.29,5.0,2.67
4.51,5.0,5.0
4.42,5.0,5.0
4.59,5.0,5.0
4.48,5.0,5.0
4.52,5.0,5.0
4.58,5.0,5.0
4.33,5.0,5.0
4.35,5.0,4.67
4.61,5.0,5.0
4.57,5.0,5.0
4.59,5.0,5.0
1.54,3.09,2.0
4.57,5.0,5.0
4.58,5.0,5.0
4.55,5.0,5.0
4.36,5.0,5.0
4.68,5.0,5.0
4.42,5.0,5.0
4.36,5.0,5.0
4.61,5.0,5.0
4.0,5.0,2.33
4.04,5.0,2.33
4.5,5.0,5.0
4.6,5.0,5.0
4.61,5.0,5.0
4.43,5.0,5.0
4.42,5.0,5.0
4.54,5.0,5.0
4.58,5.0,2.33
4.61,5.0,5.0
4.59,5.0,5.0
4.41,5.0,5.0
4.54,5.0,5.0
4.47,5.0,5.0
4.58,5.0,5.0
4.47,5.0,5.0
4.61,5.0,5.0
2.3,5.0,5.0
4.6,5.0,5.0
4.52,5.0,5.0
4.54,5.0,5.0
4.47,5.0,1.33
4.64,5.0,5.0
4.62,5.0,5.0
4.27,5.0,5.0
4.06,5.0,5.0
4.13,5.0,4.67
4.22,5.0,3.67
4.53,5.0,5.0
4.18,5.0,5.0
4.54,5.0,5.0
4.54,5.0,5.0
4.12,5.0,4.33
4.61,5.0,5.0
4.59,5.0,5.0
1.52,3.01,2.67
4.52,5.0,5.0
4.57,5.0,5.0
2.38,5.0,2.0
4.38,5.0,5.0
4.13,5.0,4.67
4.05,5.0,1.33
4.48,5.0,5.0
4.53,5.0,5.0
4.59,5.0,5.0
4.39,5.0,5.0
4.43,5.0,4.67
1.46,2.81,2.67
4.6,5.0,5.0
4.54,5.0,5.0
4.53,5.0,5.0
4.49,5.0,5.0
4.59,5.0,5.0
4.32,5.0,5.0
4.59,5.0,5.0
4.58,5.0,5.0
1.44,2.62,5.0
4.4,5.0,5.0
4.5,5.0,5.0
4.54,5.0,5.0
4.61,5.0,5.0
4.47,5.0,5.0
4.4,5.0,5.0
4.57,5.0,5.0
4.55,5.0,5.0
4.6,5.0,5.0
4.56,5.0,5.0
4.59,5.0,5.0
4.59,5.0,5.0
4.56,5.0,5.0
4.54,5.0,4.67
4.54,5.0,5.0
4.54,5.0,5.0
4.61,5.0,5.0
4.61,5.0,5.0
4.51,5.0,5.0
4.47,5.0,5.0
4.59,5.0,5.0
4.2,5.0,5.0
4.35,5.0,5.0
2.25,3.19,5.0
4.33,5.0,3.0
4.46,5.0,5.0
4.51,5.0,5.0
4.57,5.0,5.0
2.43,5.0,5.0
4.39,5.0,5.0
4.61,5.0,5.0
4.01,5.0,5.0
4.62,5.0,5.0
4.55,5.0,5.0
4.51,5.0,5.0
4.56,5.0,5.0
4.58,5.0,5.0
4.58,5.0,5.0
4.52,5.0,5.0
4.59,5.0,5.0
4.51,5.0,4.33
4.59,5.0,5.0
4.46,5.0,4.33
4.58,5.0,5.0
4.62,5.0,5.0
4.61,5.0,5.0
4.34,5.0,5.0
4.59,5.0,5.0
4.35,5.0,5.0
4.23,5.0,5.0
4.62,5.0,5.0
4.01,5.0,1.33
4.57,5.0,5.0
4.58,5.0,5.0
4.59,5.0,5.0
1.51,2.61,2.33
4.02,5.0,1.67
4.54,5.0,5.0
4.6,5.0,5.0
4.52,5.0,5.0
4.54,5.0,5.0
4.61,5.0,5.0
4.65,5.0,5.0
4.6,5.0,5.0
4.58,5.0,5.0
4.35,5.0,5.0
1.53,5.0,4.33
4.59,5.0,5.0
4.52,5.0,5.0
4.52,5.0,5.0
4.43,5.0,5.0
4.52,5.0,5.0
1.6,3.14,2.0
4.49,5.0,5.0
4.49,5.0,5.0
4.56,5.0,5.0
4.43,5.0,5.0
4.61,5.0,5.0
4.55,5.0,5.0
4.6,5.0,5.0
2.4,3.16,1.0
4.58,5.0,5.0
4.45,5.0,5.0
4.57,5.0,4.67
4.09,5.0,2.33
1.59,3.13,5.0
4.61,5.0,5.0
4.59,5.0,5.0
4.55,5.0,5.0
4.43,5.0,5.0
4.49,5.0,5.0
4.57,5.0,5.0
4.67,5.0,5.0
4.6,5.0,5.0
4.42,5.0,5.0
4.51,5.0,5.0
4.55,5.0,5.0
4.61,5.0,5.0
4.44,5.0,4.67
4.6,5.0,5.0
4.34,5.0,4.67
4.35,5.0,5.0
4.55,5.0,5.0
4.48,5.0,5.0
4.13,5.0,1.67
4.35,5.0,5.0
4.57,5.0,5.0
4.48,5.0,5.0
4.59,5.0,5.0
4.37,5.0,2.67
4.62,5.0,5.0
4.51,5.0,5.0
4.51,5.0,5.0
4.15,5.0,2.67
4.53,5.0,5.0
4.5,5.0,5.0
4.52,5.0,5.0
4.6,5.0,5.0
4.4,5.0,5.0
4.61,5.0,5.0
4.16,5.0,5.0
4.08,5.0,1.0
4.54,5.0,5.0
4.53,5.0,5.0
4.61,5.0,5.0
4.47,5.0,5.0
4.59,5.0,5.0
2.25,5.0,5.0
4.39,5.0,5.0
4.61,5.0,5.0
4.66,5.0,5.0
4.55,5.0,5.0
4.38,5.0,5.0
4.5,5.0,5.0
