y_qlow,y_qup,y_test
4.71,5.0,5.0
4.69,5.0,5.0
4.87,5.0,4.33
1.0,1.53,1.0
4.65,5.0,5.0
4.7,5.0,5.0
4.65,5.0,5.0
4.25,5.0,5.0
4.7,5.0,5.0
4.7,5.0,5.0
4.86,5.0,4.33
4.69,5.0,2.67
4.54,5.0,5.0
4.68,5.0,5.0
4.69,5.0,5.0
4.71,5.0,5.0
4.72,5.0,5.0
4.7,5.0,5.0
4.6,5.0,5.0
4.64,5.0,5.0
4.66,5.0,5.0
4.71,5.0,5.0
4.58,5.0,5.0
4.69,5.0,5.0
4.7,5.0,5.0
4.64,5.0,5.0
4.68,5.0,5.0
4.68,5.0,5.0
4.64,5.0,5.0
4.58,5.0,5.0
4.57,5.0,5.0
4.68,5.0,5.0
4.53,5.0,2.67
4.72,5.0,5.0
4.69,5.0,5.0
4.65,5.0,5.0
4.52,5.0,5.0
4.68,5.0,5.0
4.71,5.0,5.0
4.67,5.0,5.0
4.63,5.0,5.0
4.68,5.0,5.0
1.63,1.74,1.33
4.66,5.0,5.0
1.64,1.7,2.67
4.7,5.0,5.0
4.68,5.0,5.0
4.71,5.0,5.0
1.29,2.09,1.0
4.7,5.0,5.0
4.51,5.0,5.0
4.69,5.0,5.0
4.64,5.0,5.0
1.33,2.11,1.67
4.58,5.0,5.0
4.71,5.0,5.0
4.65,5.0,5.0
4.68,5.0,5.0
4.69,5.0,5.0
4.72,5.0,5.0
4.66,5.0,5.0
4.98,5.0,2.67
4.7,5.0,5.0
4.92,5.0,4.33
4.57,5.0,4.67
4.56,5.0,5.0
4.7,5.0,5.0
4.71,5.0,5.0
4.63,5.0,5.0
1.0,5.0,1.33
4.57,5.0,4.33
4.63,5.0,5.0
4.59,5.0,5.0
1.6,2.05,2.0
4.68,5.0,5.0
4.68,5.0,5.0
4.53,5.0,4.67
4.72,5.0,5.0
4.7,5.0,5.0
4.69,5.0,5.0
4.53,5.0,5.0
4.55,5.0,5.0
4.55,5.0,5.0
