y_qlow,y_qup,y_test
2.74,5.0,4.33
1.43,3.87,3.0
1.0,2.95,1.33
2.68,5.0,3.0
2.67,5.0,4.0
2.95,5.0,3.33
1.0,2.63,1.33
2.24,4.79,2.67
1.27,3.46,2.67
1.0,2.97,1.33
2.06,4.76,2.67
2.18,4.83,5.0
2.18,4.74,3.33
2.69,5.0,3.0
2.12,4.75,2.0
3.53,5.0,4.33
3.23,5.0,4.67
3.89,5.0,4.0
1.5,4.42,2.67
1.91,4.74,3.0
1.93,4.77,2.0
1.58,4.56,2.67
1.41,3.7,1.0
1.61,4.36,2.67
1.99,5.0,3.33
1.0,2.81,1.33
2.25,4.8,2.67
1.23,3.53,2.33
2.93,5.0,3.67
1.25,3.42,3.33
2.39,4.82,3.0
2.88,5.0,4.33
2.28,4.85,2.0
1.33,3.92,3.33
2.18,4.75,3.33
1.32,3.53,3.0
3.17,5.0,3.33
1.71,4.56,4.67
1.0,3.47,3.67
1.0,2.81,4.67
1.28,3.83,3.33
3.01,5.0,5.0
3.17,5.0,4.0
2.77,5.0,5.0
1.59,4.49,4.67
2.47,5.0,3.0
3.73,5.0,5.0
2.25,4.82,4.33
1.57,4.45,2.67
2.1,4.7,3.33
2.85,5.0,4.33
2.49,5.0,4.67
1.41,3.76,2.33
2.3,5.0,2.67
1.06,3.83,3.67
2.27,4.88,4.67
3.21,5.0,4.33
3.23,5.0,4.67
2.17,4.79,3.33
1.41,3.64,1.67
2.18,4.93,3.0
1.32,3.73,4.67
3.2,5.0,4.33
2.07,5.0,2.33
1.78,4.53,4.33
1.74,5.0,1.67
1.29,5.0,4.67
1.52,3.99,3.33
2.67,5.0,4.33
2.21,4.8,3.67
2.91,5.0,4.33
1.42,3.88,4.33
2.24,4.79,3.67
2.78,5.0,3.0
2.5,4.86,3.67
1.0,5.0,1.0
3.01,5.0,3.33
2.23,4.78,3.67
1.65,4.39,3.0
2.11,4.71,4.67
2.3,4.83,3.0
3.13,5.0,4.33
1.18,3.61,4.0
2.12,4.79,4.0
1.95,4.75,3.67
1.0,4.83,4.33
2.25,4.79,1.67
3.08,5.0,2.0
1.33,3.54,2.33
2.14,5.0,5.0
1.0,2.67,1.33
1.38,3.61,4.33
1.91,4.63,3.67
2.45,4.86,4.33
2.61,5.0,4.0
2.49,5.0,5.0
3.8,5.0,4.33
1.25,3.43,2.0
1.36,3.89,4.0
2.41,4.9,2.33
2.35,4.92,5.0
2.39,4.85,2.33
2.33,4.84,4.67
2.4,4.86,3.0
1.91,4.75,1.67
3.67,5.0,2.33
2.97,5.0,4.67
3.64,5.0,5.0
1.61,4.39,3.33
2.15,4.73,4.33
3.42,5.0,4.33
2.11,4.75,2.33
2.15,4.85,4.67
1.75,4.49,2.67
1.35,3.76,2.33
1.65,4.45,3.0
2.29,5.0,2.67
3.82,5.0,3.67
1.96,4.64,4.0
1.54,4.55,3.33
2.16,4.73,1.67
1.4,3.94,1.67
2.77,5.0,4.33
2.95,5.0,4.33
1.67,4.64,5.0
2.26,4.82,2.33
3.6,5.0,4.33
2.13,4.78,3.0
3.1,5.0,4.0
1.39,3.78,4.67
1.34,3.66,3.0
2.7,5.0,3.0
2.29,4.82,3.67
1.0,3.65,1.33
2.44,4.86,4.33
2.0,4.76,2.33
1.44,3.7,2.33
1.37,3.72,5.0
3.02,5.0,5.0
3.22,5.0,4.0
3.32,5.0,3.0
3.23,5.0,1.33
1.45,4.2,1.67
1.59,4.24,2.33
2.26,5.0,3.0
2.71,5.0,4.33
2.44,5.0,4.0
1.46,4.36,3.33
1.54,4.43,5.0
2.39,5.0,2.0
2.25,4.82,3.67
3.57,5.0,4.67
2.3,4.83,3.67
1.59,4.39,3.67
1.0,3.02,2.0
2.12,4.71,4.33
1.55,4.46,3.33
1.05,3.49,1.0
1.0,3.58,3.33
2.28,4.85,2.67
2.52,5.0,5.0
2.17,4.79,4.0
2.99,5.0,4.67
1.03,3.19,2.33
1.42,4.29,2.33
1.84,4.72,2.67
1.51,4.02,3.67
2.46,5.0,4.67
1.85,5.0,4.0
2.24,4.82,2.0
1.49,4.35,4.33
1.0,3.16,1.67
2.4,5.0,4.0
2.99,5.0,4.33
1.24,3.42,2.33
2.83,5.0,1.67
1.46,4.09,3.33
2.1,4.74,3.33
3.76,5.0,4.33
1.74,4.54,4.33
2.87,5.0,3.67
1.54,4.45,3.33
2.21,5.0,4.67
1.5,3.84,3.0
2.23,5.0,3.0
3.56,5.0,4.33
1.2,3.83,1.67
2.63,5.0,4.33
1.41,3.65,2.67
1.0,3.8,2.67
1.25,3.47,3.67
2.35,4.84,4.33
2.25,4.82,3.0
3.34,5.0,3.33
2.53,5.0,2.67
3.04,5.0,5.0
2.24,5.0,4.33
1.27,3.45,3.0
2.17,4.74,3.67
2.11,4.73,4.0
1.48,3.85,5.0
2.15,4.74,2.67
2.9,5.0,4.0
2.12,4.7,2.67
1.31,4.17,3.0
1.51,3.97,1.67
1.53,4.02,2.33
2.71,5.0,4.67
2.2,5.0,5.0
2.25,5.0,4.33
2.26,4.81,2.0
1.51,4.04,3.33
1.56,4.48,2.0
2.19,4.76,2.33
2.77,5.0,4.33
2.22,4.78,4.67
1.6,5.0,4.33
2.28,4.82,3.33
2.99,5.0,2.0
2.89,5.0,4.33
1.79,4.67,3.0
2.28,4.85,2.67
3.34,5.0,4.33
2.24,4.88,3.33
1.78,4.68,3.0
2.92,5.0,5.0
1.54,4.19,3.0
1.19,3.83,1.67
1.45,3.77,3.33
1.27,3.91,1.0
1.29,3.48,2.0
2.93,5.0,4.33
1.04,3.21,3.0
1.46,3.87,3.33
1.35,3.55,2.67
2.7,5.0,4.33
2.17,4.81,4.33
1.04,3.15,2.67
1.45,3.94,1.67
2.9,5.0,5.0
2.87,5.0,4.67
1.23,3.45,2.67
3.51,5.0,4.67
2.64,5.0,3.67
2.31,5.0,3.33
2.66,5.0,4.0
2.13,4.71,4.0
2.23,4.78,3.33
1.3,4.04,4.33
2.28,5.0,4.67
2.9,5.0,3.0
1.83,4.68,4.67
3.02,5.0,4.33
1.23,4.32,1.67
1.11,3.73,2.67
2.56,5.0,4.33
2.18,4.75,4.0
1.35,3.56,4.0
2.7,5.0,4.67
1.15,3.89,3.0
1.37,3.84,2.33
2.81,5.0,3.67
3.24,5.0,3.67
3.3,5.0,3.67
1.21,3.98,4.33
3.09,5.0,4.0
1.95,4.75,3.33
3.49,5.0,3.0
2.13,4.78,2.67
1.19,3.64,2.0
1.41,4.05,4.0
