1,2,3,4,5,coherence
-0.9646002650260925,-0.48320263624191284,-6.291981220245361,-11.483202934265137,-11.512925464970229,1.3333333333333333
-5.024875164031982,-0.08365562558174133,-2.6141598224639893,-8.36490535736084,-12.480232238769531,2.3333333333333335
-6.060858249664307,-0.30044230818748474,-1.3733583688735962,-5.628567218780518,-10.599549293518066,2.3333333333333335
-3.654170513153076,-0.099856898188591,-2.68690824508667,-7.099856853485107,-10.454767227172852,1.6666666666666667
-5.656266689300537,-0.18826259672641754,-1.8021007776260376,-5.860137462615967,-10.626505851745605,3.3333333333333335
-5.2631402015686035,-0.1909681111574173,-1.7958780527114868,-6.065968036651611,-10.709568977355957,4.0
-4.958734035491943,-0.19608630239963531,-1.7890905141830444,-5.617961406707764,-10.308436393737793,3.3333333333333335
-6.046257495880127,-0.2605443596839905,-1.4926857948303223,-6.276169300079346,-10.674234390258789,3.3333333333333335
-2.1513750553131104,-0.15732979774475098,-3.5501863956451416,-7.876079559326172,-10.826972007751465,4.666666666666667
-4.265126705169678,-0.12450341135263443,-2.2859604358673096,-6.8276286125183105,-10.440722465515137,4.333333333333333
-4.452971935272217,-0.14121770858764648,-2.1315436363220215,-6.8443427085876465,-10.598806381225586,2.6666666666666665
-4.711167335510254,-0.17173460125923157,-1.9581916332244873,-4.921734809875488,-9.115930557250977,2.6666666666666665
-8.952407836914062,-1.9873788356781006,-0.47026413679122925,-1.4405038356781006,-7.672645092010498,3.3333333333333335
-5.264781475067139,-0.11374040693044662,-2.288590908050537,-7.20749044418335,-11.879364013671875,1.6666666666666667
-5.928422927856445,-0.14270971715450287,-2.04449462890625,-7.517709732055664,-11.858482360839844,1.6666666666666667
-3.4775073528289795,-0.04596211388707161,-4.281079292297363,-10.1162748336792,-11.512925464970229,1.0
-1.8286962509155273,-0.20667365193367004,-3.673935890197754,-9.886733055114746,-11.512925464970229,2.0
-4.762999057769775,-0.8790705800056458,-0.5814517140388489,-4.123117923736572,-7.992166042327881,4.0
-11.512925464970229,-5.8632283210754395,-0.8185866475105286,-0.6251338124275208,-3.9138243198394775,4.333333333333333
-5.487550735473633,-1.1571940183639526,-0.41314685344696045,-3.9845752716064453,-7.451837539672852,3.6666666666666665
-9.20168399810791,-3.918944835662842,-0.3623977601528168,-1.285016655921936,-5.04989767074585,4.0
-9.823928833007812,-5.1810712814331055,-0.7465465664863586,-0.7019031643867493,-3.7376182079315186,4.0
-9.219465255737305,-4.78494119644165,-0.6182733774185181,-0.8414884805679321,-3.8920845985412598,4.333333333333333
-8.512285232543945,-2.9096062183380127,-0.2607966959476471,-1.7637721300125122,-6.109011650085449,2.6666666666666665
-0.8017200231552124,-1.1291011571884155,-1.694576621055603,-3.941601276397705,-3.718386173248291,4.666666666666667
-9.045184135437012,-3.5689926147460938,-0.33982667326927185,-1.3666115999221802,-5.682088851928711,4.666666666666667
-5.181303977966309,-1.5503511428833008,-0.3003511130809784,-3.261662483215332,-5.850947380065918,3.6666666666666665
-11.512925464970229,-5.8632283210754395,-0.8185866475105286,-0.6251338124275208,-3.9138243198394775,4.333333333333333
-7.659226417541504,-2.5104169845581055,-0.2038678377866745,-2.3020830154418945,-6.215773582458496,4.0
-5.775704860687256,-1.6834425926208496,-0.25487273931503296,-3.4245142936706543,-5.984038829803467,3.6666666666666665
-4.1428632736206055,-0.6160784363746643,-0.8244104981422424,-5.363101005554199,-8.934530258178711,3.3333333333333335
-1.8511817455291748,-0.19939684867858887,-3.770825147628784,-10.17707633972168,-11.512925464970229,3.0
-3.667708396911621,-0.2599705755710602,-1.597025752067566,-9.218304634094238,-11.512925464970229,3.0
-8.188336372375488,-2.965120792388916,-0.07375384867191315,-3.9919075965881348,-8.2478609085083,4.333333333333333
-5.55244779586792,-1.341138482093811,-0.31286582350730896,-5.894710063934326,-9.577746391296387,3.6666666666666665
-4.0114874839782715,-0.5293459892272949,-0.9408049583435059,-6.3180365562438965,-8.691547393798828,3.6666666666666665
-5.364602565765381,-1.1681742668151855,-0.3817172646522522,-6.956864833831787,-10.297638893127441,4.333333333333333
-4.404439926147461,-0.8330096006393433,-0.5971487760543823,-6.38360595703125,-9.55324935913086,4.0
-4.216935157775879,-1.0324106216430664,-0.46768099069595337,-6.359793663024902,-9.417828559875488,4.0
-11.512925464970229,-4.987237453460693,-0.182923823595047,-1.8473563194274902,-6.281880855560303,4.0
-2.861449956893921,-0.4507368206977844,-1.1895768642425537,-7.474546432495117,-10.465618133544922,4.333333333333333
-5.197291851043701,-1.4175297021865845,-0.29327547550201416,-5.212172985076904,-8.188364028930664,5.0
-7.749325752258301,-2.972538948059082,-0.08935632556676865,-3.4189672470092773,-7.213610649108887,3.3333333333333335
-7.749325752258301,-2.972538948059082,-0.08935632556676865,-3.4189672470092773,-7.213610649108887,4.0
-7.384251117706299,-2.384251117706299,-0.11341916024684906,-4.289013385772705,-8.64913272857666,4.0
-4.237154960632324,-0.8889396786689758,-0.5675132870674133,-5.055607795715332,-7.7044172286987305,4.0
-9.524286270141602,-3.542142629623413,-0.05107280984520912,-3.8992860317230225,-9.226667404174805,3.6666666666666665
-6.067801475524902,-1.0529204607009888,-0.43461909890174866,-7.630301475524902,-11.512925464970229,2.6666666666666665
-5.834197998046875,-0.2583066523075104,-1.518722653388977,-5.289556503295898,-10.62586498260498,3.3333333333333335
-11.512925464970229,-5.227132797241211,-1.5054055452346802,-0.2740079462528229,-4.481595993041992,4.0
-8.63100528717041,-2.4844295978546143,-0.6250527501106262,-0.968804657459259,-7.142911434173584,3.3333333333333335
-9.959678649902344,-4.591376781463623,-1.2543214559555054,-0.3726266920566559,-4.215631008148193,4.666666666666667
-10.37026596069336,-6.092737674713135,-1.9178850650787354,-0.20211248099803925,-3.4059793949127197,4.333333333333333
-11.512925464970229,-5.067873954772949,-1.3424255847930908,-0.33349916338920593,-4.184687614440918,3.6666666666666665
-7.295997619628906,-2.2893028259277344,-0.7186164855957031,-0.9143028259277344,-4.721593856811523,3.0
-11.512925464970229,-6.77031946182251,-2.300079822540283,-0.11406943202018738,-5.112579822540283,5.0
-0.1875743418931961,-1.7790946960449219,-6.273885726928711,-11.099407196044922,-11.512925464970229,2.0
-11.512925464970229,-9.671858787536621,-4.0252814292907715,-0.046859223395586014,-3.5937323570251465,4.333333333333333
-6.488033771514893,-1.4962202310562134,-0.7291055917739868,-1.2462202310562134,-5.520771503448486,2.6666666666666665
-9.875089645385742,-4.904853343963623,-1.5194354057312012,-0.27985328435897827,-4.0640788078308105,3.0
-11.512925464970229,-6.593753814697266,-2.0885448455810547,-0.17187876999378204,-3.4427108764648438,4.666666666666667
-8.779014587402344,-2.939729928970337,-0.7581808567047119,-0.7522299289703369,-5.05877685546875,3.0
-7.779571056365967,-1.465583086013794,-0.5474274754524231,-1.668708086013794,-6.9015936851501465,5.0
-6.816603660583496,-0.42077144980430603,-1.1023167371749878,-4.655146598815918,-10.521961212158203,2.6666666666666665
-5.8680524826049805,-0.7490034103393555,-0.6478147506713867,-7.257189750671387,-11.812992095947266,1.6666666666666667
-8.000809669494629,-2.8073573112487793,-0.12357842922210693,-2.9048285484313965,-7.956166744232178,4.666666666666667
-9.823404312133789,-4.875486850738525,-0.5726609826087952,-0.8539109826087952,-6.170130252838135,4.666666666666667
-8.319918632507324,-2.441941022872925,-0.14432404935359955,-3.0661990642547607,-8.483609199523926,4.0
-8.181265830993652,-3.106860399246216,-0.10016549378633499,-3.006415605545044,-8.285431861877441,4.666666666666667
