1,2,3,4,5,relevance
-0.3092793822288513,-1.356156349182129,-6.038447380065918,-11.512925464970229,-11.512925464970229,1.6666666666666667
-4.739574432373047,-0.22841452062129974,-1.7038593292236328,-4.665914535522461,-9.278264999389648,2.6666666666666665
-6.56583309173584,-1.1179170608520508,-0.6580935120582581,-1.9304170608520508,-6.699761390686035,2.6666666666666665
-2.824815511703491,-0.12764514982700348,-2.8843400478363037,-6.315145015716553,-9.208745956420898,2.6666666666666665
-5.460529327392578,-0.37124454975128174,-1.308742642402649,-3.480619430541992,-8.005170822143555,4.0
-5.159833908081055,-0.4128110706806183,-1.2163808345794678,-3.506561040878296,-8.046737670898438,4.0
-4.768316268920898,-0.253436803817749,-1.6284348964691162,-4.269062042236328,-8.830816268920898,3.0
-7.398034572601318,-2.0059218406677246,-0.5825570821762085,-1.224671721458435,-5.671844005584717,3.6666666666666665
-1.7229410409927368,-0.22517453134059906,-3.9402031898498535,-7.615799427032471,-11.512925464970229,2.6666666666666665
-3.500225305557251,-0.131180077791214,-2.443678140640259,-5.787430286407471,-9.348440170288086,4.0
-3.7058804035186768,-0.17388834059238434,-2.068976640701294,-5.377013206481934,-8.914214134216309,3.0
-3.209634780883789,-0.09058955311775208,-3.1649932861328125,-6.44996452331543,-9.697731018066406,2.0
-11.512925464970229,-4.370949745178223,-1.4237754344940186,-0.30844956636428833,-5.486275672912598,4.0
-4.829556465148926,-0.23432058095932007,-1.719437599182129,-4.046820640563965,-9.07062816619873,2.3333333333333335
-6.963396072387695,-1.5333385467529297,-0.609230101108551,-1.4708385467529297,-6.487205505371094,4.0
-3.041064977645874,-0.0760362297296524,-3.785112142562866,-8.40416145324707,-11.512925464970229,1.6666666666666667
-1.5540040731430054,-0.3188852071762085,-2.9825758934020996,-7.8784098625183105,-11.512925464970229,3.0
-3.5360233783721924,-0.8425704836845398,-0.7235233187675476,-3.193761110305786,-6.527094841003418,4.333333333333333
-11.512925464970229,-7.291165828704834,-1.6810472011566162,-0.3715226352214813,-2.187000036239624,4.0
-6.834774971008301,-2.772273302078247,-0.2722732424736023,-1.8496544361114502,-5.108584403991699,4.0
-11.512925464970229,-6.0011186599731445,-1.1350469589233398,-0.5100468993186951,-2.7719507217407227,4.333333333333333
-11.512925464970229,-6.616876125335693,-1.3638986349105835,-0.45616090297698975,-2.3311610221862793,4.333333333333333
-11.512925464970229,-6.845818519592285,-1.6077239513397217,-0.41724658012390137,-2.054152250289917,4.666666666666667
-11.512925464970229,-5.439109802246094,-0.9748249053955078,-0.5283966064453125,-4.084943771362305,4.666666666666667
-0.8253384828567505,-1.1080762147903442,-1.7479573488235474,-3.8015289306640625,-3.727123260498047,4.0
-11.512925464970229,-6.158350944519043,-1.158350944519043,-0.4291849732398987,-3.985732078552246,4.333333333333333
-7.439297676086426,-3.2279884815216064,-0.34108272194862366,-1.5315581560134888,-3.7637016773223877,4.0
-11.512925464970229,-7.291165828704834,-1.6810472011566162,-0.3715226352214813,-2.187000036239624,4.666666666666667
-7.959914207458496,-3.361699342727661,-0.35574644804000854,-1.3974144458770752,-4.998604774475098,3.6666666666666665
-6.983268737792969,-3.03981614112854,-0.22731612622737885,-2.013031244277954,-4.7660064697265625,3.3333333333333335
-3.376622200012207,-0.6980506181716919,-0.8319789171218872,-3.9569787979125977,-7.349837303161621,3.0
