1,2,3,4,5,human
-4.650383949279785,-0.3929451107978821,-1.1741950511932373,-5.111695289611816,-9.084908485412598,4
-4.160984992980957,-0.5679807662963867,-0.9429807662963867,-3.6148557662963867,-6.705628395080566,2
-4.840076446533203,-1.7299578189849854,-0.31775686144828796,-2.4896318912506104,-5.539482116699219,3
-0.7416666150093079,-0.7416666150093079,-3.0601212978363037,-8.013246536254883,-10.82351303100586,3
-9.327043533325195,-4.679722309112549,-0.9297223091125488,-0.6797223091125488,-2.4222798347473145,5
-3.4599955081939697,-0.7367823719978333,-0.8774073719978333,-2.9711573123931885,-3.787376642227173,4
-11.512925464970229,-9.210363388061523,-3.4994261264801025,-0.17130109667778015,-2.064157724380493,4
-7.629444122314453,-3.7812306880950928,-0.7812307476997375,-0.9374807476997375,-2.0639665126800537,4
-6.393455982208252,-1.4529802799224854,-0.42173030972480774,-2.4686052799224854,-3.7595274448394775,5
-5.587472438812256,-3.3278002738952637,-1.6715503931045532,-1.7028003931045532,-0.5279480218887329,4
-10.485115051269531,-6.334073543548584,-1.8809486627578735,-0.24032367765903473,-2.828864812850952,4
-6.577940940856934,-2.289252281188965,-0.5705022811889648,-1.1486272811889648,-4.211869239807129,5
-9.85222053527832,-3.954155921936035,-0.5322810411453247,-0.9697810411453247,-4.25698184967041,4
-7.688309669494629,-3.005274772644043,-0.5208996534347534,-1.1615246534347534,-3.1496191024780273,4
-5.0981903076171875,-1.4568233489990234,-0.5974484086036682,-1.6130733489990234,-4.488071441650391,5
-11.512925464970229,-8.959878921508789,-3.170816421508789,-0.18644142150878906,-2.057720184326172,4
-4.6804280281066895,-1.1633151769638062,-0.5383151769638062,-2.4601902961730957,-4.710188388824463,4
-11.486027717590332,-6.660135269165039,-1.550760269165039,-0.2851352393627167,-3.3759078979492188,4
-9.299895286560059,-5.912247657775879,-2.224747657775879,-0.5528727769851685,-1.160014271736145,4
-11.155317306518555,-7.400854110717773,-2.3383541107177734,-0.46335405111312866,-1.2966861724853516,5
-9.560876846313477,-4.504330635070801,-0.9262058734893799,-0.5355808734893799,-4.925459861755371,3
-6.952921390533447,-2.2743515968322754,-0.3681015074253082,-1.6493514776229858,-4.438040256500244,4
-9.755236625671387,-3.239612579345703,-0.23961247503757477,-1.7552374601364136,-7.128747940063477,5
-11.435622215270996,-5.128330707550049,-0.4877058267593384,-0.9720808267593384,-6.368656635284424,2
-10.861449241638184,-6.8443379402160645,-2.1255879402160645,-0.2193378359079361,-2.5727601051330566,3
-8.275636672973633,-3.538285970687866,-0.8664109110832214,-1.1164109706878662,-1.5048024654388428,5
-5.576358795166016,-1.1076107025146484,-0.48261070251464844,-3.2326107025146484,-4.698383331298828,5
-10.177846908569336,-6.657015323638916,-2.578890323638916,-0.8132652640342712,-0.7358822226524353,5
-3.223090887069702,-0.2796400487422943,-1.6390150785446167,-4.654640197753906,-8.029638290405273,5
-7.985273361206055,-3.3706912994384766,-0.8081913590431213,-0.7456913590431213,-3.104320526123047,5
-5.366791248321533,-1.2060781717300415,-0.4873281717300415,-2.940453052520752,-3.551313877105713,5
-3.7444934844970703,-0.6961326003074646,-0.8211326003074646,-3.3523826599121094,-5.946874618530273,5
-10.755528450012207,-5.434101104736328,-0.8872260451316833,-0.5903510451316833,-3.538267135620117,4
-9.378754615783691,-5.249290943145752,-1.374291181564331,-0.7024161219596863,-1.4025638103485107,5
-9.485459327697754,-3.5092697143554688,-0.431144654750824,-1.1967697143554688,-4.039030075073242,5
-6.11707067489624,-1.9005541801452637,-0.35367918014526367,-1.9630541801452637,-5.17957067489624,4
-8.262386322021484,-2.050333261489868,-0.2378332018852234,-2.519083261489868,-6.357624053955078,5
-11.512925464970229,-7.214593410491943,-1.7614681720733643,-0.19896823167800903,-4.88423490524292,4
-10.63807487487793,-6.930486679077148,-2.5086119174957275,-0.6179869174957275,-0.9728968143463135,5
-4.883121967315674,-1.2023204565048218,-0.5616954565048218,-2.2335705757141113,-4.2432427406311035,4
-10.605544090270996,-6.691111087799072,-2.472360849380493,-0.3629859387874603,-1.5207217931747437,5
-6.449387073516846,-2.4121859073638916,-0.6934359669685364,-0.9590609669685364,-3.666649103164673,4
-10.251324653625488,-4.740908145904541,-0.7409082651138306,-0.6784082651138306,-4.9685845375061035,5
-9.462135314941406,-5.6660051345825195,-1.63475501537323,-0.66600501537323,-1.2478493452072144,5
-11.225801467895508,-6.36345100402832,-1.4259507656097412,-0.379075825214386,-2.6171700954437256,5
-8.399555206298828,-3.2447946071624756,-0.49479466676712036,-1.1666696071624756,-3.2358644008636475,5
-11.010135650634766,-6.090494155883789,-1.262369155883789,-0.38736915588378906,-3.331563949584961,4
-2.6903951168060303,-0.27372899651527405,-1.8206039667129517,-4.789353847503662,-6.708251476287842,4
-0.647040605545044,-0.770554780960083,-4.333054542541504,-8.536179542541504,-11.048827171325684,3
-5.602107048034668,-1.4406498670578003,-0.3625248670578003,-2.78439998626709,-6.375916481018066,2
-8.660109519958496,-5.158621788024902,-2.1429967880249023,-1.1273717880249023,-0.5946322083473206,4
-5.441250324249268,-1.619823932647705,-0.5729489922523499,-1.760448932647705,-2.792440891265869,4
-1.046386480331421,-0.46975117921829224,-3.7666261196136475,-8.001001358032227,-10.406506538391113,3
-9.028520584106445,-3.521080732345581,-0.45858076214790344,-1.177330732345581,-3.522566556930542,5
-7.203205585479736,-2.2374329566955566,-0.4561828374862671,-1.424932837486267,-4.018681049346924,5
-5.237555027008057,-1.5284792184829712,-0.4034791886806488,-2.2472290992736816,-5.52029275894165,2
-11.512925464970229,-6.830235481262207,-1.720860481262207,-0.34586045145988464,-2.1866331100463867,5
-8.521341323852539,-2.6909844875335693,-0.3159843981266022,-1.6284843683242798,-5.068959712982178,4
-3.740628480911255,-0.6796181201934814,-0.8671181201934814,-3.1483681201934814,-5.0799150466918945,4
-8.745523452758789,-3.4040069580078125,-0.6071318984031677,-1.1227569580078125,-2.3467140197753906,5
-6.674157619476318,-2.5967764854431152,-0.17490346729755402,-2.487403392791748,-6.793206691741943,5
-7.124028205871582,-2.87998104095459,-0.3174811005592346,-1.5674810409545898,-5.055575370788574,2
-2.739004135131836,-0.4607316255569458,-1.2888566255569458,-3.9294815063476562,-4.718170166015625,4
-9.527556419372559,-4.915949821472168,-1.2440749406814575,-0.43157491087913513,-2.905531883239746,4
-7.543221473693848,-1.8869733810424805,-0.3557233214378357,-1.9807233810424805,-4.700961112976074,4
-9.486164093017578,-3.59405255317688,-0.4534275531768799,-1.1253025531768799,-4.404318809509277,5
-8.404409408569336,-4.122415065765381,-1.2005401849746704,-0.7942901849746704,-1.4698845148086548,4
-10.885726928710938,-4.879030704498291,-0.5509058237075806,-0.8946558237075806,-4.985428333282471,4
-10.810957908630371,-6.9181013107299805,-2.1681015491485596,-0.6524764895439148,-1.0118496417999268,4
-1.7164833545684814,-0.30725792050361633,-2.494757890701294,-6.291633129119873,-7.773030757904053,4
-11.065898895263672,-7.0480427742004395,-2.1574175357818604,-0.21991761028766632,-2.5167906284332275,5
-9.574630737304688,-3.7710602283477783,-0.5210602879524231,-0.9741852879524231,-5.2293925285339355,4
-11.0155668258667,-6.525984764099121,-1.947859525680542,-0.24473457038402557,-2.6227099895477295,5
-4.892400741577148,-1.3380869626998901,-0.5568369626998901,-2.0724620819091797,-3.478710174560547,5
-8.59758186340332,-3.997880697250366,-0.9041306376457214,-0.7478806376457214,-2.2731759548187256,4
-9.677645683288574,-3.7282416820526123,-0.47824162244796753,-1.0563666820526123,-4.841335773468018,5
-9.329183578491211,-3.396892547607422,-0.4437674582004547,-1.1468924283981323,-4.9988250732421875,5
-3.8321495056152344,-2.2264957427978516,-1.2264957427978516,-1.5077457427978516,-1.0345306396484375,4
-7.76971435546875,-3.7674829959869385,-1.0956079959869385,-0.7206079959869385,-1.8619749546051025,5
-11.43773365020752,-6.96303129196167,-1.9161564111709595,-0.4942813813686371,-1.4228512048721313,5
-10.02365779876709,-4.315325736999512,-0.7059506773948669,-0.7528256773948669,-3.840622901916504,5
-11.512925464970229,-9.546070098876953,-3.0616953372955322,-0.0773204118013382,-3.5981523990631104,4
-11.205928802490234,-7.752061367034912,-2.845811367034912,-0.42393627762794495,-1.250571608543396,5
-10.971014976501465,-5.782772541046143,-1.0640225410461426,-0.4546475112438202,-4.073694705963135,5
-7.088579177856445,-2.4896223545074463,-0.4427473545074463,-1.3489973545074463,-4.246316909790039,5
-9.632779121398926,-3.26001238822937,-0.2443874180316925,-1.7287623882293701,-7.303910255432129,3
-4.606369972229004,-0.5379191637039185,-0.9441691637039185,-4.162919044494629,-6.764107704162598,5
-3.7297515869140625,-0.10772904008626938,-2.560853958129883,-7.185853958129883,-11.155346870422363,2
-1.1499879360198975,-0.39552468061447144,-4.629899501800537,-9.629899978637695,-11.512925464970229,3
-11.512925464970229,-7.684281826019287,-2.371781587600708,-0.15303166210651398,-3.0429108142852783,3
-6.425447463989258,-1.2409248352050781,-0.4596748650074005,-2.600299835205078,-5.770685195922852,4
-4.2240729331970215,-0.5447591543197632,-0.9822591543197632,-3.5135092735290527,-6.902644634246826,3
-2.019191026687622,-0.3130904734134674,-2.0630905628204346,-5.0318403244018555,-6.06680965423584,3
-0.5655114650726318,-0.8847100734710693,-3.9940850734710693,-7.759710311889648,-9.836346626281738,3
-7.514018535614014,-2.8116393089294434,-0.5303894281387329,-1.092889428138733,-4.1806864738464355,5
-10.319938659667969,-4.323659896850586,-0.4330346882343292,-1.1049096584320068,-5.044641494750977,5
-7.160028457641602,-2.782796859741211,-0.4234217703342438,-1.2984217405319214,-4.660028457641602,5
-10.397148132324219,-5.46485710144043,-1.1836071014404297,-0.6523571014404297,-1.781076431274414,5
-11.512925464970229,-8.088111877441406,-2.1193618774414062,-0.19748686254024506,-2.835134506225586,5
-10.41566276550293,-4.484860897064209,-0.39111071825027466,-1.1723606586456299,-5.936496257781982,5
-4.365746021270752,-1.615004062652588,-0.7400041222572327,-1.974379062652588,-1.761579990386963,3
