1,2,3,4,5,human
-11.51292546,-10.19979095,-5.467648029,-2.833718061,-0.065861367,5
-5.940871239,-3.425990343,-1.446824312,-0.77718091,-1.312896013,1
-4.644154549,-1.891179085,-0.700701714,-1.772130013,-1.757248878,3
-11.179883,-9.528098106,-5.212620735,-2.891192675,-0.063811429,5
-11.34828186,-9.584889412,-5.150364876,-3.260483742,-0.046196967,4
-11.51292546,-10.26811695,-5.818712711,-3.660973072,-0.030020343,5
-6.496901512,-4.041543007,-1.987971067,-0.737972975,-1.005829573,4
-7.086803436,-3.827875137,-1.655256271,-1.081596375,-0.807041228,3
-11.51292546,-11.23758888,-6.832828045,-4.184018612,-0.017350437,5
-1.177010536,-1.013319969,-1.429987907,-3.498438835,-2.843678474,3
-1.831753969,-1.057944536,-1.266278505,-1.787112474,-3.156159639,2
-9.960976601,-7.966928482,-4.335975647,-2.773475647,-0.080022715,5
-11.51292546,-9.342385292,-4.208456993,-2.229290962,-0.131075829,5
-6.566431999,-4.736075401,-2.3700037,-1.730122566,-0.331313103,3
-9.506317139,-6.545006752,-2.690840721,-1.574768901,-0.324768931,4
-11.51292546,-11.51292546,-5.950882435,-4.699392796,-0.011892843,4
-4.219890118,-1.094890237,-0.663343072,-2.225842953,-3.609771252,4
-3.819741011,-2.272122145,-1.185812712,-1.617359877,-0.992359877,3
-11.51292546,-11.51292546,-7.721015453,-4.417443752,-0.012681321,4
-10.30431175,-8.488836288,-4.366812229,-1.941215873,-0.170383841,4
-6.812190533,-3.86576128,-1.737785816,-0.42826131,-1.901476383,1
-10.98818493,-8.324493408,-3.726280451,-1.538778543,-0.273899347,2
-8.504869461,-4.367963791,-1.138797998,-0.826297939,-1.481058359,5
-8.665175438,-5.793150425,-2.995531797,-1.983626127,-0.212794021,4
-10.65046978,-8.537374496,-4.311183929,-2.361778498,-0.114753924,5
-0.84301573,-1.408493042,-1.542421341,-3.372777939,-2.569206238,3
-3.742237806,-2.12021327,-1.033903837,-0.959500074,-2.149975538,1
-6.130422115,-3.06494689,-0.981612861,-1.800065756,-0.892327964,3
-9.674151421,-6.965818405,-3.319984198,-1.742603064,-0.239625707,3
-9.880524635,-6.413261414,-2.722786188,-0.443769664,-1.234689951,5
-11.51292546,-11.34294033,-6.045321465,-2.181483507,-0.122702785,5
-11.51292546,-9.506780624,-4.283565521,-0.917495549,-0.533565342,5
-11.51292546,-10.91931915,-6.179735184,-3.48628211,-0.033901051,5
-11.51292546,-11.09478283,-7.002520561,-4.919188499,-0.008473633,5
-11.51292546,-10.17369175,-5.694523335,-3.343333006,-0.039761212,5
-0.532807589,-0.934594393,-3.955428362,-7.79471302,-9.565546989,1
-0.867289603,-0.778002799,-2.325621605,-4.051812172,-5.301812172,1
-10.59987545,-8.33796978,-4.454041481,-2.564160347,-0.093922727,3
-6.486350536,-2.30480361,-0.444684714,-1.947660208,-2.170875311,5
-9.212381363,-6.280834198,-3.126072168,-1.727262735,-0.254047632,5
-0.9435004,-0.586356997,-2.937547684,-6.791715622,-9.485167503,1
-11.51292546,-9.552544594,-4.552545071,-2.439448595,-0.103139266,5
-1.144845009,-0.936511099,-1.665678978,-2.543654442,-3.838297844,1
-11.51292546,-10.97149277,-6.447683811,-4.096493244,-0.01911189,5
-11.51292546,-9.636624336,-4.527249336,-3.193915129,-0.054034043,5
-10.81738377,-5.695361137,-1.023486376,-1.338217974,-0.981074572,5
-11.41606998,-8.867708206,-4.070833206,-3.573808908,-0.047021989,5
-7.403982639,-4.204578876,-1.734339237,-0.406216174,-1.95755434,5
-11.51292546,-11.34777641,-6.570989132,-2.142419338,-0.127536342,5
-9.113012314,-6.121940136,-3.086225033,-1.25289309,-0.407653451,3
-11.51292546,-9.679594994,-5.379000664,-3.10221386,-0.051617734,5
-9.176762581,-6.379143238,-3.090452909,-2.316643476,-0.158903748,3
-9.38034153,-6.493436337,-3.174983501,-2.192840099,-0.169030741,3
-2.132130623,-1.343440175,-1.328559041,-1.789868474,-1.670821309,1
-9.042675972,-4.957853317,-1.237615585,-0.612615585,-1.832853317,3
-0.429880828,-1.263214827,-2.810833693,-5.414999485,-6.218571186,3
-0.514849544,-0.933750987,-4.800564766,-7.136876106,-9.235089302,1
-6.825825691,-1.839219332,-1.290110826,-0.761094272,-2.331776857,5
-9.633005142,-6.145655155,-3.680624485,-1.676905155,-0.24312444,4
-8.772864342,-6.109174252,-3.118102312,-2.002030611,-0.201436341,5
-11.51292546,-11.51292546,-8.539908409,-4.358360767,-0.013121331,5
-10.45385838,-8.117548943,-3.950882435,-1.98659575,-0.171120286,5
-7.738852501,-3.728436232,-0.990339994,-1.198673964,-1.198673964,5
-9.7081604,-5.920958519,-1.947743535,-0.772149205,-0.935839772,5
-7.056316376,-4.853935242,-2.35393548,-1.356910944,-0.449173182,1
-2.016796112,-0.677511334,-1.2876302,-2.716201782,-4.144773483,2
-10.24242401,-8.233495712,-4.468615055,-2.043018579,-0.153137535,3
-6.179142952,-2.994618177,-1.119618177,-1.491640806,-0.926165342,5
-6.650218487,-1.918075323,-0.504384696,-1.590694189,-3.123431921,1
-0.254749209,-1.549392581,-4.406536102,-8.692250252,-10.21754837,1
-1.272931457,-0.469361663,-2.433646679,-5.231265545,-6.689599514,3
-8.436411858,-6.174506187,-3.064387321,-1.427483439,-0.341174006,5
-1.497496009,-0.35166207,-2.643330097,-6.705830097,-9.309995651,1
-11.51292546,-10.33034134,-6.178556919,-4.199388981,-0.017841682,5
-4.216291428,-2.72819519,-1.269863129,-0.868076384,-1.522838593,2
-11.33952904,-9.643100739,-5.282979488,-2.72345686,-0.074647509,5
-0.740748584,-1.008605242,-2.184201479,-3.672295809,-3.895510912,2
-10.00087738,-7.285103798,-3.564864397,-2.270222902,-0.142245442,4
-1.27214694,-0.423933804,-2.760243177,-6.45071888,-8.325719833,1
-11.40374851,-10.15374851,-6.016842842,-4.126961708,-0.019818503,5
-4.684074402,-1.693002701,-0.547168672,-2.154312134,-2.198955536,5
-9.962433815,-7.313624859,-3.801719189,-2.685647488,-0.096362479,5
-11.51292546,-11.51292546,-7.945126057,-4.34393549,-0.013576789,5
-5.490474224,-3.094640255,-1.666068554,-0.922021389,-1.011306286,5
-0.756699681,-0.831103444,-2.646580696,-4.417414665,-4.432293892,1
-7.139933586,-4.067016602,-1.447969317,-1.046182513,-0.927135348,5
-2.315693378,-1.080574512,-1.050812244,-2.018074512,-2.538906574,3
-0.218813851,-1.706910133,-4.236672401,-8.403338432,-9.028339386,1
-5.327609539,-2.247251272,-0.254693657,-2.332818747,-4.062728405,5
-0.467292964,-1.360149622,-2.213573694,-5.057323456,-6.955387115,3
-0.504601717,-1.20400548,-2.404900789,-5.264275551,-7.900435448,3
-9.66612339,-7.195885658,-3.862551451,-2.865526915,-0.082789183,3
-9.718794823,-6.876531124,-3.200937033,-2.650340796,-0.120578475,5
-3.131345272,-0.914083064,-0.839679301,-2.283130169,-3.860511303,5
-7.108988762,-4.489941597,-1.524912596,-1.306162596,-0.695298016,3
-1.259730458,-0.798421025,-1.631754994,-2.792468071,-4.682349205,2
-11.51292546,-11.51292546,-6.821788311,-3.920001507,-0.021192184,5
-7.406144619,-5.590668201,-3.031143904,-1.409119368,-0.352572173,1
-11.51292546,-11.51292546,-7.71858263,-2.938822269,-0.054892123,4
-11.51292546,-10.9262352,-6.075045109,-2.179956675,-0.122663774,4
-11.17440414,-10.14017677,-5.92886734,-3.071723938,-0.050891783,4
-10.80583954,-9.764173508,-5.954648972,-2.874292135,-0.061792135,5
-9.386257172,-6.424946785,-3.225543022,-1.945780754,-0.204709053,3
