1,2,3,4,5,consistency
-0.45352691411972046,-1.0413260459899902,-5.155908107757568,-7.36945104598999,-9.57555103302002,1.0
-3.749950885772705,-0.37941595911979675,-1.6666169166564941,-2.332540988922119,-5.327332019805908,5.0
-6.848313808441162,-2.723315954208374,-1.3572423458099365,-0.47331589460372925,-2.979266881942749,5.0
-6.415187835693359,-2.735130548477173,-1.8318560123443604,-0.5163804888725281,-1.7425692081451416,5.0
-6.440933704376221,-2.2541794776916504,-1.6492676734924316,-0.45730453729629517,-2.705814838409424,5.0
-5.526060104370117,-1.7388594150543213,-1.2552263736724854,-0.7232344150543213,-3.0409414768218994,5.0
-6.235790252685547,-2.2104928493499756,-1.369718313217163,-0.5542429089546204,-2.8429315090179443,4.666666666666667
-8.04200553894043,-4.137989521026611,-1.91105318069458,-0.29423949122428894,-2.431887149810791,5.0
-0.7914710640907288,-0.6649852395057678,-3.708138942718506,-5.071235179901123,-7.815282344818115,5.0
-5.960275650024414,-2.715484619140625,-1.4067038297653198,-0.5279844999313354,-2.3590850830078125,5.0
-6.813013553619385,-3.2453064918518066,-1.6790852546691895,-0.4484315514564514,-2.0213475227355957,5.0
-5.2216291427612305,-1.763297200202942,-2.022223472595215,-0.5757972002029419,-2.066866874694824,5.0
-8.624382019042969,-5.567835330963135,-2.932417631149292,-0.13033555448055267,-2.7687270641326904,5.0
-3.3200535774230957,-0.17794270813465118,-2.427196979522705,-3.3029427528381348,-7.2486252784729,3.0
-7.3826904296875,-3.0716803073883057,-1.5791189670562744,-0.35293030738830566,-3.186262369155884,5.0
-2.824002981185913,-0.14022424817085266,-2.8537633419036865,-4.405849456787109,-8.374597549438477,5.0
-0.6940194368362427,-0.7684251070022583,-3.5362815856933594,-6.914257049560547,-9.071996688842773,2.0
-2.2314562797546387,-0.4308619797229767,-1.5915770530700684,-3.436814785003662,-6.264195919036865,5.0
-8.091047286987305,-7.585094451904297,-3.611879348754883,-1.290451169013977,-0.3678323030471802,5.0
