1,2,3,4,5,coherence
-10.067612648010254,-4.429965496063232,-1.6598753929138184,-0.24246546626091003,-4.353328227996826,4.666666666666667
-5.307706356048584,-0.18196430802345276,-1.8404439687728882,-6.04133939743042,-10.746695518493652,3.6666666666666665
-1.8908367156982422,-0.31494516134262085,-2.1438121795654297,-6.424320220947266,-8.453336715698242,4.666666666666667
-1.0369409322738647,-0.44393670558929443,-5.575631618499756,-10.514248847961426,-11.512925464970229,4.666666666666667
-0.16616791486740112,-1.8841760158538818,-6.922120571136475,-11.446676254272461,-12.792657852172852,3.0
-9.431078910827637,-3.52929425239563,-1.3656017780303955,-0.34179428219795227,-5.398341655731201,4.333333333333333
-10.159859657287598,-4.476081371307373,-1.424741268157959,-0.30420634150505066,-4.609263896942139,4.333333333333333
-10.889137268066406,-5.6235127449035645,-1.9828859567642212,-0.170387864112854,-4.200148105621338,4.666666666666667
-10.325547218322754,-3.8523337841033936,-1.3076902627944946,-0.3679586946964264,-4.135071277618408,4.666666666666667
-8.402556419372559,-1.9814265966415405,-0.8727935552597046,-0.8408015966415405,-4.38469934463501,4.333333333333333
-11.512925464970229,-8.294073104858398,-3.161630392074585,-0.07532293349504471,-3.5187737941741943,4.333333333333333
-11.512925464970229,-6.8522796630859375,-2.10079026222229,-0.1491549015045166,-4.213886260986328,4.0
-11.512925464970229,-7.267491817474365,-2.586686849594116,-0.09561695903539658,-4.20871114730835,4.0
-6.6151628494262695,-0.7230499982833862,-0.8562325239181519,-2.441800117492676,-6.57051944732666,4.0
-10.90231990814209,-4.454403877258301,-0.2825291156768799,-1.4544041156768799,-7.2639265060424805,4.666666666666667
-0.28053075075149536,-1.454639196395874,-4.517139434814453,-9.978076934814453,-10.808805465698242,3.0
-0.6528940796852112,-0.7920332551002502,-3.6357831954956055,-9.213908195495605,-10.53384780883789,4.333333333333333
-0.0808938667178154,-2.5682461261749268,-7.021371364593506,-12.615120887756348,-11.512925464970229,4.333333333333333
-0.08612184226512909,-2.524367570877075,-6.180617809295654,-10.938429832458496,-11.961122512817383,2.6666666666666665
-2.0788495540618896,-0.18971408903598785,-3.049089193344116,-8.455339431762695,-10.546112060546875,4.0
-2.4457316398620605,-0.17489957809448242,-2.6123995780944824,-8.08115005493164,-10.183826446533203,4.666666666666667
-3.708240270614624,-0.05719922110438347,-3.479074239730835,-10.557199478149414,-11.512925464970229,4.0
-4.593529224395752,-0.09799455106258392,-2.488619565963745,-9.597994804382324,-11.512925464970229,4.0
-10.802301406860352,-4.001707077026367,-0.2204570770263672,-1.7204570770263672,-8.079086303710938,4.333333333333333
-5.239185333251953,-0.20719337463378906,-1.707193374633789,-8.347818374633789,-11.512925464970229,5.0
-7.741757869720459,-1.4523253440856934,-0.29607534408569336,-3.8429503440856934,-9.066164016723633,4.666666666666667
-8.063514709472656,-1.5508673191070557,-0.25399234890937805,-4.457117557525635,-9.774824142456055,4.333333333333333
-3.556234121322632,-0.06962761282920837,-3.257127523422241,-10.13994026184082,-11.512925464970229,4.333333333333333
-9.59694766998291,-3.1482880115509033,-0.32016298174858093,-1.4764130115509033,-6.070160865783691,3.6666666666666665
-0.5179315209388733,-0.9159989953041077,-5.525373935699463,-11.798811912536621,-11.512925464970229,2.3333333333333335
-1.1501684188842773,-0.41207411885261536,-3.865199089050293,-9.912074089050293,-11.626358985900879,4.0
-1.3391426801681519,-0.32054224610328674,-4.429917335510254,-10.265854835510254,-11.512925464970229,3.6666666666666665
-0.09312541782855988,-2.45175838470459,-5.96738338470459,-11.10019588470459,-12.102055549621582,2.6666666666666665
-3.9052624702453613,-0.18428097665309906,-1.9186559915542603,-6.731155872344971,-10.452881813049316,3.0
-4.779072284698486,-0.43532413244247437,-1.0915741920471191,-4.779074192047119,-8.142168045043945,3.3333333333333335
-3.663092613220215,-0.1005944162607193,-2.6630945205688477,-8.850594520568848,-12.398212432861328,3.3333333333333335
-0.3256034553050995,-1.3181648254394531,-4.599414825439453,-9.779102325439453,-11.077092170715332,3.3333333333333335
-0.5078104138374329,-0.9929311871528625,-3.6023061275482178,-8.258556365966797,-9.94233512878418,4.666666666666667
-2.65625,-0.11607365310192108,-3.2410736083984375,-8.944198608398438,-12.031250953674316,3.6666666666666665
-2.020362138748169,-0.19000740349292755,-3.221257448196411,-8.127507209777832,-11.038220405578613,3.3333333333333335
-4.705507278442383,-0.25908103585243225,-1.5247060060501099,-6.64970588684082,-10.8066987991333,3.3333333333333335
-2.396517753601074,-0.13312622904777527,-3.3987512588500977,-9.555001258850098,-12.31467342376709,3.6666666666666665
-7.379334926605225,-1.8614784479141235,-0.28335341811180115,-2.408353328704834,-7.587666988372803,3.6666666666666665
-3.609574556350708,-0.05972405895590782,-3.4815990924835205,-10.270661354064941,-11.512925464970229,3.3333333333333335
-2.6817002296447754,-0.2680116891860962,-1.7992616891860962,-6.861761569976807,-9.385570526123047,4.333333333333333
-1.891832709312439,-0.19689403474330902,-3.5875189304351807,-9.423456192016602,-11.966238021850586,4.0
-1.8615357875823975,-0.20231036841869354,-3.59293532371521,-9.241373062133789,-12.040107727050781,3.6666666666666665
-7.882462978363037,-2.9784464836120605,-0.556571364402771,-1.040946364402771,-3.805081844329834,4.666666666666667
-5.350831508636475,-1.600089430809021,-0.459464430809021,-1.912589430809021,-4.279403209686279,4.666666666666667
-10.648082733154297,-5.8028459548950195,-1.521596074104309,-0.3184710741043091,-2.97695255279541,4.333333333333333
-8.059915542602539,-3.110511302947998,-0.5792614221572876,-0.9855114221572876,-3.8486056327819824,4.666666666666667
-5.367745876312256,-1.56492018699646,-0.4555451273918152,-1.97117018699646,-4.370721340179443,4.666666666666667
-7.828702449798584,-2.9365906715393066,-0.5459657311439514,-1.0615906715393066,-3.8554883003234863,4.666666666666667
-10.1984224319458,-5.429078102111816,-1.5384529829025269,-0.33532801270484924,-2.728184700012207,4.333333333333333
-5.367745876312256,-1.56492018699646,-0.4555451273918152,-1.97117018699646,-4.370721340179443,4.666666666666667
-3.667124032974243,-0.5904886722564697,-0.9186136722564697,-3.9029886722564697,-6.926052093505859,5.0
-11.168149948120117,-5.318447589874268,-0.7559475898742676,-0.6465725898742676,-6.555054187774658,4.0
-3.0710701942443848,-0.07925642281770706,-3.516756534576416,-10.212068557739258,-13.316606521606445,3.6666666666666665
-1.2572709321975708,-0.551916241645813,-2.0050411224365234,-5.598791122436523,-6.748344421386719,4.333333333333333
-0.023143529891967773,-3.837877035140991,-6.71287727355957,-11.47068977355957,-12.255287170410156,3.6666666666666665
-0.19501103460788727,-1.7842978239059448,-4.706172943115234,-9.378047943115234,-10.492630004882812,4.666666666666667
-4.686668872833252,-0.5281874537467957,-0.9344374537467957,-4.840687274932861,-8.213454246520996,3.6666666666666665
-6.782474517822266,-1.0689334869384766,-0.44393354654312134,-4.287683486938477,-9.475926399230957,4.0
-3.2214531898498535,-0.06446123123168945,-3.7988362312316895,-10.416023254394531,-11.512925464970229,3.0
-2.907097816467285,-0.07599744945764542,-3.9978723526000977,-10.505684852600098,-11.512925464970229,3.3333333333333335
-4.86384391784668,-0.45015519857406616,-1.043905258178711,-6.012655258178711,-9.982892036437988,3.3333333333333335
-3.2948107719421387,-0.4406448304653168,-1.1906448602676392,-4.31564474105835,-6.345405101776123,4.333333333333333
-2.8534531593322754,-0.33187732100486755,-1.53500235080719,-4.8475022315979,-6.722500324249268,4.666666666666667
-4.234525203704834,-0.3252998888492584,-1.340924859046936,-6.5596747398376465,-10.261311531066895,3.6666666666666665
-3.5033657550811768,-0.13283076882362366,-2.367205858230591,-7.710955619812012,-11.055448532104492,3.6666666666666665
-11.512925464970229,-8.730437278747559,-2.871062755584717,-0.1210627406835556,-2.8643641471862793,4.0
-1.1855369806289673,-0.3819672167301178,-4.444467067718506,-10.756967544555664,-12.532264709472656,3.0
-1.5093560218811035,-0.3761734962463379,-2.391798496246338,-7.219923496246338,-9.091201782226562,4.333333333333333
-0.8571902513504028,-0.5699893236160278,-4.616864204406738,-10.398114204406738,-12.37504768371582,3.3333333333333335
-0.3878861367702484,-1.162441372871399,-4.756191253662109,-10.11556625366211,-11.623005867004395,4.333333333333333
-9.388124465942383,-3.9030070304870605,-0.793631911277771,-0.684256911277771,-3.7780051231384277,5.0
-9.369404792785645,-4.8009514808654785,-0.7868162393569946,-0.6774412393569946,-3.5658326148986816,4.0
-5.040467739105225,-1.8857054710388184,-0.2793077826499939,-2.5136828422546387,-5.48689603805542,4.666666666666667
-5.020814418792725,-0.5208163261413574,-0.9426913261413574,-4.661441326141357,-8.681529998779297,4.0
-11.05794906616211,-6.376401901245117,-1.1889019012451172,-0.4076518714427948,-3.565387725830078,4.666666666666667
-9.983328819274902,-4.023508071899414,-0.757882833480835,-0.695382833480835,-4.246721267700195,4.0
-8.820658683776855,-3.835538864135742,-0.3578623831272125,-1.2953623533248901,-5.308753967285156,4.333333333333333
-9.454851150512695,-4.871518135070801,-0.7740489840507507,-0.6802989840507507,-3.710803270339966,4.666666666666667
-3.8282573223114014,-0.15564033389091492,-2.1087653636932373,-7.061890125274658,-10.680936813354492,4.333333333333333
-4.403850555419922,-0.6456681489944458,-0.8331681489944458,-3.6144180297851562,-6.502065658569336,4.666666666666667
-2.2258429527282715,-0.13432657718658447,-4.040576457977295,-10.298389434814453,-12.873165130615234,2.6666666666666665
-1.3288013935089111,-0.39502257108688354,-2.8012726306915283,-7.488772392272949,-8.940408706665039,4.666666666666667
-2.0074963569641113,-0.38770532608032227,-1.7158303260803223,-5.200205326080322,-6.561068058013916,4.666666666666667
-0.13379958271980286,-2.093623161315918,-6.343623161315918,-11.531123161315918,-12.589158058166504,2.0
-9.487441062927246,-3.1764302253723145,-0.5670551061630249,-0.9576801061630249,-4.9636311531066895,3.6666666666666665
-3.913586139678955,-0.6732602119445801,-0.8451352119445801,-3.34513521194458,-5.29751443862915,4.666666666666667
-9.768800735473633,-3.0254974365234375,-0.19737248122692108,-2.0411224365234375,-7.997966766357422,3.6666666666666665
-1.9725903272628784,-0.49119269847869873,-1.4599426984786987,-4.428692817687988,-5.380328178405762,4.666666666666667
-9.487441062927246,-3.1764302253723145,-0.5670551061630249,-0.9576801061630249,-4.9636311531066895,4.333333333333333
-9.909425735473633,-3.4793667793273926,-0.5262418985366821,-0.9949918985366821,-4.790377140045166,4.333333333333333
-5.511022567749023,-0.9998624324798584,-0.5936124324798584,-2.6248624324798584,-5.8681640625,3.6666666666666665
-9.8822603225708,-3.4901483058929443,-0.5526483654975891,-0.9588983654975891,-4.562320709228516,4.333333333333333
-10.20413589477539,-3.691488742828369,-0.3164886236190796,-1.4102386236190796,-6.230921268463135,3.6666666666666665
-10.800141334533691,-6.120081424713135,-1.3365999460220337,-0.3365999460220337,-3.8879380226135254,4.666666666666667
-1.2763198614120483,-0.4429859220981598,-2.546410083770752,-8.554222106933594,-10.926616668701172,2.6666666666666665
-1.5031241178512573,-0.5507429838180542,-1.6095236539840698,-7.367336273193359,-9.732291221618652,4.333333333333333
-0.1433381289243698,-2.062981605529785,-5.066702842712402,-11.097952842712402,-12.747505187988281,4.666666666666667
-0.018641397356987,-4.0513811111450195,-7.016411781311035,-12.289849281311035,-11.512925464970229,3.3333333333333335
-6.430525779724121,-1.921595811843872,-0.1775505095720291,-4.255675315856934,-9.73409652709961,4.0
-3.0546276569366455,-1.5367710590362549,-0.49882620573043823,-2.264451265335083,-3.634986162185669,4.333333333333333
-6.904830455780029,-1.6964982748031616,-0.20914779603481293,-5.506022930145264,-10.721795082092285,4.0
-3.3031389713287354,-0.5650427937507629,-0.9378131031990051,-5.7815632820129395,-9.72426986694336,4.333333333333333
-6.357757568359375,-1.5065667629241943,-0.2558248043060303,-6.224575042724609,-11.387520790100098,4.333333333333333
-11.512925464970229,-8.167899131774902,-1.7616506814956665,-0.19915072619915009,-4.789923191070557,4.0
-6.624823093414307,-1.7438702583312988,-0.20443779230117798,-4.798187732696533,-10.352502822875977,4.333333333333333
-10.577132225036621,-5.867311000823975,-0.5875505805015564,-0.8219255805015564,-6.551835536956787,4.333333333333333
-9.626049041748047,-4.521883010864258,-0.16771693527698517,-1.9489669799804688,-7.259977340698242,4.333333333333333
-5.4039998054504395,-1.3965611457824707,-0.4746860861778259,-2.1309361457824707,-4.957571506500244,4.666666666666667
-3.56118106842041,-0.1154986023902893,-2.5217485427856445,-8.506123542785645,-11.916836738586426,3.3333333333333335
-0.869557797908783,-0.602446973323822,-3.446197032928467,-6.977447032928467,-7.759438991546631,4.666666666666667
-1.512312650680542,-0.2809150218963623,-3.7184150218963623,-9.444977760314941,-11.750408172607422,2.6666666666666665
-0.13670477271080017,-2.1642353534698486,-4.398610591888428,-8.69548511505127,-9.511704444885254,3.6666666666666665
-8.389885902404785,-2.691969871520996,-0.36384496092796326,-1.4575949907302856,-5.532742500305176,4.0
-0.6286519169807434,-0.9344571232795715,-2.6688320636749268,-5.981332302093506,-6.268533229827881,4.666666666666667
-4.653302192687988,-0.8713102340698242,-0.5900602340698242,-4.090060234069824,-7.138422966003418,3.6666666666666665
-2.159688949584961,-0.4818629026412964,-1.4818629026412964,-3.653738021850586,-4.287664413452148,5.0
-4.144294261932373,-0.9806054830551147,-0.6212304830551147,-2.7931056022644043,-4.575843334197998,4.666666666666667
-5.437844276428223,-0.6305534243583679,-0.7868034243583679,-4.849303245544434,-9.574748039245605,4.333333333333333
-5.373849868774414,-0.7049520015716553,-0.7049520015716553,-4.986202239990234,-9.510754585266113,4.0
-5.530018329620361,-0.7837396264076233,-0.6587396264076233,-3.8618645668029785,-7.464542865753174,4.333333333333333
-3.7141482830047607,-0.10998236387968063,-2.5318572521209717,-8.79748249053955,-12.300457954406738,3.0
-7.004471302032471,-1.011168122291565,-0.46429312229156494,-5.042418003082275,-9.504470825195312,4.333333333333333
-1.9943820238113403,-0.15360936522483826,-5.091109275817871,-11.872359275817871,-11.512925464970229,3.0
-1.743537425994873,-0.3305926024913788,-2.299342632293701,-5.549342632293701,-6.118537425994873,4.333333333333333
-1.5920997858047485,-0.2773701250553131,-3.2617452144622803,-8.40237045288086,-11.272161483764648,4.666666666666667
-0.9997133612632751,-0.4766497015953064,-4.507899761199951,-10.312586784362793,-12.33899974822998,4.0
-4.939197063446045,-0.4451499879360199,-1.0545250177383423,-5.648274898529053,-10.0061616897583,4.0
